config_id,repeat_seed,split,sample,condition,phase_mix,wrongref_mode,psnr_db,mse
9,2,train,box,ordinary,0.175,permuted_phase,12.003939,0.06303853
9,2,train,bars,ordinary,0.175,permuted_phase,13.31656,0.0465955
9,2,train,ring,ordinary,0.175,permuted_phase,13.809432,0.0415965
9,2,train,chevron,ordinary,0.175,permuted_phase,13.7126,0.04253437
9,2,train,cross,common_path,0.175,permuted_phase,12.871664,0.05162186
9,2,train,diag,common_path,0.175,permuted_phase,10.240841,0.09460539
9,2,train,box,common_path,0.175,permuted_phase,11.790032,0.06622117
9,2,train,bars,common_path,0.175,permuted_phase,12.343342,0.05829963
9,2,train,ring,common_path,0.175,permuted_phase,11.926857,0.06416738
9,2,train,chevron,common_path,0.175,permuted_phase,10.198692,0.09552802
9,2,train,cross,noncommon_path,0.175,permuted_phase,12.862878,0.05172639
9,2,train,diag,noncommon_path,0.175,permuted_phase,10.78034,0.08355375
9,2,train,box,noncommon_path,0.175,permuted_phase,11.869545,0.06501978
9,2,train,bars,noncommon_path,0.175,permuted_phase,12.570983,0.05532249
9,2,train,ring,noncommon_path,0.175,permuted_phase,12.054106,0.06231454
9,2,train,chevron,noncommon_path,0.175,permuted_phase,10.79672,0.08323921
9,2,train,cross,wrong_reference,0.175,permuted_phase,12.851839,0.05185804
9,2,train,diag,wrong_reference,0.175,permuted_phase,11.08067,0.07797098
9,2,train,box,wrong_reference,0.175,permuted_phase,11.6951,0.06768462
9,2,train,bars,wrong_reference,0.175,permuted_phase,12.572866,0.0552985
9,2,train,ring,wrong_reference,0.175,permuted_phase,11.701732,0.06758134
9,2,train,chevron,wrong_reference,0.175,permuted_phase,10.438002,0.09040653
9,2,ood,disk,ordinary,0.175,permuted_phase,13.191443,0.04795741
9,2,ood,two_spots,ordinary,0.175,permuted_phase,13.477239,0.04490308
9,2,ood,frame,ordinary,0.175,permuted_phase,9.431228,0.11399274
9,2,ood,disk,common_path,0.175,permuted_phase,14.121297,0.0387142
9,2,ood,two_spots,common_path,0.175,permuted_phase,13.92513,0.04050298
9,2,ood,frame,common_path,0.175,permuted_phase,9.444608,0.1136421
9,2,ood,disk,noncommon_path,0.175,permuted_phase,13.983957,0.03995805
9,2,ood,two_spots,noncommon_path,0.175,permuted_phase,13.96561,0.04012722
9,2,ood,frame,noncommon_path,0.175,permuted_phase,9.608474,0.10943408
9,2,ood,disk,wrong_reference,0.175,permuted_phase,13.861232,0.04110331
9,2,ood,two_spots,wrong_reference,0.175,permuted_phase,14.01693,0.03965583
9,2,ood,frame,wrong_reference,0.175,permuted_phase,9.551321,0.11088375
9,3,train,cross,ordinary,0.175,permuted_phase,13.253297,0.04727922
9,3,train,diag,ordinary,0.175,permuted_phase,13.12381,0.0487101
9,3,train,box,ordinary,0.175,permuted_phase,12.151017,0.06093942
9,3,train,bars,ordinary,0.175,permuted_phase,13.280956,0.04697906
9,3,train,ring,ordinary,0.175,permuted_phase,13.874147,0.04098126
9,3,train,chevron,ordinary,0.175,permuted_phase,13.640846,0.04324296
9,3,train,cross,common_path,0.175,permuted_phase,12.778433,0.05274201
9,3,train,diag,common_path,0.175,permuted_phase,10.490679,0.08931658
9,3,train,box,common_path,0.175,permuted_phase,11.853548,0.06525972
9,3,train,bars,common_path,0.175,permuted_phase,12.573326,0.05529265
9,3,train,ring,common_path,0.175,permuted_phase,12.006645,0.06299927
9,3,train,chevron,common_path,0.175,permuted_phase,10.960721,0.0801545
9,3,train,cross,noncommon_path,0.175,permuted_phase,12.788647,0.05261811
9,3,train,diag,noncommon_path,0.175,permuted_phase,10.852154,0.0821835
9,3,train,box,noncommon_path,0.175,permuted_phase,11.785603,0.06628873
9,3,train,bars,noncommon_path,0.175,permuted_phase,12.555724,0.05551721
9,3,train,ring,noncommon_path,0.175,permuted_phase,12.30101,0.05887068
9,3,train,chevron,noncommon_path,0.175,permuted_phase,10.774894,0.0836586
9,3,train,cross,wrong_reference,0.175,permuted_phase,13.012604,0.04997348
9,3,train,diag,wrong_reference,0.175,permuted_phase,10.855489,0.0821204
9,3,train,box,wrong_reference,0.175,permuted_phase,11.783636,0.06631876
9,3,train,bars,wrong_reference,0.175,permuted_phase,12.407577,0.05744368
9,3,train,ring,wrong_reference,0.175,permuted_phase,12.292276,0.05898918
9,3,train,chevron,wrong_reference,0.175,permuted_phase,10.511544,0.08888851
9,3,ood,disk,ordinary,0.175,permuted_phase,13.260366,0.04720232
9,3,ood,two_spots,ordinary,0.175,permuted_phase,13.344521,0.04629647
9,3,ood,frame,ordinary,0.175,permuted_phase,9.351575,0.11610275
9,3,ood,disk,common_path,0.175,permuted_phase,14.226124,0.03779093
9,3,ood,two_spots,common_path,0.175,permuted_phase,14.293291,0.03721096
9,3,ood,frame,common_path,0.175,permuted_phase,9.66556,0.10800504
9,3,ood,disk,noncommon_path,0.175,permuted_phase,14.157867,0.03838957
9,3,ood,two_spots,noncommon_path,0.175,permuted_phase,13.960162,0.04017758
9,3,ood,frame,noncommon_path,0.175,permuted_phase,9.461049,0.11321269
9,3,ood,disk,wrong_reference,0.175,permuted_phase,13.928739,0.04046934
9,3,ood,two_spots,wrong_reference,0.175,permuted_phase,13.758681,0.04208544
9,3,ood,frame,wrong_reference,0.175,permuted_phase,9.567872,0.11046198
10,0,train,cross,ordinary,0.2,permuted_phase,13.345336,0.04628779
10,0,train,diag,ordinary,0.2,permuted_phase,13.36251,0.0461051
10,0,train,box,ordinary,0.2,permuted_phase,12.057519,0.06226559
10,0,train,bars,ordinary,0.2,permuted_phase,13.246029,0.04735841
10,0,train,ring,ordinary,0.2,permuted_phase,13.528933,0.04437176
10,0,train,chevron,ordinary,0.2,permuted_phase,13.578632,0.04386688
10,0,train,cross,common_path,0.2,permuted_phase,12.66282,0.0541649
10,0,train,diag,common_path,0.2,permuted_phase,9.663166,0.10806458
10,0,train,box,common_path,0.2,permuted_phase,11.767859,0.06656013
10,0,train,bars,common_path,0.2,permuted_phase,12.401318,0.05752654
10,0,train,ring,common_path,0.2,permuted_phase,12.155573,0.06087553
10,0,train,chevron,common_path,0.2,permuted_phase,10.621464,0.08666696
10,0,train,cross,noncommon_path,0.2,permuted_phase,12.880189,0.05152062
10,0,train,diag,noncommon_path,0.2,permuted_phase,10.033613,0.09922902
10,0,train,box,noncommon_path,0.2,permuted_phase,11.773023,0.06648103
10,0,train,bars,noncommon_path,0.2,permuted_phase,12.573223,0.05529396
10,0,train,ring,noncommon_path,0.2,permuted_phase,12.153491,0.06090472
10,0,train,chevron,noncommon_path,0.2,permuted_phase,10.5502,0.08810082
10,0,train,cross,wrong_reference,0.2,permuted_phase,12.921817,0.05102914
10,0,train,diag,wrong_reference,0.2,permuted_phase,10.325374,0.09278176
10,0,train,box,wrong_reference,0.2,permuted_phase,11.750754,0.06682279
10,0,train,bars,wrong_reference,0.2,permuted_phase,12.384338,0.05775189
10,0,train,ring,wrong_reference,0.2,permuted_phase,11.975488,0.06345286
10,0,train,chevron,wrong_reference,0.2,permuted_phase,10.703906,0.08503729
10,0,ood,disk,ordinary,0.2,permuted_phase,13.605577,0.04359556
10,0,ood,two_spots,ordinary,0.2,permuted_phase,13.283081,0.04695609
10,0,ood,frame,ordinary,0.2,permuted_phase,9.334629,0.11655665
10,0,ood,disk,common_path,0.2,permuted_phase,13.953302,0.0402411
10,0,ood,two_spots,common_path,0.2,permuted_phase,14.041587,0.03943132
10,0,ood,frame,common_path,0.2,permuted_phase,9.479028,0.11274498
10,0,ood,disk,noncommon_path,0.2,permuted_phase,14.191353,0.03809472
10,0,ood,two_spots,noncommon_path,0.2,permuted_phase,14.006046,0.03975533
10,0,ood,frame,noncommon_path,0.2,permuted_phase,9.366369,0.11570793
10,0,ood,disk,wrong_reference,0.2,permuted_phase,13.860032,0.04111467
10,0,ood,two_spots,wrong_reference,0.2,permuted_phase,13.820516,0.04149047
10,0,ood,frame,wrong_reference,0.2,permuted_phase,9.379825,0.11534998
10,1,train,cross,ordinary,0.2,permuted_phase,12.994835,0.05017837
10,1,train,diag,ordinary,0.2,permuted_phase,13.144115,0.04848289
10,1,train,box,ordinary,0.2,permuted_phase,12.071928,0.06205934
10,1,train,bars,ordinary,0.2,permuted_phase,13.138603,0.04854447
10,1,train,ring,ordinary,0.2,permuted_phase,13.642787,0.04322364
10,1,train,chevron,ordinary,0.2,permuted_phase,13.55052,0.04415176
10,1,train,cross,common_path,0.2,permuted_phase,12.953081,0.05066312
10,1,train,diag,common_path,0.2,permuted_phase,9.698423,0.10719085
10,1,train,box,common_path,0.2,permuted_phase,11.740853,0.06697531
10,1,train,bars,common_path,0.2,permuted_phase,12.517925,0.05600251
10,1,train,ring,common_path,0.2,permuted_phase,12.178376,0.06055673
10,1,train,chevron,common_path,0.2,permuted_phase,10.437022,0.09042694
10,1,train,cross,noncommon_path,0.2,permuted_phase,12.97283,0.05043325
10,1,train,diag,noncommon_path,0.2,permuted_phase,10.446903,0.09022142
10,1,train,box,noncommon_path,0.2,permuted_phase,11.699011,0.06762369
10,1,train,bars,noncommon_path,0.2,permuted_phase,12.310433,0.05874308
10,1,train,ring,noncommon_path,0.2,permuted_phase,11.941146,0.0639566
10,1,train,chevron,noncommon_path,0.2,permuted_phase,10.816428,0.08286234
10,1,train,cross,wrong_reference,0.2,permuted_phase,12.856387,0.05180376
10,1,train,diag,wrong_reference,0.2,permuted_phase,10.175231,0.09604546
10,1,train,box,wrong_reference,0.2,permuted_phase,11.724476,0.06722834
10,1,train,bars,wrong_reference,0.2,permuted_phase,12.429149,0.05715906
10,1,train,ring,wrong_reference,0.2,permuted_phase,12.194107,0.06033778
10,1,train,chevron,wrong_reference,0.2,permuted_phase,10.57163,0.08766717
10,1,ood,disk,ordinary,0.2,permuted_phase,13.62681,0.04338294
10,1,ood,two_spots,ordinary,0.2,permuted_phase,13.382762,0.0458906
10,1,ood,frame,ordinary,0.2,permuted_phase,9.350739,0.11612511
10,1,ood,disk,common_path,0.2,permuted_phase,13.44009,0.04528882
10,1,ood,two_spots,common_path,0.2,permuted_phase,14.157681,0.03839122
10,1,ood,frame,common_path,0.2,permuted_phase,9.332628,0.11661037
10,1,ood,disk,noncommon_path,0.2,permuted_phase,13.292351,0.04685596
10,1,ood,two_spots,noncommon_path,0.2,permuted_phase,14.069545,0.03917829
10,1,ood,frame,noncommon_path,0.2,permuted_phase,9.494182,0.11235226
10,1,ood,disk,wrong_reference,0.2,permuted_phase,13.630609,0.04334501
10,1,ood,two_spots,wrong_reference,0.2,permuted_phase,14.026043,0.0395727
10,1,ood,frame,wrong_reference,0.2,permuted_phase,9.385026,0.11521191
10,2,train,cross,ordinary,0.2,permuted_phase,13.210222,0.04775049
10,2,train,diag,ordinary,0.2,permuted_phase,13.455353,0.04512993
10,2,train,box,ordinary,0.2,permuted_phase,12.026709,0.06270889
10,2,train,bars,ordinary,0.2,permuted_phase,13.246232,0.0473562
10,2,train,ring,ordinary,0.2,permuted_phase,13.148661,0.04843217
10,2,train,chevron,ordinary,0.2,permuted_phase,13.653516,0.04311698
10,2,train,cross,common_path,0.2,permuted_phase,13.049604,0.04954954
10,2,train,diag,common_path,0.2,permuted_phase,10.449235,0.09017299
10,2,train,box,common_path,0.2,permuted_phase,11.780535,0.06636612
10,2,train,bars,common_path,0.2,permuted_phase,12.65538,0.05425778
10,2,train,ring,common_path,0.2,permuted_phase,12.387973,0.05770358
10,2,train,chevron,common_path,0.2,permuted_phase,10.523348,0.08864724
10,2,train,cross,noncommon_path,0.2,permuted_phase,12.828169,0.05214145
10,2,train,diag,noncommon_path,0.2,permuted_phase,10.379536,0.09163184
10,2,train,box,noncommon_path,0.2,permuted_phase,11.875189,0.06493534
10,2,train,bars,noncommon_path,0.2,permuted_phase,12.599792,0.05495671
10,2,train,ring,noncommon_path,0.2,permuted_phase,11.729457,0.06715128
10,2,train,chevron,noncommon_path,0.2,permuted_phase,10.665784,0.08578701
10,2,train,cross,wrong_reference,0.2,permuted_phase,12.924131,0.05100196
10,2,train,diag,wrong_reference,0.2,permuted_phase,10.128551,0.09708338
10,2,train,box,wrong_reference,0.2,permuted_phase,11.917399,0.06430727
10,2,train,bars,wrong_reference,0.2,permuted_phase,12.431783,0.0571244
10,2,train,ring,wrong_reference,0.2,permuted_phase,12.092456,0.06176671
10,2,train,chevron,wrong_reference,0.2,permuted_phase,10.313955,0.09302604
10,2,ood,disk,ordinary,0.2,permuted_phase,13.970911,0.04007826
10,2,ood,two_spots,ordinary,0.2,permuted_phase,13.265921,0.04714199
10,2,ood,frame,ordinary,0.2,permuted_phase,9.303254,0.11740176
10,2,ood,disk,common_path,0.2,permuted_phase,13.618474,0.0434663
10,2,ood,two_spots,common_path,0.2,permuted_phase,14.350009,0.03672816
10,2,ood,frame,common_path,0.2,permuted_phase,9.49432,0.11234869
10,2,ood,disk,noncommon_path,0.2,permuted_phase,14.224995,0.03780075
10,2,ood,two_spots,noncommon_path,0.2,permuted_phase,13.972839,0.04006048
10,2,ood,frame,noncommon_path,0.2,permuted_phase,9.604264,0.10954021
10,2,ood,disk,wrong_reference,0.2,permuted_phase,13.983023,0.03996664
10,2,ood,two_spots,wrong_reference,0.2,permuted_phase,14.266083,0.03744482
10,2,ood,frame,wrong_reference,0.2,permuted_phase,9.283468,0.11793785
10,3,train,cross,ordinary,0.2,permuted_phase,13.174815,0.04814137
10,3,train,diag,ordinary,0.2,permuted_phase,13.273691,0.04705772
10,3,train,box,ordinary,0.2,permuted_phase,12.293847,0.05896785
10,3,train,bars,ordinary,0.2,permuted_phase,13.255925,0.04725062
10,3,train,ring,ordinary,0.2,permuted_phase,13.57304,0.04392341
10,3,train,chevron,ordinary,0.2,permuted_phase,13.640842,0.043243
10,3,train,cross,common_path,0.2,permuted_phase,12.941293,0.05080082
10,3,train,diag,common_path,0.2,permuted_phase,10.482908,0.08947655
10,3,train,box,common_path,0.2,permuted_phase,11.812804,0.06587484
10,3,train,bars,common_path,0.2,permuted_phase,12.354109,0.05815528
10,3,train,ring,common_path,0.2,permuted_phase,12.256435,0.05947802
10,3,train,chevron,common_path,0.2,permuted_phase,10.579128,0.08751595
10,3,train,cross,noncommon_path,0.2,permuted_phase,12.972969,0.05043164
10,3,train,diag,noncommon_path,0.2,permuted_phase,10.424598,0.09068599
10,3,train,box,noncommon_path,0.2,permuted_phase,11.796299,0.06612568
10,3,train,bars,noncommon_path,0.2,permuted_phase,12.338527,0.0583643
10,3,train,ring,noncommon_path,0.2,permuted_phase,12.243283,0.05965842
10,3,train,chevron,noncommon_path,0.2,permuted_phase,10.815679,0.08287664
10,3,train,cross,wrong_reference,0.2,permuted_phase,12.923975,0.0510038
10,3,train,diag,wrong_reference,0.2,permuted_phase,10.039414,0.09909657
10,3,train,box,wrong_reference,0.2,permuted_phase,11.637557,0.0685874
10,3,train,bars,wrong_reference,0.2,permuted_phase,12.216259,0.06003079
10,3,train,ring,wrong_reference,0.2,permuted_phase,11.971728,0.06350782
10,3,train,chevron,wrong_reference,0.2,permuted_phase,10.884046,0.08158219
10,3,ood,disk,ordinary,0.2,permuted_phase,13.699265,0.04266517
10,3,ood,two_spots,ordinary,0.2,permuted_phase,13.355814,0.04617624
10,3,ood,frame,ordinary,0.2,permuted_phase,9.326853,0.11676554
10,3,ood,disk,common_path,0.2,permuted_phase,14.24996,0.03758408
10,3,ood,two_spots,common_path,0.2,permuted_phase,14.076089,0.0391193
10,3,ood,frame,common_path,0.2,permuted_phase,9.441466,0.11372432
10,3,ood,disk,noncommon_path,0.2,permuted_phase,13.734524,0.04232019
10,3,ood,two_spots,noncommon_path,0.2,permuted_phase,13.79016,0.0417815
10,3,ood,frame,noncommon_path,0.2,permuted_phase,9.457774,0.11329808
10,3,ood,disk,wrong_reference,0.2,permuted_phase,14.173477,0.03825184
10,3,ood,two_spots,wrong_reference,0.2,permuted_phase,13.874667,0.04097635
10,3,ood,frame,wrong_reference,0.2,permuted_phase,9.503416,0.11211362
11,0,train,cross,ordinary,0.1,wrong_amp_permuted_phase,13.140413,0.04852423
11,0,train,diag,ordinary,0.1,wrong_amp_permuted_phase,13.419302,0.04550612
11,0,train,box,ordinary,0.1,wrong_amp_permuted_phase,12.155275,0.06087969
11,0,train,bars,ordinary,0.1,wrong_amp_permuted_phase,13.224702,0.04759155
11,0,train,ring,ordinary,0.1,wrong_amp_permuted_phase,13.305422,0.04671515
11,0,train,chevron,ordinary,0.1,wrong_amp_permuted_phase,13.582471,0.04382812
11,0,train,cross,common_path,0.1,wrong_amp_permuted_phase,12.809749,0.05236308
11,0,train,diag,common_path,0.1,wrong_amp_permuted_phase,10.198196,0.09553894
11,0,train,box,common_path,0.1,wrong_amp_permuted_phase,11.733513,0.0670886
11,0,train,bars,common_path,0.1,wrong_amp_permuted_phase,12.432944,0.05710914
11,0,train,ring,common_path,0.1,wrong_amp_permuted_phase,12.388791,0.0576927
11,0,train,chevron,common_path,0.1,wrong_amp_permuted_phase,11.094397,0.07772493
11,0,train,cross,noncommon_path,0.1,wrong_amp_permuted_phase,13.049006,0.04955636
11,0,train,diag,noncommon_path,0.1,wrong_amp_permuted_phase,10.119624,0.09728314
11,0,train,box,noncommon_path,0.1,wrong_amp_permuted_phase,11.716283,0.06735529
11,0,train,bars,noncommon_path,0.1,wrong_amp_permuted_phase,12.453607,0.05683806
11,0,train,ring,noncommon_path,0.1,wrong_amp_permuted_phase,11.822635,0.06572589
11,0,train,chevron,noncommon_path,0.1,wrong_amp_permuted_phase,10.910068,0.08109483
11,0,train,cross,wrong_reference,0.1,wrong_amp_permuted_phase,12.640072,0.05444936
11,0,train,diag,wrong_reference,0.1,wrong_amp_permuted_phase,12.088568,0.06182202
11,0,train,box,wrong_reference,0.1,wrong_amp_permuted_phase,11.99416,0.06318063
11,0,train,bars,wrong_reference,0.1,wrong_amp_permuted_phase,12.732582,0.05330179
11,0,train,ring,wrong_reference,0.1,wrong_amp_permuted_phase,12.361786,0.05805257
11,0,train,chevron,wrong_reference,0.1,wrong_amp_permuted_phase,11.355553,0.07318882
11,0,ood,disk,ordinary,0.1,wrong_amp_permuted_phase,13.702052,0.0426378
11,0,ood,two_spots,ordinary,0.1,wrong_amp_permuted_phase,13.315409,0.04660785
11,0,ood,frame,ordinary,0.1,wrong_amp_permuted_phase,9.352113,0.11608837
11,0,ood,disk,common_path,0.1,wrong_amp_permuted_phase,14.181487,0.03818135
11,0,ood,two_spots,common_path,0.1,wrong_amp_permuted_phase,13.760962,0.04206335
11,0,ood,frame,common_path,0.1,wrong_amp_permuted_phase,9.491989,0.11240901
11,0,ood,disk,noncommon_path,0.1,wrong_amp_permuted_phase,14.131898,0.03861981
11,0,ood,two_spots,noncommon_path,0.1,wrong_amp_permuted_phase,13.728336,0.04238053
11,0,ood,frame,noncommon_path,0.1,wrong_amp_permuted_phase,9.3801,0.11534266
11,0,ood,disk,wrong_reference,0.1,wrong_amp_permuted_phase,14.044408,0.03940571
11,0,ood,two_spots,wrong_reference,0.1,wrong_amp_permuted_phase,14.140543,0.03854301
11,0,ood,frame,wrong_reference,0.1,wrong_amp_permuted_phase,9.511441,0.11190666
11,1,train,cross,ordinary,0.1,wrong_amp_permuted_phase,13.378273,0.04593807
11,1,train,diag,ordinary,0.1,wrong_amp_permuted_phase,12.878069,0.05154578
11,1,train,box,ordinary,0.1,wrong_amp_permuted_phase,12.230784,0.05983035
11,1,train,bars,ordinary,0.1,wrong_amp_permuted_phase,13.289721,0.04688435
11,1,train,ring,ordinary,0.1,wrong_amp_permuted_phase,13.59935,0.04365812
11,1,train,chevron,ordinary,0.1,wrong_amp_permuted_phase,13.553582,0.04412064
11,1,train,cross,common_path,0.1,wrong_amp_permuted_phase,12.697677,0.05373191
11,1,train,diag,common_path,0.1,wrong_amp_permuted_phase,10.253614,0.09432755
11,1,train,box,common_path,0.1,wrong_amp_permuted_phase,11.784388,0.06630728
11,1,train,bars,common_path,0.1,wrong_amp_permuted_phase,11.911521,0.06439437
11,1,train,ring,common_path,0.1,wrong_amp_permuted_phase,12.205853,0.06017481
11,1,train,chevron,common_path,0.1,wrong_amp_permuted_phase,10.296049,0.09341038
11,1,train,cross,noncommon_path,0.1,wrong_amp_permuted_phase,12.773948,0.05279651
11,1,train,diag,noncommon_path,0.1,wrong_amp_permuted_phase,10.075208,0.09828319
11,1,train,box,noncommon_path,0.1,wrong_amp_permuted_phase,11.822921,0.06572157
11,1,train,bars,noncommon_path,0.1,wrong_amp_permuted_phase,12.285433,0.0590822
11,1,train,ring,noncommon_path,0.1,wrong_amp_permuted_phase,11.983981,0.06332889
11,1,train,chevron,noncommon_path,0.1,wrong_amp_permuted_phase,10.268694,0.09400059
11,1,train,cross,wrong_reference,0.1,wrong_amp_permuted_phase,12.796389,0.0525244
11,1,train,diag,wrong_reference,0.1,wrong_amp_permuted_phase,11.449463,0.07162319
11,1,train,box,wrong_reference,0.1,wrong_amp_permuted_phase,12.056099,0.06228595
11,1,train,bars,wrong_reference,0.1,wrong_amp_permuted_phase,12.810279,0.05235669
11,1,train,ring,wrong_reference,0.1,wrong_amp_permuted_phase,12.622163,0.05467436
11,1,train,chevron,wrong_reference,0.1,wrong_amp_permuted_phase,10.977052,0.07985366
11,1,ood,disk,ordinary,0.1,wrong_amp_permuted_phase,12.919269,0.0510591
11,1,ood,two_spots,ordinary,0.1,wrong_amp_permuted_phase,13.266361,0.04713721
11,1,ood,frame,ordinary,0.1,wrong_amp_permuted_phase,9.341717,0.11636657
11,1,ood,disk,common_path,0.1,wrong_amp_permuted_phase,14.225773,0.03779399
11,1,ood,two_spots,common_path,0.1,wrong_amp_permuted_phase,14.141405,0.03853536
11,1,ood,frame,common_path,0.1,wrong_amp_permuted_phase,9.550346,0.11090864
11,1,ood,disk,noncommon_path,0.1,wrong_amp_permuted_phase,14.164216,0.03833349
11,1,ood,two_spots,noncommon_path,0.1,wrong_amp_permuted_phase,13.879841,0.04092756
11,1,ood,frame,noncommon_path,0.1,wrong_amp_permuted_phase,9.418006,0.11434031
11,1,ood,disk,wrong_reference,0.1,wrong_amp_permuted_phase,13.799528,0.04169147
11,1,ood,two_spots,wrong_reference,0.1,wrong_amp_permuted_phase,13.749383,0.04217564
11,1,ood,frame,wrong_reference,0.1,wrong_amp_permuted_phase,9.709912,0.10690766
11,2,train,cross,ordinary,0.1,wrong_amp_permuted_phase,13.180473,0.0480787
11,2,train,diag,ordinary,0.1,wrong_amp_permuted_phase,13.398716,0.04572234
11,2,train,box,ordinary,0.1,wrong_amp_permuted_phase,11.972636,0.06349455
11,2,train,bars,ordinary,0.1,wrong_amp_permuted_phase,13.180497,0.04807843
11,2,train,ring,ordinary,0.1,wrong_amp_permuted_phase,13.567089,0.04398364
11,2,train,chevron,ordinary,0.1,wrong_amp_permuted_phase,13.645318,0.04319846
11,2,train,cross,common_path,0.1,wrong_amp_permuted_phase,12.861834,0.05173882
11,2,train,diag,common_path,0.1,wrong_amp_permuted_phase,11.5864,0.06940009
11,2,train,box,common_path,0.1,wrong_amp_permuted_phase,11.732481,0.06710454
11,2,train,bars,common_path,0.1,wrong_amp_permuted_phase,12.537367,0.05575236
11,2,train,ring,common_path,0.1,wrong_amp_permuted_phase,12.444476,0.0569577
11,2,train,chevron,common_path,0.1,wrong_amp_permuted_phase,10.518454,0.08874719
11,2,train,cross,noncommon_path,0.1,wrong_amp_permuted_phase,12.880381,0.05151835
11,2,train,diag,noncommon_path,0.1,wrong_amp_permuted_phase,10.051763,0.09881518
11,2,train,box,noncommon_path,0.1,wrong_amp_permuted_phase,11.636944,0.06859707
11,2,train,bars,noncommon_path,0.1,wrong_amp_permuted_phase,12.389748,0.05767999
11,2,train,ring,noncommon_path,0.1,wrong_amp_permuted_phase,11.445678,0.07168564
11,2,train,chevron,noncommon_path,0.1,wrong_amp_permuted_phase,10.58242,0.08744963
11,2,train,cross,wrong_reference,0.1,wrong_amp_permuted_phase,12.803459,0.05243897
11,2,train,diag,wrong_reference,0.1,wrong_amp_permuted_phase,11.594709,0.06926744
11,2,train,box,wrong_reference,0.1,wrong_amp_permuted_phase,12.001277,0.06307718
11,2,train,bars,wrong_reference,0.1,wrong_amp_permuted_phase,12.827399,0.0521507
11,2,train,ring,wrong_reference,0.1,wrong_amp_permuted_phase,12.391011,0.05766322
11,2,train,chevron,wrong_reference,0.1,wrong_amp_permuted_phase,11.446794,0.07166723
11,2,ood,disk,ordinary,0.1,wrong_amp_permuted_phase,13.14027,0.04852583
11,2,ood,two_spots,ordinary,0.1,wrong_amp_permuted_phase,13.388119,0.04583404
11,2,ood,frame,ordinary,0.1,wrong_amp_permuted_phase,9.296252,0.1175912
11,2,ood,disk,common_path,0.1,wrong_amp_permuted_phase,14.169117,0.03829026
11,2,ood,two_spots,common_path,0.1,wrong_amp_permuted_phase,14.021388,0.03961514
11,2,ood,frame,common_path,0.1,wrong_amp_permuted_phase,9.488885,0.11248937
11,2,ood,disk,noncommon_path,0.1,wrong_amp_permuted_phase,13.351841,0.04621851
11,2,ood,two_spots,noncommon_path,0.1,wrong_amp_permuted_phase,14.206166,0.037965
11,2,ood,frame,noncommon_path,0.1,wrong_amp_permuted_phase,9.4617,0.11319572
11,2,ood,disk,wrong_reference,0.1,wrong_amp_permuted_phase,13.869704,0.04102321
11,2,ood,two_spots,wrong_reference,0.1,wrong_amp_permuted_phase,14.143611,0.03851579
11,2,ood,frame,wrong_reference,0.1,wrong_amp_permuted_phase,9.580622,0.11013816
11,3,train,cross,ordinary,0.1,wrong_amp_permuted_phase,13.093956,0.04904609
11,3,train,diag,ordinary,0.1,wrong_amp_permuted_phase,13.719057,0.04247118
11,3,train,box,ordinary,0.1,wrong_amp_permuted_phase,12.205608,0.06017821
11,3,train,bars,ordinary,0.1,wrong_amp_permuted_phase,13.228679,0.04754798
11,3,train,ring,ordinary,0.1,wrong_amp_permuted_phase,13.50353,0.04463207
11,3,train,chevron,ordinary,0.1,wrong_amp_permuted_phase,13.597827,0.04367343
11,3,train,cross,common_path,0.1,wrong_amp_permuted_phase,12.966094,0.05051154
11,3,train,diag,common_path,0.1,wrong_amp_permuted_phase,10.53506,0.0884085
11,3,train,box,common_path,0.1,wrong_amp_permuted_phase,11.800544,0.06606108
11,3,train,bars,common_path,0.1,wrong_amp_permuted_phase,12.562442,0.0554314
11,3,train,ring,common_path,0.1,wrong_amp_permuted_phase,11.659916,0.06823519
11,3,train,chevron,common_path,0.1,wrong_amp_permuted_phase,10.44257,0.09031148
11,3,train,cross,noncommon_path,0.1,wrong_amp_permuted_phase,12.874615,0.05158678
11,3,train,diag,noncommon_path,0.1,wrong_amp_permuted_phase,9.79844,0.10475049
11,3,train,box,noncommon_path,0.1,wrong_amp_permuted_phase,11.77094,0.06651291
11,3,train,bars,noncommon_path,0.1,wrong_amp_permuted_phase,12.226246,0.05989291
11,3,train,ring,noncommon_path,0.1,wrong_amp_permuted_phase,12.079004,0.06195831
11,3,train,chevron,noncommon_path,0.1,wrong_amp_permuted_phase,10.003903,0.09991018
11,3,train,cross,wrong_reference,0.1,wrong_amp_permuted_phase,12.930618,0.05092583
11,3,train,diag,wrong_reference,0.1,wrong_amp_permuted_phase,12.220065,0.0599782
11,3,train,box,wrong_reference,0.1,wrong_amp_permuted_phase,12.146934,0.06099674
11,3,train,bars,wrong_reference,0.1,wrong_amp_permuted_phase,12.987155,0.05026718
11,3,train,ring,wrong_reference,0.1,wrong_amp_permuted_phase,12.128833,0.06125149
11,3,train,chevron,wrong_reference,0.1,wrong_amp_permuted_phase,11.267291,0.07469144
11,3,ood,disk,ordinary,0.1,wrong_amp_permuted_phase,13.045728,0.04959378
11,3,ood,two_spots,ordinary,0.1,wrong_amp_permuted_phase,13.487749,0.04479454
11,3,ood,frame,ordinary,0.1,wrong_amp_permuted_phase,9.313715,0.11711931
