config_id,split,sample,condition,num_layers,reference_weight,phase_mix,psnr_db,mse
12,train,box,common_path,1,0.9,0.55,8.757848,0.13311137
12,train,bars,common_path,1,0.9,0.55,8.510402,0.14091582
12,train,ring,common_path,1,0.9,0.55,7.852784,0.16395383
12,train,chevron,common_path,1,0.9,0.55,7.435695,0.18048057
12,train,cross,noncommon_path,1,0.9,0.55,9.312112,0.11716254
12,train,diag,noncommon_path,1,0.9,0.55,7.023851,0.19843344
12,train,box,noncommon_path,1,0.9,0.55,8.006338,0.15825818
12,train,bars,noncommon_path,1,0.9,0.55,8.376355,0.14533307
12,train,ring,noncommon_path,1,0.9,0.55,8.279621,0.14860653
12,train,chevron,noncommon_path,1,0.9,0.55,8.434658,0.14339506
12,train,cross,wrong_reference,1,0.9,0.55,8.816673,0.13132054
12,train,diag,wrong_reference,1,0.9,0.55,8.563097,0.13921637
12,train,box,wrong_reference,1,0.9,0.55,9.469104,0.1130029
12,train,bars,wrong_reference,1,0.9,0.55,9.598053,0.109697
12,train,ring,wrong_reference,1,0.9,0.55,9.128312,0.12222747
12,train,chevron,wrong_reference,1,0.9,0.55,8.1848,0.15188678
12,ood,disk,ordinary,1,0.9,0.55,13.545442,0.04420341
12,ood,two_spots,ordinary,1,0.9,0.55,13.27686,0.04702339
12,ood,frame,ordinary,1,0.9,0.55,9.322057,0.11689456
12,ood,disk,common_path,1,0.9,0.55,10.184112,0.09584928
12,ood,two_spots,common_path,1,0.9,0.55,11.598569,0.06920589
12,ood,frame,common_path,1,0.9,0.55,8.68021,0.1355124
12,ood,disk,noncommon_path,1,0.9,0.55,10.319669,0.09290371
12,ood,two_spots,noncommon_path,1,0.9,0.55,11.675104,0.06799698
12,ood,frame,noncommon_path,1,0.9,0.55,8.074292,0.1558012
12,ood,disk,wrong_reference,1,0.9,0.55,10.163105,0.09631403
12,ood,two_spots,wrong_reference,1,0.9,0.55,12.312758,0.05871164
12,ood,frame,wrong_reference,1,0.9,0.55,8.627129,0.13717884
13,train,cross,ordinary,1,1.1,0.15,13.306388,0.04670476
13,train,diag,ordinary,1,1.1,0.15,12.627096,0.05461229
13,train,box,ordinary,1,1.1,0.15,12.375058,0.05787542
13,train,bars,ordinary,1,1.1,0.15,13.153564,0.04837752
13,train,ring,ordinary,1,1.1,0.15,13.638086,0.04327045
13,train,chevron,ordinary,1,1.1,0.15,13.649639,0.0431555
13,train,cross,common_path,1,1.1,0.15,8.456704,0.14266898
13,train,diag,common_path,1,1.1,0.15,8.412862,0.14411654
13,train,box,common_path,1,1.1,0.15,8.276113,0.14872662
13,train,bars,common_path,1,1.1,0.15,7.639503,0.17220655
13,train,ring,common_path,1,1.1,0.15,7.155222,0.19252086
13,train,chevron,common_path,1,1.1,0.15,7.667638,0.17109454
13,train,cross,noncommon_path,1,1.1,0.15,8.786921,0.13222326
13,train,diag,noncommon_path,1,1.1,0.15,9.191038,0.1204748
13,train,box,noncommon_path,1,1.1,0.15,7.773505,0.16697427
13,train,bars,noncommon_path,1,1.1,0.15,8.345174,0.1463803
13,train,ring,noncommon_path,1,1.1,0.15,8.05531,0.15648365
13,train,chevron,noncommon_path,1,1.1,0.15,6.819463,0.20799537
13,train,cross,wrong_reference,1,1.1,0.15,8.641496,0.13672577
13,train,diag,wrong_reference,1,1.1,0.15,8.765353,0.13288156
13,train,box,wrong_reference,1,1.1,0.15,8.674791,0.13568159
13,train,bars,wrong_reference,1,1.1,0.15,9.134416,0.12205581
13,train,ring,wrong_reference,1,1.1,0.15,8.488645,0.14162357
13,train,chevron,wrong_reference,1,1.1,0.15,6.948145,0.20192289
13,ood,disk,ordinary,1,1.1,0.15,13.536034,0.04429927
13,ood,two_spots,ordinary,1,1.1,0.15,13.583871,0.043814
13,ood,frame,ordinary,1,1.1,0.15,9.304523,0.11736745
13,ood,disk,common_path,1,1.1,0.15,9.229208,0.11942059
13,ood,two_spots,common_path,1,1.1,0.15,10.004693,0.09989199
13,ood,frame,common_path,1,1.1,0.15,8.013191,0.15800868
13,ood,disk,noncommon_path,1,1.1,0.15,9.962897,0.10085799
13,ood,two_spots,noncommon_path,1,1.1,0.15,10.68581,0.08539235
13,ood,frame,noncommon_path,1,1.1,0.15,7.639832,0.17219351
13,ood,disk,wrong_reference,1,1.1,0.15,9.879212,0.10282028
13,ood,two_spots,wrong_reference,1,1.1,0.15,11.672144,0.06804334
13,ood,frame,wrong_reference,1,1.1,0.15,7.625974,0.17274386
14,train,cross,ordinary,1,1.1,0.35,13.435677,0.04533486
14,train,diag,ordinary,1,1.1,0.35,13.918215,0.04056753
14,train,box,ordinary,1,1.1,0.35,11.99842,0.0631187
14,train,bars,ordinary,1,1.1,0.35,13.254519,0.04726592
14,train,ring,ordinary,1,1.1,0.35,13.695227,0.04270486
14,train,chevron,ordinary,1,1.1,0.35,13.596694,0.04368483
14,train,cross,common_path,1,1.1,0.35,9.915398,0.10196714
14,train,diag,common_path,1,1.1,0.35,9.581234,0.11012264
14,train,box,common_path,1,1.1,0.35,8.795384,0.13196586
14,train,bars,common_path,1,1.1,0.35,7.606057,0.17353788
14,train,ring,common_path,1,1.1,0.35,7.349381,0.18410344
14,train,chevron,common_path,1,1.1,0.35,7.522174,0.17692231
14,train,cross,noncommon_path,1,1.1,0.35,8.376818,0.14531759
14,train,diag,noncommon_path,1,1.1,0.35,6.970633,0.20087998
14,train,box,noncommon_path,1,1.1,0.35,8.211345,0.15096124
14,train,bars,noncommon_path,1,1.1,0.35,8.186917,0.15181277
14,train,ring,noncommon_path,1,1.1,0.35,8.072638,0.15586053
14,train,chevron,noncommon_path,1,1.1,0.35,8.075778,0.1557479
14,train,cross,wrong_reference,1,1.1,0.35,8.783938,0.13231413
14,train,diag,wrong_reference,1,1.1,0.35,8.306096,0.14770336
14,train,box,wrong_reference,1,1.1,0.35,8.533144,0.14017984
14,train,bars,wrong_reference,1,1.1,0.35,8.366416,0.14566607
14,train,ring,wrong_reference,1,1.1,0.35,8.284528,0.14843872
14,train,chevron,wrong_reference,1,1.1,0.35,6.586885,0.21943782
14,ood,disk,ordinary,1,1.1,0.35,13.276786,0.0470242
14,ood,two_spots,ordinary,1,1.1,0.35,13.418401,0.04551557
14,ood,frame,ordinary,1,1.1,0.35,9.349512,0.11615792
14,ood,disk,common_path,1,1.1,0.35,9.553893,0.11081809
14,ood,two_spots,common_path,1,1.1,0.35,9.768296,0.10548006
14,ood,frame,common_path,1,1.1,0.35,8.554614,0.13948857
14,ood,disk,noncommon_path,1,1.1,0.35,9.448688,0.11353536
14,ood,two_spots,noncommon_path,1,1.1,0.35,11.04328,0.07864516
14,ood,frame,noncommon_path,1,1.1,0.35,7.676555,0.17074363
14,ood,disk,wrong_reference,1,1.1,0.35,9.438879,0.1137921
14,ood,two_spots,wrong_reference,1,1.1,0.35,11.598522,0.06920665
14,ood,frame,wrong_reference,1,1.1,0.35,7.58724,0.1742914
15,train,cross,ordinary,1,1.1,0.55,12.87978,0.05152547
15,train,diag,ordinary,1,1.1,0.55,13.335181,0.04639615
15,train,box,ordinary,1,1.1,0.55,12.053107,0.06232888
15,train,bars,ordinary,1,1.1,0.55,13.217031,0.04767568
15,train,ring,ordinary,1,1.1,0.55,13.70959,0.04256385
15,train,chevron,ordinary,1,1.1,0.55,13.59827,0.04366897
15,train,cross,common_path,1,1.1,0.55,9.839454,0.10376588
15,train,diag,common_path,1,1.1,0.55,10.485676,0.08941954
15,train,box,common_path,1,1.1,0.55,8.928533,0.12798136
15,train,bars,common_path,1,1.1,0.55,7.142899,0.1930679
15,train,ring,common_path,1,1.1,0.55,8.295596,0.14806092
15,train,chevron,common_path,1,1.1,0.55,9.465813,0.11308855
15,train,cross,noncommon_path,1,1.1,0.55,8.756681,0.13314717
15,train,diag,noncommon_path,1,1.1,0.55,7.333632,0.18477226
15,train,box,noncommon_path,1,1.1,0.55,7.639131,0.1722213
15,train,bars,noncommon_path,1,1.1,0.55,7.882703,0.16282824
15,train,ring,noncommon_path,1,1.1,0.55,8.035954,0.15718266
15,train,chevron,noncommon_path,1,1.1,0.55,7.908287,0.16187184
15,train,cross,wrong_reference,1,1.1,0.55,9.136871,0.12198681
15,train,diag,wrong_reference,1,1.1,0.55,9.181161,0.12074909
15,train,box,wrong_reference,1,1.1,0.55,8.443865,0.14309139
15,train,bars,wrong_reference,1,1.1,0.55,9.289712,0.11776842
15,train,ring,wrong_reference,1,1.1,0.55,8.514331,0.14078839
15,train,chevron,wrong_reference,1,1.1,0.55,7.585422,0.1743644
15,ood,disk,ordinary,1,1.1,0.55,13.584761,0.04380502
15,ood,two_spots,ordinary,1,1.1,0.55,13.405867,0.04564711
15,ood,frame,ordinary,1,1.1,0.55,9.339399,0.11642871
15,ood,disk,common_path,1,1.1,0.55,9.992923,0.10016308
15,ood,two_spots,common_path,1,1.1,0.55,10.712945,0.08486049
15,ood,frame,common_path,1,1.1,0.55,8.824988,0.13106935
15,ood,disk,noncommon_path,1,1.1,0.55,9.556916,0.11074099
15,ood,two_spots,noncommon_path,1,1.1,0.55,10.638231,0.08633302
15,ood,frame,noncommon_path,1,1.1,0.55,7.972694,0.15948894
15,ood,disk,wrong_reference,1,1.1,0.55,9.741194,0.10614037
15,ood,two_spots,wrong_reference,1,1.1,0.55,11.466172,0.07134816
15,ood,frame,wrong_reference,1,1.1,0.55,8.02018,0.15775457
16,train,cross,ordinary,2,0.2,0.15,11.831158,0.06559703
16,train,diag,ordinary,2,0.2,0.15,11.474378,0.07121347
16,train,box,ordinary,2,0.2,0.15,10.521374,0.08868754
16,train,bars,ordinary,2,0.2,0.15,11.370176,0.0729428
16,train,ring,ordinary,2,0.2,0.15,11.191121,0.07601301
16,train,chevron,ordinary,2,0.2,0.15,12.26611,0.05934566
16,train,cross,common_path,2,0.2,0.15,11.432165,0.07190904
16,train,diag,common_path,2,0.2,0.15,8.762423,0.13297125
16,train,box,common_path,2,0.2,0.15,10.334989,0.09257657
16,train,bars,common_path,2,0.2,0.15,10.972234,0.07994229
16,train,ring,common_path,2,0.2,0.15,10.313429,0.09303731
16,train,chevron,common_path,2,0.2,0.15,10.278306,0.09379279
16,train,cross,noncommon_path,2,0.2,0.15,11.537248,0.07018999
16,train,diag,noncommon_path,2,0.2,0.15,9.594533,0.10978594
16,train,box,noncommon_path,2,0.2,0.15,10.070578,0.09838802
16,train,bars,noncommon_path,2,0.2,0.15,10.996002,0.07950598
16,train,ring,noncommon_path,2,0.2,0.15,10.289908,0.09354256
16,train,chevron,noncommon_path,2,0.2,0.15,10.667873,0.08574577
16,train,cross,wrong_reference,2,0.2,0.15,11.292258,0.0742633
16,train,diag,wrong_reference,2,0.2,0.15,9.6555,0.10825551
16,train,box,wrong_reference,2,0.2,0.15,10.442181,0.09031958
16,train,bars,wrong_reference,2,0.2,0.15,10.840428,0.08240569
16,train,ring,wrong_reference,2,0.2,0.15,10.541776,0.08827189
16,train,chevron,wrong_reference,2,0.2,0.15,10.360897,0.09202594
16,ood,disk,ordinary,2,0.2,0.15,13.107046,0.04889848
16,ood,two_spots,ordinary,2,0.2,0.15,13.536621,0.04429329
16,ood,frame,ordinary,2,0.2,0.15,9.785213,0.10507
16,ood,disk,common_path,2,0.2,0.15,13.394863,0.04576291
16,ood,two_spots,common_path,2,0.2,0.15,14.048513,0.03936848
16,ood,frame,common_path,2,0.2,0.15,10.102492,0.09766767
16,ood,disk,noncommon_path,2,0.2,0.15,12.826324,0.05216361
16,ood,two_spots,noncommon_path,2,0.2,0.15,13.877673,0.040948
16,ood,frame,noncommon_path,2,0.2,0.15,10.099191,0.09774194
16,ood,disk,wrong_reference,2,0.2,0.15,13.215056,0.04769736
16,ood,two_spots,wrong_reference,2,0.2,0.15,13.985457,0.03994425
16,ood,frame,wrong_reference,2,0.2,0.15,10.310651,0.09309683
17,train,cross,ordinary,2,0.2,0.35,11.647008,0.06843829
17,train,diag,ordinary,2,0.2,0.35,11.556835,0.06987414
17,train,box,ordinary,2,0.2,0.35,10.588778,0.08732171
17,train,bars,ordinary,2,0.2,0.35,11.415759,0.0721812
17,train,ring,ordinary,2,0.2,0.35,11.367722,0.07298403
17,train,chevron,ordinary,2,0.2,0.35,12.368116,0.05796801
17,train,cross,common_path,2,0.2,0.35,11.30492,0.07404708
17,train,diag,common_path,2,0.2,0.35,8.024024,0.15761501
17,train,box,common_path,2,0.2,0.35,10.363313,0.09197476
17,train,bars,common_path,2,0.2,0.35,10.788105,0.0834045
17,train,ring,common_path,2,0.2,0.35,10.464593,0.08985469
17,train,chevron,common_path,2,0.2,0.35,9.541805,0.11112698
17,train,cross,noncommon_path,2,0.2,0.35,11.441582,0.07175328
17,train,diag,noncommon_path,2,0.2,0.35,9.157985,0.12139519
17,train,box,noncommon_path,2,0.2,0.35,10.356016,0.09212943
17,train,bars,noncommon_path,2,0.2,0.35,11.019559,0.07907589
17,train,ring,noncommon_path,2,0.2,0.35,9.50251,0.112137
17,train,chevron,noncommon_path,2,0.2,0.35,10.713408,0.08485144
17,train,cross,wrong_reference,2,0.2,0.35,10.913531,0.08103019
17,train,diag,wrong_reference,2,0.2,0.35,10.684864,0.08541095
17,train,box,wrong_reference,2,0.2,0.35,10.512521,0.08886851
17,train,bars,wrong_reference,2,0.2,0.35,11.043682,0.07863789
17,train,ring,wrong_reference,2,0.2,0.35,10.547575,0.08815409
17,train,chevron,wrong_reference,2,0.2,0.35,10.863339,0.08197211
17,ood,disk,ordinary,2,0.2,0.35,12.620927,0.05468992
17,ood,two_spots,ordinary,2,0.2,0.35,13.377228,0.04594912
17,ood,frame,ordinary,2,0.2,0.35,10.011903,0.0997263
17,ood,disk,common_path,2,0.2,0.35,13.157697,0.04833151
17,ood,two_spots,common_path,2,0.2,0.35,13.729127,0.04237281
17,ood,frame,common_path,2,0.2,0.35,9.966672,0.10077036
17,ood,disk,noncommon_path,2,0.2,0.35,12.910917,0.05115738
17,ood,two_spots,noncommon_path,2,0.2,0.35,13.44894,0.04519662
17,ood,frame,noncommon_path,2,0.2,0.35,10.28524,0.09364314
17,ood,disk,wrong_reference,2,0.2,0.35,13.136433,0.04856872
17,ood,two_spots,wrong_reference,2,0.2,0.35,14.410546,0.03621974
17,ood,frame,wrong_reference,2,0.2,0.35,10.259631,0.09419696
18,train,cross,ordinary,2,0.2,0.55,11.753146,0.066786
18,train,diag,ordinary,2,0.2,0.55,11.366495,0.07300465
18,train,box,ordinary,2,0.2,0.55,10.553815,0.08802752
18,train,bars,ordinary,2,0.2,0.55,11.355115,0.07319619
18,train,ring,ordinary,2,0.2,0.55,11.231399,0.07531129
18,train,chevron,ordinary,2,0.2,0.55,12.484217,0.05643886
18,train,cross,common_path,2,0.2,0.55,11.212859,0.07563348
18,train,diag,common_path,2,0.2,0.55,9.282267,0.11797048
18,train,box,common_path,2,0.2,0.55,10.215846,0.09515144
18,train,bars,common_path,2,0.2,0.55,10.582851,0.08744096
18,train,ring,common_path,2,0.2,0.55,9.782665,0.10513167
18,train,chevron,common_path,2,0.2,0.55,9.836624,0.10383353
18,train,cross,noncommon_path,2,0.2,0.55,11.317854,0.0738269
18,train,diag,noncommon_path,2,0.2,0.55,9.407887,0.11460703
18,train,box,noncommon_path,2,0.2,0.55,10.395865,0.09128795
18,train,bars,noncommon_path,2,0.2,0.55,10.862529,0.0819874
18,train,ring,noncommon_path,2,0.2,0.55,10.085438,0.09805195
18,train,chevron,noncommon_path,2,0.2,0.55,10.029576,0.0993213
18,train,cross,wrong_reference,2,0.2,0.55,11.207967,0.07571873
18,train,diag,wrong_reference,2,0.2,0.55,10.881498,0.08163008
18,train,box,wrong_reference,2,0.2,0.55,10.098394,0.09775988
18,train,bars,wrong_reference,2,0.2,0.55,11.279977,0.07447358
18,train,ring,wrong_reference,2,0.2,0.55,10.621314,0.08666996
18,train,chevron,wrong_reference,2,0.2,0.55,11.086345,0.07786916
18,ood,disk,ordinary,2,0.2,0.55,13.023607,0.04984704
18,ood,two_spots,ordinary,2,0.2,0.55,13.209556,0.04775781
18,ood,frame,ordinary,2,0.2,0.55,9.830279,0.10398533
18,ood,disk,common_path,2,0.2,0.55,13.359425,0.04613787
18,ood,two_spots,common_path,2,0.2,0.55,13.551168,0.04414517
18,ood,frame,common_path,2,0.2,0.55,9.94146,0.10135706
18,ood,disk,noncommon_path,2,0.2,0.55,13.291355,0.04686672
18,ood,two_spots,noncommon_path,2,0.2,0.55,13.896936,0.04076677
18,ood,frame,noncommon_path,2,0.2,0.55,10.223323,0.09498778
18,ood,disk,wrong_reference,2,0.2,0.55,13.710985,0.04255019
18,ood,two_spots,wrong_reference,2,0.2,0.55,13.911131,0.04063375
18,ood,frame,wrong_reference,2,0.2,0.55,10.114305,0.09740236
19,train,cross,ordinary,2,0.4,0.15,11.793051,0.06617514
19,train,diag,ordinary,2,0.4,0.15,10.683949,0.08542896
19,train,box,ordinary,2,0.4,0.15,10.57085,0.08768292
19,train,bars,ordinary,2,0.4,0.15,11.312459,0.07391866
19,train,ring,ordinary,2,0.4,0.15,11.035324,0.07878937
19,train,chevron,ordinary,2,0.4,0.15,12.256709,0.05947426
19,train,cross,common_path,2,0.4,0.15,10.167483,0.09621696
19,train,diag,common_path,2,0.4,0.15,8.009186,0.15815444
19,train,box,common_path,2,0.4,0.15,9.53836,0.11121516
19,train,bars,common_path,2,0.4,0.15,9.769258,0.1054567
19,train,ring,common_path,2,0.4,0.15,8.218351,0.15071791
19,train,chevron,common_path,2,0.4,0.15,8.007782,0.15820558
19,train,cross,noncommon_path,2,0.4,0.15,10.362825,0.0919851
19,train,diag,noncommon_path,2,0.4,0.15,7.489894,0.17824223
19,train,box,noncommon_path,2,0.4,0.15,9.389233,0.11510036
19,train,bars,noncommon_path,2,0.4,0.15,10.203689,0.09541818
19,train,ring,noncommon_path,2,0.4,0.15,9.215827,0.11978909
19,train,chevron,noncommon_path,2,0.4,0.15,8.915133,0.12837684
19,train,cross,wrong_reference,2,0.4,0.15,10.365154,0.09193578
19,train,diag,wrong_reference,2,0.4,0.15,9.449338,0.11351837
19,train,box,wrong_reference,2,0.4,0.15,9.580117,0.11015096
19,train,bars,wrong_reference,2,0.4,0.15,10.425012,0.09067736
19,train,ring,wrong_reference,2,0.4,0.15,9.532223,0.11137244
19,train,chevron,wrong_reference,2,0.4,0.15,8.773227,0.13264085
19,ood,disk,ordinary,2,0.4,0.15,13.202523,0.04783521
19,ood,two_spots,ordinary,2,0.4,0.15,13.353608,0.0461997
19,ood,frame,ordinary,2,0.4,0.15,9.842667,0.10368914
19,ood,disk,common_path,2,0.4,0.15,12.322752,0.05857668
19,ood,two_spots,common_path,2,0.4,0.15,13.425593,0.04544025
19,ood,frame,common_path,2,0.4,0.15,9.304734,0.11736175
19,ood,disk,noncommon_path,2,0.4,0.15,12.448867,0.05690013
19,ood,two_spots,noncommon_path,2,0.4,0.15,13.428145,0.04541356
19,ood,frame,noncommon_path,2,0.4,0.15,9.853773,0.10342433
19,ood,disk,wrong_reference,2,0.4,0.15,12.561703,0.05544083
19,ood,two_spots,wrong_reference,2,0.4,0.15,13.617846,0.04347258
19,ood,frame,wrong_reference,2,0.4,0.15,9.907564,0.10215123
20,train,cross,ordinary,2,0.4,0.35,11.710822,0.06744004
20,train,diag,ordinary,2,0.4,0.35,11.523341,0.07041511
20,train,box,ordinary,2,0.4,0.35,10.557716,0.0879485
20,train,bars,ordinary,2,0.4,0.35,11.419086,0.07212592
20,train,ring,ordinary,2,0.4,0.35,10.772986,0.08369536
20,train,chevron,ordinary,2,0.4,0.35,12.933829,0.0508882
20,train,cross,common_path,2,0.4,0.35,10.475807,0.08962297
20,train,diag,common_path,2,0.4,0.35,8.160889,0.15272535
20,train,box,common_path,2,0.4,0.35,9.311046,0.11719131
20,train,bars,common_path,2,0.4,0.35,9.138361,0.12194498
20,train,ring,common_path,2,0.4,0.35,8.490075,0.14157692
20,train,chevron,common_path,2,0.4,0.35,9.235963,0.11923498
20,train,cross,noncommon_path,2,0.4,0.35,10.475615,0.08962692
20,train,diag,noncommon_path,2,0.4,0.35,8.250273,0.14961418
20,train,box,noncommon_path,2,0.4,0.35,9.399313,0.11483352
20,train,bars,noncommon_path,2,0.4,0.35,9.52335,0.1116002
20,train,ring,noncommon_path,2,0.4,0.35,8.199565,0.15137127
20,train,chevron,noncommon_path,2,0.4,0.35,8.524756,0.14045087
20,train,cross,wrong_reference,2,0.4,0.35,10.555254,0.08799837
20,train,diag,wrong_reference,2,0.4,0.35,8.288773,0.1482937
20,train,box,wrong_reference,2,0.4,0.35,10.16061,0.09636938
20,train,bars,wrong_reference,2,0.4,0.35,10.373942,0.09174995
20,train,ring,wrong_reference,2,0.4,0.35,9.822761,0.1041655
20,train,chevron,wrong_reference,2,0.4,0.35,8.82011,0.13121668
20,ood,disk,ordinary,2,0.4,0.35,13.253335,0.04727881
20,ood,two_spots,ordinary,2,0.4,0.35,13.483597,0.04483738
20,ood,frame,ordinary,2,0.4,0.35,9.794305,0.10485027
20,ood,disk,common_path,2,0.4,0.35,12.241971,0.05967644
20,ood,two_spots,common_path,2,0.4,0.35,13.30381,0.0467325
20,ood,frame,common_path,2,0.4,0.35,9.260009,0.11857662
20,ood,disk,noncommon_path,2,0.4,0.35,12.487912,0.05639087
20,ood,two_spots,noncommon_path,2,0.4,0.35,13.519297,0.04447032
20,ood,frame,noncommon_path,2,0.4,0.35,9.854467,0.1034078
20,ood,disk,wrong_reference,2,0.4,0.35,12.633272,0.05453468
20,ood,two_spots,wrong_reference,2,0.4,0.35,13.748455,0.04218466
20,ood,frame,wrong_reference,2,0.4,0.35,9.978126,0.10050493
21,train,cross,ordinary,2,0.4,0.55,11.852001,0.06528298
21,train,diag,ordinary,2,0.4,0.55,11.861193,0.06514494
21,train,box,ordinary,2,0.4,0.55,10.581663,0.08746487
21,train,bars,ordinary,2,0.4,0.55,11.356589,0.07317135
21,train,ring,ordinary,2,0.4,0.55,11.049127,0.07853936
21,train,chevron,ordinary,2,0.4,0.55,12.779524,0.05272877
21,train,cross,common_path,2,0.4,0.55,10.751432,0.08411178
21,train,diag,common_path,2,0.4,0.55,9.594746,0.10978055
21,train,box,common_path,2,0.4,0.55,9.436257,0.11386083
21,train,bars,common_path,2,0.4,0.55,10.01663,0.09961781
21,train,ring,common_path,2,0.4,0.55,8.819474,0.13123588
21,train,chevron,common_path,2,0.4,0.55,8.325332,0.1470506
21,train,cross,noncommon_path,2,0.4,0.55,10.43695,0.09042842
21,train,diag,noncommon_path,2,0.4,0.55,8.779852,0.13243865
21,train,box,noncommon_path,2,0.4,0.55,9.354844,0.11601538
21,train,bars,noncommon_path,2,0.4,0.55,10.005668,0.09986958
21,train,ring,noncommon_path,2,0.4,0.55,8.986527,0.1262837
21,train,chevron,noncommon_path,2,0.4,0.55,9.178674,0.12081826
21,train,cross,wrong_reference,2,0.4,0.55,10.397639,0.09125068
21,train,diag,wrong_reference,2,0.4,0.55,9.510714,0.1119254
21,train,box,wrong_reference,2,0.4,0.55,9.705363,0.10701969
21,train,bars,wrong_reference,2,0.4,0.55,10.556776,0.08796753
21,train,ring,wrong_reference,2,0.4,0.55,9.477798,0.1127769
21,train,chevron,wrong_reference,2,0.4,0.55,8.57637,0.13879155
21,ood,disk,ordinary,2,0.4,0.55,12.544109,0.05566588
21,ood,two_spots,ordinary,2,0.4,0.55,13.058096,0.04945275
21,ood,frame,ordinary,2,0.4,0.55,9.891575,0.102528
21,ood,disk,common_path,2,0.4,0.55,12.281542,0.05913516
21,ood,two_spots,common_path,2,0.4,0.55,13.34697,0.04627038
21,ood,frame,common_path,2,0.4,0.55,9.297262,0.11756385
21,ood,disk,noncommon_path,2,0.4,0.55,12.481606,0.05647281
21,ood,two_spots,noncommon_path,2,0.4,0.55,13.318078,0.04657922
21,ood,frame,noncommon_path,2,0.4,0.55,9.652549,0.10832909
21,ood,disk,wrong_reference,2,0.4,0.55,12.466691,0.05666708
21,ood,two_spots,wrong_reference,2,0.4,0.55,13.878123,0.04094376
21,ood,frame,wrong_reference,2,0.4,0.55,9.784943,0.10507652
22,train,cross,ordinary,2,0.65,0.15,11.878727,0.06488246
22,train,diag,ordinary,2,0.65,0.15,11.194969,0.07594568
22,train,box,ordinary,2,0.65,0.15,10.433351,0.0905034
22,train,bars,ordinary,2,0.65,0.15,11.372109,0.07291033
22,train,ring,ordinary,2,0.65,0.15,11.021085,0.07904812
22,train,chevron,ordinary,2,0.65,0.15,12.894327,0.05135317
22,train,cross,common_path,2,0.65,0.15,9.538443,0.11121304
22,train,diag,common_path,2,0.65,0.15,9.142502,0.12182875
22,train,box,common_path,2,0.65,0.15,8.269672,0.14894735
22,train,bars,common_path,2,0.65,0.15,8.792688,0.13204782
22,train,ring,common_path,2,0.65,0.15,7.807048,0.16568957
22,train,chevron,common_path,2,0.65,0.15,8.103894,0.15474285
22,train,cross,noncommon_path,2,0.65,0.15,8.753074,0.1332578
22,train,diag,noncommon_path,2,0.65,0.15,8.101372,0.15483272
22,train,box,noncommon_path,2,0.65,0.15,7.74197,0.16819109
22,train,bars,noncommon_path,2,0.65,0.15,8.922847,0.12814903
22,train,ring,noncommon_path,2,0.65,0.15,7.921761,0.16137042
22,train,chevron,noncommon_path,2,0.65,0.15,7.152212,0.19265433
22,train,cross,wrong_reference,2,0.65,0.15,9.148985,0.12164702
22,train,diag,wrong_reference,2,0.65,0.15,9.296797,0.11757644
22,train,box,wrong_reference,2,0.65,0.15,9.121913,0.12240769
22,train,bars,wrong_reference,2,0.65,0.15,8.890257,0.12911429
22,train,ring,wrong_reference,2,0.65,0.15,8.720886,0.13424909
22,train,chevron,wrong_reference,2,0.65,0.15,7.645278,0.17197774
22,ood,disk,ordinary,2,0.65,0.15,13.244623,0.04737374
22,ood,two_spots,ordinary,2,0.65,0.15,13.349772,0.04624053
22,ood,frame,ordinary,2,0.65,0.15,9.732657,0.10634922
22,ood,disk,common_path,2,0.65,0.15,11.384865,0.0726965
22,ood,two_spots,common_path,2,0.65,0.15,11.929685,0.06412561
22,ood,frame,common_path,2,0.65,0.15,8.979338,0.12649292
22,ood,disk,noncommon_path,2,0.65,0.15,11.260015,0.0748167
22,ood,two_spots,noncommon_path,2,0.65,0.15,11.928088,0.06414919
22,ood,frame,noncommon_path,2,0.65,0.15,8.857386,0.13009522
22,ood,disk,wrong_reference,2,0.65,0.15,11.450748,0.07160201
22,ood,two_spots,wrong_reference,2,0.65,0.15,12.637362,0.05448335
22,ood,frame,wrong_reference,2,0.65,0.15,9.173116,0.12097298
23,train,cross,ordinary,2,0.65,0.35,11.776586,0.0664265
23,train,diag,ordinary,2,0.65,0.35,10.80078,0.08316143
23,train,box,ordinary,2,0.65,0.35,10.550058,0.08810372
23,train,bars,ordinary,2,0.65,0.35,11.404954,0.072361
23,train,ring,ordinary,2,0.65,0.35,10.521581,0.08868331
23,train,chevron,ordinary,2,0.65,0.35,12.870612,0.05163436
23,train,cross,common_path,2,0.65,0.35,8.887347,0.12920083
23,train,diag,common_path,2,0.65,0.35,8.896356,0.12893308
23,train,box,common_path,2,0.65,0.35,7.446023,0.18005191
23,train,bars,common_path,2,0.65,0.35,8.575701,0.13881294
23,train,ring,common_path,2,0.65,0.35,7.983301,0.1590999
23,train,chevron,common_path,2,0.65,0.35,8.309728,0.14757991
23,train,cross,noncommon_path,2,0.65,0.35,9.008764,0.12563874
23,train,diag,noncommon_path,2,0.65,0.35,8.178343,0.15211279
23,train,box,noncommon_path,2,0.65,0.35,7.885311,0.16273049
23,train,bars,noncommon_path,2,0.65,0.35,9.02484,0.12517453
23,train,ring,noncommon_path,2,0.65,0.35,8.591662,0.13830369
23,train,chevron,noncommon_path,2,0.65,0.35,8.651638,0.13640685
23,train,cross,wrong_reference,2,0.65,0.35,9.560255,0.11065588
