case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version
3,Kodak-PCD0992:kodim02,30.047849687614022,31.62219931273738,11.379581487960728,-18.668268199653294,20.24261782477665,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim03,24.330576559432476,27.710027765267288,9.133125652817057,-15.197450906615419,18.57690211245023,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim04,25.315262283862644,28.185737987461472,9.031281391358949,-16.283980892503696,19.154456596102523,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim05,25.9888063467766,27.77789628055961,10.758482636570896,-15.230323710205703,17.019413643988713,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim06,24.36718881107758,26.460914151576137,7.1525018706754455,-17.21468694040213,19.30841228090069,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim07,26.483971174814585,29.03331235935857,8.923492810207339,-17.560478364607246,20.10981954915123,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim08,22.704364463676118,26.109630447912178,8.323200021239419,-14.381164442436699,17.78643042667276,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim09,25.00474048357364,27.988982985907967,8.963313836358966,-16.041426647214678,19.025669149549003,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim10,26.20381294930777,29.040371945253355,8.93863959159155,-17.265173357716222,20.101732353661806,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim11,27.422731504240588,30.101166970284492,9.22462744766552,-18.19810405657507,20.87653952261897,Kodak-PCD0992,unrestricted public release
3,Kodak-PCD0992:kodim12,21.700322821077087,25.32568384056715,6.938093719527974,-14.762229101549114,18.387590121039178,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim01,26.99067415662615,28.909245924360427,9.646101224223138,-17.34457293240301,19.26314470013729,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim02,29.61058081464783,30.196198176472482,11.332438226068726,-18.2781425885791,18.863759950403754,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim03,23.965323057879676,25.234325799236842,9.12688855952905,-14.838434498350626,16.107437239707792,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim04,25.14151513834653,26.228848875267026,9.01264677679548,-16.12886836155105,17.21620209847155,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim05,26.324687020960802,27.304445667478426,10.81514987870789,-15.509537142252912,16.489295788770534,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim06,23.3517567038945,24.964694200148024,7.099753222769296,-16.252003481125207,17.86494097737873,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim07,26.112850882158178,27.418121974546548,8.915701282705882,-17.197149599452295,18.502420691840666,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim08,22.006129246527276,23.42094426405356,8.33646035640613,-13.669668890121146,15.08448390764743,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim09,24.586917704530585,25.525121252346594,8.967038536363233,-15.619879168167351,16.55808271598336,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim10,25.759067908447236,26.816310138455385,8.925582495496434,-16.8334854129508,17.89072764295895,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim11,26.919356053614028,28.15287592073473,9.244975083572331,-17.674380970041696,18.907900837162398,Kodak-PCD0992,unrestricted public release
4,Kodak-PCD0992:kodim12,21.018767378751054,22.2241806464545,6.940778297187789,-14.077989081563265,15.28340234926671,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim01,25.808079718112836,27.585630607997587,9.639845582750178,-16.16823413536266,17.94578502524741,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim02,29.0037130297951,30.252362991203775,11.326944451381223,-17.676768578413878,18.92541853982255,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim03,23.06180899454633,25.738156489412848,9.08268187110086,-13.979127123445469,16.655474618311988,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim04,23.926890685367255,26.005413480953912,9.043211768509803,-14.883678916857452,16.96220171244411,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim05,25.274917997835637,26.629424678781266,10.746575629561129,-14.528342368274508,15.882849049220138,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim06,20.289932849145643,22.94694388552388,7.034091383324155,-13.255841465821488,15.912852502199724,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim07,25.297320107535942,27.44533767997678,8.897581919078517,-16.399738188457427,18.547755760898262,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim08,20.820290889204514,22.74187348673245,8.293355971251644,-12.52693491795287,14.448517515480807,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim09,22.953347925725645,25.587807455905786,8.954391283240032,-13.998956642485613,16.633416172665754,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim10,24.19164094993334,26.5075663197983,8.885994848771613,-15.305646101161727,17.621571471026687,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim11,25.160801960568733,27.430938323395225,9.249513867652418,-15.911288092916315,18.181424455742807,Kodak-PCD0992,unrestricted public release
5,Kodak-PCD0992:kodim12,19.81548289244387,21.42879620259208,6.922939471705667,-12.892543420738203,14.50585673088641,Kodak-PCD0992,unrestricted public release
0,UCID:1,20.450901151210047,21.455755240424182,6.495993631096685,-13.954907520113363,14.959761609327497,UCID,1338 public citation subset
0,UCID:10,19.32060464223356,20.356636084915124,8.443636930032847,-10.876967712200715,11.912999154882277,UCID,1338 public citation subset
0,UCID:11,25.70111253285325,26.68181980307583,8.254270300745521,-17.44684223210773,18.427549502330308,UCID,1338 public citation subset
0,UCID:12,21.605385722944597,22.956278635120057,8.431197162766301,-13.174188560178296,14.525081472353756,UCID,1338 public citation subset
0,UCID:2,17.04900720816539,18.237850755016495,6.861703851189342,-10.187303356976047,11.376146903827154,UCID,1338 public citation subset
0,UCID:3,22.555230355295805,23.88402857957125,8.482149450983034,-14.073080904312771,15.401879128588217,UCID,1338 public citation subset
0,UCID:4,20.784527458079232,22.052680406508568,13.153888274172939,-7.630639183906293,8.898792132335629,UCID,1338 public citation subset
0,UCID:5,22.022280484252917,23.314287575292433,10.069191904631216,-11.953088579621701,13.245095670661216,UCID,1338 public citation subset
0,UCID:6,19.416858236403883,20.639455017948855,7.63635097921752,-11.780507257186363,13.003104038731335,UCID,1338 public citation subset
0,UCID:7,21.859421815972482,23.220301008812637,9.579702184233449,-12.279719631739033,13.640598824579188,UCID,1338 public citation subset
0,UCID:8,20.506258361921866,21.786380797488665,10.733145864860266,-9.7731124970616,11.0532349326284,UCID,1338 public citation subset
0,UCID:9,21.201172243951927,22.786664131540988,7.994759121190835,-13.206413122761091,14.791905010350153,UCID,1338 public citation subset
1,UCID:1,20.77875263384632,23.170448869849114,6.498831265622718,-14.279921368223603,16.671617604226398,UCID,1338 public citation subset
1,UCID:10,19.870460726017328,22.39129525491917,8.450429661643131,-11.420031064374196,13.94086559327604,UCID,1338 public citation subset
1,UCID:11,26.24855188162631,28.238283544011328,8.269340220380297,-17.979211661246012,19.96894332363103,UCID,1338 public citation subset
1,UCID:12,21.80039957955428,23.506927628655507,8.44428809762382,-13.35611148193046,15.062639531031687,UCID,1338 public citation subset
1,UCID:2,17.725714203707867,20.29370280981968,6.8822105827145705,-10.843503620993296,13.41149222710511,UCID,1338 public citation subset
1,UCID:3,22.573730769841323,24.977223755433307,8.480386990903265,-14.093343778938058,16.496836764530045,UCID,1338 public citation subset
1,UCID:4,21.537717320223486,24.079617675687494,13.098685549915084,-8.439031770308402,10.98093212577241,UCID,1338 public citation subset
1,UCID:5,22.38663225072245,24.779569187872035,10.076875969799971,-12.309756280922478,14.702693218072064,UCID,1338 public citation subset
1,UCID:6,19.751501344218386,21.84258771185762,7.644309170674629,-12.107192173543758,14.198278541182994,UCID,1338 public citation subset
1,UCID:7,22.290948498233305,24.555292890116558,9.601448384318207,-12.689500113915098,14.953844505798351,UCID,1338 public citation subset
