point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
248,11.46591314193484,-25.94509945198359,-56.91261119095633,3.4800291744066154,-13.756189319636638,-60.96585877053728
249,11.391623144505,-25.61886925995749,-57.1556552265338,3.448812689155089,-13.826873967522408,-60.85831586161473
250,11.31879262096399,-25.29467753658022,-57.39805634125128,3.4172296545542147,-13.89886311572925,-60.74915246983512
251,11.24752965043387,-24.97285739937193,-57.63960004731248,3.385348450292923,-13.972126250428447,-60.63847057810128
252,11.17793668985079,-24.65373409861454,-57.88007424677811,3.3532373112135407,-14.046629162693504,-60.526375694705166
253,11.11011020122587,-24.33762473021298,-58.11926912836574,3.3209642302024958,-14.122333855016391,-60.412976847705565
254,11.0441402911149,-24.02483793928143,-58.35697708568262,3.2885968638016307,-14.199198455949123,-60.29838657392545
255,10.98011036469355,-23.71567361731719,-58.59299265644687,3.2562024409886305,-14.27717714380526,-60.18272090207989
256,10.91809679702604,-23.41042259615904,-58.82711248211017,3.2238476755541425,-14.356220080370695,-60.06609932951756
257,10.85816862429838,-23.10936634222123,-59.05913528718241,3.1915986824816582,-14.436273355579699,-59.948644792024005
258,10.80038725795483,-22.81277665475214,-59.28886187747025,3.1595208987068153,-14.517278944116171,-59.830483626105845
259,10.74480622482226,-22.52091537208032,-59.51609515637193,3.127679008600892,-14.599174674898283,-59.71174552314354
260,10.69147093642387,-22.23403408998193,-59.74064015831731,3.0961368744871507,-14.68189421439679,-59.592563474771154
261,10.64041849076362,-21.95237389642455,-59.96230409840075,3.06495747245764,-14.765367064724648,-59.47307370881463
262,10.59167750990048,-21.67616512700863,-60.18089643722492,3.0342028337157094,-14.849518577417196,-59.35341561509536
263,10.54526801661633,-21.40562714543575,-60.39622895995149,3.003933991622521,-14.934269983796918,-59.2337316603846
264,10.50120135341116,-21.14096815327507,-60.60811586854085,2.974210934578429,-15.019538442785606,-59.114167291776404
265,10.45948014692312,-20.88238503317318,-60.81637388615403,2.9450925648190527,-15.10523710698967,-58.99487082773604
266,10.4200983206708,-20.63006322945341,-61.02082237268732,2.9166366631563347,-15.191275207838235,-58.875993336073336
267,10.38304115874041,-20.3841766697769,-61.22128345041092,2.8888998596422995,-15.277558160502114,-58.757688498092776
268,10.34828542269778,-20.14488773118773,-61.41758213868695,2.8619376100827694,-15.363987689260785,-58.64011245818067
269,10.31579952358739,-19.91234725344048,-61.60954649675175,2.835804178277749,-15.45046197391468,-58.52342365811008
270,10.28554375039811,-19.68669460201284,-61.79700777355649,2.8105526238162395,-15.536875817762382,-58.40778265537163
271,10.257470555826,-19.46805778264515,-61.97980056367427,2.7862347952059143,-15.623120837572399,-58.293351924882884
272,10.23152489956164,-19.25655360862705,-62.15776296829864,2.7629013280737365,-15.709085675880171,-58.180295643480974
273,10.20764464867861,-19.05228792138494,-62.33073676037365,2.7406016481311797,-15.794656235829654,-58.06877945667517
274,10.18576103401345,-18.85535586421561,-62.49856755291881,2.7193839785592977,-15.87971593865483,-57.95897022721851
275,10.16579916071906,-18.66584220828224,-62.66110496963026,2.6992953514334963,-15.964146003760359,-57.85103576516096
276,10.14767857045655,-18.48382172924721,-62.81820281686594,2.6803816227766104,-16.04782575120994,-57.745144539163896
277,10.13131385197968,-18.3093596321818,-62.96971925614487,2.6626874908009865,-16.130632926267037,-57.64146536899305
278,10.11661529617762,-18.14251202167565,-63.11551697631774,2.6462565168771497,-16.212444045454607,-57.540167099261666
279,10.10348959098846,-17.98332641338977,-63.25546336459398,2.6311311487474516,-16.29313476340711,-57.441418254668925
280,10.09184055099469,-17.83184228266535,-63.38943067563736,2.6173527454877545,-16.372580259583557,-57.345386677169266
281,10.08156987597202,-17.68809164523029,-63.51729619797414,2.604961603709521,-16.45065564369019,-57.25223914571623
282,10.07257793219819,-17.55209966455103,-63.6389424169864,2.5939969844878066,-16.527236378432285,-57.1621409794478
283,10.06476454994664,-17.42388527996118,-63.75425717379581,2.5844971404976627,-16.60219871797425,-57.07525562541726
284,10.05802983029642,-17.30346184937378,-63.86313381937568,2.5764993428428005,-16.675420160239774,-56.991744232221095
285,10.05227495419084,-17.19083780015085,-63.96547136326123,2.5700399070644107,-16.746779910933725,-56.91176521113235
286,10.04740298657261,-17.08601728156449,-64.06117461626255,2.565154217826906,-16.816159356913545,-56.83547378660688
287,10.04331966841309,-16.98900081223934,-64.15015432661883,2.5618767517881507,-16.88344254629067,-56.76302153829168
288,10.03993418953398,-16.89978591601113,-64.232327309067,2.560241098176819,-16.9485166724013,-56.694555936917766
289,10.03715993528617,-16.81836773976736,-64.30761656633271,2.5602799766166693,-17.011272558557955,-56.63021987670738
290,10.03491520039854,-16.74473964704689,-64.37595140258853,2.562025251758475,-17.071605140285026,-56.57015120715199
291,10.03312386362699,-16.67889378145766,-64.43726752845775,2.5655079443025106,-17.12941394155662,-56.5144822672277
292,10.03171601721805,-16.62082159431827,-64.49150715717997,2.5707582380207503,-17.184603541401344,-56.46333942529135
293,10.03062854563968,-16.57051433133045,-64.53861909159095,2.5778054824154806,-17.23708402712026,-56.416842628049096
294,10.02980564851667,-16.52796347353809,-64.57855880160352,2.586678190681283,-17.286771430288216,-56.37510496209372
295,10.02919930323244,-16.4931611283149,-64.6112884919155,2.597404032669596,-17.333588141679193,-56.33823223157024
296,10.02876966321396,-16.46610036664055,-64.63677715970512,2.6100098225903214,-17.37746330127731,-56.306322555541556
297,10.02848538849575,-16.44677550346751,-64.65500064211226,2.6245215012204044,-17.418333159612537,-56.2794659885872
298,10.02832390575711,-16.4351823185411,-64.66594165333979,2.6409641124296006,-17.456141406791552,-56.257744168072634
299,10.02827159563746,-16.4313182156091,-64.66958981124654,2.6593617738731408,-17.490839465787776,-56.24122999137721
300,10.02827159563746,-16.4313182156091,-64.66958981124654,2.679737641744778,-17.52238674680272,-56.229987326160355
301,10.0283239057571,-16.43518231854111,-64.66594165333979,2.7021138695277394,-17.55075085981777,-56.2240707564858
302,10.02848538849576,-16.44677550346751,-64.65500064211226,2.7265115607286896,-17.575907782814387,-56.223525367310316
303,10.02876966321396,-16.46610036664054,-64.63677715970512,2.7529507156273274,-17.597841983549415,-56.228386569482936
304,10.02919930323244,-16.49316112831491,-64.6112884919155,2.781450172125565,-17.61654649322231,-56.23867996700212
305,10.02980564851667,-16.52796347353809,-64.57855880160353,2.8120275408311053,-17.632022930857644,-56.254421267841906
306,10.0306285456397,-16.57051433133044,-64.53861909159096,2.8446991345643564,-17.644281477739092,-56.27561623920008
307,10.03171601721806,-16.62082159431828,-64.49150715718,2.879479892531197,-17.65334080176158,-56.30226070754373
308,10.03312386362699,-16.67889378145769,-64.43726752845772,2.9163832994601155,-17.659227932107484,-56.334340603344955
309,10.03491520039855,-16.74473964704689,-64.37595140258856,2.955421300057325,-17.66197808518827,-56.37183204991882
310,10.03715993528616,-16.81836773976735,-64.30761656633271,2.9966042091897656,-17.6616344433178,-56.41470149530702
311,10.03993418953397,-16.89978591601114,-64.23232730906696,3.0399406182611597,-17.658247888085015,-56.46290588570433
312,10.0433196684131,-16.98900081223935,-64.15015432661885,3.085437298300676,-17.651876690865006,-56.516392878508206
313,10.0474029865726,-17.08601728156449,-64.06117461626258,3.133099100336691,-17.642586163338763,-56.57510109269448
314,10.05227495419084,-17.19083780015084,-63.96547136326124,3.18292885367932,-17.63044827127723,-56.638960393884865
315,10.05802983029642,-17.30346184937377,-63.86313381937569,3.234927262782342,-17.615541215177867,-56.7078922111905
316,10.06476454994663,-17.42388527996116,-63.75425717379581,3.2890928033999525,-17.59794898161849,-56.781809882680705
317,10.07257793219819,-17.55209966455105,-63.63894241698638,3.3454216187932,-17.57776086940896,-56.86061902615123
318,10.08156987597202,-17.68809164523029,-63.51729619797413,3.4039074167753,-17.555070994777026,-56.94421793174442
319,10.09184055099471,-17.83184228266536,-63.38943067563735,3.4645413684137214,-17.52997777991807,-57.03249797290922
320,10.10348959098845,-17.98332641338978,-63.25546336459396,3.5273120092283325,-17.502583429272537,-57.125344032176145
321,10.11661529617762,-18.14251202167564,-63.11551697631776,3.592205143739589,-17.47299339787059,-57.222634938260626
322,10.13131385197969,-18.30935963218181,-62.96971925614486,3.6592037542262363,-17.441315856005424,-57.32424391109342
323,10.14767857045655,-18.48382172924723,-62.81820281686595,3.7282879145503602,-17.407661154368697,-57.430039011500966
324,10.16579916071906,-18.66584220828223,-62.66110496963026,3.799434709895625,-17.372141293607918,-57.53988359242169
325,10.18576103401345,-18.85535586421561,-62.4985675529188,3.872618163243692,-17.33486940205348,-57.653636748734634
326,10.20764464867861,-19.05228792138496,-62.33073676037365,3.9478091693837856,-17.295959225116427,-57.771153762994736
327,10.23152489956164,-19.25655360862704,-62.15776296829864,4.024975437210082,-17.25552462958413,-57.8922865446001
328,10.257470555826,-19.46805778264516,-61.97980056367427,4.104081441012749,-17.213679125744523,-58.01688406016743
329,10.28554375039811,-19.68669460201286,-61.79700777355647,4.1850883814099475,-17.170535409958255,-58.144792753141765
330,10.31579952358739,-19.91234725344046,-61.60954649675178,4.267954156501633,-17.126204929974346,-58.275856950925956
331,10.34828542269777,-20.14488773118774,-61.41758213868695,4.352633343751345,-17.08079747495762,-58.40991925806664
332,10.38304115874042,-20.38417666977691,-61.22128345041091,4.439077193020891,-17.03442079186652,-58.54682093428247
333,10.42009832067079,-20.63006322945341,-61.02082237268735,4.527233631095438,-16.987180229495547,-58.68640225635761
334,10.45948014692311,-20.88238503317318,-60.81637388615401,4.6170472779447,-16.93917841117825,-58.82850286314839
335,10.50120135341115,-21.14096815327506,-60.60811586854085,4.708459474869903,-16.890514936840557,-58.97296208316368
336,10.54526801661634,-21.40562714543573,-60.39622895995149,4.80140832458889,-16.841286114801285,-59.119619244373084
337,10.59167750990047,-21.67616512700861,-60.18089643722492,4.89582874321322,-16.791584723440348,-59.26831396607483
338,10.64041849076363,-21.95237389642454,-59.96230409840075,4.9916525239728005,-16.741499802597367,-59.41888643281695
339,10.69147093642386,-22.23403408998194,-59.74064015831731,5.0888084124483575,-16.691116474325007,-59.57117765050573
340,10.74480622482225,-22.52091537208034,-59.51609515637195,5.187222192979251,-16.64051579240484,-59.72502968496016
341,10.80038725795482,-22.81277665475213,-59.28886187747028,5.286816785826362,-16.589774619838398,-59.88028588327999
342,10.85816862429839,-23.10936634222121,-59.05913528718243,5.387512354588293,-16.538965533353753,-60.03679107848262
343,10.91809679702606,-23.41042259615903,-58.82711248211017,5.489226423293696,-16.48815675381772,-60.19439177794224
344,10.98011036469356,-23.71567361731718,-58.59299265644688,5.591874002525666,-16.437412101316653,-60.35293633622205
345,11.0441402911149,-24.02483793928142,-58.35697708568262,5.695367723875605,-16.3867909735631,-60.51227511293983
346,11.11011020122587,-24.33762473021296,-58.11926912836577,5.799617981974499,-16.336348346201344,-60.672260616339855
347,11.17793668985079,-24.65373409861454,-57.88007424677811,5.90453308330943,-16.28613479352187,-60.83274763326877
348,11.24752965043387,-24.97285739937194,-57.63960004731246,6.01001940100347,-16.236196528050016,-60.99359334626723
349,11.318792620964,-25.29467753658021,-57.3980563412513,6.1159815347161555,-16.186575457449003,-61.15465743849239
350,11.391623144505,-25.61886925995749,-57.1556552265338,6.22232247481082,-16.137309257168678,-61.31580218718726
351,11.46591314193484,-25.9450994519836,-56.91261119095632,6.328943769934431,-16.088431457278407,-61.47689254640042
352,11.54154929469322,-26.27302740327386,-56.66914123707379,6.4357456971610025,-16.039971541943732,-61.63779621964917
353,11.61841343553049,-26.60230507411232,-56.42546502884937,6.542627433867207,-15.991955060040581,-61.79838372319776
354,11.69638294544044,-26.93257734053244,-56.18180505982512,6.649487230529697,-15.944403745445435,-61.95852844060232
355,11.77533115513878,-27.2634822238511,-55.93838684224934,6.75622258366523,-15.897335645595318,-62.11810666914808
356,11.85512774961927,-27.59465110314663,-55.69543911617922,6.862730408169225,-15.850765256973256,-62.27699765877725
357,11.93563917447448,-27.92570891083602,-55.45319407707073,6.968907208349468,-15.804703666245272,-62.43508364407812
358,12.01672904281066,-28.25627431226802,-55.21188761974664,7.07464924699705,-15.759158695848871,-62.592249869876085
359,12.09825854171213,-28.5859598711266,-54.9717595958839,7.1798527118848,-15.714135052911814,-62.74838461093625
360,12.18008683732252,-28.91437220345419,-54.73305408125648,7.284413879133614,-15.66963448046113,-62.903379186258306
361,12.2620714777059,-29.24111212428672,-54.49601964788507,7.388229272940848,-15.625655909964486,-63.05712796841341
362,12.34406879273251,-29.56577479226315,-54.26090963495569,7.49119582121737,-15.582195614329528,-63.2095283883434
363,12.42593429030142,-29.88794985916356,-54.02798241084476,7.593211006733101,-15.539247360568808,-63.36048093601399
364,12.50752304826687,-30.20722163316965,-53.79750161680434,7.694173013425025,-15.496802561418994,-63.50988915728463
365,12.58869010147766,-30.52316926675133,-53.56973638079457,7.7939808675722,-15.45485042528218,-63.657659647332366
366,12.66929082337094,-30.83536698248361,-53.34496148758022,7.892534573593561,-15.413378103933086,-63.80370204093934
367,12.74918130158418,-31.14338435279467,-53.12345748853647,7.989735244272052,-15.372370837508816,-63.94792899993003
368,12.82821870706277,-31.44678665262893,-52.90551073163909,8.085485225254807,-15.331812096367374,-64.09025619802065
369,12.90626165614798,-31.74513530724041,-52.69141328889013,8.179688213721828,-15.291683719466299,-64.23060230332064
370,12.98317056513065,-32.03798846074227,-52.48146275502219,8.272249371156903,-15.251966048973829,-64.36888895870621
371,13.05880799675235,-32.32490169450436,-52.2759618878525,8.363075430190422,-15.212638060882128,-64.5050407602651
372,13.13303899812746,-32.60542892783706,-52.07521805730663,8.452074795519323,-15.173677491444002,-64.63898523399538
373,13.20573142954978,-32.87912353636745,-51.87954246715311,8.53915763893949,-15.135060959303214,-64.77065281092179
374,13.27675628363362,-33.14553972575953,-51.68924911123057,8.624235988553973,-15.096764083231248,-64.89997680077937
375,13.34598799422627,-33.4042341995204,-51.50465342484851,8.70722381224565,-15.058761595423588,-65.02689336439852
376,13.41330473451379,-33.65476815902321,-51.32607059263665,8.788037095523803,-15.021027450343235,-65.15134148491278
377,13.4785887037279,-33.89670967095071,-51.15381347703433,8.86659391387422,-14.983534929130498,-65.27326293789748
378,13.54172640184807,-34.12963643142907,-50.98819013752949,8.942814499757015,-14.94625673962581,-65.3926022605366
379,13.60260889168031,-34.3531389465072,-50.82950092036075,9.016621304411427,-14.909165112075932,-65.5093067199052
380,13.66113204768339,-34.56682413473111,-50.6780351122922,9.087939054636761,-14.87223189061467,-65.62332628044392
381,13.71719679090407,-34.77031933896302,-50.5340671706591,9.156694804728332,-14.83542862062655,-65.73461357069586
382,13.77070930937635,-34.96327671124013,-50.39785256523565,9.222817983753457,-14.798726632116573,-65.8431238493653
383,13.82158126333599,-35.14537790677877,-50.26962329515759,9.286240438357986,-14.762097119221112,-65.94881497075315
384,13.86972997460036,-35.31633899229742,-50.14958317506737,9.346896471296931,-14.725511216004685,-66.05164734961718
385,13.91507859946581,-35.47591544147382,-50.03790301700953,9.404722875884143,-14.688940068694512,-66.15158392549841
386,13.95755628448072,-35.62390705916314,-49.93471586579817,9.459658966557287,-14.652354904510476,-66.2485901265511
387,13.99709830446181,-35.76016264923507,-49.8401124723585,9.511646605752695,-14.615727097251897,-66.34263383290845
388,14.03364618213439,-35.8845842221458,-49.75413720830016,9.560630227283669,-14.579028229804415,-66.43368533961372
389,14.06714778879545,-35.99713053120933,-49.67678463214958,9.60655685641261,-14.542230153731648,-66.52171731914045
390,14.09755742542055,-36.09781973389059,-49.60799691033414,9.649376126804725,-14.505305046115707,-66.606704783525
391,14.12483588366223,-36.18673099800881,-49.5476622724719,9.689040294546722,-14.468225463809446,-66.68862504613031
392,14.14895048622023,-36.26400491247242,-49.49561464082225,9.725504249409754,-14.430964395261467,-66.76745768305877
393,14.16987510610084,-36.32984261598764,-49.45163451996704,9.758725523531027,-14.393495310071886,-66.84318449422877
394,14.18759016432582,-36.38450362103875,-49.41545116898383,9.788664297684289,-14.355792206433513,-66.91578946412952
395,14.20208260570028,-36.42830237869183,-49.38674601016402,9.815283405303132,-14.31782965660975,-66.9852587222663
396,14.21334585230361,-36.46160369598756,-49.36515716217515,9.8385483344169,-14.279582850595665,-67.0515805033078
397,14.22137973442918,-36.48481717552981,-49.35028492778326,9.858427227653623,-14.24102763810504,-67.11474510694612
398,14.22619039876601,-36.49839089108793,-49.34169802211166,9.874890880458992,-14.202140569021148,-67.17474485748002
399,14.22779019369042,-36.50280454014818,-49.33894030036956,9.887912737675327,-14.162898932444715,-67.23157406313103
400,14.22779019369042,-36.50280454014818,-49.33894030036956,9.89746888862071,-14.123280794467677,-67.28522897510193
401,14.22621347788312,-36.4986044183308,-49.34151209864535,9.903538060802157,-14.083265034796819,-67.33570774638773
402,14.22150024157357,-36.48634889254877,-49.348907737487,9.906101612393734,-14.042831382347043,-67.3830103903484
403,14.21368002880582,-36.46656187188892,-49.36064550875664,9.90514352360571,-14.0019604499193,-67.42713873905387
404,14.20278779009251,-36.43977103448731,-49.37624586632807,9.900650387067333,-13.960633768074368,-67.46809640141137
405,14.18886366030318,-36.40650188426326,-49.39523713902472,9.892611397341794,-13.918833818309677,-67.50588872108625
406,14.17195271545626,-36.36727240045412,-49.41716062900612,9.881018339689629,-13.876544065642358,-67.54052273422745
407,14.15210470897037,-36.3225883380453,-49.44157503807231,9.86586557819331,-13.833748990698702,-67.57200712700985
408,14.12937378805142,-36.2729392019525,-49.46806019971117,9.84715004335347,-13.7904341214068,-67.60035219300642
409,14.10381819101703,-36.21879488834598,-49.49622012430649,9.82487121926523,-13.746586064386339,-67.62556979040355
410,14.07549992648789,-36.16060296357238,-49.52568538798899,9.79903113048162,-13.702192536127201,-67.64767329907373
411,14.04448443550685,-36.09878653473744,-49.55611491213728,9.7696343286693,-13.657242394046206,-67.66667757752128
412,14.01084023777854,-36.03374265564877,-49.58719719102844,9.736687879161044,-13.611725667509715,-67.68259891971634
413,13.9746385633548,-35.96584120663617,-49.61865103045974,9.700201347509395,-13.56563358890831,-67.69545501183546
414,13.93595297122211,-35.89542418575195,-49.65022586130132,9.660186786145058,-13.518958624868768,-67.70526488892473
415,13.89485895637514,-35.82280535099734,-49.68170168993201,9.616658721243914,-13.4716945076881,-67.71204889150613
416,13.85143354708419,-35.74827015756006,-49.71288874329076,9.569634139908313,-13.423836267073723,-67.71582862214547
417,13.80575489418121,-35.67207593977665,-49.74362686066834,9.519132477767544,-13.375380262274556,-67.71662690200282
418,13.75790185429817,-35.594452293971,-49.77378467803352,9.46517560710506,-13.326324214688,-67.7144677273875
419,13.70795356909002,-35.51560162496088,-49.80325864414745,9.40778782562169,-13.27666724102871,-67.70937622633895
420,13.65598904256189,-35.43569982548818,-49.83197190134617,9.346995845945623,-13.226409887146481,-67.70137861525737
421,13.60208671869282,-35.35489706384978,-49.85987305791829,9.282828786002886,-13.175554162582303,-67.69050215560809
422,13.54632406160573,-35.27331866043723,-49.88693487363766,9.215318160364848,-13.124103575953372,-67.67677511072398
423,13.48877714057408,-35.1910660386263,-49.91315287531405,9.144497872691991,-13.072063171260707,-67.6602267027322
424,13.42952022217681,-35.10821773947347,-49.93854391523343,9.07040420939723,-13.019439565215254,-67.6408870696307
425,13.36862537191456,-35.02483049296428,-49.96314468207357,8.993075834655059,-12.966240985681559,-67.61878722254187
426,13.30616206758157,-34.94094034115128,-49.98701017126724,8.91255378688677,-12.912477311341531,-67.59395900317092
427,13.24219682664525,-34.85656381045683,-50.01021211980974,8.828881476856516,-12.858160112683908,-67.56643504149669
428,13.17679284982306,-34.77169913174657,-50.03283740911131,8.742104687516166,-12.803302694428773,-67.53624871372347
429,13.11000968296058,-34.68632750755951,-50.05498643863151,8.652271575741876,-12.747920139500453,-67.50343410052315
430,13.04190289920692,-34.60041442616694,-50.07677147264001,8.559432676108678,-12.69202935466532,-67.46802594559685
431,12.97252380335542,-34.51391102197638,-50.09831496247311,8.463640906853534,-12.63564911795495,-67.43005961458556
432,12.90191916006903,-34.42675548126687,-50.11974784704135,8.364951578181023,-12.578800127998354,-67.38957105435958
433,12.83013094754237,-34.33887449138211,-50.14120783503254,8.26342240306841,-12.521505055389856,-67.34659675271763
434,12.75719613796855,-34.25018473039278,-50.1628376731889,8.159113510729993,-12.463788596221722,-67.30117369852445
435,12.68314650598064,-34.16059439291904,-50.18478340615765,8.05208746290151,-12.405677527912255,-67.2533393423183
436,12.60800846602671,-34.07000474635051,-50.20719263465836,7.942409273106457,-12.347200767460365,-67.20313155741758
437,12.53180293941733,-33.97831171017783,-50.23021278001533,7.830146429065087,-12.288389432257384,-67.15058860155739
438,12.4545452515583,-33.88540744962209,-50.25398936440012,7.715368918403829,-12.229276903583958,-67.09574907908458
439,12.37624505965045,-33.79118197329484,-50.27866431735936,7.598149257818637,-12.169898892915525,-67.03865190374236
440,12.29690631090865,-33.69552472329798,-50.30437432029123,7.478562525837737,-12.110293511152669,-66.97933626207212
441,12.21652723112338,-33.59832614505272,-50.33124920142848,7.356686399318381,-12.050501340882336,-66.91784157746214
442,12.13510034316646,-33.4994792232873,-50.35941039452223,7.232601193798123,-11.990565511761591,-66.85420747487078
443,12.05261251482825,-33.39888097006406,-50.38896947475762,7.106389907800746,-11.930531779097075,-66.78847374625232
444,11.96904503517054,-33.29643385052875,-50.42002678542518,6.978138271173336,-11.87044860566871,-66.72068031671178
445,11.88437371839076,-33.19204713224411,-50.45267016850476,6.8479347974980165,-11.810367246815883,-66.65086721141523
446,11.79856903401813,-33.08563814454212,-50.48697381157353,6.715870840583913,-11.750341838765538,-66.57907452328102
447,11.71159626210733,-32.97713343527904,-50.52299722234107,6.582040654996064,-11.690429490134656,-66.5053423814765
448,11.62341567195651,-32.8664698136969,-50.56078434065974,6.4465414605192155,-11.63069037648147,-66.42971092074342
449,11.53398272275912,-32.75359526973188,-50.60036279610352,6.3094735103841675,-11.571187837710475,-66.35222025157532
450,11.44324828450197,-32.63846976202326,-50.6417433171965,6.170940162999025,-11.511988478052134,-66.27291043126779
451,11.35115887734486,-32.52106586899355,-50.68491929618126,6.428596848257428,-11.613183693161227,-66.42928220537324
452,11.25765692766164,-32.40136929962325,-50.72986651090577,6.6807034089324695,-11.721951571166807,-66.57237114484303
453,11.16268103888703,-32.27937926285203,-50.77654300306619,6.9265362812417,-11.837817116876865,-66.70195883568287
454,11.06616627529733,-32.1551086968256,-50.82488910973728,7.165429139346711,-11.960325336052271,-66.81786570929226
455,10.9680444568559,-32.02858436139849,-50.87482764293569,7.396771262669418,-12.089040296446758,-66.91995031278134
456,10.86824446327419,-31.89984679933071,-50.926264209951,7.6200056128092015,-12.223543939947522,-67.00810853426049
457,10.76669254547493,-31.76895017342336,-50.97908766541032,7.834626719008807,-12.363434745018296,-67.08227278289355
458,10.66331264269422,-31.63596198838195,-51.03317068454714,8.040178449111428,-12.508326317002885,-67.1424111231521
459,10.55802670352191,-31.50096270744157,-51.08837044596262,8.236251724670716,-12.65784596584129,-67.18852636243976
460,10.4507550092537,-31.36404527472352,-51.14452941130586,8.42248222400645,-12.811633316084388,-67.22065509105785
461,10.3414164980109,-31.22531455491321,-51.20147618876123,8.59854810512873,-12.969338982361714,-67.23886667335407
462,10.22992908817374,-31.08488670216254,-51.25902646700912,8.764167771139556,-13.130623334222285,-67.24326218882035
463,10.11620999977066,-30.94288847014927,-51.31698400638914,8.919097693529277,-13.295155367106231,-67.23397332188453
464,10.00017607256482,-30.7994564750004,-51.37514167432452,9.06313030332545,-13.462611690724149,-67.21116119916715
465,9.881744079682035,-30.65473642233568,-51.43328251261535,9.196091955978364,-13.632675641982026,-67.17501517304572
466,9.760831035727,-30.50888230905732,-51.49118082494211,9.317840972889579,-13.80503652649987,-67.12575155048769
467,9.637354498437988,-30.36205560973748,-51.54860327379978,9.428265760363308,-13.979388990490339,-67.0636122662726
468,9.511232863031339,-30.21442445657541,-51.60530997706113,9.527283005288881,-14.155432523090115,-66.98886349993273
469,9.38238564848584,-30.06616282095307,-51.66105559541044,9.614835945886993,-14.33287108801245,-66.90179423599466
470,9.250733775113133,-29.91744970363997,-51.71559040296175,9.69089271524294,-14.5114128824834,-66.80271476740644
471,9.116199832850883,-29.76846833971893,-51.76866133444682,9.755444755015148,-14.690770220738047,-66.6919551423899
472,8.97870833980266,-29.61940542334669,-51.82001300339963,9.808505296560297,-14.870659538804455,-66.56986355536519
473,8.83818599062992,-29.4704503565488,-51.86938868676162,9.850107906706622,-15.050801516832497,-66.43680468305962
474,8.694561894476756,-29.3217945253913,-51.9165312722637,9.880305095484557,-15.230921314782906,-66.29315796743566
475,8.547767802179122,-29.17363060608344,-51.96118416579841,9.899166983256931,-15.410748916844943,-66.13931584765726
476,8.397738322573707,-29.026151902854,-52.00309215677125,9.906780024854035,-15.590019579472644,-65.97568194395987
477,8.244411127780346,-28.87955171881062,-52.0420022401124,9.903245788493662,-15.768474377401153,-65.80266919699464
478,8.087727147384372,-28.73402276043711,-52.07766439423254,9.888679787441285,-15.94586084141604,-65.62069796698523
479,7.927630751491557,-28.5897565759106,-52.1098323147316,9.863210362529577,-16.121933680993806,-65.43019409785671
480,7.764069922669905,-28.44694302701623,-52.13826410410766,9.82697761380626,-16.296455584211223,-65.23158695236977
481,7.596996416827953,-28.30576979410718,-52.16272291808311,9.780132379710805,-16.469198086539556,-65.02530742520786
482,7.42636591311004,-28.16642191328699,-52.182977569463,9.722835262290701,-16.63994249930585,-64.81178594191198
483,7.252138152914798,-28.02908134478066,-52.19880309067787,9.655255697059852,-16.808480887731413,-64.59145045252322
484,7.074277068164379,-27.89392657129829,-52.2099812563452,9.57757106617266,-16.97461708756446,-64.36472442975897
485,6.892750898969256,-27.7611322250775,-52.21630106731991,9.48996585364166,-17.138167748429886,-64.13202488249726
486,6.707532300846608,-27.63086874221064,-52.21755919779428,9.392630841363815,-17.298963391151233,-63.89376039625178
487,6.518598441660165,-27.50330204281386,-52.21356040706814,9.285762344746079,-17.45684946548192,-63.65032921316228
488,6.325931088456189,-27.37859323557324,-52.20411791763711,9.169561486733697,-17.611687393947946,-63.402117364774
489,6.129516684373713,-27.25689834520081,-52.18905376125143,9.044233509050528,-17.76335558688196,-63.149496871508234
490,5.929346415808904,-27.13836806134952,-52.16819909458335,8.909987119460773,-17.911750413250857,-62.89282402320258
491,5.725416270012065,-27.02314750756497,-52.14139448611029,8.767033873858344,-18.056787111579105,-62.632437755397135
492,5.517727083293265,-26.91137602888813,-52.1084901757802,8.615587591987476,-18.19840062517632,-62.368658136132
493,5.306284580007801,-26.80318699676875,-52.06934630897628,8.455863805597428,-18.336546346018324,-62.10178497787864
494,5.09109940248717,-26.69870762999729,-52.02383314624161,8.288079237838069,-18.471200752029475,-61.832096588833224
495,4.872187132073607,-26.59805883041358,-51.97183125016807,8.112451312714443,-18.60236192318659,-61.55984867713451
496,4.64956830140945,-26.50135503220088,-51.91323165079324,7.929197693437702,-18.73004992282362,-61.28527342062975
497,4.423268398122827,-26.4087040636239,-51.84793599079031,7.7385358485406535,-18.854307031762694,-61.00857871359218
498,4.19331786004302,-26.32020702011688,-51.77585665167943,7.5406826446681405,-18.97519782442611,-60.72994760030552
499,3.959752062069508,-26.23595814767145,-51.69691686223395,7.335853965008498,-19.092809077878766,-60.449537903688025
500,3.722611294809103,-26.156044735515,-51.61105079020525,7.124264352401979,-19.20724950678844,-60.16748205515694
501,3.481940735086957,-26.08054701710597,-51.51820361844305,6.906126676246,-19.31864931953567,-59.88388712977282
502,3.237790408427638,-26.00953807850399,-51.41833160644853,6.6816518224173524,-19.427159593116414,-59.59883508838379
503,2.990215143595277,-25.94308377319898,-51.31140213836028,6.4510484055436335,-19.53295146700647,-59.312383226077046
504,2.739274519272613,-25.88124264250381,-51.19739375834539,6.214522503085334,-19.636215158744548,-59.02456482377791
