case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
dot_candidate,0.5969026041820606,0.1899999999999999,0.0099999999999999,5.68131956602132e-08,1.1362674348147523e-07,2.063043094156287,2.0733414033178126,1.1362674348147523e-07
dot_candidate,0.5969026041820606,0.1899999999999999,0.0199999999999999,1.4091274480800298e-08,2.818324384171045e-08,2.099405190291204,2.070126004373488,2.818324384171045e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.03,1.2280126031589955e-09,2.4561252160652496e-09,2.104375850160324,2.066735103394586,2.4561252160652496e-09
dot_candidate,0.5969026041820606,0.1899999999999999,0.0399999999999999,3.669221155089171e-09,7.338679099467063e-09,2.0965372320457867,2.0631222409618863,-7.338679099467063e-09
dot_candidate,0.5969026041820606,0.1899999999999999,0.0499999999999999,5.872825835646105e-09,1.1745887592379842e-08,2.0855035909731687,2.059234180055549,-1.1745887592379842e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.06,7.122651560407646e-09,1.4245465055232476e-08,2.074699870863833,2.055009020892919,-1.4245465055232476e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.07,8.080697625967442e-09,1.6161498376739954e-08,2.065075652605007,2.050373791123575,-1.6161498376739954e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.08,9.042126550781658e-09,1.8084324184831512e-08,2.056742536196825,2.0452413915969783,-1.8084324184831512e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.0899999999999999,1.0174794957936858e-08,2.0349651465745577e-08,2.0495638187490304,2.039506682373904,-2.0349651465745577e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.0999999999999999,1.1612065351934008e-08,2.3224205004051163e-08,2.0433527593863228,2.0330414143368736,-2.3224205004051163e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.1099999999999999,1.3498041683864943e-08,2.6996205967992324e-08,2.0379343930396114,2.0256876070321117,-2.6996205967992324e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.12,1.60200772827232e-08,3.204040180928768e-08,2.0331609096482945,2.017248832480627,-3.204040180928768e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.13,1.9444406443098548e-08,3.8889361154254544e-08,2.028911914003267,2.0074786794630293,-3.8889361154254544e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.14,2.4166707277152006e-08,4.833467370144841e-08,2.025090420963855,1.996065441497064,-4.833467370144841e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.15,3.0792342486637414e-08,6.158760716095979e-08,2.02161824876418,1.982611814224254,-6.158760716095979e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.1599999999999999,4.0270244121080165e-08,8.054729956614426e-08,2.0184319285635723,1.9666081840489475,-8.054729956614426e-08
dot_candidate,0.5969026041820606,0.1899999999999999,0.1699999999999999,5.412320064349502e-08,1.082623789249604e-07,2.0154793616107334,1.9473981728958003,-1.082623789249604e-07
dot_candidate,0.5969026041820606,0.1899999999999999,0.18,7.485372027441699e-08,1.4974535125457114e-07,2.0127171663251104,1.924136081469334,-1.4974535125457114e-07
dot_candidate,0.5969026041820606,0.1899999999999999,0.19,1.0667502452531268e-07,2.1344157216292654e-07,2.0101085817071263,1.895739235335698,-2.1344157216292654e-07
