seed,protocol,case_id,object_id,split,defocus,astig_x,coma_x,fixed_psnr_lowres,guided_psnr_lowres,phaseonly_psnr_lowres,fixed_ssim_lowres,guided_ssim_lowres,phaseonly_ssim_lowres,phaseonly_psnr_gain_over_fixed_lowres,phaseonly_psnr_gap_to_guided_lowres,phaseonly_ssim_gain_over_fixed_lowres
2,new_family_heldout_object_family,0,heldout_object_family_object_00,heldout_object_family,-1.0812159886982062,-0.2440428043061511,0.5037676989755981,16.57628341433431,19.71243123435755,13.405623813817627,0.8421943347182251,0.9279255366924634,0.7374693546087072,-3.1706596005166823,6.306807420539922,-0.10472498010951792
2,new_family_heldout_object_family,0,heldout_object_family_object_01,heldout_object_family,-1.0812159886982062,-0.2440428043061511,0.5037676989755981,18.99126768177716,23.60250792094726,15.795657639479849,0.9455926872733511,0.9822199843962041,0.8945040099025778,-3.195610042297311,7.806850281467412,-0.05108867737077327
2,new_family_heldout_object_family,0,heldout_object_family_object_02,heldout_object_family,-1.0812159886982062,-0.2440428043061511,0.5037676989755981,18.355885681455124,21.07721576604564,15.302401763689641,0.8092238957430953,0.9017942810401027,0.6875668003709966,-3.053483917765483,5.774814002355999,-0.12165709537209868
2,new_family_heldout_object_family,0,heldout_object_family_object_03,heldout_object_family,-1.0812159886982062,-0.2440428043061511,0.5037676989755981,18.68847946233963,23.221177319046223,12.036095526828507,0.8728333126556722,0.9565650035358615,0.5789673162013912,-6.652383935511121,11.185081792217716,-0.293865996454281
2,new_family_heldout_object_family,1,heldout_object_family_object_00,heldout_object_family,-0.10201080243403671,-0.003975101560408589,-0.6929103589752122,16.003324873539626,18.54702317510216,13.08875770114279,0.8152559415991415,0.9025325064526909,0.7099307710125676,-2.9145671723968363,5.458265473959372,-0.10532517058657387
2,new_family_heldout_object_family,1,heldout_object_family_object_01,heldout_object_family,-0.10201080243403671,-0.003975101560408589,-0.6929103589752122,18.30783995773018,21.75826966968151,16.098810036973802,0.935694897364105,0.9722821330653758,0.8996884595606,-2.209029920756379,5.6594596327077085,-0.0360064378035051
2,new_family_heldout_object_family,1,heldout_object_family_object_02,heldout_object_family,-0.10201080243403671,-0.003975101560408589,-0.6929103589752122,17.566307837231328,19.80651289044683,15.6090304004452,0.7609150650560184,0.8634501300696144,0.7041980955844821,-1.9572774367861285,4.197482490001629,-0.05671696947153626
2,new_family_heldout_object_family,1,heldout_object_family_object_03,heldout_object_family,-0.10201080243403671,-0.003975101560408589,-0.6929103589752122,18.46303301591815,21.031688099874692,12.388610207497416,0.8573908912404269,0.924457679334628,0.6016102131408887,-6.074422808420733,8.643077892377276,-0.2557806780995382
2,new_family_heldout_object_family,2,heldout_object_family_object_00,heldout_object_family,0.6872388392883191,0.8684287248237474,0.17343043122070245,15.803594754960454,17.035791524877958,13.819218395828203,0.7992362939323328,0.8569098226226886,0.7490952340517272,-1.9843763591322503,3.2165731290497543,-0.050141059880605576
2,new_family_heldout_object_family,2,heldout_object_family_object_01,heldout_object_family,0.6872388392883191,0.8684287248237474,0.17343043122070245,17.436358191416403,19.465345900701074,15.782694292183166,0.9201465615011238,0.9520810157295693,0.8929880405457112,-1.653663899233237,3.682651608517908,-0.0271585209554126
2,new_family_heldout_object_family,2,heldout_object_family_object_02,heldout_object_family,0.6872388392883191,0.8684287248237474,0.17343043122070245,17.125566524682437,18.222545424271523,16.07416379172461,0.7263415908985721,0.7960308629533407,0.7269638820998471,-1.0514027329578255,2.1483816325469114,0.0006222912012749937
