case,phi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
impurity_mimic,0.5969026041820606,0.18,3.3839488290481995e-07,2.9223115672456265e-07,4.6163726180257294e-08,2.1584659368442134,1.9245394834612295,0.27303280870104163,0.2738582461824674,0.11456691802055446,0.34931880888496425
impurity_mimic,0.5969026041820606,0.19,4.5291536054297847e-07,4.1288661011677283e-07,4.002875042620563e-08,2.1703297424832595,1.8961479531809977,0.3070441008406889,0.30820424065316854,0.13671439838617958,0.41205632750092114
impurity_mimic,0.5969026041820606,0.2,6.311486305008984e-07,6.105080387988564e-07,2.0640591702042008e-08,2.184622966169196,1.8612364656900937,0.3488692025888793,0.35052803359484164,0.16424625706027546,0.4892915885453396
impurity_mimic,0.7225663103256524,-0.2,2.2159135606833856e-05,1.757940589720825e-05,4.579729709625608e-06,1.5909719490155156,2.317051906793653,0.6802711177476688,0.6950019650898351,1.0893037484618628,0.37795463802589213
impurity_mimic,0.7225663103256524,-0.19,1.1147134326625439e-05,9.6000865474725e-06,1.547047779152939e-06,1.6698363431854066,2.2823808192849673,0.5816324205900172,0.593216150931755,0.9117976244523899,0.3108368786945668
impurity_mimic,0.7225663103256524,-0.18000000000000002,5.823338607815318e-06,5.430843517046697e-06,3.9249509076862123e-07,1.7391304313728333,2.2514169123376067,0.4959317110115205,0.5045501231709074,0.7568016721337777,0.2531336033283912
impurity_mimic,0.7225663103256524,-0.17,3.208657406322722e-06,3.221201267928876e-06,-1.2543861606154202e-08,1.7971669641775994,2.225088407193716,0.4248063528192063,0.4311007384090793,0.6276393760977451,0.20601231867150185
impurity_mimic,0.7225663103256524,-0.16,1.8820065150286508e-06,2.014082213701795e-06,-1.3207569867314398e-07,1.8447290608285205,2.2031462040925573,0.3670242988363797,0.3716262931051437,0.5222951059321604,0.16847995693688728
impurity_mimic,0.7225663103256524,-0.15000000000000002,1.181301841596626e-06,1.329562969582644e-06,-1.4826112798601818e-07,1.883430277626163,2.1849371310304933,0.3204504250248812,0.3238546474291816,0.43701999913759026,0.13891736813756062
impurity_mimic,0.7225663103256524,-0.14,7.957402410055787e-07,9.26312507587885e-07,-1.305722665823063e-07,1.9149551605270256,2.169758679920561,0.28293533904780865,0.28549787646806724,0.36798004794851635,0.11573906597523932
impurity_mimic,0.7225663103256524,-0.13,5.758889727086537e-07,6.804867573778293e-07,-1.0459778466917565e-07,1.9407798945878278,2.1569890847370523,0.25262853844125954,0.2545976299087379,0.31184853925564726,0.09760844057390092
impurity_mimic,0.7225663103256524,-0.12000000000000001,4.476770520952164e-07,5.267675898472503e-07,-7.909053775203385e-08,1.962108973968665,2.1461179250465574,0.22803807108081603,0.22958538917795393,0.26592901802161334,0.08346738504085824
impurity_mimic,0.7225663103256524,-0.11000000000000001,3.733288656700395e-07,4.2980839662226647e-07,-5.647953095222695e-08,1.9798944673076024,2.1367391251920194,0.20799652098921367,0.20924140120876383,0.2281019972020801,0.0725022195372138
impurity_mimic,0.7225663103256524,-0.1,3.3333089314418205e-07,3.7028395076311336e-07,-3.695305761893131e-08,1.9948792310236632,2.1285330215637104,0.19160221138062963,0.19262878732554925,0.19672294340390883,0.06409572880878159
impurity_mimic,0.7225663103256524,-0.09000000000000001,3.180048706838478e-07,3.3809135381483454e-07,-2.0086483130986727e-08,2.007641159390134,2.1212477501017784,0.17816175087926012,0.17903073048205026,0.17052057140264282,0.05778296029378882
impurity_mimic,0.7225663103256524,-0.08000000000000002,3.2370260007447455e-07,3.2934550125935673e-07,-5.642901184882177e-09,2.0186309946413754,2.114683250932926,0.16714185795031294,0.16789871518747793,0.14851085766603667,0.05321545861165106
impurity_mimic,0.7225663103256524,-0.07,3.515622285578171e-07,3.4600682275338713e-07,5.555405804429955e-09,2.0282022909883035,2.10867848066309,0.15813129322677974,0.15881238361633482,0.12992900779388222,0.05013390850865046
impurity_mimic,0.7225663103256524,-0.06,4.083387035723453e-07,3.989283082897662e-07,9.410395282579118e-09,2.0366340938670406,2.10310150109235,0.1508111328752981,0.15144923438834196,0.11417704841865288,0.04834774270638752
