slice_id,candidate,eta,phi,barrier_Z,alpha,bias,conductance,mean_frustration
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1744,0.3958325617567339,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1728,0.4013764509397789,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1712,0.4071155173876016,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1696,0.41306043262628683,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.168,0.41922254221520705,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1664,0.42561389414931566,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1648,0.4322472632823734,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1632,0.4391361699274633,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1616,0.44629489029752867,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.16,0.4537384558463413,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.15839999999999999,0.4614826378406743,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1568,0.4695439126180683,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1552,0.4779394019423703,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1536,0.4866867816445174,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.152,0.49580415031807196,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1504,0.5053098482277122,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1488,0.5152222148023923,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1472,0.5255592711696492,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1456,0.5363383122325039,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.144,0.5475753909452871,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1424,0.5592846759433924,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1408,0.5714776628699181,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1392,0.5841622201068787,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1376,0.5973414518184123,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.136,0.6110123660963952,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1344,0.6251643446003806,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1328,0.639777423580378,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1312,0.6548204157656581,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1296,0.6702489293074164,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.128,0.6860033742469877,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.12639999999999998,0.7020070882661328,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1248,0.7181647594963542,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1232,0.7343613702783304,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.12159999999999999,0.7504619243996917,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.12,0.7663122408938178,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1184,0.7817410870593692,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.11679999999999999,0.7965638687771986,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1152,0.8105879874375659,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1136,0.8236198075867671,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.11199999999999999,0.835472967959844,0.5333341795037713
