candidate,eta,alpha,barrier_Z,bias,conductance,mean_frustration
s_wave,0.0,0.0,0.0,0.21600000000000003,1.2045439177827364,4.132233444309463e-11
s_wave,0.0,0.0,0.0,0.22400000000000003,1.1930563533145224,4.132233444309463e-11
s_wave,0.0,0.0,0.0,0.23200000000000004,1.1824377299367639,4.132233444309463e-11
s_wave,0.0,0.0,0.0,0.24,1.172610556352501,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.24,0.9677517831689585,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.23199999999999998,0.9776439298016117,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.22399999999999998,0.9883327589536598,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.216,0.9998962742612151,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.208,1.0124204863390844,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.19999999999999998,1.0260000000043494,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.192,1.0407385139016971,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.184,1.056749158690521,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.176,1.074154568043785,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.16799999999999998,1.0930865337463116,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.15999999999999998,1.1136850393778839,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.152,1.1360963936723216,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.144,1.160470092680247,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.13599999999999998,1.1869539295499878,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.128,1.2156867469997765,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.12,1.24678810410227,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.11199999999999999,1.2803440345136543,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.10399999999999998,1.316388059717286,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.09599999999999997,1.354876772903661,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.088,1.395659751056262,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.07999999999999999,1.4384444444650482,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.07199999999999998,1.4827581995247248,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.064,1.5279117859966527,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.055999999999999994,1.572971604016696,4.132233444309463e-11
