energy,normal_dos,bdg_dos
-0.8,0.3088827067239843,0.8332751127002244
-0.798,0.3089405905615875,0.8310454465897574
-0.796,0.3092978390103621,0.8287364427888669
-0.794,0.31005411390760174,0.8263310248374661
-0.792,0.3112988349455366,0.8238447328405559
-0.79,0.3130898982302453,0.821335519054862
-0.788,0.31543938301809354,0.8188923806376257
-0.786,0.3183096580993312,0.816599969647855
-0.784,0.32161961006199696,0.814493775556218
-0.782,0.32525790372414587,0.8125286138247232
-0.78,0.32909896027590885,0.8105768304807786
-0.778,0.3330171180295782,0.8084582886475237
-0.776,0.33689483532945586,0.8059910600200826
-0.774,0.3406222301177416,0.8030446595557917
-0.772,0.34408831984333055,0.7995777490238904
-0.77,0.3471686693930651,0.795649307237646
-0.768,0.34971782659731243,0.7914037749636836
-0.766,0.3515751307928935,0.7870405681747797
-0.764,0.35258760041370607,0.7827807552127416
-0.762,0.3526451439594425,0.778838500210233
-0.76,0.35171593913050087,0.7753976743589116
-0.758,0.3498684025322974,0.7725906122978349
-0.756,0.34727189960057697,0.7704781911295768
-0.754,0.3441772857960268,0.7690357606425636
-0.752,0.34088460782356067,0.768152878243217
-0.75,0.3377059450742771,0.7676523477977917
-0.748,0.3349285920827139,0.7673265406377544
-0.746,0.332781658391303,0.7669813454179374
-0.744,0.33140929253445994,0.7664750408018346
-0.742,0.33085455939341835,0.7657417607652598
-0.74,0.33105749617349095,0.764794511667418
-0.738,0.331868696904912,0.7637084157077444
-0.736,0.33307690994498906,0.7625902695543588
-0.734,0.3344463263225705,0.7615448740566326
-0.732,0.335756597265799,0.7606497982623044
-0.73,0.3368368325421012,0.7599466513077106
-0.728,0.33758556025839265,0.7594494079456082
-0.7260000000000001,0.3379726835537909,0.7591618517718636
-0.7240000000000001,0.3380252921836373,0.7590910124841274
-0.7220000000000001,0.3378040524328468,0.7592460349485786
-0.7200000000000001,0.3373790707422991,0.7596228939317466
-0.7180000000000001,0.3368132555435431,0.7601878084698314
-0.7160000000000001,0.3361574703711845,0.7608755881741298
-0.7140000000000001,0.3354558932999959,0.7616094555103889
-0.7120000000000001,0.3347543136972438,0.7623332657392161
-0.7100000000000001,0.3341025153666538,0.7630374939817152
-0.7080000000000001,0.3335467242269675,0.7637636112074634
-0.7060000000000001,0.33311639358596457,0.7645845130803534
-0.7040000000000001,0.3328145921505858,0.7655722622787965
-0.7020000000000001,0.3326187992001257,0.7667702349672804
-0.7000000000000001,0.33249154379881307,0.7681824511625919
-0.6980000000000001,0.3323943471281373,0.7697821774880987
-0.6960000000000001,0.3322979018801144,0.7715313883981785
-0.6940000000000001,0.33218538401010417,0.7733978124592173
-0.6920000000000001,0.33205017336854076,0.7753589150761424
-0.6900000000000001,0.3318909641244751,0.7773902980177019
-0.6880000000000001,0.33170656758777023,0.7794454314867533
-0.686,0.3314918403439026,0.7814398737730349
-0.684,0.33123596953458345,0.7832529009422882
-0.682,0.3309238153152554,0.7847521467915008
-0.68,0.33053963608323533,0.7858352334883862
-0.678,0.33007132368552317,0.7864718446438826
-0.676,0.32951316854506824,0.7867260577823829
-0.674,0.3288658921023584,0.7867452024848327
-0.672,0.3281337587596436,0.786716074044768
-0.67,0.3273199591688552,0.7868050392809248
-0.668,0.3264226628851931,0.7871068235723364
-0.666,0.32543405902154526,0.787622450242823
-0.664,0.3243430185035321,0.7882722590811758
-0.662,0.32314013559053756,0.7889338464405432
-0.66,0.32182357327966793,0.7894859169481397
-0.658,0.3204051537872624,0.7898406469897442
-0.656,0.3189163896893077,0.7899563040294856
-0.654,0.3174123526589746,0.789832624827945
-0.652,0.31596925707394785,0.7894986197271164
-0.65,0.3146728519030247,0.7890036237142888
-0.648,0.31359996834545933,0.78841781386891
-0.646,0.31280110629011587,0.7878400608780186
-0.644,0.3122928238819648,0.7874026784435725
-0.642,0.31206378405635105,0.7872597202624811
-0.64,0.3120911815070817,0.7875518794052243
-0.638,0.3123596053578261,0.7883551301736843
-0.636,0.31287427202565904,0.7896338880242612
-0.634,0.3136638783496878,0.7912227899376786
-0.632,0.3147726628447874,0.7928504926328428
-0.63,0.3162448248332566,0.7942004322235307
-0.628,0.31810639241031224,0.7949885592141065
-0.626,0.3203496598614637,0.7950337214096908
-0.6240000000000001,0.3229240217843863,0.794301617657299
-0.6220000000000001,0.3257358539233665,0.7929127357184294
-0.6200000000000001,0.32865944070037584,0.7911140578619196
-0.6180000000000001,0.331558913326247,0.7892222821893085
-0.6160000000000001,0.3343161697846934,0.7875530433684536
-0.6140000000000001,0.33685439830848146,0.7863549488878029
-0.6120000000000001,0.3391465052786661,0.7857664437281133
-0.6100000000000001,0.34120456349328054,0.7858063125226624
-0.6080000000000001,0.3430561404468136,0.7863973788649411
-0.6060000000000001,0.344719387763903,0.7874122052525379
-0.6040000000000001,0.34618791341789057,0.7887232681945668
-0.6020000000000001,0.34743067581662807,0.7902402460113626
-0.6000000000000001,0.34840546865605115,0.7919238315676997
-0.5980000000000001,0.34907974955029725,0.7937765564286672
-0.5960000000000001,0.3494503493067185,0.7958212957265424
-0.5940000000000001,0.3495540324578545,0.7980812541546712
-0.5920000000000001,0.3494642264983183,0.8005691228910412
-0.5900000000000001,0.34927506161345634,0.8032830466350998
-0.5880000000000001,0.34907974614395404,0.8062019583709267
-0.5860000000000001,0.34895279728779677,0.8092764971861005
-0.5840000000000001,0.34894301793646093,0.8124194063388955
-0.5820000000000001,0.3490779343581059,0.8155034223808052
-0.5800000000000001,0.3493745708472114,0.8183718958428755
-0.5780000000000001,0.34984933287918113,0.8208603908095468
-0.5760000000000001,0.3505218518267312,0.8228216595969002
-0.5740000000000001,0.35141158625743635,0.8241455726724274
-0.5720000000000001,0.3525291488769899,0.8247698125558894
-0.5700000000000001,0.35386578398925667,0.8246826691100639
-0.5680000000000001,0.3553846663473887,0.8239214287754201
-0.5660000000000001,0.3570172098515809,0.8225673253759764
-0.5640000000000001,0.3586661621356293,0.8207347057414999
-0.562,0.3602149776745161,0.8185531449469936
-0.56,0.3615409513941411,0.8161470148498371
-0.558,0.36252918778337145,0.8136217908733573
-0.556,0.36308572992638694,0.811063971769937
-0.554,0.3631496443482074,0.8085515010735139
-0.552,0.36270378588219016,0.8061613126275954
-0.55,0.3617821251793765,0.8039601593756981
-0.548,0.36047011348815877,0.8019774853080043
-0.546,0.358895875196398,0.8001755628597161
-0.544,0.3572131003638216,0.798437794423785
-0.542,0.3555783006935828,0.7965856145640043
-0.54,0.3541249544334712,0.7944175240288076
-0.538,0.3529374995947844,0.7917546384395256
-0.536,0.35203053494791714,0.7884802199947359
-0.534,0.35134059974878973,0.7845685960835908
-0.532,0.35073612500578843,0.7801023338448287
-0.53,0.35004527367375965,0.7752739051712871
-0.528,0.3490945622499641,0.770365618701526
-0.526,0.34774698808020776,0.7657056369534154
-0.524,0.34592874325618617,0.7616075638766525
-0.522,0.34363839720734335,0.7583093955494475
-0.52,0.34093959853150124,0.7559289241185275
-0.518,0.33794405837258634,0.7544470838689626
-0.516,0.3347924279842224,0.7537217604149552
-0.514,0.3316368017853437,0.7535257249060607
-0.512,0.32862418747448424,0.7535965864346793
-0.51,0.3258798158406595,0.7536861594276912
-0.508,0.3234924713872075,0.7536005414147107
-0.506,0.3215066761706632,0.7532264269594595
-0.504,0.3199250756983899,0.7525409403148956
-0.502,0.3187199085608305,0.7516031940337548
-0.5,0.3178488724453634,0.7505289324911248
-0.49800000000000005,0.3172702125924105,0.7494549412469538
-0.49600000000000005,0.31695332377026736,0.7485041042432454
-0.49400000000000005,0.3168825349261322,0.7477617277537778
-0.49200000000000005,0.3170529067605096,0.7472686861825781
-0.49000000000000005,0.3174591993089184,0.7470303617763585
-0.48800000000000004,0.3180826140688316,0.747036057022478
-0.48600000000000004,0.31888192359663686,0.7472821775376727
-0.48400000000000004,0.31979403335819895,0.7477922604301551
-0.48200000000000004,0.32074494026151207,0.748627603148151
-0.48000000000000004,0.3216681559413699,0.7498851438453217
-0.47800000000000004,0.32252527123189,0.7516833328750535
-0.47600000000000003,0.32332241266461903,0.7541386627764441
-0.47400000000000003,0.32411697990166627,0.7573349173321704
-0.47200000000000003,0.3250113149760853,0.7612881785394999
-0.47000000000000003,0.326133247186369,0.7659157002923553
-0.468,0.3276071621249245,0.7710218769555365
-0.466,0.32952283467127347,0.7763128533563023
-0.464,0.33191118435326616,0.7814410549295724
-0.462,0.3347342061239197,0.7860680897053784
-0.46,0.3378906816028195,0.7899274956158168
-0.458,0.3412334504392643,0.7928705855116988
-0.456,0.34459200585716915,0.7948852606254615
-0.454,0.3477961221993041,0.7960847247228972
-0.452,0.35069834435555947,0.7966699872806252
-0.45,0.3531924768213734,0.7968769110889782
-0.44800000000000006,0.35522326241626756,0.7969226370850082
-0.44600000000000006,0.35678326429870016,0.7969650136854883
-0.44400000000000006,0.35789799135567474,0.7970832387845913
-0.44200000000000006,0.358606448341265,0.7972812744792971
-0.44000000000000006,0.35894663616979294,0.7975097012219646
-0.43800000000000006,0.3589517889484201,0.7976973496751277
-0.43600000000000005,0.3586560268032509,0.7977820444346114
-0.43400000000000005,0.35810298353397835,0.7977312110337468
-0.43200000000000005,0.35735096412487455,0.7975485225138648
-0.43000000000000005,0.3564722420011656,0.7972702496382607
-0.42800000000000005,0.3555487379180603,0.7969595263987305
-0.42600000000000005,0.35466805536918206,0.7967042351158282
-0.42400000000000004,0.3539216232117429,0.7966163544262849
-0.42200000000000004,0.3534033170809503,0.7968241645340371
-0.42000000000000004,0.35320639239099744,0.7974495283886639
-0.41800000000000004,0.35341909463520776,0.7985708629821177
-0.41600000000000004,0.35412103432303405,0.8001831863732553
-0.41400000000000003,0.35538057890532065,0.8021725824751296
-0.41200000000000003,0.3572501263596452,0.804319038008028
-0.41000000000000003,0.3597553418065301,0.8063302500105761
-0.40800000000000003,0.3628777236598104,0.8078963046699158
-0.406,0.36653474892935023,0.808748267546621
-0.404,0.3705648802025012,0.808705074715125
-0.402,0.374724685632631,0.8076993057190408
-0.4,0.37870328169303447,0.8057788104305058
-0.398,0.38215606980709377,0.8030860272323075
-0.396,0.38475465012665383,0.7998206710612833
-0.394,0.38624301849437254,0.7961944205016436
-0.392,0.3864851926166366,0.7923878393185965
-0.39,0.38549068820162563,0.7885197465919005
-0.388,0.38341152151267216,0.7846369087090489
-0.386,0.3805124368902224,0.7807263778304512
-0.384,0.3771209948869921,0.776745118665839
-0.38200000000000006,0.3735670466530442,0.7726553429805267
-0.38000000000000006,0.3701239397468276,0.7684527884208434
-0.37800000000000006,0.36696517437881293,0.7641798301992618
-0.37600000000000006,0.3641471087572395,0.7599229848951248
-0.37400000000000005,0.36162051107149185,0.7558004530290299
-0.37200000000000005,0.35926511996273813,0.7519469090560632
-0.37000000000000005,0.3569362831209928,0.7485001575560071
-0.36800000000000005,0.35451214180585755,0.7455901261686545
-0.36600000000000005,0.3519313566111652,0.7433280739272348
-0.36400000000000005,0.34921317041446254,0.7417947432494152
-0.36200000000000004,0.3464546889292622,0.7410295388312265
-0.36000000000000004,0.34380611099683484,0.741025343237864
-0.35800000000000004,0.3414316974369541,0.7417323716022277
-0.35600000000000004,0.3394686505896602,0.7430699215464769
-0.35400000000000004,0.33799552851692316,0.7449406732990244
-0.35200000000000004,0.33701759119518054,0.7472418669186022
-0.35000000000000003,0.33647136896543767,0.7498711658528651
-0.34800000000000003,0.3362463021554591,0.7527289992641253
-0.34600000000000003,0.3362174193240776,0.755720396864424
-0.34400000000000003,0.33627962793364247,0.7587573664577316
-0.342,0.3363725717932791,0.7617605663687511
-0.34,0.33648738464513867,0.7646599144006947
-0.338,0.33665395199212883,0.7673975784491271
-0.336,0.336916490358632,0.769938271185338
-0.334,0.3373101682547286,0.7722863396272254
-0.332,0.3378481645080379,0.7744997437100711
-0.33,0.33851998585944487,0.776686957465986
-0.328,0.339295557370057,0.7789801378671053
-0.326,0.3401300765654093,0.7814919725092806
-0.324,0.34096945054537126,0.784273358779025
-0.322,0.3417594009976359,0.7872880959272803
-0.32000000000000006,0.3424596438892437,0.7904121908409258
-0.31800000000000006,0.34305946686966343,0.7934561857130317
-0.31600000000000006,0.3435870640103773,0.7962031196224333
-0.31400000000000006,0.3441059675714602,0.7984524678721437
-0.31200000000000006,0.3446979020378529,0.8000603674935548
-0.31000000000000005,0.34543845057662825,0.8009674899952549
-0.30800000000000005,0.34637536217902765,0.801207928892131
-0.30600000000000005,0.34751743397520674,0.8008965157786664
-0.30400000000000005,0.34883665114360013,0.8001986276974138
-0.30200000000000005,0.3502808073977695,0.7992936341174809
-0.30000000000000004,0.35179011793445336,0.7983461898855381
-0.29800000000000004,0.35331010047940326,0.7974952725399301
-0.29600000000000004,0.3547948162610015,0.7968605495731538
-0.29400000000000004,0.3561996762056136,0.7965553055865249
-0.29200000000000004,0.3574696480303139,0.7966911698680469
-0.29000000000000004,0.3585326351872719,0.7973651708488646
-0.28800000000000003,0.3593054783877691,0.7986320577824468
-0.28600000000000003,0.35971233902751487,0.8004770289369963
-0.28400000000000003,0.35970731603695705,0.8028070316708181
-0.28200000000000003,0.35929030230434206,0.8054698162229879
-0.28,0.3585088011483783,0.8082955569677572
-0.278,0.35744591729521247,0.8111456624155914
-0.276,0.3562014290436201,0.8139515479329509
-0.274,0.3548751450822599,0.8167307438640671
-0.272,0.3535585949959257,0.819575503325953
-0.27,0.3523346846270694,0.8226178150639928
-0.268,0.3512799219633904,0.8259819911232545
-0.266,0.35046387750496244,0.8297389543168784
-0.264,0.34994498752856007,0.8338739774672939
-0.262,0.34976637081672796,0.838274013093071
-0.26,0.349956313758852,0.8427351129559016
-0.258,0.3505351852432598,0.8469864056809222
-0.256,0.3515262901517598,0.8507248260257276
-0.254,0.35296534912277455,0.8536542995091944
-0.252,0.354903038725668,0.8555238247493667
-0.25,0.35739707663530446,0.8561594741352749
-0.248,0.36049413943278913,0.8554856040789348
-0.246,0.36420646987160865,0.8535322136515747
-0.244,0.3684913261752785,0.8504288521301671
-0.242,0.37324119443033943,0.846388337924249
-0.24,0.37828829896432337,0.8416838410892568
-0.238,0.3834204996672588,0.8366218861328791
-0.236,0.3884012369040135,0.8315135800209925
-0.23399999999999999,0.3929870042303846,0.8266465971949878
-0.23199999999999998,0.3969411335874566,0.8222602507927473
-0.22999999999999998,0.4000477234256028,0.8185258657255265
-0.22799999999999998,0.4021297735390266,0.8155349538654808
-0.22599999999999998,0.40307108397328345,0.8132973795845161
-0.22399999999999998,0.40283657294401926,0.8117504564492134
-0.2220000000000001,0.4014841015494915,0.81077851855854
-0.22000000000000008,0.39916261744378667,0.8102408715020221
-0.21800000000000008,0.39609469467902647,0.8100034994349472
-0.21600000000000008,0.3925456478959341,0.8099675781069314
-0.21400000000000008,0.388785844371189,0.8100878224630065
-0.21200000000000008,0.3850557440367752,0.810376226229809
-0.21000000000000008,0.38154236521236246,0.8108902373604389
-0.20800000000000007,0.37837102900569247,0.8117080598813378
-0.20600000000000007,0.3756096394907143,0.8128980186482976
-0.20400000000000007,0.3732779516132002,0.8144926286403479
-0.20200000000000007,0.371354332530364,0.8164774411416788
-0.20000000000000007,0.3697781027822787,0.8187978709067917
-0.19800000000000006,0.36845302113712425,0.8213781022813885
-0.19600000000000006,0.36726004414002,0.8241419749679876
-0.19400000000000006,0.36608133083052213,0.8270288363685278
-0.19200000000000006,0.364827335607775,0.8300029169039506
-0.19000000000000006,0.36345462403695405,0.8330572125067555
-0.18800000000000006,0.36196805401308135,0.8362119574195132
-0.18600000000000005,0.3604108678359134,0.8395071401774458
-0.18400000000000005,0.3588507939735804,0.8429900230722992
-0.18200000000000005,0.35736750172169535,0.8467009819728314
-0.18000000000000005,0.35604192369869825,0.8506624183734993
-0.17800000000000005,0.3549459591468058,0.8548751143374362
-0.17600000000000005,0.35413246813996335,0.8593235253123332
-0.17400000000000004,0.35362803556873523,0.8639867136452093
-0.17200000000000004,0.35343186355131734,0.8688482859493445
-0.17000000000000004,0.3535216442400964,0.8739001339688885
-0.16800000000000004,0.35386283767822824,0.8791397595458872
-0.16600000000000004,0.3544154734879832,0.8845650286882566
-0.16400000000000003,0.35513511243407936,0.8901710985002492
-0.16200000000000003,0.3559702507002945,0.8959530987965489
-0.16000000000000003,0.35686220672462926,0.9019159090703774
-0.15800000000000003,0.3577514900886782,0.9080887684386807
-0.15600000000000003,0.3585882310961409,0.9145384546903808
-0.15400000000000003,0.35933955880771346,0.9213731691226303
-0.15200000000000002,0.35998859742142647,0.92873167075218
-0.15000000000000002,0.36052623929024985,0.9367574249873635
-0.14800000000000002,0.36094177216938134,0.9455635775308789
-0.14600000000000002,0.3612177901774752,0.9551999076296454
-0.14400000000000002,0.36133053857491465,0.9656350823596729
-0.14200000000000002,0.3612537759471277,0.9767631835517753
-0.14,0.36096452780631516,0.9884322936622991
-0.138,0.3604504078510509,1.000480611022134
-0.136,0.35971747231080864,1.012760504557008
-0.134,0.3587954850105437,1.025137033352347
-0.132,0.35773719501558887,1.0374611180028932
-0.13,0.35661069989558586,1.049531040076624
-0.128,0.35548675164933285,1.0610625215374385
-0.126,0.3544240327130067,1.0716841684213476
-0.124,0.3534558169401355,1.0809631091063687
-0.122,0.35258217442462003,1.0884514956131999
-0.12,0.35177199948193705,1.0937358383967002
-0.118,0.35097681143261306,1.0964716876422818
-0.11599999999999999,0.35015348911844424,1.0963944666260643
-0.11399999999999999,0.34928837326905376,1.093309172219042
-0.11199999999999999,0.34841378721851773,1.087071739383219
-0.10999999999999999,0.3476112222964819,1.0775773875243846
-0.10799999999999998,0.3470011999136412,1.0647647600813555
-0.10599999999999998,0.3467247587689978,1.0486347676025018
-0.10399999999999998,0.3469233970778966,1.0292768491503388
-0.10199999999999998,0.347722833879747,1.0068938333224715
-0.09999999999999998,0.3492224956947537,0.981815931708584
-0.09799999999999998,0.35148947590720997,0.9544937541784991
-0.09600000000000009,0.3545544884345164,0.9254636830481716
-0.09400000000000008,0.35840800523932353,0.8952893232929259
-0.09200000000000008,0.36299638676245477,0.8644955890046815
-0.09000000000000008,0.36821960195680853,0.8335175075512714
-0.08800000000000008,0.37393351702087674,0.8026780424414365
-0.08600000000000008,0.3799598639804057,0.772193104790885
-0.08400000000000007,0.38610483611946,0.742189957842156
-0.08200000000000007,0.3921827828352292,0.7127257276640209
-0.08000000000000007,0.3980368504074958,0.6838020705258718
-0.07800000000000007,0.40354715209584746,0.6553798642560457
-0.07600000000000007,0.4086216264479952,0.6273983311171213
-0.07400000000000007,0.4131742369293183,0.5997985861439222
-0.07200000000000006,0.4171043664952215,0.5725470691486519
-0.07000000000000006,0.42029311598635566,0.5456524062990505
-0.06800000000000006,0.42262343855305623,0.5191708060065812
-0.06600000000000006,0.42401612781663006,0.4931995515602555
-0.06400000000000006,0.4244625789254357,0.46786306629489577
-0.062000000000000055,0.4240357971271361,0.44329829486855943
-0.06000000000000005,0.4228727809471698,0.4196443237981928
-0.05800000000000005,0.42113608904712474,0.3970365791408015
-0.05600000000000005,0.4189714153666613,0.3756020358644322
-0.05400000000000005,0.4164778670981265,0.3554517951667071
-0.052000000000000046,0.4137003953665397,0.33667094759754534
-0.050000000000000044,0.4106439569461303,0.3193092577627618
-0.04800000000000004,0.4073008896760507,0.3033766799806401
-0.04600000000000004,0.40367957378275926,0.28884526547858214
-0.04400000000000004,0.39982412990064403,0.2756561596289276
-0.04200000000000004,0.39581970504675307,0.26372899993282534
-0.040000000000000036,0.39178328578002536,0.25297124000618026
-0.038000000000000034,0.38784440882501603,0.24328590465346478
-0.03600000000000003,0.3841228020242618,0.23457725357653217
-0.03400000000000003,0.3807102333892463,0.22675446199919913
-0.03200000000000003,0.37766161197721326,0.21973371008242826
-0.030000000000000027,0.3749965541342342,0.21343912773899373
-0.028000000000000025,0.37270878667651824,0.20780298455947188
-0.026000000000000023,0.37077868566130945,0.2027654224911628
-0.02400000000000002,0.3691847471922789,0.19827394006842733
-0.02200000000000002,0.3679117080353085,0.1942827655787031
-0.020000000000000018,0.3669545086146973,0.19075220453032074
-0.018000000000000016,0.36631793639331767,0.1876480112601007
-0.016000000000000014,0.36601250404485297,0.18494081141006727
-0.014000000000000012,0.3660479442474901,0.18260558761380824
-0.01200000000000001,0.36642563692101277,0.1806212321878428
-0.010000000000000009,0.36713033225050906,0.17897016586021589
-0.008000000000000007,0.3681211471266594,0.17763801918363045
-0.006000000000000005,0.36932294784153746,0.17661337235061464
-0.0040000000000000036,0.3706212878040039,0.17588754906348178
-0.0020000000000000018,0.37186563986589993,0.17545446054468378
0.0,0.37288520700083855,0.17531049648076044
0.0020000000000000018,0.37351790871359214,0.17545446054468375
0.0040000000000000036,0.3736466441478251,0.17588754906348175
