candidate,eta,alpha,barrier_Z,zero_bias_conductance,peak_conductance,peak_bias,background_conductance,peak_minus_background,mean_frustration,pos_peak_bias,neg_peak_bias,peak_split,signature
s_pm,0.25,0.5235987755982988,0.5,1.7608876314068291,1.7608876314068291,0.0,0.9545662419362795,0.8063213894705497,4.722550128732906e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,0.5235987755982988,1.0,1.4643047696279732,1.4643047696279732,0.0,0.6476282946030285,0.8166764750249447,4.722550128732906e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,0.5235987755982988,2.0,1.1677219078473111,1.1677219078473111,0.0,0.3406903472697488,0.8270315605775623,4.722550128732906e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,1.0471975511965976,0.0,1.8832116789186752,1.8832116789186752,0.0,1.0582827842964129,0.8249288946222624,8.264466888618927e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,1.0471975511965976,0.5,1.7005693431446507,1.7005693431446507,0.0,0.8538241471846597,0.846745195959991,8.264466888618927e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,1.0471975511965976,1.0,1.4266058394730774,1.4266058394730774,0.0,0.5471361915168622,0.8794696479562152,8.264466888618927e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.25,1.0471975511965976,2.0,1.1526423357888589,1.1526423357888589,0.0,0.24044823584886355,0.9121940999399953,8.264466888618927e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.0,0.0,1.0414900249376557,1.0414900249376557,0.0,0.9514260875091942,0.09006393742846153,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,weak intervalley-sensitive subgap response
s_pm,0.5,0.0,0.5,1.1626920199501247,1.1626920199501247,0.0,0.7412270217940783,0.42146499815604643,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.0,1.0,1.216995012468828,1.216995012468828,0.0,0.4238981388313851,0.7930968736374429,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.0,2.0,1.118298004987531,1.118298004987531,0.0,0.1041329146006685,1.0141650903868626,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,weak intervalley-sensitive subgap response
s_pm,0.5,0.5235987755982988,0.0,1.9444926279864936,1.9444926279864936,0.0,1.1221573368517777,0.8223352911347159,5.50964274204091e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.5235987755982988,0.5,1.7495941023914396,1.7495941023914396,0.0,0.9175931622962363,0.8320009400952033,5.50964274204091e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.5235987755982988,1.0,1.457246313995347,1.457246313995347,0.0,0.610746900462868,0.8464994135324792,5.50964274204091e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,0.5235987755982988,2.0,1.1648985255950397,1.1648985255950397,0.0,0.3039006386294326,0.8609978869656071,5.50964274204091e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,1.0471975511965976,0.0,1.0414900249376557,1.0414900249376557,0.0,0.9514260875091942,0.09006393742846153,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,weak intervalley-sensitive subgap response
s_pm,0.5,1.0471975511965976,0.5,1.1626920199501247,1.1626920199501247,0.0,0.7412270217940783,0.42146499815604643,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,1.0471975511965976,1.0,1.216995012468828,1.216995012468828,0.0,0.4238981388313851,0.7930968736374429,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.5,1.0471975511965976,2.0,1.118298004987531,1.118298004987531,0.0,0.1041329146006685,1.0141650903868626,0.5,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,weak intervalley-sensitive subgap response
s_pm,0.75,0.0,0.0,3.1055656933296354,3.1055656933296354,0.0,1.032402122733029,2.0731635705966065,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
