method,object_id,fixed_psnr_lowres,guided_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,seed,dataset_name,dataset_version,perturbation_family,level,training_regime
phase_only_stack,natural_object_eval_object_09,22.290948498233305,24.555292890116558,13.458816353097768,-8.832132145135537,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.853414752419177,23.100656263234136,14.586821217712744,-6.266593534706432,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.05604812612576,23.482866356409957,15.50899380072649,-5.5470543253992695,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,21.255575925801864,23.518487021979997,15.584833219720062,-5.670742706081802,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.95845630442412,21.64340982373828,14.350226187477777,-5.608230116946345,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.015593636276808,27.421450588490547,15.004391153773824,-11.011202482502984,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.953157817928606,23.95816315042182,15.152096999679433,-6.801060818249173,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.821490970774683,19.606215470586086,15.116779228135268,-2.7047117426394145,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,23.152679611246118,24.7299444978916,13.88970965372633,-9.262969957519788,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.459128804732774,23.495813838539334,15.276779510573668,-6.182349294159106,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.32448369966609,23.986990032218753,14.818403423212276,-7.5060802764538135,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,20.285571716054335,22.718045495832975,15.114945451100333,-5.170626264954002,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.4460158531799,24.211655680752273,13.451508320735408,-8.994507532444493,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,21.196282296981046,23.018098987399963,14.573490848820674,-6.622791448160372,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.585228149181322,24.09495181546064,15.987657817427394,-5.5975703317539285,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,21.01173588136006,24.37365955200996,15.917192381986025,-5.094543499374035,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,20.17205169044887,23.6686043573196,14.112401592733669,-6.059650097715203,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.05337560540299,28.11154439831872,15.015914027225241,-11.03746157817775,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.854656187964903,24.12626322083704,15.276819555343197,-6.577836632621706,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.853825735737562,21.24487527943336,15.34434418550786,-2.5094815502297028,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.82151756758289,26.48335197777639,13.955376212448664,-8.866141355134227,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.490786005216105,24.613001535605868,15.052272307310144,-6.438513697905961,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.584734397751348,25.6418795240238,14.819471500122567,-7.76526289762878,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,20.160389536900766,23.70709483933988,14.948523605142451,-5.2118659317583145,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.162695301245883,25.217793588098296,13.411467117320841,-8.751228183925042,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.932313786483636,24.539038791125783,14.526784757752589,-6.405529028731047,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.00641124222721,24.354908258709862,15.69820864371498,-5.30820259851223,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.34577393987537,21.81080268937963,15.136826887267505,-5.208947052607867,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.44317586657194,20.879858397864414,14.02508815413517,-5.418087712436771,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,25.825959593636494,27.0235039722273,15.05453554702985,-10.771424046606644,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.150886200758308,22.608347500105413,14.930097982848238,-6.220788217910069,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.20681404983472,18.809484895963777,14.8784222405551,-2.328391809279619,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.677131017367085,24.004098571941196,13.845126697719916,-8.832004319647169,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.06824991307934,22.90554623282923,15.194265769954491,-5.873984143124851,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,21.83677841479944,23.48886918848676,14.891885661335431,-6.944892753464009,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.406165313071156,20.752253808655063,14.829939032119523,-4.576226280951634,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.915506804266045,23.687752745723074,13.371357696285791,-8.544149107980253,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.41365321145236,21.88247007177778,14.560762756113776,-5.852890455338583,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,20.838143016207805,22.663578067766377,15.426767115172568,-5.411375901035237,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,17.594844459935594,20.94451825238428,14.158028902332518,-3.436815557603076,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,17.613063307531977,20.299214823536325,13.503822450325668,-4.109240857206309,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,24.36617466709468,26.263240878985464,14.959090610315828,-9.407084056778851,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,18.282499972325603,21.40693839257954,14.437140474546524,-3.8453594977790786,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,15.566800217936873,17.94940656277747,14.299880806727096,-1.266919411209777,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,21.33892290898021,22.772502103378265,13.855996045849896,-7.482926863130313,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,20.147414897911613,22.204949863065842,14.975808971869249,-5.171605926042364,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,20.553680905391012,22.43974797802671,14.45731072060195,-6.096370184789063,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,17.455962058934578,20.171038443607003,14.188402684853783,-3.267559374080795,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.27500331298828,22.935075663753647,13.346374134443625,-7.928629178544654,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,19.329379353967386,21.25043879928485,14.413400511386351,-4.915978842581035,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,18.18775431000067,21.18688462157771,14.685018695436183,-3.5027356145644877,0,UCID,1338 public citation subset,phase_mask_quantization,4.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.450901151210047,21.455755240424182,8.937012245854422,-11.513888905355625,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.32060464223356,20.356636084915124,8.217941462239027,-11.102663179994535,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,25.70111253285325,26.68181980307583,9.380064668625856,-16.321047864227396,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.605385722944597,22.956278635120057,9.479106027452,-12.126279695492597,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.04900720816539,18.237850755016495,8.18264735718379,-8.866359850981599,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.555230355295805,23.88402857957125,8.948632138411183,-13.606598216884622,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,20.784527458079232,22.052680406508568,8.478381315131557,-12.306146142947675,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.022280484252917,23.314287575292433,8.775294541927227,-13.24698594232569,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.416858236403883,20.639455017948855,8.489289829462646,-10.927568406941237,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.859421815972482,23.220301008812637,9.364671676343178,-12.494750139629303,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.506258361921866,21.786380797488665,8.195271865537855,-12.310986496384011,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.201172243951927,22.786664131540988,8.996316214539318,-12.204856029412609,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.77875263384632,23.170448869849114,8.891185817551147,-11.887566816295173,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.870460726017328,22.39129525491917,8.263816790435236,-11.606643935582092,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.24855188162631,28.238283544011328,9.37966886448373,-16.86888301714258,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.80039957955428,23.506927628655507,9.455165178993544,-12.345234400560736,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.725714203707867,20.29370280981968,8.18635403386007,-9.539360169847797,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.573730769841323,24.977223755433307,8.943491730430448,-13.630239039410874,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.537717320223486,24.079617675687494,8.520589554552423,-13.017127765671063,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.38663225072245,24.779569187872035,8.855234518000785,-13.531397732721665,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.751501344218386,21.84258771185762,8.535809237380608,-11.215692106837778,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.290948498233305,24.555292890116558,9.363210632928965,-12.92773786530434,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.853414752419177,23.100656263234136,8.236506071484786,-12.61690868093439,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.05604812612576,23.482866356409957,8.972090251365886,-12.083957874759873,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,21.255575925801864,23.518487021979997,9.056773828681347,-12.198802097120517,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.95845630442412,21.64340982373828,8.35976231963555,-11.598693984788571,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.015593636276808,27.421450588490547,9.39858109443051,-16.6170125418463,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.953157817928606,23.95816315042182,9.657288160929738,-12.295869656998867,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.821490970774683,19.606215470586086,8.330995056280944,-9.490495914493739,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,23.152679611246118,24.7299444978916,8.981759952901289,-14.170919658344829,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.459128804732774,23.495813838539334,8.50571135543089,-12.953417449301885,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.32448369966609,23.986990032218753,8.802043968887496,-13.522439730778594,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,20.285571716054335,22.718045495832975,8.563080383139825,-11.72249133291451,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.4460158531799,24.211655680752273,9.399349569144315,-13.046666284035586,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,21.196282296981046,23.018098987399963,8.230364201143699,-12.965918095837347,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.585228149181322,24.09495181546064,9.084643239577009,-12.500584909604314,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,21.01173588136006,24.37365955200996,8.969730809714587,-12.042005071645473,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,20.17205169044887,23.6686043573196,8.364716806033675,-11.807334884415196,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.05337560540299,28.11154439831872,9.377724094926549,-16.675651510476442,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.854656187964903,24.12626322083704,9.539621041086589,-12.315035146878314,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.853825735737562,21.24487527943336,8.279452653057216,-9.574373082680346,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.82151756758289,26.48335197777639,8.946721672971691,-13.8747958946112,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.490786005216105,24.613001535605868,8.56204900064766,-12.928737004568445,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.584734397751348,25.6418795240238,8.85781291945455,-13.726921478296797,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,20.160389536900766,23.70709483933988,8.583378541651483,-11.577010995249283,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.162695301245883,25.217793588098296,9.371529464442846,-12.791165836803037,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.932313786483636,24.539038791125783,8.279317672020447,-12.652996114463189,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.00641124222721,24.354908258709862,9.055268428095754,-11.951142814131455,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.34577393987537,21.81080268937963,8.858103095796576,-11.487670844078796,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.44317586657194,20.879858397864414,8.201508753032314,-11.241667113539627,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,25.825959593636494,27.0235039722273,9.378004005319331,-16.447955588317164,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.150886200758308,22.608347500105413,9.413427222407586,-11.737458978350721,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.20681404983472,18.809484895963777,8.114576677042393,-9.092237372792326,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.677131017367085,24.004098571941196,8.999020090477261,-13.678110926889824,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.06824991307934,22.90554623282923,8.460550790386133,-12.607699122693209,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,21.83677841479944,23.48886918848676,8.750920491856707,-13.085857922942733,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.406165313071156,20.752253808655063,8.454387585605183,-10.951777727465974,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.915506804266045,23.687752745723074,9.402159956083386,-12.513346848182659,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.41365321145236,21.88247007177778,8.177624090254126,-12.236029121198234,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,20.838143016207805,22.663578067766377,8.916508021029752,-11.921634995178053,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,17.594844459935594,20.94451825238428,8.563426782643102,-9.031417677292492,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,17.613063307531977,20.299214823536325,7.976974393999821,-9.636088913532156,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,24.36617466709468,26.263240878985464,9.374207383561176,-14.991967283533503,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,18.282499972325603,21.40693839257954,8.989733796966192,-9.29276617535941,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,15.566800217936873,17.94940656277747,7.867228090021534,-7.699572127915339,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,21.33892290898021,22.772502103378265,8.956466526803515,-12.382456382176693,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,20.147414897911613,22.204949863065842,8.418513168211739,-11.728901729699874,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,20.553680905391012,22.43974797802671,8.739310387621597,-11.814370517769415,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,17.455962058934578,20.171038443607003,8.329949283796887,-9.12601277513769,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.27500331298828,22.935075663753647,9.37419730394828,-11.900806009039998,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,19.329379353967386,21.25043879928485,8.112771947316272,-11.216607406651114,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,18.18775431000067,21.18688462157771,8.680393106974188,-9.507361203026482,0,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.450901151210047,21.455755240424182,8.82425199680833,-11.626649154401717,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.32060464223356,20.356636084915124,7.571468001655121,-11.749136640578442,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,25.70111253285325,26.68181980307583,8.223393712518433,-17.477718820334818,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.605385722944597,22.956278635120057,8.486101652268635,-13.119284070675961,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.04900720816539,18.237850755016495,7.527940897632563,-9.521066310532825,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.555230355295805,23.88402857957125,7.588028932350138,-14.967201422945667,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,20.784527458079232,22.052680406508568,7.201556240373479,-13.582971217705753,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.022280484252917,23.314287575292433,7.858028116452923,-14.164252367799994,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.416858236403883,20.639455017948855,7.927296464272567,-11.489561772131315,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.859421815972482,23.220301008812637,7.985667049219977,-13.873754766752505,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.506258361921866,21.786380797488665,7.324416757084768,-13.181841604837098,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.201172243951927,22.786664131540988,7.949703933587822,-13.251468310364105,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,20.77875263384632,23.170448869849114,8.742245215414888,-12.036507418431432,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.870460726017328,22.39129525491917,7.568276503913492,-12.302184222103836,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,26.24855188162631,28.238283544011328,8.223514014878644,-18.025037866747667,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.80039957955428,23.506927628655507,8.461975915209257,-13.338423664345024,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.725714203707867,20.29370280981968,7.5552826360611345,-10.170431567646732,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,22.573730769841323,24.977223755433307,7.592071641004903,-14.98165912883642,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,21.537717320223486,24.079617675687494,7.299088163947447,-14.238629156276039,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,22.38663225072245,24.779569187872035,7.90182150136033,-14.484810749362119,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,19.751501344218386,21.84258771185762,7.989399977193804,-11.762101367024583,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,22.290948498233305,24.555292890116558,8.016911591307974,-14.274036906925332,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,20.853414752419177,23.100656263234136,7.359394286116107,-13.49402046630307,0,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,mixed_train_tolerance
