seed,case_id,object_id,defocus,astig_x,coma_x,fixed_psnr,guided_psnr,fixed_ssim,guided_ssim,psnr_gain,ssim_gain
4,0,object_00,1.329168316717103,0.022655105628723193,0.7619899291323267,13.142750588935407,14.939783270026215,0.54219098327481,0.720216474192419,1.7970326810908084,0.178025490917609
4,0,object_01,1.329168316717103,0.022655105628723193,0.7619899291323267,9.909739654233128,11.1738417797465,0.37466967727193695,0.5666452606238722,1.2641021255133715,0.19197558335193526
4,0,object_02,1.329168316717103,0.022655105628723193,0.7619899291323267,13.35654866594483,14.95010092115777,0.6783174031809043,0.7973719271572607,1.5935522552129395,0.11905452397635641
4,0,object_03,1.329168316717103,0.022655105628723193,0.7619899291323267,10.434352968621841,12.255315947212509,0.5280739326036251,0.7161712799254873,1.8209629785906678,0.18809734732186223
4,0,object_04,1.329168316717103,0.022655105628723193,0.7619899291323267,12.933573803696653,15.298888688319185,0.6483474077090173,0.8180672921935286,2.3653148846225314,0.16971988448451125
4,0,object_05,1.329168316717103,0.022655105628723193,0.7619899291323267,13.18348530689992,15.526855187542026,0.8265480205954779,0.9074835954843783,2.343369880642106,0.08093557488890035
4,1,object_00,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,14.483537898462377,15.906049135952216,0.7038189033344658,0.7962017958128049,1.4225112374898394,0.09238289247833908
4,1,object_01,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,10.525350955664992,11.540409151706537,0.491511222124413,0.6102169531645513,1.0150581960415455,0.11870573104013826
4,1,object_02,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,14.458880326788147,15.689643130199345,0.7763610947162981,0.8347887805289554,1.2307628034111975,0.05842768581265734
4,1,object_03,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,10.936458766270905,12.69864705171571,0.6073707338703496,0.7524346167080229,1.7621882854448057,0.14506388283767335
4,1,object_04,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,14.8574137150427,16.707604717868637,0.7938078560254578,0.8765633641207559,1.8501910028259374,0.08275550809529808
4,1,object_05,-0.9802178917349815,-0.8620063648467386,-0.21151570686167254,14.640175669743552,16.01318759021025,0.8855074699227372,0.9193695420158238,1.3730119204666984,0.03386207209308656
4,2,object_00,1.3354639848560792,-0.6614694411286481,0.5542866313453712,13.464492933438619,15.646108635550116,0.5849762510313601,0.7702192445310697,2.181615702111497,0.18524299349970963
4,2,object_01,1.3354639848560792,-0.6614694411286481,0.5542866313453712,9.9102772362857,11.11857222755331,0.3747015501563344,0.562032983273841,1.2082949912676106,0.1873314331175066
4,2,object_02,1.3354639848560792,-0.6614694411286481,0.5542866313453712,13.301037210606088,14.723700822001886,0.6767141086803838,0.7861668437689234,1.422663611395798,0.10945273508853959
4,2,object_03,1.3354639848560792,-0.6614694411286481,0.5542866313453712,10.59883296392174,12.961595177637712,0.5502095972558511,0.7671741050123976,2.362762213715971,0.21696450775654652
4,2,object_04,1.3354639848560792,-0.6614694411286481,0.5542866313453712,12.856722356593309,15.19500547195114,0.6393480224018315,0.8107134516175533,2.3382831153578305,0.17136542921572173
4,2,object_05,1.3354639848560792,-0.6614694411286481,0.5542866313453712,13.285852723906004,15.493880145362741,0.8301103133378731,0.9063819490338069,2.2080274214567375,0.07627163569593376
4,3,object_00,-0.6151301659853272,0.19903030845532088,0.04778123978045701,14.174372070766232,15.181977769460842,0.6669128502166094,0.7502138047736275,1.0076056986946096,0.08330095455701814
4,3,object_01,-0.6151301659853272,0.19903030845532088,0.04778123978045701,10.50946331375565,11.254070612542034,0.48407055778090735,0.5773919908859618,0.7446072987863843,0.09332143310505447
4,3,object_02,-0.6151301659853272,0.19903030845532088,0.04778123978045701,14.500651637645737,15.4240671034691,0.7763505813585455,0.8237941357480032,0.9234154658233642,0.04744355438945769
4,3,object_03,-0.6151301659853272,0.19903030845532088,0.04778123978045701,10.876336665286201,12.000525973744868,0.5954403680433671,0.6991993923515172,1.124189308458666,0.1037590243081501
4,3,object_04,-0.6151301659853272,0.19903030845532088,0.04778123978045701,14.57983082608363,15.91802190181862,0.7807660059102625,0.846445563527486,1.33819107573499,0.06567955761722355
4,3,object_05,-0.6151301659853272,0.19903030845532088,0.04778123978045701,14.801929306534603,15.80173363777015,0.8898343755177438,0.9147624704860676,0.9998043312355467,0.024928094968323822
4,4,object_00,1.0442475080380067,-0.4046261792210486,0.4232343581606435,13.533131390582756,15.502730307434177,0.5928361274707351,0.7609286658679247,1.969598916851421,0.16809253839718963
4,4,object_01,1.0442475080380067,-0.4046261792210486,0.4232343581606435,10.0514662299848,11.078660633119428,0.3991219750889475,0.5563915214787988,1.0271944031346276,0.1572695463898513
4,4,object_02,1.0442475080380067,-0.4046261792210486,0.4232343581606435,13.652913635786266,15.093820871090198,0.7066593954196502,0.805241788457831,1.440907235303932,0.09858239303818084
4,4,object_03,1.0442475080380067,-0.4046261792210486,0.4232343581606435,10.57304932094404,12.897945939078035,0.5495681184302147,0.7626821888381469,2.3248966181339945,0.21311407040793218
4,4,object_04,1.0442475080380067,-0.4046261792210486,0.4232343581606435,13.209506720944596,14.884912465229391,0.6736286004393124,0.7937814806576584,1.6754057442847952,0.12015288021834603
4,4,object_05,1.0442475080380067,-0.4046261792210486,0.4232343581606435,13.634516349907344,15.523443190543881,0.8452921287056295,0.9065063677151138,1.8889268406365378,0.061214239009484306
4,5,object_00,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,14.481639422835785,16.75693591470154,0.7055026729089469,0.8367914050120651,2.2752964918657543,0.1312887321031182
4,5,object_01,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,10.4426021892957,11.756357023578644,0.48543659802891487,0.6350417632092267,1.3137548342829444,0.1496051651803118
4,5,object_02,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,14.43438683438349,16.013628429448097,0.7749209886759657,0.848372477691016,1.579241595064607,0.07345148901505028
4,5,object_03,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,11.127121600294377,13.920029591554009,0.6336668617788949,0.8228920598576743,2.792907991259632,0.18922519807877947
4,5,object_04,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,14.843829605656502,17.03653395054847,0.7978088878208927,0.8878431768992667,2.1927043448919683,0.09003428907837407
4,5,object_05,-1.2015544799987112,0.10184133148201502,-0.45815822046081717,14.496319167667702,16.255140906708142,0.8812592072504987,0.9244330447746856,1.7588217390404406,0.04317383752418691
4,6,object_00,-0.7029378063615409,0.0454732401120872,0.720657199673616,14.347830941563027,16.701331111396954,0.6915559485155314,0.8339237809313714,2.353500169833927,0.14236783241584006
4,6,object_01,-0.7029378063615409,0.0454732401120872,0.720657199673616,10.324608754827374,11.69711985703673,0.46375461016691044,0.6256722957520989,1.3725111022093568,0.1619176855851885
4,6,object_02,-0.7029378063615409,0.0454732401120872,0.720657199673616,14.290415012121539,16.015249385169945,0.7636803474149613,0.8481764854696786,1.724834373048406,0.08449613805471734
4,6,object_03,-0.7029378063615409,0.0454732401120872,0.720657199673616,10.995709105495841,13.723360744544808,0.6160009598000351,0.8126277029981938,2.7276516390489665,0.19662674319815865
4,6,object_04,-0.7029378063615409,0.0454732401120872,0.720657199673616,14.499909615314017,16.70945725584437,0.7784345293489794,0.87647721496252,2.209547640530353,0.09804268561354057
4,6,object_05,-0.7029378063615409,0.0454732401120872,0.720657199673616,14.412877741499813,16.210681625501977,0.8785545581457104,0.9230052289067183,1.797803884002164,0.04445067076100795
4,7,object_00,-1.1739274200624705,-0.12636691402288625,-0.5884155527035072,14.436599572303038,16.70724967988499,0.7060820546800775,0.8357737038286869,2.2706501075819503,0.12969164914860942
4,7,object_01,-1.1739274200624705,-0.12636691402288625,-0.5884155527035072,10.372860184430987,11.892163968705688,0.47613527767679686,0.647090282340192,1.519303784274701,0.17095500466339508
4,7,object_02,-1.1739274200624705,-0.12636691402288625,-0.5884155527035072,14.352650914450422,16.09605481264317,0.7703582317662919,0.8517162263220145,1.7434038981927493,0.08135799455572257
4,7,object_03,-1.1739274200624705,-0.12636691402288625,-0.5884155527035072,11.101703542260307,13.877027643660965,0.6315271442939896,0.8210666681734096,2.775324101400658,0.18953952387941997
