seed,case_id,object_id,defocus,astig_x,coma_x,fixed_psnr,guided_psnr,fixed_ssim,guided_ssim,psnr_gain,ssim_gain
0,0,object_00,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,13.971488878574991,16.180190032303344,0.6474151271241997,0.8051049047595313,2.2087011537283523,0.15768977763533165
0,0,object_01,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,10.16584628736451,11.284672434960381,0.4274928972243676,0.580249374002604,1.1188261475958718,0.1527564767782364
0,0,object_02,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,13.886904167979953,15.440577245359837,0.7293937904422759,0.8226240672112645,1.5536730773798837,0.09323027676898854
0,0,object_03,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,10.807292394564056,13.198713518854177,0.5844028936291232,0.7825205955977493,2.3914211242901207,0.1981177019686261
0,0,object_04,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,13.725048810760082,15.362671952597344,0.7179807654548396,0.8194761779750094,1.6376231418372615,0.1014954125201698
0,0,object_05,0.4108850619643629,-0.4604265724722594,-0.7344423617020885,13.881398202217659,15.605773598058715,0.8568844858766506,0.9088963871146142,1.7243753958410561,0.05201190123796362
0,1,object_00,0.4731088395795202,-0.22401171871131398,0.48532536227495604,13.970971000854282,16.297629372129187,0.6450662537858941,0.8093821750419605,2.3266583712749043,0.16431592125606642
0,1,object_01,0.4731088395795202,-0.22401171871131398,0.48532536227495604,10.243881972562596,11.149440437257166,0.4352526789791113,0.564754514028903,0.90555846469457,0.12950183504979168
0,1,object_02,0.4731088395795202,-0.22401171871131398,0.48532536227495604,14.049259198589956,15.47604701947491,0.7404461515233621,0.8241549408339418,1.4267878208849538,0.08370878931057968
0,1,object_03,0.4731088395795202,-0.22401171871131398,0.48532536227495604,10.889219857567518,13.257940587834797,0.5919173763306543,0.786584700652276,2.3687207302672793,0.1946673243216217
