seed,case_id,object_id,defocus,astig_x,coma_x,fixed_psnr,guided_psnr,fixed_ssim,guided_ssim,psnr_gain,ssim_gain
3,0,object_00,-1.243052498569127,-0.5263789868078006,0.482039144330235,14.494327935014626,16.625991614888616,0.7124075776516829,0.8326939303884806,2.1316636798739896,0.12028635273679766
3,0,object_01,-1.243052498569127,-0.5263789868078006,0.482039144330235,10.38762463321026,11.756427296980618,0.4785815059217631,0.6342598793817632,1.3688026637703583,0.15567837346000013
3,0,object_02,-1.243052498569127,-0.5263789868078006,0.482039144330235,14.35884417879043,15.95301283070218,0.7715509603229368,0.8464890629718475,1.5941686519117493,0.07493810264891065
3,0,object_03,-1.243052498569127,-0.5263789868078006,0.482039144330235,11.080622284477922,13.757939096936699,0.6300573363836497,0.8154844525032731,2.677316812458777,0.18542711611962337
3,0,object_04,-1.243052498569127,-0.5263789868078006,0.482039144330235,14.822248930114627,17.05144122147172,0.7953386155049227,0.8883449173754507,2.2291922913570925,0.09300630187052805
3,0,object_05,-1.243052498569127,-0.5263789868078006,0.482039144330235,14.63782728341709,16.30311255640046,0.8855243783135357,0.9251187693644679,1.66528527298337,0.03959439105093221
3,1,object_00,-1.4329409276674252,-0.48283786542095775,0.725785911147548,14.22017860761403,16.163729547813887,0.6918410450714757,0.8108076938843126,1.9435509401998559,0.11896664881283692
3,1,object_01,-1.4329409276674252,-0.48283786542095775,0.725785911147548,10.260167487625463,11.723059087459923,0.4643279292603892,0.6306240092964401,1.4628915998344603,0.16629608003605095
3,1,object_02,-1.4329409276674252,-0.48283786542095775,0.725785911147548,14.103851659624407,15.792869575851508,0.7559200150318228,0.8399217315152814,1.689017916227101,0.08400171648345856
3,1,object_03,-1.4329409276674252,-0.48283786542095775,0.725785911147548,10.844832612198605,13.212832505478406,0.6077267433947222,0.7855168448024465,2.3679998932798014,0.17779010140772433
3,1,object_04,-1.4329409276674252,-0.48283786542095775,0.725785911147548,14.755978312199433,17.267158027080434,0.7936624695714715,0.8950112286402264,2.511179714881001,0.10134875906875496
3,1,object_05,-1.4329409276674252,-0.48283786542095775,0.725785911147548,14.308940936727264,16.32036680732414,0.875842946098366,0.92571763315003,2.0114258705968773,0.04987468705166398
