seed,case_id,object_id,defocus,astig_x,coma_x,fixed_psnr,guided_psnr,fixed_ssim,guided_ssim,psnr_gain,ssim_gain
2,0,object_00,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,14.523346412310216,16.820824591214677,0.7084421808447129,0.8397632992723868,2.297478178904461,0.1313211184276739
2,0,object_01,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,10.434860397273983,11.656580406720586,0.4784934104435409,0.6226476432174275,1.221720009446603,0.14415423277388661
2,0,object_02,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,14.37719214798035,15.874543886781181,0.7706821036800031,0.8427305249013263,1.4973517388008304,0.07204842122132316
2,0,object_03,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,11.15313819726438,13.817559617760402,0.6306096271155124,0.817719721572185,2.664421420496023,0.1871100944566726
2,0,object_04,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,14.573144950548523,16.36246596849928,0.779355486938106,0.8637596761674589,1.7893210179507566,0.08440418922935289
2,0,object_05,-0.7151635972520508,-0.4030177131717534,0.5027611849508486,14.664215981227196,16.174073397243728,0.8860029665263709,0.9222947125654039,1.5098574160165317,0.03629174603903296
2,1,object_00,1.430558639396652,0.7720908597701173,-0.35824334218620657,12.47502145741831,13.72989573935178,0.45195527089804843,0.6125223884940695,1.2548742819334713,0.16056711759602105
2,1,object_01,1.430558639396652,0.7720908597701173,-0.35824334218620657,9.896635050734062,10.933638160829371,0.3689313123622461,0.5365448067232782,1.0370031100953092,0.16761349436103212
2,1,object_02,1.430558639396652,0.7720908597701173,-0.35824334218620657,13.28536767620544,14.635861432168959,0.6716194795537311,0.7787222591798572,1.3504937559635195,0.10710277962612602
2,1,object_03,1.430558639396652,0.7720908597701173,-0.35824334218620657,9.831412192556773,11.187806427424684,0.44940290056131377,0.6237271177326416,1.3563942348679117,0.1743242171713278
2,1,object_04,1.430558639396652,0.7720908597701173,-0.35824334218620657,12.824246533837552,14.91602272886491,0.6404894711247501,0.7985586797585075,2.0917761950273572,0.1580692086337574
2,1,object_05,1.430558639396652,0.7720908597701173,-0.35824334218620657,13.317863046089514,15.240017048217156,0.8306163521233867,0.9001056581227193,1.9221540021276429,0.06948930599933256
2,2,object_00,-1.2893116094374246,0.7935253815028138,0.7721874345755311,14.206743304406187,16.564188311446145,0.681347796338595,0.827558474250484,2.357445007039958,0.14621067791188902
2,2,object_01,-1.2893116094374246,0.7935253815028138,0.7721874345755311,10.258300588120491,11.809540501768218,0.46342519173702507,0.6400025765312928,1.551239913647727,0.1765773847942677
2,2,object_02,-1.2893116094374246,0.7935253815028138,0.7721874345755311,14.179809958981558,15.96516509318866,0.7592983863733006,0.8474798671022736,1.7853551342071015,0.08818148072897303
2,2,object_03,-1.2893116094374246,0.7935253815028138,0.7721874345755311,10.887584740162113,13.605819528233141,0.6095823020170598,0.8059521721424737,2.718234788071028,0.19636987012541396
2,2,object_04,-1.2893116094374246,0.7935253815028138,0.7721874345755311,14.65380267466979,17.242031576710165,0.791314960860669,0.8940557792317949,2.5882289020403757,0.10274081837112592
2,2,object_05,-1.2893116094374246,0.7935253815028138,0.7721874345755311,14.178620024624273,16.302368558052876,0.8725771597029217,0.9252915940221573,2.1237485334286035,0.052714434319235615
2,3,object_00,-0.24776002153019716,-0.016644824871158592,-0.15888499269988987,14.123289852748869,15.620987936508019,0.6608551192690698,0.7736891781998464,1.4976980837591505,0.11283405893077658
