point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
110,6.129516684373715,-27.25689834520081,-52.18905376125143,3.0107697690693724,-17.534710277007704,-57.37064328115004
111,6.325931088456198,-27.37859323557326,-52.20411791763708,2.7847420143254573,-17.33746559164867,-57.31589177277458
112,6.518598441660162,-27.50330204281386,-52.21356040706814,2.551939987611902,-17.14086113474259,-57.255318453905915
113,6.707532300846595,-27.63086874221063,-52.21755919779427,2.3127911640201426,-16.94491641181546,-57.18928734310819
114,6.892750898969264,-27.76113222507751,-52.21630106731993,2.0677343157050623,-16.74965521479523,-57.11816823161915
115,7.074277068164382,-27.8939265712983,-52.2099812563452,1.8172195024482276,-16.555106159032565,-57.04233623278574
116,7.252138152914807,-28.02908134478067,-52.19880309067786,1.5617081249401084,-16.361303271617917,-56.96217134376577
117,7.42636591311004,-28.16642191328699,-52.18297756946303,1.3016730501493183,-16.16828664044991,-56.8780580192344
118,7.596996416827952,-28.30576979410719,-52.16272291808309,1.037598819499536,-15.976103135233423,-56.79038475646702
119,7.764069922669908,-28.44694302701623,-52.13826410410765,0.7699819521531476,-15.784807213559978,-56.699543690772146
120,7.92763075149155,-28.58975657591058,-52.10983231473163,0.49933135752903557,-15.59446182747147,-56.605930199828336
121,8.087727147384355,-28.73402276043712,-52.07766439423257,0.22616887327323928,-15.405139448440758,-56.509942515040024
122,8.244411127780332,-28.87955171881061,-52.04200224011239,-0.048970052739359816,-15.216923231515601,-56.41198133757233
123,8.3977383225737,-29.02615190285401,-52.00309215677126,-0.32553551519417784,-15.029908342437952,-56.31244945626303
124,8.547767802179113,-29.17363060608342,-51.96118416579843,-0.6029621149595005,-14.84420347479365,-56.21175136414531
125,8.694561894476756,-29.32179452539129,-51.9165312722637,-0.880667706764061,-14.659932587527535,-56.110292869859684
126,8.838185990629924,-29.4704503565488,-51.86938868676161,-1.1580519015221151,-14.477236896227447,-56.008480699794696
127,8.978708339802656,-29.61940542334668,-51.82001300339963,-1.4344942918650527,-14.296277154026823,-55.906722086386864
128,9.116199832850876,-29.76846833971893,-51.76866133444683,-1.7093523686350787,-14.117236259147015,-55.80542433764424
129,9.250733775113142,-29.91744970363996,-51.71559040296175,-1.9819590975181771,-13.94032222499301,-55.704994382646404
130,9.382385648485842,-30.06616282095308,-51.66105559541042,-2.2516201301353527,-13.765771543816005,-55.60583828753671
131,9.511232863031337,-30.21442445657541,-51.60530997706118,-2.5176106349771,-13.593852964043002,-55.508360736371934
132,9.637354498437997,-30.36205560973748,-51.54860327379978,-2.779171753722676,-13.424871681265337,-55.41296447114989
133,9.760831035727008,-30.50888230905732,-51.49118082494211,-3.0355067221435057,-13.259173909145604,-55.32004968541605
134,9.881744079682033,-30.65473642233567,-51.43328251261536,-3.2857767478727378,-13.097151743203966,-55.230013366067126
135,10.00017607256483,-30.79945647500042,-51.37514167432451,-3.5290968173975275,-12.939248149999642,-55.143248578347354
136,10.11620999977065,-30.94288847014927,-51.31698400638912,-3.764531720641287,-12.785961797670188,-55.06014368957908
137,10.22992908817374,-31.08488670216254,-51.25902646700914,-3.9910927426982528,-12.637851281870766,-54.981081527899235
138,10.3414164980109,-31.22531455491323,-51.20147618876123,-4.207735685627221,-12.495538086894554,-54.90643847319555
139,10.45075500925371,-31.36404527472351,-51.14452941130585,-4.413361148350863,-12.35970735550554,-54.83658347855177
140,10.55802670352191,-31.50096270744156,-51.08837044596263,-4.6068182935052,-12.231105238911393,-54.771877021821126
141,10.66331264269422,-31.63596198838197,-51.03317068454713,-4.786913622421297,-12.110531304481057,-54.71266998843987
142,10.76669254547493,-31.76895017342337,-50.97908766541033,-4.952426477025322,-11.998824279552393,-54.65930248825265
143,10.86824446327419,-31.89984679933071,-50.926264209951,-5.102132952081179,-11.896839443243435,-54.6121026109215
144,10.9680444568559,-32.0285843613985,-50.8748276429357,-5.234839450146545,-11.805416427332194,-54.57138512639753
145,11.06616627529733,-32.15510869682558,-50.82488910973731,-5.3494260612807185,-11.725337235640295,-54.53745013890481
146,11.16268103888705,-32.279379262852,-50.77654300306618,-5.444898210403356,-11.65727602852003,-54.51058170486391
147,11.25765692766164,-32.40136929962325,-50.72986651090578,-5.520442727800786,-11.60174450452488,-54.49104642711459
148,11.35115887734487,-32.52106586899354,-50.68491929618122,-5.575482148209725,-11.559039059602199,-54.47909203960853
149,11.44324828450197,-32.63846976202323,-50.64174331719647,-5.6097194416437395,-11.52919750479069,-54.47494599837249
150,11.53398272275912,-32.75359526973187,-50.60036279610351,-5.623165403446245,-11.511973097721855,-54.478814095913094
151,11.62341567195651,-32.86646981369691,-50.56078434065977,-5.70712984148378,-11.537810946904237,-54.368841176210864
152,11.71159626210732,-32.97713343527905,-50.52299722234108,-5.729166837612519,-11.616542919236077,-54.26753974274166
153,11.79856903401812,-33.08563814454213,-50.48697381157356,-5.692351726588243,-11.745230990684346,-54.17474560642637
154,11.88437371839075,-33.19204713224413,-50.45267016850472,-5.6026580913274415,-11.918088395839805,-54.0902502540495
155,11.96904503517055,-33.29643385052874,-50.42002678542518,-5.467691010252871,-12.127737743997434,-54.01380948580036
156,12.05261251482824,-33.39888097006407,-50.38896947475762,-5.2954280246431455,-12.3664611852378,-53.945152259766516
157,12.13510034316645,-33.49947922328726,-50.35941039452219,-5.093339103510658,-12.627071504738495,-53.88398958786712
158,12.21652723112338,-33.59832614505272,-50.33124920142848,-4.867946896660373,-12.903343004284643,-53.83002333393484
159,12.29690631090865,-33.69552472329801,-50.30437432029122,-4.624711151112945,-13.190118437279118,-53.782954772882505
160,12.37624505965045,-33.79118197329486,-50.2786643173594,-4.368091811797628,-13.483237608240461,-53.74249277956889
161,12.4545452515583,-33.88540744962207,-50.25398936440011,-4.10168433177616,-13.779394232873148,-53.70836152660965
162,12.53180293941733,-33.97831171017783,-50.23021278001533,-3.8283675295112745,-14.075980831434462,-53.680307581572436
163,12.60800846602671,-34.07000474635051,-50.20719263465836,-3.5504372585342585,-14.370948488917698,-53.658106305435695
164,12.68314650598065,-34.16059439291899,-50.18478340615764,-3.269717417164488,-14.662690041854097,-53.6415674656883
165,12.75719613796855,-34.25018473039281,-50.1628376731889,-2.987648332965877,-14.94994673313131,-53.63053998889265
166,12.83013094754238,-34.33887449138212,-50.14120783503252,-2.7053557653440636,-15.231735156196992,-53.624915788912304
167,12.90191916006904,-34.42675548126685,-50.11974784704132,-2.4237044757103154,-15.507290592688552,-53.624632618377206
168,12.97252380335543,-34.51391102197636,-50.09831496247311,-2.1433400008022874,-15.776023149948028,-53.62967590243821
169,13.04190289920692,-34.60041442616692,-50.07677147264,-1.8647216337578008,-16.037483724189112,-53.64007952560442
170,13.11000968296059,-34.68632750755954,-50.05498643863151,-1.588148967439452,-16.291337453057025,-53.655925554634884
171,13.17679284982306,-34.77169913174657,-50.03283740911131,-1.3137837917231587,-16.53734287136668,-53.67734289323995
172,13.24219682664526,-34.85656381045684,-50.01021211980976,-1.0416686841342038,-16.77533542263957,-53.704504877888695
173,13.30616206758158,-34.94094034115126,-49.98701017126725,-0.7717432823850341,-17.005214315532932,-53.73762583840556
174,13.36862537191455,-35.02483049296426,-49.96314468207356,-0.5038589596406532,-17.22693196674413,-53.77695666231506
175,13.42952022217681,-35.10821773947349,-49.93854391523344,-0.23779241999311346,-17.440485459250475,-53.822779417981124
176,13.48877714057409,-35.19106603862629,-49.91315287531405,0.026741423209546523,-17.645909582857332,-53.87540110833507
177,13.54632406160574,-35.27331866043727,-49.88693487363768,0.29007704228582165,-17.843271125683398,-53.93514664409236
178,13.60208671869282,-35.35489706384979,-49.85987305791829,0.5525862114486213,-18.03266416010248,-54.00235114242642
179,13.6559890425619,-35.43569982548816,-49.83197190134617,0.8146661642556029,-18.214206122031,-54.07735167356229
180,13.70795356909001,-35.51560162496089,-49.80325864414744,1.0767279687171918,-18.388034523666366,-54.16047859305293
181,13.75790185429815,-35.59445229397099,-49.77378467803351,1.3391851409339879,-18.554304170805224,-54.25204661090386
182,13.80575489418121,-35.67207593977666,-49.74362686066834,1.602442552674644,-18.71318477961748,-54.352345759490674
183,13.8514335470842,-35.74827015756004,-49.71288874329076,1.8668857143795023,-18.864858906366216,-54.4616324296515
184,13.89485895637512,-35.82280535099732,-49.68170168993199,2.132870533606831,-19.009520118607014,-54.5801206478023
185,13.93595297122212,-35.89542418575198,-49.65022586130133,2.4007136605433823,-19.14737134898924,-54.70797376590282
186,13.9746385633548,-35.96584120663618,-49.61865103045977,2.670683537333609,-19.278623383695333,-54.84529673028814
187,14.01084023777854,-36.03374265564879,-49.58719719102844,2.942992267064543,-19.40349344729541,-54.99212908467572
188,14.04448443550683,-36.0987865347374,-49.55611491213726,3.2177884117386477,-19.522203854661004,-55.14843884724396
189,14.07549992648788,-36.16060296357239,-49.52568538798902,3.4951508170475125,-19.634980708704717,-55.31411738198034
190,14.10381819101704,-36.21879488834595,-49.4962201243065,3.775083545923182,-19.742052630111356,-55.48897536120922
191,14.12937378805142,-36.27293920195248,-49.46806019971119,4.057511983532259,-19.843649511834823,-55.67273989022578
192,14.15210470897037,-36.32258833804529,-49.44157503807228,4.342280154536844,-19.94000129686033,-55.865052837332726
193,14.17195271545623,-36.36727240045406,-49.41716062900608,4.629149270109222,-20.03133678246324,-56.06547038443843
194,14.18886366030317,-36.40650188426328,-49.3952371390247,4.917797498404711,-20.11788245785478,-56.27346378586117
195,14.2027877900925,-36.43977103448736,-49.37624586632806,5.207820928996779,-20.199861384650237,-56.488421297163235
196,14.21368002880584,-36.46656187188893,-49.36064550875664,5.4987356800941125,-20.27749213103853,-56.709651212631094
197,14.22150024157357,-36.48634889254878,-49.348907737487,5.789981077993466,-20.350987770947928,-56.936385930156966
198,14.22621347788311,-36.49860441833076,-49.34151209864534,6.0809238217997645,-20.42055495900638,-57.16778694626457
199,14.22779019369044,-36.50280454014818,-49.33894030036957,6.370863033391347,-20.48639309085604,-57.402950672123914
200,14.22779019369044,-36.50280454014818,-49.33894030036957,6.659036083145884,-20.548693556580737,-57.64091495364944
201,14.22619039876601,-36.49839089108794,-49.34169802211166,6.94462507609229,-20.60763909284371,-57.88066617499862
202,14.22137973442918,-36.48481717552979,-49.35028492778327,7.22676388076097,-20.663403236998686,-58.121146824640235
203,14.21334585230362,-36.46160369598757,-49.36515716217517,7.504545583769301,-20.716149884098076,-58.36126340617432
204,14.20208260570028,-36.42830237869182,-49.38674601016404,7.777030256689128,-20.766032945521005,-58.59989458170648
205,14.18759016432582,-36.38450362103874,-49.41545116898382,8.04325292751892,-20.813196105981753,-58.83589944322679
206,14.16987510610083,-36.32984261598762,-49.45163451996704,8.302231656613762,-20.857772674027164,-59.068125816535996
207,14.14895048622023,-36.26400491247242,-49.49561464082225,8.55297562569652,-20.899885519821513,-59.29541851225238
208,14.12483588366223,-36.18673099800883,-49.5476622724719,8.794493158103672,-20.93964709305251,-59.51662744884065
209,14.09755742542056,-36.09781973389059,-49.60799691033414,9.025799598273684,-20.977159513155335,-59.73061558300714
210,14.06714778879544,-35.99713053120934,-49.67678463214961,9.245924988290843,-21.012514723699447,-59.93626659288097
211,14.0336461821344,-35.88458422214581,-49.75413720830016,9.453921488753544,-21.045794702674648,-60.13249226887895
212,13.9970983044618,-35.76016264923507,-49.84011247235848,9.648870500105321,-21.07707172048733,-60.31823957587159
213,13.95755628448071,-35.62390705916315,-49.93471586579816,9.829889448686798,-21.106408637688773,-60.4924973580948
214,13.91507859946579,-35.4759154414738,-50.03790301700955,9.996138209026661,-21.133859234750688,-60.65430266514998
215,13.86972997460036,-35.31633899229745,-50.14958317506736,10.146825140238295,-21.15946856653618,-60.80274668337428
216,13.82158126333598,-35.14537790677878,-50.26962329515758,10.281212719809732,-21.183273334454324,-60.93698026188402
217,13.77070930937633,-34.96327671124015,-50.39785256523565,10.398622762590856,-21.205302269600875,-61.056219026727526
