point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
248,11.46591314193484,-25.94509945198359,-56.91261119095633,9.532664756186488,-21.54720684511538,-60.255034899916
249,11.391623144505,-25.61886925995749,-57.1556552265338,9.705625150135136,-21.427912712784337,-60.53857883059408
250,11.31879262096399,-25.29467753658022,-57.39805634125128,9.864432628592809,-21.300708232892454,-60.81419160524378
251,11.24752965043387,-24.97285739937193,-57.63960004731248,10.008559840115538,-21.165897453232542,-61.08105788997498
252,11.17793668985079,-24.65373409861454,-57.88007424677811,10.137559514876024,-21.02380869509205,-61.33842416310339
253,11.11011020122587,-24.33762473021298,-58.11926912836574,10.251066923685388,-20.874795388881857,-61.58560030094219
254,11.0441402911149,-24.02483793928143,-58.35697708568262,10.348801890771353,-20.719236904224267,-61.82196069986727
255,10.98011036469355,-23.71567361731719,-58.59299265644687,10.43057036210156,-20.557539346268758,-62.04694496483495
256,10.91809679702604,-23.41042259615904,-58.82711248211017,10.496265528941235,-20.390136290424504,-62.260058192102534
257,10.85816862429838,-23.10936634222123,-59.05913528718241,10.54586850376429,-20.21748942763693,-62.46087087148192
258,10.80038725795483,-22.81277665475214,-59.28886187747025,10.579448542637818,-20.04008909172601,-62.649018431156705
259,10.74480622482226,-22.52091537208032,-59.51609515637193,10.597162804818812,-19.858454639113738,-62.824200445988126
260,10.69147093642387,-22.23403408998193,-59.74064015831731,10.59925563657829,-19.67313464949106,-62.98617952837425
261,10.64041849076362,-21.95237389642455,-59.96230409840075,10.586057362269585,-19.484706913639013,-63.13477991914566
262,10.59167750990048,-21.67616512700863,-60.18089643722492,10.557982561455377,-19.293778171787135,-63.26988579469121
263,10.54526801661633,-21.40562714543575,-60.39622895995149,10.515527806621362,-19.100983562671686,-63.39143930551774
264,10.50120135341116,-21.14096815327507,-60.60811586854085,10.459268831783708,-18.906985740004007,-63.499438360752364
265,10.45948014692312,-20.88238503317318,-60.81637388615403,10.389857098360922,-18.71247360959884,-63.59393417269206
266,10.4200983206708,-20.63006322945341,-61.02082237268732,10.308015721314682,-18.518160637240154,-63.675028575374924
267,10.38304115874041,-20.3841766697769,-61.22128345041092,10.214534716139038,-18.3247826748639,-63.74287113128611
268,10.34828542269778,-20.14488773118773,-61.41758213868695,10.110265526268632,-18.133095251298535,-63.79765604069608
269,10.31579952358739,-19.91234725344048,-61.60954649675175,9.996114791450907,-17.943870274208606,-63.83961886875565
270,10.28554375039811,-19.68669460201284,-61.79700777355649,9.873037321260847,-17.7578920927226,-63.86903310631444
271,10.257470555826,-19.46805778264515,-61.97980056367427,9.74202824497535,-17.575952876256977,-63.8862065814854
272,10.23152489956164,-19.25655360862705,-62.15776296829864,9.60411432026427,-17.398847275081806,-63.89147774022003
273,10.20764464867861,-19.05228792138494,-62.33073676037365,9.460344399364821,-17.227366342998685,-63.8852118155773
274,10.18576103401345,-18.85535586421561,-62.49856755291881,9.311779073244109,-17.0622907227955,-63.86779690694282
275,10.16579916071906,-18.66584220828224,-62.66110496963026,9.15947954214697,-16.904383121350428,-63.83963999215942
276,10.14767857045655,-18.48382172924721,-62.81820281686594,9.004495794909472,-16.75438013344809,-63.80116289734197
277,10.13131385197968,-18.3093596321818,-62.96971925614487,8.847854218995526,-16.61298351107095,-63.75279825103579
278,10.11661529617762,-18.14251202167565,-63.11551697631774,8.690544807177622,-16.480851016974967,-63.694985451301214
279,10.10348959098846,-17.98332641338977,-63.25546336459398,8.533508173114297,-16.35858704577232,-63.62816667622505
280,10.09184055099469,-17.83184228266535,-63.38943067563736,8.377622633892388,-16.246733239693118,-63.552782970218736
281,10.08156987597202,-17.68809164523029,-63.51729619797414,8.223691659222249,-16.145759366064066,-63.469270440205854
282,10.07257793219819,-17.55209966455103,-63.6389424169864,8.072432020146385,-16.05605475513633,-63.378056597361486
283,10.06476454994664,-17.42388527996118,-63.75425717379581,7.924462990391554,-15.977920615839869,-63.27955688136859
284,10.05802983029642,-17.30346184937378,-63.86313381937568,7.780296956735623,-15.911563549286285,-63.17417140512134
285,10.05227495419084,-17.19083780015085,-63.96547136326123,7.640331777783858,-15.857090562285746,-63.06228195835527
286,10.04740298657261,-17.08601728156449,-64.06117461626255,7.504845191721876,-15.81450584423188,-62.94424930872414
287,10.04331966841309,-16.98900081223934,-64.15015432661883,7.373991513343639,-15.783709510939932,-62.82041083830274
288,10.03993418953398,-16.89978591601113,-64.232327309067,7.24780078165678,-15.764498441182923,-62.691078552286626
289,10.03715993528617,-16.81836773976736,-64.30761656633271,7.126180426574189,-15.756569240761776,-62.55653749472269
290,10.03491520039854,-16.74473964704689,-64.37595140258853,7.008919423328804,-15.75952327173403,-62.41704460338392
291,10.03312386362699,-16.67889378145766,-64.43726752845775,6.895694804028666,-15.77287358868348,-62.272828032361666
292,10.03171601721805,-16.62082159431827,-64.49150715717997,6.786080305007203,-15.796053537451263,-62.12408696658004
293,10.03062854563968,-16.57051433133045,-64.53861909159095,6.679556853188441,-15.828426701429288,-61.970991947251534
294,10.02980564851667,-16.52796347353809,-64.57855880160352,6.575524539698583,-15.869297831412831,-61.813685721333634
295,10.02919930323244,-16.4931611283149,-64.6112884919155,6.473315697227887,-15.917924369866832,-61.65228462138189
296,10.02876966321396,-16.46610036664055,-64.63677715970512,6.372208689530278,-15.97352817953322,-61.48688047492759
297,10.02848538849575,-16.44677550346751,-64.65500064211226,6.2714420350408275,-16.03530710756489,-61.31754303475576
298,10.02832390575711,-16.4351823185411,-64.66594165333979,6.1702285182198064,-16.10244605600443,-61.14432291337218
299,10.02827159563746,-16.4313182156091,-64.66958981124654,6.06776898714247,-16.174127282513243,-60.96725499668236
300,10.02827159563746,-16.4313182156091,-64.66958981124654,5.963265588888953,-16.24953971647958,-60.78636230362768
301,10.0283239057571,-16.43518231854111,-64.66594165333979,5.854737600690832,-16.220880693802513,-60.707470072724135
302,10.02848538849576,-16.44677550346751,-64.65500064211226,5.74044151255389,-16.199340367191848,-60.617641345664936
303,10.02876966321396,-16.46610036664054,-64.63677715970512,5.621452255946415,-16.185499507015308,-60.517360482412045
304,10.02919930323244,-16.49316112831491,-64.6112884919155,5.4988517401645405,-16.179924300332882,-60.407126909818686
305,10.02980564851667,-16.52796347353809,-64.57855880160353,5.373717044509817,-16.18315385948963,-60.28745586485943
306,10.0306285456397,-16.57051433133044,-64.53861909159096,5.247108172098965,-16.195687232241156,-60.15887922149655
307,10.03171601721806,-16.62082159431828,-64.49150715718,5.120055595994284,-16.217970181977602,-60.02194636298462
308,10.03312386362699,-16.67889378145769,-64.43726752845772,4.9935478801205475,-16.250382061055547,-59.877225058660855
309,10.03491520039855,-16.74473964704689,-64.37595140258856,4.868519701712836,-16.29322314699259,-59.72530230171283
310,10.03715993528616,-16.81836773976735,-64.30761656633271,4.745840633327685,-16.346702844814622,-59.56678506208529
311,10.03993418953397,-16.89978591601114,-64.23232730906696,4.626305055477863,-16.410929173860374,-59.40230090661196
312,10.0433196684131,-16.98900081223935,-64.15015432661885,4.510623561438366,-16.485899949521183,-59.23249843669886
313,10.0474029865726,-17.08601728156449,-64.06117461626258,4.399416181249266,-16.571496037169105,-59.058047492502766
314,10.05227495419084,-17.19083780015084,-63.96547136326124,4.293207692380205,-16.667476996784956,-58.87963907166133
315,10.05802983029642,-17.30346184937377,-63.86313381937569,4.1924252027155395,-16.773479355185128,-58.69798491036265
316,10.06476454994663,-17.42388527996116,-63.75425717379581,4.097398092978647,-16.889017643609606,-58.51381667507209
317,10.07257793219819,-17.55209966455105,-63.63894241698638,4.008360298151503,-17.01348822926659,-58.32788471477676
318,10.08156987597202,-17.68809164523029,-63.51729619797413,3.9254547998078895,-17.146175858934328,-58.140956326404
319,10.09184055099471,-17.83184228266536,-63.38943067563735,3.8487401025736383,-17.286262729628557,-57.953813490404904
320,10.10348959098845,-17.98332641338978,-63.25546336459396,3.778198386020977,-17.432839813220436,-57.76725003966028
321,10.11661529617762,-18.14251202167564,-63.11551697631776,3.713744963933435,-17.58492009418429,-57.58206823315786
322,10.13131385197969,-18.30935963218181,-62.96971925614486,3.655238649063123,-17.74145333511459,-57.39907471657452
323,10.14767857045655,-18.48382172924723,-62.81820281686595,3.602492613417788,-17.901341963253454,-57.219075865176734
324,10.16579916071906,-18.66584220828223,-62.66110496963026,3.555285349407095,-18.06345767056307,-57.04287252042345
325,10.18576103401345,-18.85535586421561,-62.4985675529188,3.51337137160983,-18.22665833567705,-56.87125415026435
326,10.20764464867861,-19.05228792138496,-62.33073676037365,3.47649134717961,-18.389804903316502,-56.70499248411246
327,10.23152489956164,-19.25655360862704,-62.15776296829864,3.444381399396432,-18.551777890371163,-56.5448346963352
328,10.257470555826,-19.46805778264516,-61.97980056367427,3.416781388410988,-18.71149322341473,-56.39149623606984
329,10.28554375039811,-19.68669460201286,-61.79700777355647,3.3934420315054217,-18.86791714670555,-56.24565342516635
330,10.31579952358739,-19.91234725344046,-61.60954649675178,3.3741307790179316,-19.020079970857264,-56.10793596875402
331,10.34828542269777,-20.14488773118774,-61.41758213868695,3.358636409425108,-19.167088459869646,-55.97891954278201
332,10.38304115874042,-20.38417666977691,-61.22128345041091,3.346772346977595,-19.30813667877984,-55.85911863823087
333,10.42009832067079,-20.63006322945341,-61.02082237268735,3.3383787376423304,-19.442515147355945,-55.748979850911226
334,10.45948014692311,-20.88238503317318,-60.81637388615401,3.333323344433497,-19.56961816897298,-55.648875807405076
335,10.50120135341115,-21.14096815327506,-60.60811586854085,3.331501342429401,-19.688949230060707,-55.5590999107024
336,10.54526801661634,-21.40562714543573,-60.39622895995149,3.332834107962049,-19.80012439591964,-55.479862072908986
337,10.59167750990047,-21.67616512700861,-60.18089643722492,3.3372671067442896,-19.90287366422348,-55.411285577199855
338,10.64041849076363,-21.95237389642454,-59.96230409840075,3.344766993076376,-19.9970402782882,-55.3534051778579
339,10.69147093642386,-22.23403408998194,-59.74064015831731,3.355318037586819,-20.0825780473997,-55.30616650739
340,10.74480622482225,-22.52091537208034,-59.51609515637195,3.368918004828762,-20.159546769521256,-55.269426815610586
341,10.80038725795482,-22.81277665475213,-59.28886187747028,3.385573604865613,-20.22810590024989,-55.24295701990715
342,10.85816862429839,-23.10936634222121,-59.05913528718243,3.4052956449054275,-20.288506658252402,-55.226445001534515
343,10.91809679702606,-23.41042259615903,-58.82711248211017,3.428094008062857,-20.341082798782345,-55.21950004250287
344,10.98011036469356,-23.71567361731718,-58.59299265644688,3.4539725862588657,-20.386240320668104,-55.22165826384036
345,11.0441402911149,-24.02483793928142,-58.35697708568262,3.482924292821557,-20.424446396260386,-55.23238890054495
346,11.11011020122587,-24.33762473021296,-58.11926912836577,3.5149262771846366,-20.456217826809148,-55.25110123246888
347,11.17793668985079,-24.65373409861454,-57.88007424677811,3.5499354588388528,-20.48210932696876,-55.27715198399448
348,11.24752965043387,-24.97285739937194,-57.63960004731246,3.587884490084591,-20.502701931776112,-55.309853008189194
349,11.318792620964,-25.29467753658021,-57.3980563412513,3.628678246964486,-20.518591798418854,-55.34847908207486
350,11.391623144505,-25.61886925995749,-57.1556552265338,3.672190934973307,-20.530379644919215,-55.392275657143664
351,11.46591314193484,-25.9450994519836,-56.91261119095632,3.7182638808716204,-20.53866103045535,-55.44046643147543
352,11.54154929469322,-26.27302740327386,-56.66914123707379,3.7667040644736796,-20.54401763962817,-55.492260634860045
353,11.61841343553049,-26.60230507411232,-56.42546502884937,3.817283425123812,-20.547009687839015,-55.54685994440595
354,11.69638294544044,-26.93257734053244,-56.18180505982512,3.8697389573541225,-20.5481695192805,-55.60346497364862
355,11.77533115513878,-27.2634822238511,-55.93838684224934,3.923773589679246,-20.54799642487116,-55.66128130189781
356,11.85512774961927,-27.59465110314663,-55.69543911617922,3.9790578204309104,-20.546952666508357,-55.719525031558035
357,11.93563917447448,-27.92570891083602,-55.45319407707073,4.035232065771139,-20.545460657652658,-55.77742787884113
358,12.01672904281066,-28.25627431226802,-55.21188761974664,4.091909658275699,-20.54390121949992,-55.83424181738994
359,12.09825854171213,-28.5859598711266,-54.9717595958839,4.148680420366775,-20.542612807468007,-55.889243304834736
360,12.18008683732252,-28.91437220345419,-54.73305408125648,4.205114725842733,-20.541891584693555,-55.94173712938869
361,12.2620714777059,-29.24111212428672,-54.49601964788507,4.260767955065446,-20.541992207637122,-55.99105991758267
362,12.34406879273251,-29.56577479226315,-54.26090963495569,4.315185245089024,-20.54312918338829,-56.03658334554703
363,12.42593429030142,-29.88794985916356,-54.02798241084476,4.367906435023174,-20.545478658280327,-56.0777170953192
364,12.50752304826687,-30.20722163316965,-53.79750161680434,4.418471108940342,-20.549180502233078,-56.113911594934294
365,12.58869010147766,-30.52316926675133,-53.56973638079457,4.466423643248138,-20.554340562010925,-56.14466057697155
366,12.66929082337094,-30.83536698248361,-53.34496148758022,4.511318172165377,-20.561032968436614,-56.16950348515841
367,12.74918130158418,-31.14338435279467,-53.12345748853647,4.55272339322783,-20.56930239667702,-56.188027752908624
368,12.82821870706277,-31.44678665262893,-52.90551073163909,4.590227144074545,-20.579166194206927,-56.19987097156394
369,12.90626165614798,-31.74513530724041,-52.69141328889013,4.6234406916254,-20.590616307245828,-56.204722959832786
370,12.98317056513065,-32.03798846074227,-52.48146275502219,4.652002684710435,-20.60362095273774,-56.202327739644154
371,13.05880799675235,-32.32490169450436,-52.2759618878525,4.675582730885714,-20.618125998827697,-56.19248541746715
372,13.13303899812746,-32.60542892783706,-52.07521805730663,4.6938845672788645,-20.634056031913282,-56.17505396417147
373,13.20573142954978,-32.87912353636745,-51.87954246715311,4.706648803652429,-20.65131510247411,-56.14995088075595
374,13.27675628363362,-33.14553972575953,-51.68924911123057,4.713655223327686,-20.669787154865507,-56.1171547317725
375,13.34598799422627,-33.4042341995204,-51.50465342484851,4.714724634124113,-20.689336158050367,-56.076706523019965
376,13.41330473451379,-33.65476815902321,-51.32607059263665,4.709720267043595,-20.70980596484626,-56.02871089506965
377,13.4785887037279,-33.89670967095071,-51.15381347703433,4.698548725111108,-20.731019936744072,-55.973337099399636
378,13.54172640184807,-34.12963643142907,-50.98819013752949,4.68116048865857,-20.75278037978728,-55.91081971936169
379,13.60260889168031,-34.3531389465072,-50.82950092036075,4.6575499865053684,-20.774867844475388,-55.841459093897896
380,13.66113204768339,-34.56682413473111,-50.6780351122922,4.627755245061239,-20.797040349238966,-55.765621397905434
381,13.71719679090407,-34.77031933896302,-50.5340671706591,4.5918571294679085,-20.819032592762287,-55.683738329498865
382,13.77070930937635,-34.96327671124013,-50.39785256523565,4.549978192615237,-20.840555225288874,-55.59630635126223
383,13.82158126333599,-35.14537790677877,-50.26962329515759,4.5022811493149835,-20.861294252961397,-55.50388543009116
384,13.86972997460036,-35.31633899229742,-50.14958317506737,4.448966994176626,-20.88091065206835,-55.40709721863686
385,13.91507859946581,-35.47591544147382,-50.03790301700953,4.390272782878045,-20.899040271574066,-55.30662262097613
386,13.95755628448072,-35.62390705916314,-49.93471586579817,4.326469097614974,-20.915294102188053,-55.20319868630091
387,13.99709830446181,-35.76016264923507,-49.8401124723585,4.257857218586821,-20.929258988113798,-55.0976147775698
388,14.03364618213439,-35.8845842221458,-49.75413720830016,4.184766024461728,-20.94049885307362,-54.99070796764167
389,14.06714778879545,-35.99713053120933,-49.67678463214958,4.107548645873477,-20.948556504780523,-54.883357623893005
390,14.09755742542055,-36.09781973389059,-49.60799691033414,4.026578897142107,-20.952956071277203,-54.77647915415449
391,14.12483588366223,-36.18673099800881,-49.5476622724719,3.9422475125763303,-20.953206108108592,-54.67101690235654
392,14.14895048622023,-36.26400491247242,-49.49561464082225,3.8549582149020263,-20.948803396891364,-54.56793620180014
393,14.16987510610084,-36.32984261598764,-49.45163451996704,3.7651236445580616,-20.939237433452895,-54.468214617482545
394,14.18759016432582,-36.38450362103875,-49.41545116898383,3.673161179799782,-20.923995577576882,-54.372832436172324
395,14.20208260570028,-36.42830237869183,-49.38674601016402,3.579488678747963,-20.902568807112928,-54.28276249332467
396,14.21334585230361,-36.46160369598756,-49.36515716217515,3.4845201757134836,-20.8744579877929,-54.19895945845893
397,14.22137973442918,-36.48481717552981,-49.35028492778326,3.3886615653207715,-20.839180537988387,-54.122348733835494
398,14.22619039876601,-36.49839089108793,-49.34169802211166,3.29230630915187,-20.796277336688476,-54.05381515334132
399,14.22779019369042,-36.50280454014818,-49.33894030036956,3.195831200846859,-20.745319695347188,-53.99419169724972
400,14.22779019369042,-36.50280454014818,-49.33894030036956,3.099592226834717,-20.68591619229311,-53.944248461625875
401,14.22621347788312,-36.4986044183308,-49.34151209864535,3.003920561131728,-20.617719154436198,-53.90468213628414
402,14.22150024157357,-36.48634889254877,-49.348907737487,2.9091187339291067,-20.540430567091672,-53.876106250308595
403,14.21368002880582,-36.46656187188892,-49.36064550875664,2.815457014972349,-20.45380720038064,-53.85904243770314
404,14.20278779009251,-36.43977103448731,-49.37624586632807,2.7231700539756636,-20.357664760585006,-53.85391295696621
405,14.18886366030318,-36.40650188426326,-49.39523713902472,2.6324538214495457,-20.25188090679273,-53.861034667473504
406,14.17195271545626,-36.36727240045412,-49.41716062900612,2.5434628942632957,-20.13639701588617,-53.88061462368836
407,14.15210470897037,-36.3225883380453,-49.44157503807231,2.4563081309060517,-20.011218630113376,-53.91274739758509
408,14.12937378805142,-36.2729392019525,-49.46806019971117,2.3710547816187733,-19.876414578023642,-53.95741418325132
409,14.10381819101703,-36.21879488834598,-49.49622012430649,2.2877210782030635,-19.732114817783202,-54.014483678948224
410,14.07549992648789,-36.16060296357238,-49.52568538798899,2.206277347224352,-19.578507107971777,-54.08371468464997
411,14.04448443550685,-36.09878653473744,-49.55611491213728,2.1266456883819465,-19.415832661259394,-54.16476030076011
412,14.01084023777854,-36.03374265564877,-49.58719719102844,2.0487002569046924,-19.244380977803022,-54.25717356926797
413,13.9746385633548,-35.96584120663617,-49.61865103045974,1.9722681848823669,-19.06448408555048,-54.36041436423848
414,13.93595297122211,-35.89542418575195,-49.65022586130132,1.897131171445318,-18.876510432668194,-54.47385731542698
415,13.89485895637514,-35.82280535099734,-49.68170168993201,1.8230277657165521,-18.680858682832454,-54.596800537232795
416,13.85143354708419,-35.74827015756006,-49.71288874329076,1.749656359617855,-18.47795165791919,-54.72847493450112
417,13.80575489418121,-35.67207593977665,-49.74362686066834,1.6766789001314302,-18.26823065626356,-54.868053865506084
418,13.75790185429817,-35.594452293971,-49.77378467803352,1.6037253227973343,-18.052150350267397,-55.01466295896343
419,13.70795356909002,-35.51560162496088,-49.80325864414745,1.5303987004269117,-17.830174437154085,-55.16738990404796
420,13.65598904256189,-35.43569982548818,-49.83197190134617,1.4562810936465775,-17.602772183620893,-55.32529405802775
421,13.60208671869282,-35.35489706384978,-49.85987305791829,1.3809400833917074,-17.370415971407215,-55.48741574332218
422,13.54632406160573,-35.27331866043723,-49.88693487363766,1.3039359602804097,-17.133579918484863,-55.652785132875835
423,13.48877714057408,-35.1910660386263,-49.91315287531405,1.2248295423059654,-16.89273962140002,-55.820430648395885
424,13.42952022217681,-35.10821773947347,-49.93854391523343,1.1431905908158007,-16.648373039523296,-55.98938681927535
425,13.36862537191456,-35.02483049296428,-49.96314468207357,1.0586067954960683,-16.400962522397915,-56.15870157032285
426,13.30616206758157,-34.94094034115128,-49.98701017126724,0.9706933020996142,-16.150997967345813,-56.32744292345364
427,13.24219682664525,-34.85656381045683,-50.01021211980974,0.8791027617670668,-15.898981085864717,-56.49470511222592
428,13.17679284982306,-34.77169913174657,-50.03283740911131,0.7835358875383193,-15.64543075351933,-56.659614118681404
429,13.11000968296058,-34.68632750755951,-50.05498643863151,0.6837525111930579,-15.390889417878771,-56.82133264964408
430,13.04190289920692,-34.60041442616694,-50.07677147264001,0.5795831405358721,-15.135930540872069,-56.97906457479513
431,12.97252380335542,-34.51391102197638,-50.09831496247311,0.4709410215779858,-14.881167053268554,-57.132058851860776
432,12.90191916006903,-34.42675548126687,-50.11974784704135,0.3578347087107499,-14.627260796399796,-57.27961296549945
433,12.83013094754237,-34.33887449138211,-50.14120783503254,0.24038113450295712,-14.374932914957588,-57.42107590632146
434,12.75719613796855,-34.25018473039278,-50.1628376731889,0.11881914296434302,-14.124975138177899,-57.5558507152398
435,12.68314650598064,-34.16059439291904,-50.18478340615765,-0.0064766025844640975,-13.878261836088933,-57.68339661631645
436,12.60800846602671,-34.07000474635051,-50.20719263465836,-0.13498151497099692,-13.635762651061587,-57.803230758674275
437,12.53180293941733,-33.97831171017783,-50.23021278001533,-0.26600709996891236,-13.398555367832994,-57.914929585085744
438,12.4545452515583,-33.88540744962209,-50.25398936440012,-0.3986876208989611,-13.167838479938188,-58.018129841681
439,12.37624505965045,-33.79118197329484,-50.27866431735936,-0.5319682325874383,-12.94494261870349,-58.112529239968026
440,12.29690631090865,-33.69552472329798,-50.30437432029123,-0.6645958024731282,-12.7313396180143,-58.19788677911956
441,12.21652723112338,-33.59832614505272,-50.33124920142848,-0.7951141357585542,-12.52864749217699,-58.274022733339024
442,12.13510034316646,-33.4994792232873,-50.35941039452223,-0.9218658971611546,-12.338629031592715,-58.34081830612596
443,12.05261251482825,-33.39888097006406,-50.38896947475762,-1.0430040977519948,-12.163181147881252,-58.39821495048302
444,11.96904503517054,-33.29643385052875,-50.42002678542518,-1.1565164399348584,-12.004311678126463,-58.44621335158615
445,11.88437371839076,-33.19204713224411,-50.45267016850476,-1.2602658421436221,-11.864100331676884,-58.48487206623014
446,11.79856903401813,-33.08563814454212,-50.48697381157353,-1.3520497722694338,-11.744641157427013,-58.5143058115203
447,11.71159626210733,-32.97713343527904,-50.52299722234107,-1.4296792746591647,-11.647965655171229,-58.53468339386856
448,11.62341567195651,-32.8664698136969,-50.56078434065974,-1.4910756056757677,-11.575948625468206,-58.54622526844628
449,11.53398272275912,-32.75359526973188,-50.60036279610352,-1.5343784091583554,-11.530202836514722,-58.54920071892583
450,11.44324828450197,-32.63846976202326,-50.6417433171965,-1.5580551560834095,-11.511972793286994,-58.54392464771079
451,11.35115887734486,-32.52106586899355,-50.68491929618126,-1.4109520756044769,-11.544859259553023,-58.65805160964943
452,11.25765692766164,-32.40136929962325,-50.72986651090577,-1.2527947248698101,-11.588637471043173,-58.77218105150749
453,11.16268103888703,-32.27937926285203,-50.77654300306619,-1.0843815046671392,-11.642820611888405,-58.88603154288475
454,11.06616627529733,-32.1551086968256,-50.82488910973728,-0.906571341261889,-11.706869751418926,-58.99931485110649
455,10.9680444568559,-32.02858436139849,-50.87482764293569,-0.7202656653744208,-11.780211426104927,-59.11173634434648
456,10.86824446327419,-31.89984679933071,-50.926264209951,-0.5263922012687784,-11.862253383168083,-59.22299541943944
457,10.76669254547493,-31.76895017342336,-50.97908766541032,-0.3258909705067244,-11.952398081729786,-59.33278595400961
458,10.66331264269422,-31.63596198838195,-51.03317068454714,-0.11970265706690407,-12.05005380529039,-59.440796782473086
459,10.55802670352191,-31.50096270744157,-51.08837044596262,0.09124071749043831,-12.154643437440617,-59.54671219539203
460,10.4507550092537,-31.36404527472352,-51.14452941130586,0.3060229946453322,-12.265611087309876,-59.65021246157316
461,10.3414164980109,-31.22531455491321,-51.20147618876123,0.5237492185827893,-12.382426828783037,-59.750974372207914
462,10.22992908817374,-31.08488670216254,-51.25902646700912,0.7435494100764345,-12.504589849542775,-59.848671806250984
463,10.11620999977066,-30.94288847014927,-51.31698400638914,0.9645810690624598,-12.63163030540177,-59.94297631612895
464,10.00017607256482,-30.7994564750004,-51.37514167432452,1.1860306788194386,-12.763110153948022,-60.033557732761984
465,9.881744079682036,-30.65473642233568,-51.43328251261535,1.4071144517576069,-12.898623208730065,-60.12008478877205
466,9.760831035727,-30.50888230905732,-51.49118082494211,1.6270785194845685,-13.037794617988268,-60.202225758640125
467,9.637354498437988,-30.36205560973748,-51.54860327379978,1.8451987326617152,-13.180279934899092,-60.279649114467816
468,9.51123286303134,-30.21442445657541,-51.60530997706113,2.06078020193255,-13.325763912176292,-60.35202419589416
469,9.38238564848584,-30.06616282095307,-51.66105559541044,2.2731566812609882,-13.473959124034879,-60.419021892618126
470,9.250733775113131,-29.91744970363997,-51.71559040296175,2.481689869813813,-13.624604493417543,-60.480315337884385
471,9.116199832850883,-29.76846833971893,-51.76866133444682,2.6857686879362825,-13.777463781888947,-60.53558061120489
472,8.97870833980266,-29.61940542334669,-51.82001300339963,2.8848085663728087,-13.932324083287932,-60.58449744851118
473,8.83818599062992,-29.4704503565488,-51.86938868676162,3.078250775108526,-14.088994349522322,-60.626749957865
474,8.694561894476756,-29.3217945253913,-51.9165312722637,3.2655618084488074,-14.247303967194606,-60.66202733879849
475,8.547767802179122,-29.17363060608344,-51.96118416579841,3.446232835651244,-14.407101396493463,-60.690024603309055
476,8.397738322573707,-29.026151902854,-52.00309215677125,3.6197792210707664,-14.56825287847141,-60.710443296497836
477,8.244411127780346,-28.87955171881062,-52.0420022401124,3.7857401139485356,-14.730641213025432,-60.72299221481828
478,8.087727147384372,-28.73402276043711,-52.07766439423254,3.9436781053122134,-14.894164607251039,-60.72738811988849
479,7.927630751491557,-28.5897565759106,-52.1098323147316,4.09317894767865,-15.05873559206666,-60.723356445819505
480,7.764069922669905,-28.44694302701623,-52.13826410410766,4.233851332128935,-15.22428000387846,-60.71063199802127
481,7.596996416827953,-28.30576979410718,-52.16272291808311,4.365326716689244,-15.390736027401045,-60.688959641467164
482,7.42636591311004,-28.16642191328699,-52.182977569463,4.48725919965993,-15.558053295431558,-60.65809497642931
483,7.252138152914798,-28.02908134478066,-52.19880309067787,4.599325431489322,-15.726192041291666,-60.617804999732634
484,7.074277068164379,-27.89392657129829,-52.2099812563452,4.70122455891016,-15.895122299727518,-60.567868749626214
485,6.892750898969256,-27.7611322250775,-52.21630106731991,4.792678195287047,-16.06482315223484,-60.50807793242227
486,6.707532300846608,-27.63086874221064,-52.21755919779428,4.873430411422506,-16.235282013014928,-60.43823752911685
487,6.518598441660165,-27.50330204281386,-52.21356040706814,4.943247741406042,-16.40649395203588,-60.358166380273715
488,6.325931088456189,-27.37859323557324,-52.20411791763711,5.001919198442789,-16.578461051953795,-60.2676977475256
489,6.129516684373713,-27.25689834520081,-52.18905376125143,5.049256295952379,-16.751191795924157,-60.166679850125995
490,5.929346415808904,-27.13836806134952,-52.16819909458335,5.085093069573144,-16.924700483596485,-60.054976375065024
491,5.725416270012065,-27.02314750756497,-52.14139448611029,5.109286096035469,-17.09900667282892,-59.9324669593481
492,5.517727083293265,-26.91137602888813,-52.1084901757802,5.121714505177534,-17.274134644880807,-59.79904764312363
493,5.306284580007801,-26.80318699676875,-52.06934630897628,5.122279981663441,-17.450112891038366,-59.654631292433386
494,5.09109940248717,-26.69870762999729,-52.02383314624161,5.110906753228019,-17.62697361880188,-59.49914799044979
495,4.872187132073607,-26.59805883041358,-51.97183125016807,5.087541562514186,-17.804752275912012,-59.3325453961546
496,4.64956830140945,-26.50135503220088,-51.91323165079324,5.052153619787481,-17.983487090619946,-59.15478906950258
497,4.423268398122827,-26.4087040636239,-51.84793599079031,5.004734534010569,-18.16321862671152,-58.96586276220519
498,4.19331786004302,-26.32020702011688,-51.77585665167943,4.945298219937996,-18.343989351882307,-58.76576867335619
499,3.959752062069508,-26.23595814767145,-51.69691686223395,4.8738807790511425,-18.525843218128966,-58.554527669209946
500,3.722611294809103,-26.156044735515,-51.61105079020525,4.790540352295381,-18.708825252875517,-58.33217946650946
501,3.481940735086957,-26.08054701710597,-51.51820361844305,4.695356942708276,-18.892981159591766,-58.09878277884386
502,3.237790408427638,-26.00953807850399,-51.41833160644853,4.588432206140674,-19.078356926688112,-57.85441542560046
503,2.990215143595277,-25.94308377319898,-51.31140213836028,4.46988920837318,-19.26499844348696,-57.599174403153796
