case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
positive_control,0.7225663103256524,0.23,-0.08000000000000002,0.0005837567272543288,0.00044452445372329864,0.0001392322735310301,1.9529328055927508,2.077308144017795,0.18826891210009727,0.30943079604660323,0.23547533878087773,0.23226188430233918
positive_control,0.7225663103256524,0.23,-0.07,6.923214050951623e-05,5.339472509354963e-05,1.5837415415966597e-05,1.9650302931558155,2.082402750420231,0.24826026203649065,0.3860056442915899,0.2832458062960913,0.30361873128677486
positive_control,0.7225663103256524,0.23,-0.06,2.136277480962935e-05,1.7034775581656264e-05,4.327999227973087e-06,1.9726137765049834,2.0827554476693115,0.3172377440129204,0.4661036590210381,0.34462829550716484,0.38335253935095437
positive_control,0.7225663103256524,0.23,-0.05000000000000002,1.1804370028273985e-05,9.959073757003926e-06,1.8452962712700583e-06,1.977487609039815,2.0787711527613615,0.4039199101902092,0.5571030193325782,0.42643414644666555,0.4783337118674883
positive_control,0.7225663103256524,0.23,-0.04000000000000001,9.570285442763354e-06,8.59974894568073e-06,9.705364970826238e-07,1.9794032901126204,2.069427620108586,0.5133120299115266,0.6589711194897947,0.5339097103354035,0.5895444699177057
positive_control,0.7225663103256524,0.23,-0.03,9.698559385560568e-06,9.212142227381923e-06,4.864171581786451e-07,1.9773145192331225,2.0535087738440203,0.645469447006642,0.7660953242604704,0.6681554141906776,0.7125870368336084
positive_control,0.7225663103256524,0.23,-0.020000000000000018,1.0846568126102787e-05,1.0768709483728562e-05,7.785864237422533e-08,1.9699429308764214,2.0305377217428706,0.7878535794757096,0.8656993193072375,0.8179107264579306,0.8351616754230093
positive_control,0.7225663103256524,0.23,-0.010000000000000009,1.2166922527515401e-05,1.2502016081070987e-05,-3.3509355355558605e-07,1.9571025946893663,2.0019410511778775,0.9066331536918312,0.9385613412024366,0.9495302239089114,0.9366199549310059
positive_control,0.7225663103256524,0.23,0.0,1.2788870426324005e-05,1.3496785972524305e-05,-7.079155462003003e-07,1.9415248515871075,1.9716771231473749,0.9543679649793233,0.9655942117747843,1.0128424054766694,0.9939163807118631
positive_control,0.7225663103256524,0.23,0.009999999999999981,1.2252553945345026e-05,1.3207629158603656e-05,-9.550752132586307e-07,1.9284444948149533,1.9451477251403624,0.9066331536918328,0.9385613412024356,0.9781877038016664,0.99341266098686
positive_control,0.7225663103256524,0.23,0.01999999999999999,1.0932242461071841e-05,1.1998823044657499e-05,-1.0665805835856577e-06,1.9217293705207983,1.9266649607539275,0.7878535794757116,0.8656993193072374,0.8661231423743295,0.9390332919727264
positive_control,0.7225663103256524,0.23,0.03,9.646100810973991e-06,1.0780106776710051e-05,-1.1340059657360598e-06,1.9214488270022156,1.9176731188910012,0.6454694470066422,0.7660953242604693,0.7240194859984607,0.8484210713635023
positive_control,0.7225663103256524,0.23,0.03999999999999998,9.155970241538555e-06,1.0463278896989387e-05,-1.3073086554508323e-06,1.9254978834387326,1.9171049031056535,0.5133120299115255,0.658971119489793,0.5878128391641372,0.741864909075484
positive_control,0.7225663103256524,0.23,0.04999999999999999,1.0448201944944493e-05,1.2309166042166399e-05,-1.8609640972219058e-06,1.9318435824866766,1.9229198325797265,0.4039199101902105,0.5571030193325778,0.47207446673943654,0.6341813257887539
positive_control,0.7225663103256524,0.23,0.06,1.6756820880313827e-05,2.049356536442452e-05,-3.7367444841106913e-06,1.9393504525157106,1.9334483436596457,0.31723774401292026,0.4661036590210378,0.3778835547527255,0.5326515786169077
positive_control,0.7225663103256524,0.23,0.07,4.7129291916457236e-05,5.9696558969734633e-05,-1.2567267053277397e-05,1.9478871735059293,1.9484074944627783,0.2482602620364904,0.38600564429159034,0.30036052126350793,0.43758558256175883
