case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
impurity_candidate,0.9738937226128359,0.31,0.09999999999999998,3.194496525757758e-05,2.25200464469492e-05,9.42491881062838e-06,2.231421080827146,1.7776408565222506,0.4222734510236273,0.4383280691278051,0.19086179511529205,0.660696637524365
impurity_candidate,0.9738937226128359,0.31,0.10999999999999999,3.644983330140307e-05,2.5654137549794663e-05,1.0795695751608406e-05,2.2651617580716077,1.7054689499016666,0.5057244631883004,0.5251567090402507,0.24057350081244427,0.8196985548343355
impurity_candidate,0.9738937226128359,0.31,0.12,4.3600327184892084e-05,3.0013167871550528e-05,1.3587159313341555e-05,2.3029970659730497,1.6202221952125575,0.6081485262606585,0.6309406055010935,0.3051650474469224,1.0107319974478493
impurity_candidate,0.9738937226128359,0.31,0.13,5.3747757904697856e-05,3.536688927104339e-05,1.8380868633654463e-05,2.3415743403111793,1.5285403312779646,0.7244546146511928,0.7486932937218598,0.3828986552086472,1.220171343312529
impurity_candidate,0.9738937226128359,0.31,0.14,6.67812763808471e-05,4.08774050948289e-05,2.5903871286018207e-05,2.3731645385384645,1.4481583194293657,0.8371628724096891,0.8574660884847346,0.46402423774251067,1.409333672926655
impurity_candidate,0.9738937226128359,0.31,0.15000000000000002,8.172319307758361e-05,4.505740418456686e-05,3.666578889301676e-05,2.3863225898072695,1.407020053332239,0.914316475401447,0.9221994866970893,0.5280305513830704,1.5152160991537433
impurity_candidate,0.9738937226128359,0.31,0.15999999999999998,9.731212935683683e-05,4.6665435258665124e-05,5.06466940981717e-05,2.372431849312701,1.4272821283152841,0.9236477575272514,0.9126159429940612,0.551266554908649,1.4853844613728753
impurity_candidate,0.9738937226128359,0.31,0.16999999999999998,0.00011401732563465813,4.6095751884450295e-05,6.792157375020783e-05,2.334278450591519,1.5044070745369758,0.8591589311477897,0.830545848059691,0.524948402130021,1.3262066950964655
impurity_candidate,0.9738937226128359,0.31,0.18,0.0001362817645877882,4.590876309452947e-05,9.037300149325872e-05,2.2848965483549524,1.610292587388464,0.7474119976882285,0.7089563635246816,0.4626058223347692,1.0987541491377109
impurity_candidate,0.9738937226128359,0.31,0.19,0.00017574894288985402,5.2057647674757345e-05,0.00012369129521509666,2.237271961410171,1.716835275110864,0.6238156312995847,0.5837426721166249,0.38666736118462885,0.8670310883009762
impurity_candidate,0.9738937226128359,0.31,0.2,0.00026581772777273255,8.498617195561613e-05,0.0001808315558171164,2.1978863880736337,1.8097777815536846,0.5113513868104572,0.47584752936052455,0.31364583029264104,0.666250579362657
impurity_candidate,1.0995574287564276,0.35,-0.2,0.006727511777515763,0.002263936032196755,0.004463575745319008,1.9800036820073206,2.0281084235849187,0.23153123973285628,0.06543185371053425,0.2559911334708546,0.041787005870934216
impurity_candidate,1.0995574287564276,0.35,-0.19,0.001405779198208707,0.0003747993983981339,0.0010309797998105732,1.9394463360681502,2.0503280048402917,0.2789884114776652,0.1417653477189175,0.34057305520932546,0.0924683226784364
impurity_candidate,1.0995574287564276,0.35,-0.18000000000000002,0.0005845632650926458,0.00014276380277719668,0.00044179946231544915,1.8905670153492786,2.0800790403073224,0.3416905913050901,0.2310588631880419,0.45156537541812697,0.15142162234303463
impurity_candidate,1.0995574287564276,0.35,-0.17,0.0003387607852312604,8.531997379705653e-05,0.00025344081143420386,1.826314459476804,2.1107309657356845,0.4246019014383131,0.3265572393951035,0.5985408827729433,0.21607971447085345
impurity_candidate,1.0995574287564276,0.35,-0.16,0.0002396194779017317,6.90388913547064e-05,0.0001705805865470253,1.7421076601153274,2.149736577522614,0.5314432029100653,0.4412587573370142,0.7895061233812851,0.29169276040094666
impurity_candidate,1.0995574287564276,0.35,-0.15000000000000002,0.0001932323009992204,6.917184732426337e-05,0.00012406045367495703,1.6376791901775472,2.2020754491778805,0.6604387533992806,0.5803272912050842,1.0228836236754084,0.3783759024808787
impurity_candidate,1.0995574287564276,0.35,-0.14,0.00016752471553056324,7.784159167277817e-05,8.968312385778507e-05,1.524361577918414,2.267866417205124,0.7950165377067535,0.7338896524365727,1.2707446429121974,0.4661129183553062
impurity_candidate,1.0995574287564276,0.35,-0.13,0.00014577761319839856,8.748204164146287e-05,5.829557155693569e-05,1.4323336221175198,2.3361314440119028,0.8963031887601246,0.8654188039763274,1.4640278622141616,0.5293456555359818
impurity_candidate,1.0995574287564276,0.35,-0.12000000000000001,0.00011903832942641107,8.822962574664173e-05,3.080870367976934e-05,1.4001177957479416,2.3834621692089586,0.9188653934221954,0.920068527356866,1.5187784063779335,0.536637166851587
impurity_candidate,1.0995574287564276,0.35,-0.11000000000000001,8.865713640830565e-05,7.623618565031043e-05,1.242095075799522e-05,1.4410742568151886,2.3909748528853076,0.8521545813685425,0.8724588335575643,1.4110927455041118,0.48149640162301455
impurity_candidate,1.0995574287564276,0.35,-0.1,6.194228055448487e-05,5.81783309205143e-05,3.7639496339705715e-06,1.530164738301185,2.362868044016834,0.7321476818753108,0.7557526367533167,1.2019867075237598,0.39288835668611666
impurity_candidate,1.0995574287564276,0.35,-0.09000000000000001,4.296342697259853e-05,4.2079595034944686e-05,8.838319376538426e-07,1.631729120803109,2.317733273377629,0.6038811051082037,0.6228470416825933,0.9721528681370324,0.3051146521369017
impurity_candidate,1.0995574287564276,0.35,-0.08000000000000002,3.1136039481619046e-05,3.0977145004398895e-05,1.5889447722015112e-07,1.724024809559927,2.270602488018156,0.49264178402355296,0.5057304124111335,0.7686171333581032,0.23512808328745516
impurity_candidate,1.0995574287564276,0.35,-0.07,2.4450673653747055e-05,2.4750783803456572e-05,-3.001101497095173e-07,1.8001585535717224,2.2281029406956865,0.4050692353046216,0.41350489302485116,0.6049103816227495,0.1854016522190152
impurity_candidate,1.0995574287564276,0.35,-0.06,2.1448977269285097e-05,2.3113448276227018e-05,-1.664471006941921e-06,1.860709117383797,2.1915314898676472,0.33910877713573395,0.34435923229266435,0.47839799528092997,0.15282607795401032
impurity_candidate,1.0995574287564276,0.35,-0.05000000000000002,2.202170795381156e-05,2.8265926277946937e-05,-6.244218324135378e-06,1.9084822221347997,2.1598829816811613,0.29037185248693276,0.2935330447983624,0.3818833861338089,0.13364381889887716
impurity_candidate,1.0995574287564276,0.35,-0.04000000000000001,3.040236913395145e-05,5.600204865803819e-05,-2.5599679524086736e-05,1.9460036908748464,2.130813058646274,0.2543906544655339,0.25611997135966136,0.30836136391116364,0.1252813130338634
impurity_candidate,1.0995574287564276,0.35,-0.03,0.00011848700089215024,0.00035573879000460733,-0.00023725178911245708,1.9712747518427556,2.094024091420772,0.22431013398439545,0.22440137498652266,0.2527981303525272,0.1301400317766383
impurity_candidate,1.0995574287564276,0.35,-0.020000000000000018,0.00025228259549913416,0.0007416459247185325,-0.0004893633292193983,2.0208351085642566,2.1086895529616005,0.22864225463905563,0.2302388626487224,0.20731778274557966,0.12105994635790251
impurity_candidate,1.0995574287564276,0.35,-0.010000000000000009,7.01596024617738e-05,9.03342809357431e-05,-2.0174678473969295e-05,2.038634998589129,2.0788043688273627,0.2128818819632186,0.21395589269457183,0.1742267086956159,0.13513134918873546
impurity_candidate,1.0995574287564276,0.35,0.0,9.912074309117423e-05,5.3811914518920285e-05,4.530882857225395e-05,2.0604839390722023,2.0553609901331034,0.20907701999344452,0.21000357292726413,0.14863838974981414,0.15468789162273308
impurity_candidate,1.0995574287564276,0.35,0.009999999999999981,0.0002747971043285728,8.685607911791728e-05,0.00018794102521065554,2.0847273168216955,2.032333414012444,0.2128818819632187,0.2139558926945716,0.12834250616673376,0.18181041970733852
impurity_candidate,1.0995574287564276,0.35,0.01999999999999999,0.0031807419880896725,0.0009035625904962008,0.002277179397593472,2.1260735624281693,2.0100397791994236,0.22864225463905577,0.23023886264872262,0.10484587160848002,0.22247626284689287
impurity_candidate,1.0995574287564276,0.35,0.03,0.0019440440931280153,0.0006578412212114176,0.0012862028719165977,2.086594175714757,1.9809533040244163,0.2243101339843953,0.2244013749865228,0.1390021611415552,0.24473427383402305
impurity_candidate,1.0995574287564276,0.35,0.03999999999999998,0.0003469598736951143,0.00015185346383605138,0.0001951064098590629,2.1265014735873162,1.9462575775846858,0.2543906544655338,0.25611997135966136,0.12808428728807691,0.31005750018483463
impurity_candidate,1.0995574287564276,0.35,0.04999999999999999,0.00017408568723832922,9.798793643063168e-05,7.609775080769754e-05,2.1557623437804856,1.9056591851552631,0.29037185248693276,0.29353304479836195,0.1346856064572552,0.3879499573939065
impurity_candidate,1.0995574287564276,0.35,0.06,0.00012730705412130667,8.964155476609936e-05,3.7665499355207316e-05,2.1866725447284647,1.8551033946466746,0.3391087771357334,0.3443592322926653,0.15247389790662375,0.4892935031453456
impurity_candidate,1.0995574287564276,0.35,0.07,0.00011531225115005007,9.87548126766363e-05,1.655743847341377e-05,2.221858078000183,1.7910979661219364,0.40506923530462136,0.4135048930248524,0.18322771474291177,0.6224234843413894
impurity_candidate,1.0995574287564276,0.35,0.08000000000000002,0.00012068092612149104,0.0001228143847914895,-2.133458669998468e-06,2.2624245493066053,1.710410942460451,0.4926417840235532,0.5057304124111337,0.23021510125827815,0.7953173364920125
impurity_candidate,1.0995574287564276,0.35,0.08999999999999997,0.0001396645238529194,0.00016588033994778388,-2.6215816094864462e-05,2.307499558579844,1.61272171510354,0.6038811051082028,0.6228470416825922,0.29635533071226405,1.0100991107629573
impurity_candidate,1.0995574287564276,0.35,0.09999999999999998,0.000171491995994054,0.00023426667222901433,-6.277467623496031e-05,2.3518933550108763,1.5071178533895577,0.7321476818753117,0.7557526367533156,0.38019155218820033,1.248572008687523
impurity_candidate,1.0995574287564276,0.35,0.10999999999999999,0.00021292428401260821,0.0003296405574571825,-0.00011671627344457427,2.3834637205542206,1.4209126881667495,0.8521545813685425,0.8724588335575651,0.46857414454087765,1.451429429117371
impurity_candidate,1.0995574287564276,0.35,0.12,0.00025502697582809616,0.0004388672152521486,-0.00018384023942405242,2.3858867503207555,1.395737514612806,0.9188653934221963,0.9200685273568647,0.5327948028620169,1.5241471725046347
impurity_candidate,1.0995574287564276,0.35,0.13,0.000289128148871949,0.0005391402956678977,-0.00025001214679594875,2.3521088244969466,1.453408344753115,0.8963031887601244,0.8654188039763255,0.5439443521163818,1.4117604470764147
impurity_candidate,1.0995574287564276,0.35,0.14,0.00031889066967335795,0.0006275111761618738,-0.00030862050648851585,2.2946449148990764,1.5680925939275328,0.7950165377067533,0.7338896524365732,0.5000630023011882,1.165488438002552
impurity_candidate,1.0995574287564276,0.35,0.15000000000000002,0.0003615650791512605,0.0007359090664282202,-0.0003743439872769597,2.2343881190380923,1.6938782612834178,0.6604387533992799,0.5803272912050856,0.42567629037391086,0.8860746859343908
impurity_candidate,1.0995574287564276,0.35,0.15999999999999998,0.0004452261937538402,0.0009267225889582804,-0.00048149639520444023,2.184396357813029,1.8023592085176283,0.5314432029100656,0.4412587573370139,0.3465653487018322,0.638418052424181
impurity_candidate,1.0995574287564276,0.35,0.16999999999999998,0.0006262805984803943,0.0013261476224829725,-0.0006998670240025782,2.1475943096214,1.8862528091464892,0.424601901438315,0.32655723939510306,0.27630772479291266,0.4396045632246113
impurity_candidate,1.0995574287564276,0.35,0.18,0.0010739668856836488,0.002308138039722279,-0.00123417115403863,2.121745533482425,1.9470806843654018,0.34169059130509,0.23105886318804167,0.21871088666862668,0.28274400766860114
impurity_candidate,1.0995574287564276,0.35,0.19,0.0025546017535003586,0.005567139210277289,-0.0030125374567769305,2.102417856730766,1.9798032365011053,0.27898841147766534,0.14176534771891702,0.1735580172901226,0.15894957376103463
impurity_candidate,1.0995574287564276,0.35,0.2,0.011870772176687201,0.02625089837188436,-0.014380126195197157,2.0749585680397935,1.8616235494622717,0.2315312397328561,0.06543185371053463,0.14219254549786509,0.189428178053066
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.2,0.0035066430401431417,0.004837311821249322,-0.0013306687811061807,2.0057773519024087,1.992637512856205,0.1872928608520691,0.1920658474951485,0.18018484016855402,0.19809766585783722
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.19,0.005246866684758304,0.00944080708938813,-0.0041939404046298255,1.967166031716654,1.9624680143877098,0.19576933484551287,0.26436807814251917,0.2244093627242292,0.29770612335017943
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.18000000000000002,0.033950859294430036,0.04946090941433566,-0.015510050119905625,1.8866408208396046,1.819395894571002,0.21312346812250332,0.494311727381025,0.3109725971629931,0.6594057826901171
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.17,0.046066732038947684,0.04915618508107638,-0.0030894530421286953,1.9883285881455832,2.022953347527407,0.23519301329932113,0.10232984739332576,0.24377497211160926,0.0762870468237905
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.16,0.014110246007494382,0.01172321676705783,0.0023870292404365515,1.9446400000374071,2.0838098869058936,0.2967101160733143,0.12479868754717557,0.354457145276344,0.04337582988171809
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.15000000000000002,0.008983364348037216,0.006243580337656518,0.0027397840103806984,1.8786592497548318,2.0927969197793015,0.37058188542714043,0.20389855675814816,0.49466241968268937,0.11384142098922725
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.14,0.007981210791905025,0.004914251104757825,0.0030669596871471996,1.7941976091024772,2.110856020078194,0.46909143898484673,0.2940434753898133,0.677960789569517,0.18625441499876633
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.13,0.008505235758373465,0.00485069498365452,0.0036545407747189448,1.6840583799635496,2.144092028811013,0.5963117461272323,0.407538197271918,0.9159079069384017,0.2671007092356239
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.12000000000000001,0.009900842380380259,0.005422956970422324,0.004477885409957935,1.5527149701454064,2.197398658330923,0.741601868772097,0.5515847149498677,1.1933647840366488,0.3586639420289028
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.11000000000000001,0.011392210776069124,0.006185508042061949,0.005206702734007175,1.4320573263905398,2.2710645169535444,0.8627901667974823,0.7160438694344028,1.4359395431409498,0.4501860552148655
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.1,0.01158096367268887,0.006422453267674847,0.005158510405014022,1.3798151022571665,2.3493264325866035,0.8940306952281977,0.8538923409787353,1.5193741033760453,0.5097244187971456
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.09000000000000001,0.009656971125805665,0.005635208780708932,0.004021762345096733,1.426680144669937,2.3970037118302403,0.8105564041508684,0.8923022034001666,1.387898021826028,0.49932025391502305
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.08000000000000002,0.006761822661744579,0.00427881925870165,0.002483003403042929,1.539025177026515,2.3901213227434552,0.6623001097003742,0.8096244949642718,1.125757936076902,0.42198617562385965
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.07,0.004421389816038612,0.003125981306761167,0.001295408509277445,1.664051620786561,2.34296968973373,0.5126080143405123,0.6660222141908549,0.8498518020632286,0.32434793296640246
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.06,0.003051805425222315,0.002479781697813073,0.0005720237274092423,1.7735113585180986,2.2835091012302544,0.390571600937942,0.5267174584370962,0.6176322661472526,0.2437803809342507
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.05000000000000002,0.0024887171245670083,0.0023825298197442096,0.00010618730482279872,1.862669823695041,2.2275711810629417,0.2974247327181334,0.41742221481066244,0.4348610963279154,0.18995722105254298
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.04000000000000001,0.0027778963894114377,0.0031947896877298956,-0.0004168932983184578,1.9379898404027207,2.178873156481021,0.22185864925415344,0.3381584757649207,0.28345191555311433,0.15886842598558126
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.03,0.006190204761911848,0.008637814116689211,-0.0024476093547773628,2.01576897731365,2.1333301321204727,0.13984625391406144,0.2785836466681322,0.12162966724563379,0.14280590519288217
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.020000000000000018,0.02502991117945114,0.04147599429833579,-0.01644608311888465,1.8818021103732319,2.073296760458176,0.558094341449854,0.26883667646414566,0.6598461479577377,0.17909383288708464
impurity_candidate,1.2252211349000195,0.39000000000000007,-0.010000000000000009,0.0016783523160951168,0.002814002244246326,-0.0011356499281512094,1.9921264665017477,2.0698635327269295,0.34417430133656435,0.2548380610902716,0.3509121849066655,0.18383887843519053
impurity_candidate,1.2252211349000195,0.39000000000000007,0.0,0.0008915147586386996,0.0009554848827429051,-6.397012410420543e-05,2.0596607741222597,2.0380178078094575,0.3047233934577812,0.24657068844268493,0.24499864921141695,0.20848891050912308
impurity_candidate,1.2252211349000195,0.39000000000000007,0.009999999999999981,0.0022938990153361797,0.0014247443684921052,0.0008691546468440744,2.1305946484957774,2.0041838983594134,0.34417430133656374,0.2548380610902714,0.21444880748763046,0.2515233173777023
impurity_candidate,1.2252211349000195,0.39000000000000007,0.01999999999999999,0.03342682610973332,0.020381946003625417,0.013044880106107902,2.1624425038387773,1.9815914631033398,0.5580943414498551,0.2688366764641465,0.4086967177171855,0.3002900934669149
impurity_candidate,1.2252211349000195,0.39000000000000007,0.03,0.007088271224310089,0.005268235715805326,0.0018200355085047628,1.9977431026518147,1.9101130606907664,0.13984625391406202,0.27858364666813207,0.143923186770752,0.37029062148587044
impurity_candidate,1.2252211349000195,0.39000000000000007,0.03999999999999998,0.002663804400125828,0.0024269701928674586,0.00023683420725836932,2.0923132419509107,1.8469252542698014,0.22185864925415258,0.3381584757649194,0.1297822415104998,0.4914700557023767
impurity_candidate,1.2252211349000195,0.39000000000000007,0.04999999999999999,0.001994934254344701,0.0021670762021457875,-0.00017214194780108653,2.1524980321863003,1.7662512219544368,0.29742473271813274,0.41742221481066205,0.14475455858403147,0.6509988509084242
impurity_candidate,1.2252211349000195,0.39000000000000007,0.06,0.002050724219331954,0.002580823070139162,-0.0005300988508072082,2.209942499946979,1.6623395139997317,0.3905716009379421,0.5267174584370947,0.1800990021401559,0.8638478455865558
impurity_candidate,1.2252211349000195,0.39000000000000007,0.07,0.002502175073675179,0.0035516201968152483,-0.0010494451231400693,2.271083700356449,1.5374248072121472,0.5126080143405136,0.6660222141908541,0.24047486886092528,1.1275479618555666
impurity_candidate,1.2252211349000195,0.39000000000000007,0.08000000000000002,0.003241058811074754,0.0050579289542252905,-0.0018168701431505365,2.332398467884605,1.416001315936955,0.6623001097003756,0.8096244949642719,0.3280847716726198,1.3918063088841663
impurity_candidate,1.2252211349000195,0.39000000000000007,0.08999999999999997,0.003944671798902791,0.0066016316992895735,-0.002656959900386782,2.377869338716475,1.3543453444543185,0.8105564041508679,0.8923022034001673,0.4300301055340061,1.535299899045462
impurity_candidate,1.2252211349000195,0.39000000000000007,0.09999999999999998,0.0040568716339081275,0.0071015294317319285,-0.003044657797823801,2.3830131564569488,1.399031452264392,0.8940306952281962,0.8538923409787347,0.5079728809734236,1.4518162309165188
impurity_candidate,1.2252211349000195,0.39000000000000007,0.10999999999999999,0.0034432364166257375,0.006144714139976854,-0.0027014777233511163,2.339124226552539,1.5243281309000907,0.8627901667974824,0.7160438694344013,0.5209644625215923,1.1890142608109595
impurity_candidate,1.2252211349000195,0.39000000000000007,0.12,0.0025965525918367942,0.004596603332412577,-0.0020000507405757827,2.2693614350900386,1.6649765021655343,0.741601868772096,0.5515847149498672,0.4702403829414812,0.884608162043757
impurity_candidate,1.2252211349000195,0.39000000000000007,0.13,0.0019457247090354929,0.0033142674308934495,-0.0013685427218579566,2.2035432637576102,1.7819603896252676,0.5963117461272307,0.40753819727191765,0.3913999396477625,0.6242092649247921
impurity_candidate,1.2252211349000195,0.39000000000000007,0.14,0.0016020317286916707,0.002532389084542743,-0.0009303573558510723,2.154487544220292,1.868435028743491,0.46909143898484623,0.29404347538981435,0.3136735374087035,0.4246780892904722
impurity_candidate,1.2252211349000195,0.39000000000000007,0.15000000000000002,0.0015979099235927752,0.002237920247100771,-0.0006400103235079957,2.1216497486394186,1.931308808286635,0.3705818854271393,0.20389855675814827,0.24829212646421278,0.27194973814800516
impurity_candidate,1.2252211349000195,0.39000000000000007,0.15999999999999998,0.002283939323815326,0.0026620402089651096,-0.00037810088514978347,2.0999282007067444,1.9833175608480196,0.2967101160733149,0.12479868754717649,0.19640381448142102,0.14110302581400705
impurity_candidate,1.2252211349000195,0.39000000000000007,0.16999999999999998,0.007384479578920062,0.006681540298366821,0.0007029392805532409,2.0804131946824778,2.0741362285506657,0.2351930132993213,0.10232984739332433,0.15548275789739702,0.028896558123211877
impurity_candidate,1.2252211349000195,0.39000000000000007,0.18,0.006806670993954998,0.004995887500111894,0.0018107834938431043,2.094680485529866,2.0521470184176636,0.21312346812250285,0.49431172738102575,0.12025376608648014,0.4439754924572058
impurity_candidate,1.2252211349000195,0.39000000000000007,0.19,0.0017833713548942583,0.0013676815969940277,0.00041568975790023054,2.095707348009814,2.0063927120286675,0.19576933484551245,0.26436807814251895,0.10047767659359833,0.25839105587175154
impurity_candidate,1.2252211349000195,0.39000000000000007,0.2,0.0017797722632972898,0.0015606707492869824,0.00021910151401030738,2.0933742802108917,1.9952011487753352,0.18729286085206936,0.192065847495149,0.09413768215518817,0.19708380023382405
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.2,0.006108312699363771,0.03237868718780673,-0.02627037448844296,1.73772348242844,1.9841451473289098,0.1887659805337429,0.047649795044933954,0.42477212361685995,0.0372342732275816
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.19,0.0016009789391981631,0.006280405342128611,-0.004679426402930448,1.9367639907257126,2.0153340255153323,0.14412288904224962,0.059903573756176345,0.2026794719136067,0.0398901218379132
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.18000000000000002,0.0009367073552985139,0.002225602705238424,-0.00128889534993991,1.983920537703336,2.015526899451044,0.13896284847982546,0.07330917659123071,0.1537534154265497,0.05649338179024728
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.17,0.0009036313492763653,0.001215624478630192,-0.0003119931293538266,1.9961148280891807,2.010722271575033,0.14874046813564618,0.08809367908461269,0.15231364691711158,0.07705941438022597
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.16,0.0013278746048157794,0.0010757200368835085,0.00025215456793227097,1.9934862559210957,2.0024898081703326,0.16951176998663614,0.10465155562246647,0.1762776686334726,0.1024139020200662
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.15000000000000002,0.003603174977769398,0.00217820408785301,0.0014249708899163878,1.9791202287651584,1.9825655040940782,0.20472592999046246,0.12034115888764088,0.22703067211522046,0.13920062568347913
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.14,0.06404500208095952,0.04068613786441053,0.023358864216548987,1.947222954031128,1.9129436645268165,0.24227514251127613,0.19210150078503407,0.31841105269669706,0.3025167004747667
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.13,0.003928082997081291,0.0035624232139927965,0.0003656597830884946,1.9353905125707658,2.0893745392282406,0.2638373533844558,0.2744557257615967,0.3288125005967786,0.1854468463164446
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.12000000000000001,0.0008762303382136363,0.0013340505450856648,-0.00045782020687202846,1.8762933997757016,2.0821778470256405,0.359953974631078,0.32274813235804833,0.4832027546485046,0.24011246512553572
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.11000000000000001,0.0003984103921364885,0.0010482883487739178,-0.0006498779566374293,1.789839603857757,2.1045901561671494,0.484431314840727,0.41573302243303767,0.6939418330263325,0.3104929883092507
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.1,0.00027810274709643936,0.0011331479311415262,-0.0008550451840450869,1.6669599790401768,2.152815456739687,0.648071730634056,0.5509010220692891,0.9802567064098341,0.39723052014555754
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.09000000000000001,0.000282271648214026,0.0014129589778256852,-0.0011306873296116592,1.5235222204744374,2.2302907534805185,0.8224463743726482,0.72066959652502,1.297793466568599,0.4892481557148898
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.08000000000000002,0.00034767149788306125,0.0017789320831402234,-0.0014312605852571621,1.4323651042142689,2.3229426375158444,0.9096389988678865,0.8710340928740845,1.4758426340683601,0.5466601947729828
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.07,0.00040738616931518495,0.0021033991437236746,-0.0016960129744084897,1.4731000390122588,2.382048543544179,0.8237472845612406,0.9012366275602164,1.3489512325745734,0.5174920710416283
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.06,0.00044299431043867677,0.0024543600445801213,-0.0020113657341414445,1.6118718229425257,2.369037688376785,0.6315083481541577,0.7850137902796295,1.0176251594774905,0.4139647361687029
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.05000000000000002,0.0005300040022405211,0.0032052195759685515,-0.0026752155737280302,1.7636831109688211,2.3057075937593483,0.4450485426051962,0.6152619819357381,0.678690216062647,0.30687917260266206
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.04000000000000001,0.0008555878577945489,0.005488090454767304,-0.004632502596972755,1.895094586773688,2.228459050881739,0.2989948096576566,0.4716086025848488,0.399267720286996,0.2385170491061373
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.03,0.002621770932458461,0.017025334262914575,-0.014403563330456115,2.0135546228496164,2.141943966753184,0.1676812127590207,0.3744403487237283,0.13972302657894797,0.21809281864008817
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.020000000000000018,0.020254308987280995,0.12016505535604334,-0.09991074636876235,1.5819242878270285,2.0110893994242502,0.4632522518899072,0.2887937497933367,0.7814172176941163,0.17779360400032418
impurity_candidate,1.3508848410436112,0.43000000000000005,-0.010000000000000009,0.00283667012840279,0.011600495513237191,-0.008763825384834402,1.8724570261202491,2.0839213929975426,0.394687093271379,0.2591813555174171,0.5134662417662956,0.16649613713504013
impurity_candidate,1.3508848410436112,0.43000000000000005,0.0,0.0020702957076536,0.0035216003361800948,-0.0014513046285264948,2.010461063661358,2.0333860791922858,0.34163061933897343,0.2516597905690683,0.3297182510490894,0.21682240674825642
impurity_candidate,1.3508848410436112,0.43000000000000005,0.009999999999999981,0.0055319027304045745,0.0025711365972285604,0.002960766133176014,2.1175845535318727,1.977525027733619,0.39468709327137763,0.25918135551741694,0.28006330587268097,0.2846170939169741
impurity_candidate,1.3508848410436112,0.43000000000000005,0.01999999999999999,0.058066334716279006,0.010789075552284477,0.04727725916399453,2.2001611491948445,1.9558809785949465,0.46325225188991975,0.2887937497933351,0.3103683618590699,0.3801900303623831
impurity_candidate,1.3508848410436112,0.43000000000000005,0.03,0.008990632818731806,0.001973753047488708,0.007016879771243099,2.060585505542245,1.8550047884070395,0.16768121275902018,0.3744403487237283,0.11411258698801846,0.5264524400879317
impurity_candidate,1.3508848410436112,0.43000000000000005,0.03999999999999998,0.0032244537333993807,0.0009659028216525267,0.002258550911746854,2.1521591779746494,1.7418580801279713,0.29899480965765546,0.4716086025848485,0.14909418259475302,0.7320090733686242
impurity_candidate,1.3508848410436112,0.43000000000000005,0.04999999999999999,0.0020838802275589467,0.0007304854243699725,0.001353394803188974,2.234449700475069,1.6064075685266372,0.4450485426051948,0.6152619819357372,0.211952236933315,1.010207808212289
impurity_candidate,1.3508848410436112,0.43000000000000005,0.06,0.0017363816300260096,0.0006190395282085683,0.0011173421018174413,2.3144360980513325,1.4642563374558235,0.6315083481541588,0.7850137902796294,0.31818959220464377,1.3218747949256233
impurity_candidate,1.3508848410436112,0.43000000000000005,0.07,0.0015954451760896876,0.0005204697152199653,0.0010749754608697223,2.3675036066317516,1.3826330928941735,0.8237472845612425,0.9012366275602182,0.45731865339036054,1.5196785101269146
