mu,phi,bulk_gap
-1.0,0.0,0.11696373263285476
-1.0,0.15707963267948966,0.10710923680754877
-1.0,0.3141592653589793,0.07640652845090697
-1.0,0.47123889803846897,0.027226522597936183
-1.0,0.6283185307179586,0.03698063550480945
-1.0,0.7853981633974483,0.11274548767836559
-1.0,0.9424777960769379,0.19668063647147022
-1.0,1.0995574287564276,0.2748207342095782
-1.0,1.2566370614359172,0.2414482666960471
-1.0,1.413716694115407,0.2112152732281713
-1.0,1.5707963267948966,0.18255030755328694
-1.0,1.7278759594743862,0.15621416751402242
-1.0,1.8849555921538759,0.13323254037256316
-1.0,2.0420352248333655,0.11243110902833822
-1.0,2.199114857512855,0.09319184012890579
-1.0,2.356194490192345,0.07438515960642218
-1.0,2.5132741228718345,0.0578422036690426
-1.0,2.670353755551324,0.043780635850531456
-1.0,2.827433388230814,0.03157424688089691
-1.0,2.9845130209103035,0.018774372194645197
-1.0,3.141592653589793,0.007514115482871175
-1.0,3.2986722862692828,0.018774372194644968
-1.0,3.4557519189487724,0.03157424688089726
-1.0,3.612831551628262,0.04378063585053149
-1.0,3.7699111843077517,0.05784220366904237
-1.0,3.9269908169872414,0.07438515960642196
-1.0,4.084070449666731,0.0931918401289056
-1.0,4.241150082346221,0.11243110902833826
-1.0,4.39822971502571,0.13323254037256316
-1.0,4.5553093477052,0.15621416751402248
-1.0,4.71238898038469,0.18255030755328705
-1.0,4.869468613064179,0.2112152732281711
-1.0,5.026548245743669,0.24144826669604716
-1.0,5.183627878423159,0.27482073420957814
-1.0,5.340707511102648,0.19668063647147022
-1.0,5.497787143782138,0.11274548767836579
-1.0,5.654866776461628,0.03698063550480958
-1.0,5.811946409141117,0.02722652259793606
-1.0,5.969026041820607,0.07640652845090688
-1.0,6.126105674500097,0.10710923680754893
-1.0,6.283185307179586,0.11696373263285478
-0.8333333333333335,0.0,0.21060296001148807
-0.8333333333333335,0.15707963267948966,0.203095337772647
-0.8333333333333335,0.3141592653589793,0.18204190952923424
-0.8333333333333335,0.47123889803846897,0.14932601146330018
-0.8333333333333335,0.6283185307179586,0.10538647692291248
-0.8333333333333335,0.7853981633974483,0.04050603456470503
-0.8333333333333335,0.9424777960769379,0.04259546169961013
-0.8333333333333335,1.0995574287564276,0.13066468435614348
-0.8333333333333335,1.2566370614359172,0.22101042235502538
-0.8333333333333335,1.413716694115407,0.20469236657459455
-0.8333333333333335,1.5707963267948966,0.1764688488938705
-0.8333333333333335,1.7278759594743862,0.1515080605467484
-0.8333333333333335,1.8849555921538759,0.12840787262194578
-0.8333333333333335,2.0420352248333655,0.10643173929641762
-0.8333333333333335,2.199114857512855,0.08922084800484956
-0.8333333333333335,2.356194490192345,0.07130476109812174
-0.8333333333333335,2.5132741228718345,0.055049512499524084
-0.8333333333333335,2.670353755551324,0.04214190301327779
-0.8333333333333335,2.827433388230814,0.028448053644972427
-0.8333333333333335,2.9845130209103035,0.018289694007631477
-0.8333333333333335,3.141592653589793,0.0078099018391887265
-0.8333333333333335,3.2986722862692828,0.018289694007631536
-0.8333333333333335,3.4557519189487724,0.028448053644972233
