aberration_id,sample_id,psnr_fixed,psnr_guided,psnr_method,psnr_gain,psnr_gap_to_guided,dataset_name,dataset_version,seed,training_regime,method,object_family,better_than_fixed
9,ImageNet-1k:imagenet_proxy_001,19.384817870576345,21.38742382002593,20.26383239145666,0.8790145208803146,1.12359142856927,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_002,17.519395353599528,19.786243328964805,20.17608462170266,2.6566892681031327,-0.3898412927378558,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_003,20.749331698422267,23.18877437264625,20.47738787224945,-0.2719438261728157,2.7113865003968023,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
9,ImageNet-1k:imagenet_proxy_004,20.67030283715635,22.72056125919425,22.285710267149213,1.6154074299928638,0.4348509920450354,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_005,20.27982963282191,21.693330453555383,21.662982875833865,1.3831532430119502,0.0303475777215211,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_006,20.006776931823925,22.2973199714488,22.762013043084256,2.7552361112603307,-0.4646930716354553,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_007,26.779919012471545,28.54337350201909,24.156629829219877,-2.623289183251672,4.386743672799216,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
9,ImageNet-1k:imagenet_proxy_008,18.95217608295761,20.79281440876055,20.792367174671995,1.8401910917143844,0.0004472340885541,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_009,20.998874296446232,22.36555053660062,21.79815457469517,0.7992802782489434,0.5673959619054436,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_010,16.978536547733846,18.024653769817093,20.549029173820877,3.5704926260870278,-2.5243754040037807,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,ImageNet-1k:imagenet_proxy_011,22.557235639791333,24.35465541646492,23.00035355458697,0.4431179147956356,1.3543018618779534,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_000,17.712875633950148,19.16041584105065,18.573835708413,0.8609600744628487,0.5865801326376534,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_001,17.992691747380544,21.614726043111283,18.51318165737551,0.5204899099949678,3.101544385735771,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_002,16.67219532949275,17.854080406609263,18.625894509717146,1.953699180224394,-0.7718141031078822,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_003,20.729644997303552,25.271325624509025,19.919239833321665,-0.810405163981887,5.35208579118736,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
10,ImageNet-1k:imagenet_proxy_004,19.291272862606917,21.63461583268858,20.73446216289588,1.4431893002889673,0.9001536697927008,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_005,19.538794968376592,22.4275637459887,20.644839522019115,1.1060445536425227,1.7827242239695842,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_006,19.378582774477465,21.34460830207005,21.885260644702047,2.506677870224582,-0.5406523426319971,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_007,26.537346153528585,28.78441656278411,23.3966398629242,-3.1407062906043848,5.387776699859909,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
10,ImageNet-1k:imagenet_proxy_008,18.21608156247375,20.007566714423977,19.75100205100794,1.5349204885341905,0.2565646634160359,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_009,20.913956662725308,23.62072584715893,21.29000853279235,0.376051870067041,2.3307173143665807,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_010,16.831310147807837,19.6594488939809,20.689717245635244,3.8584070978274063,-1.0302683516543425,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,ImageNet-1k:imagenet_proxy_011,20.843828420760747,24.90645695694713,21.14319412368112,0.2993657029203689,3.763262833266016,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_000,18.72432467505822,21.96692379879349,20.63786050076805,1.913535825709829,1.3290632980254458,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_001,17.15037834628994,20.91893983052788,18.501585455473524,1.3512071091835836,2.417354375054352,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_002,17.59252584184051,20.77021553091945,20.06640853770878,2.473882695868273,0.703806993210673,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_003,20.46538426182584,26.087907650554055,20.762781090608662,0.2973968287828228,5.325126559945396,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_004,20.315094709381164,23.33533041700756,22.40626306509356,2.091168355712398,0.929067351914,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_005,19.84313085303263,25.975015414450983,21.866271819073265,2.023140966040632,4.1087435953777245,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_006,19.371513759449837,22.940549274719388,22.405555940576026,3.034042181126189,0.5349933341433655,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_007,24.962221700895917,30.297327040215137,23.10366674339664,-1.858554957499276,7.1936602968185,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
11,ImageNet-1k:imagenet_proxy_008,18.224332378131507,21.62428874141281,20.97628824801109,2.751955869879584,0.6480004934017174,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_009,21.13206517533647,26.8608811193279,23.59979081292896,2.467725637592487,3.261090306398941,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_010,17.740354717938615,23.69057262858055,20.856972218671647,3.116617500733032,2.833600409908904,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_011,20.902579833596057,26.244643191938444,21.98937250045424,1.0867926668581802,4.255270691484206,ImageNet-1k,ILSVRC2012 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_000,18.849121859332676,21.47434235773332,21.02861021553955,2.1794883562068783,0.4457321421937656,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_001,21.953375985101133,24.68756326342298,22.357792032108016,0.4044160470068831,2.329771231314965,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_002,22.31253916014504,25.486232884398824,23.430313431893595,1.117774271748555,2.055919452505229,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_003,21.139113504964197,23.48907633075614,23.104704087227297,1.965590582263104,0.3843722435288441,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_004,18.34237541429492,20.62052657459984,21.00328781707531,2.66091240278039,-0.3827612424754747,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_005,19.19599868895156,21.5949269295394,21.96307065402149,2.767071965069928,-0.3681437244820884,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_006,20.33604122824727,22.346082928527665,21.706505374852767,1.370464146605496,0.6395775536748971,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_007,21.81974959212644,24.33523063597317,22.860746715920275,1.040997123793833,1.4744839200528972,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_008,20.38061873977025,23.583625061189405,22.447183021942774,2.0665642821725214,1.1364420392466317,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_009,19.70523123230936,22.558322222282357,21.929869556591115,2.224638324281752,0.6284526656912384,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_010,21.96663200285701,24.54484627959261,24.220218411364787,2.253586408507772,0.3246278682278216,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_011,22.105456195319743,24.86261081575783,23.98238817179945,1.8769319764797032,0.8802226439583833,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_000,20.965843076342424,22.69443378073523,23.94040113249899,2.9745580561565674,-1.2459673517637595,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_001,24.45530324395088,26.658550508908192,24.94765772188864,0.4923544779377558,1.7108927870195565,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_002,24.50226289395903,26.315146451846463,24.658620130990187,0.1563572370311554,1.6565263208562762,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_003,23.8142627050755,26.34463077762505,25.4689568159716,1.6546941108961022,0.8756739616534439,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_004,20.79236906987387,23.51161016158925,23.82310400463202,3.0307349347581507,-0.3114938430427756,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_005,21.334064640198186,23.44302396328349,24.467315727228453,3.133251087030267,-1.0242917639449622,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_006,22.76171369821537,25.017533538220555,23.56104956240053,0.7993358641851565,1.4564839758200243,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_007,24.53139531169858,26.367277994988022,24.35228125879288,-0.1791140529057031,2.014996736195144,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
1,COCO:coco_proxy_008,22.4871023835259,25.20747359236154,24.70436383846441,2.217261454938509,0.5031097538971316,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_009,21.926551039910084,24.104607973769244,23.9204636178124,1.9939125779023144,0.184144355956846,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_010,24.68674440637467,26.79053854661229,25.426766686797286,0.7400222804226146,1.3637718598149997,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_011,24.463850821054184,27.37330694929388,26.0782111317503,1.6143603106961173,1.2950958175435758,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_000,21.21906742043444,25.90508389632458,23.376864129179413,2.1577967087449714,2.528219767145167,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_001,24.08745628524994,27.68056361302682,23.58351285094122,-0.5039434343087201,4.097050762085601,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
2,COCO:coco_proxy_002,24.36123410365244,28.542047108233405,23.421241288131583,-0.9399928155208565,5.120805820101822,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
2,COCO:coco_proxy_003,24.099598396920925,28.295229790492797,24.610355835909026,0.5107574389881009,3.684873954583768,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_004,21.968820950410468,26.20749136038521,23.58168118009567,1.6128602296852037,2.625810180289537,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_005,21.92142244430296,25.4926353822203,24.244065071670168,2.3226426273672054,1.2485703105501322,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_006,23.504536282289976,28.469060246618824,24.15553033263768,0.6509940503477019,4.313529913981146,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_007,24.213368536155677,28.855104074125244,22.73013923848748,-1.4832292976681956,6.1249648356377655,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
2,COCO:coco_proxy_008,22.86050481337467,26.983952586251636,24.618532020167574,1.7580272067929066,2.3654205660840546,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_009,22.603530128226275,26.948661712646057,23.672611399190547,1.069081270964272,3.27605031345551,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_010,24.236312402641328,28.437550654233096,23.936601880584423,-0.2997105220569054,4.500948773648673,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
2,COCO:coco_proxy_011,24.6162227075088,29.047070576122312,26.525995719048854,1.9097730115400573,2.5210748570734545,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_000,19.83066748471557,21.11374492176216,22.216230793078363,2.3855633083627943,-1.102485871316205,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_001,22.87540682559729,24.930206652230797,23.6967309857148,0.8213241601175092,1.233475666515993,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_002,23.33673023807336,25.27163788686313,24.61704881602036,1.280318577947,0.6545890708427748,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_003,22.60809382095237,24.786266097169797,25.162485550958348,2.554391730005978,-0.3762194537885541,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_004,19.60003520965405,21.129898757856047,22.43991276403749,2.8398775543834383,-1.3100140061814436,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_005,20.31130614144487,22.271889972320054,23.50248990544764,3.191183764002769,-1.2305999331275856,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_006,21.42042580969,23.00158904338145,22.33718030799011,0.916754498300108,0.6644087353913406,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_007,23.04214109929452,25.16323788284758,24.364463391014045,1.322322291719523,0.7987744918335338,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_008,21.656362612603463,23.847767973651507,23.89818543341284,2.241822820809375,-0.0504174597613342,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_009,20.86455015212721,22.886031001404035,22.987295552395068,2.1227454002678527,-0.1012645509910328,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_010,23.533528985591737,25.848368875806752,25.39759823040956,1.86406924481782,0.4507706453971956,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_011,23.04859358785835,24.941479151850324,25.3144214783279,2.265827890469552,-0.3729423264775775,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_000,21.434213356744674,23.791439327172483,23.290550550496384,1.8563371937517097,0.5008887766760992,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_001,24.79829061322,26.68009186956956,24.37251256311274,-0.4257780501072616,2.3075793064568195,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
4,COCO:coco_proxy_002,24.858491789407758,26.899549650230785,25.283269082140272,0.4247772927325179,1.616280568090513,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_003,24.54194156462041,26.889113691509323,26.073160375415977,1.5312188107955649,0.8159533160933456,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_004,21.377412696032398,24.20713209787291,23.825977056459763,2.448564360427369,0.3811550414131481,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_005,22.085543184906506,24.44019194281096,24.911779473351853,2.826236288445348,-0.4715875305408907,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_006,23.263252861566173,25.777097531341514,23.93488065570056,0.671627794134384,1.8422168756409576,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_007,24.99696544474893,27.197803029733656,24.480043170145937,-0.5169222746029938,2.7177598595877197,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
4,COCO:coco_proxy_008,23.322054571811293,25.7685109973389,25.089472765615348,1.7674181938040547,0.6790382317235526,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_009,22.588520712506327,25.00532784424792,24.210139619574274,1.6216189070679476,0.7951882246736446,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_010,25.311321245806543,27.567844140832417,25.501674115356124,0.1903528695495779,2.0661700254762927,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_011,24.69165986618464,26.912971716089388,27.033170195701057,2.341510329516421,-0.1201984796116697,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_000,21.00004195876497,22.23782503982949,23.63106194540737,2.6310199866424,-1.3932369055778755,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_001,24.343797101815426,25.94209476210411,24.45356868272489,0.1097715809094665,1.4885260793792163,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_002,24.527183970938005,26.000055355590597,24.81074121270538,0.2835572417673759,1.1893141428852123,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_003,23.62585341758149,25.641539474317717,25.83072926483043,2.2048758472489425,-0.1891897905127173,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_004,20.54631087920153,22.415818059126103,23.5625358999878,3.016225020786265,-1.1467178408616974,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_005,21.32021374400862,23.31896602510813,24.785962886246036,3.4657491422374136,-1.466996861137904,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_006,22.63651328252636,24.50265527554785,23.31688073271673,0.6803674501903707,1.1857745428311226,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_007,24.643969805358346,26.34343156601477,24.52653299245012,-0.1174368129082203,1.81689857356465,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
5,COCO:coco_proxy_008,22.67369589047977,24.6399179206119,25.189081235615127,2.5153853451353534,-0.5491633150032271,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_009,21.90154326519101,23.87564254464534,24.076545092013948,2.175001826822939,-0.2009025473686065,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_010,24.60871035282578,26.08545885160616,25.535332871702675,0.9266225188768936,0.5501259799034841,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_011,24.30800598553507,25.919560392458862,26.22079207232333,1.912786086788266,-0.3012316798644718,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_000,19.356010307908992,21.285529102413044,21.85031946995543,2.494309162046438,-0.5647903675423862,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_001,22.33598462409745,24.59292316041129,23.216293330333635,0.880308706236189,1.3766298300776576,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_002,22.81069546047101,25.15411021067926,23.557574439370384,0.7468789788993746,1.5965357713088757,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_003,22.174234210381588,24.633712363637848,24.39231224750212,2.2180780371205344,0.2414001161357255,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_004,19.0591168633302,20.548257456237064,21.757091081879288,2.6979742185490885,-1.2088336256422243,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_005,19.93180142955715,21.793664916492347,22.784156217287467,2.8523547877303166,-0.9904913007951208,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_006,20.82567248198611,22.53165427553412,21.99945459933499,1.1737821173488785,0.5321996761991308,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_007,22.473390964081503,25.055397547898576,23.8958496183546,1.4224586542730933,1.159547929543976,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_008,21.10584005455981,23.535831658048707,23.476480222006536,2.37064016744673,0.0593514360421707,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_009,20.32303149834266,22.453516623298366,22.808213587204907,2.4851820888622456,-0.3546969639065409,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_010,22.81229046991014,25.26914041646025,24.744623056765835,1.932332586855697,0.5245173596944142,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_011,22.7375155502475,24.9126337693803,24.5561709062805,1.8186553560329983,0.3564628630998001,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_000,21.33242541241473,23.440769963704277,24.07364304788999,2.7412176354752624,-0.632873084185718,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_001,24.72292097728642,26.784340663045956,24.701206065163525,-0.0217149121228956,2.0831345978824274,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
7,COCO:coco_proxy_002,25.038643425604235,27.13332597641279,25.08575739748361,0.0471139718793764,2.04756857892918,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_003,24.34531058669537,26.9122882362476,26.42573944957526,2.0804288628798915,0.4865487866723406,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_004,21.103208292961583,23.303357672706085,23.930254604213754,2.827046311252168,-0.6268969315076696,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_005,21.69901946772842,23.891635334090928,24.592672590045403,2.893653122316984,-0.7010372559544749,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_006,23.38439240161682,26.171807084586764,24.275643233232174,0.891250831615352,1.89616385135459,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_007,24.82215840740423,27.08849394937109,24.33196264615935,-0.4901957612448804,2.7565313032117444,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
7,COCO:coco_proxy_008,22.960953544776498,25.53207871206396,25.475631758329943,2.5146782135534487,0.0564469537340137,COCO,2017 validation,1,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
