method,sample_id,psnr_fixed,psnr_guided,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,object_family,aberration_id,better_than_fixed,condition
spectral_frontend,natural_object_eval_object_05,21.91673255552016,24.69111342916475,25.513853377042544,3.597120821522388,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_06,23.317372795459764,26.521701898412694,25.1873133356176,1.8699405401578344,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_07,24.840216416036856,27.412239130757783,24.54928909474468,-0.2909273212921768,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_08,22.97178933270935,25.931903468881256,25.351466966511644,2.379677633802295,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_09,22.63608774142458,25.87196995143181,23.98846988363413,1.352382142209553,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_10,25.34279142516656,28.554664235083425,24.99810844588017,-0.3446829792863859,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_11,25.03731180125614,28.07238753639127,24.16114785735536,-0.8761639439007816,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_00,20.77564629074752,21.74646572906503,23.111990089768128,2.336343799020611,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_01,24.1060403434455,25.590663164594503,24.62698511346264,0.5209447700171381,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_02,24.33359485149665,25.436322802871697,25.9748327006163,1.6412378491196478,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_03,23.66655388945368,25.352006720915977,26.15727041774553,2.490716528291852,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_04,20.33749473231744,21.35872759423284,23.136457013150284,2.7989622808328463,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_05,21.179940976030096,22.55055495575421,24.26292675461364,3.082985778583541,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_06,22.58187581428067,24.067057926917474,24.048938282965132,1.467062468684464,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_07,24.263585087422324,25.462837483634555,24.034496829665255,-0.2290882577570663,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_08,22.68031093060081,24.08484184308537,25.74541712951356,3.0651061989127517,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_09,21.865974195505142,23.267089255159675,23.33171714333496,1.465742947829817,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_10,24.74513204889945,26.58229674785147,25.37957014302697,0.6344380941275247,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_11,24.355540428730784,25.587807455905786,25.12509012553708,0.769549696806294,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_00,18.85717127754794,21.4334390637593,20.54408780151496,1.686916523967021,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_01,21.570354236471857,24.291403873974836,22.246053010010066,0.6756987735382047,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_02,22.365070776889663,25.30785608818541,23.028602665670675,0.6635318887810122,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_03,21.35815686753262,24.10377264290448,23.479817184673777,2.1216603171411563,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_04,18.541980799176763,20.427910063094657,20.7035081252154,2.161527326038634,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_05,19.339725293503918,21.52247809154772,21.45278865193969,2.1130633584357774,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_06,20.165108454699897,22.46004957901718,21.984110718971092,1.819002264271198,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_07,21.739398733718787,24.502262893959035,22.283443294207466,0.5440445604886754,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_08,20.40402186672693,23.309415402698956,23.670144764726228,3.266122897999299,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_09,19.815794066475146,22.295037752339613,21.330549262245903,1.5147551957707606,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_10,22.057445020062744,24.64626755254244,23.236404838570863,1.1789598185081225,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
spectral_frontend,natural_object_eval_object_11,21.96699675084105,24.574532682624422,23.2717019880021,1.3047052371610484,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,21.18584846107649,22.224025842597023,22.224025842597023,1.038177381520537,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,24.546960020496552,25.82844381137395,25.82844381137395,1.2814837908773988,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,24.740017578861885,25.59200767753246,25.59200767753246,0.8519900986705764,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,23.828686463082374,25.180480593498828,25.180480593498828,1.3517941304164545,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,20.58636460301868,21.843225791138053,21.843225791138053,1.2568611881193767,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,21.535669119712534,22.77663158924953,22.77663158924953,1.240962469536992,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,23.396440817262945,25.34612573997068,25.34612573997068,1.949684922707732,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,24.84233751244973,26.0457182297946,26.0457182297946,1.2033807173448707,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,23.00492307377262,24.088050696213877,24.088050696213877,1.0831276224412534,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,22.200482604850794,23.351254983163013,23.351254983163013,1.1507723783122188,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,24.90043226043335,26.053936431629246,26.053936431629246,1.1535041711958949,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,24.73877442876923,25.773240252685905,25.773240252685905,1.0344658239166726,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,21.19200810523864,22.903916609988716,22.903916609988716,1.711908504750074,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,24.47124638202231,26.329664380502376,26.329664380502376,1.858417998480064,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,24.858207862575867,26.65511378499847,26.65511378499847,1.796905922422603,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,24.13394623880172,26.238201534959185,26.238201534959185,2.104255296157465,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,20.757883031502857,22.74222231063731,22.74222231063731,1.9843392791344527,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,21.78876080018913,23.86072375841082,23.86072375841082,2.0719629582216896,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,22.9487726478968,25.032284901946102,25.032284901946102,2.0835122540493067,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,24.647484499274917,26.27601165492031,26.27601165492031,1.628527155645397,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,23.08364139584464,25.25714138656054,25.25714138656054,2.1734999907159,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,22.20942172114281,24.21226733727752,24.21226733727752,2.0028456161347066,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,25.046641757397644,27.059882171199764,27.059882171199764,2.01324041380212,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,24.832871291974502,27.149415867518417,27.149415867518417,2.316544575543915,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,21.57008790434538,24.375691576760584,24.375691576760584,2.8056036724152023,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,24.918387539192537,26.76888454132113,26.76888454132113,1.850497002128595,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,24.88840788264096,26.77042768053349,26.77042768053349,1.8820197978925288,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,24.517329613572592,26.594560183434595,26.594560183434595,2.077230569862003,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,21.583892084560475,24.097453203091668,24.097453203091668,2.513561118531193,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,22.073414764869312,24.01565874646419,24.01565874646419,1.9422439815948775,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,24.04428256461735,26.92529278247198,26.92529278247198,2.88101021785463,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,25.12669072157475,27.34251116388021,27.34251116388021,2.2158204423054606,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,23.49197736039697,25.521812089721514,25.521812089721514,2.029834729324545,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,22.83780146077324,25.3140007625382,25.3140007625382,2.4761993017649573,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,25.398539574351645,27.700457286427085,27.700457286427085,2.30191771207544,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,25.23897231696149,27.14268448200624,27.14268448200624,1.903712165044748,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,21.545191530134893,24.607504221228037,24.607504221228037,3.0623126910931404,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,24.753715767425227,27.129731914124665,27.129731914124665,2.3760161466994383,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,25.031546142555506,27.053288034314843,27.053288034314843,2.0217418917593406,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,24.589585770852583,27.479209537519367,27.479209537519367,2.889623766666784,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,21.54691308169418,25.10560037957333,25.10560037957333,3.5586872978791497,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,21.91673255552016,24.69111342916475,24.69111342916475,2.774380873644596,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,23.317372795459764,26.521701898412694,26.521701898412694,3.2043291029529293,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,24.840216416036856,27.412239130757783,27.412239130757783,2.57202271472093,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,22.97178933270935,25.931903468881256,25.931903468881256,2.9601141361719066,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,22.63608774142458,25.87196995143181,25.87196995143181,3.235882210007233,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,25.34279142516656,28.554664235083425,28.554664235083425,3.2118728099168656,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,25.03731180125614,28.07238753639127,28.07238753639127,3.035075735135127,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,20.77564629074752,21.74646572906503,21.74646572906503,0.9708194383175126,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,24.1060403434455,25.590663164594503,25.590663164594503,1.484622821149003,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,24.33359485149665,25.436322802871697,25.436322802871697,1.1027279513750443,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,23.66655388945368,25.352006720915977,25.352006720915977,1.6854528314622996,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,20.33749473231744,21.35872759423284,21.35872759423284,1.0212328619154007,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,21.179940976030096,22.55055495575421,22.55055495575421,1.3706139797241157,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,22.58187581428067,24.067057926917474,24.067057926917474,1.485182112636803,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,24.263585087422324,25.462837483634555,25.462837483634555,1.1992523962122306,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,22.68031093060081,24.08484184308537,24.08484184308537,1.4045309124845602,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,21.865974195505142,23.267089255159675,23.267089255159675,1.4011150596545328,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,24.74513204889945,26.58229674785147,26.58229674785147,1.8371646989520196,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,24.355540428730784,25.587807455905786,25.587807455905786,1.232267027175002,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_00,18.85717127754794,21.4334390637593,21.4334390637593,2.5762677862113605,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_01,21.570354236471857,24.291403873974836,24.291403873974836,2.721049637502976,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_02,22.365070776889663,25.30785608818541,25.30785608818541,2.942785311295747,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_03,21.35815686753262,24.10377264290448,24.10377264290448,2.7456157753718564,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_04,18.541980799176763,20.427910063094657,20.427910063094657,1.8859292639178944,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_05,19.339725293503918,21.52247809154772,21.52247809154772,2.182752798043808,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_06,20.165108454699897,22.46004957901718,22.46004957901718,2.2949411243172837,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_07,21.739398733718787,24.502262893959035,24.502262893959035,2.762864160240248,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_08,20.40402186672693,23.309415402698956,23.309415402698956,2.905393535972024,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_09,19.815794066475146,22.295037752339613,22.295037752339613,2.4792436858644717,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_10,22.057445020062744,24.64626755254244,24.64626755254244,2.5888225324796963,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
reference_psf_deconvolution,natural_object_eval_object_11,21.96699675084105,24.574532682624422,24.574532682624422,2.6075359317833744,0,COCO,2017 validation,reference_channel_intensity_noise,0.02,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.02
phase_only_stack,natural_object_eval_object_00,21.16038797555568,22.174540294062027,23.46483621145948,2.3044482359037985,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_01,24.535083587775063,25.824008704659967,24.545727545626555,0.0106439578514923,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_02,24.7744140258704,25.57138164834829,25.32914489676993,0.5547308708995331,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_03,23.850130929967484,25.164608689788004,24.913305561406705,1.063174631439221,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_04,20.57512498175385,21.797381720378404,23.89481644710989,3.319691465356037,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_05,21.51925239096617,22.77953336360156,24.37376634228077,2.854513951314601,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_06,23.367036744019064,25.274605499557467,23.961769886088188,0.5947331420691242,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_07,24.84064055245197,26.06366894434696,24.3699617747883,-0.4706787776636645,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,False,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_08,23.04232799310065,24.09935998971756,25.39546126779261,2.353133274691963,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_09,22.21428430704377,23.317571917204788,23.35342542526137,1.1391411182176014,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_10,24.87228457000964,26.034536594320564,25.353358525686566,0.4810739556769299,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_11,24.709045084023927,25.75173745288701,26.09557197788599,1.3865268938620616,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_00,21.166329575101276,22.839317276171048,23.515925127438248,2.349595552336975,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_01,24.4635915562449,26.26932687276628,24.383136182605988,-0.0804553736389124,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,False,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_02,24.82215840740423,26.590962139323068,24.795048838735436,-0.0271095686687985,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,False,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_03,24.1218276685005,26.17969024060094,25.112087970494592,0.9902603019940912,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
phase_only_stack,natural_object_eval_object_04,20.722463448324003,22.628095319477616,24.124422457347627,3.401959009023624,0,COCO,2017 validation,propagation_distance_error,-0.05,mixed_train_tolerance,,,True,propagation_distance_error:-0.05
