method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
reference_psf_deconvolution,0,same_family_heldout_aberration,15,heldout_aberration_object_03,15.182744009589499,18.320770407694454,3.138026398104955,True
reference_psf_deconvolution,0,same_family_heldout_aberration,15,heldout_aberration_object_04,18.12474580839278,21.012848443493244,2.888102635100463,True
reference_psf_deconvolution,0,same_family_heldout_aberration,15,heldout_aberration_object_05,20.232010955540403,23.676707775760164,3.444696820219761,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_00,21.864691430087593,24.209943500631912,2.345252070544319,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_01,16.22110920645803,18.22753841363471,2.00642920717668,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_02,22.619524077983147,25.500199198371046,2.880675120387899,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_03,15.318607088657842,17.163054827207368,1.8444477385495262,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_04,18.85553169066257,23.38419019256922,4.528658501906651,True
reference_psf_deconvolution,0,same_family_heldout_aberration,16,heldout_aberration_object_05,20.163374378818283,24.029243268771353,3.86586888995307,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_00,17.906405332944914,19.9495073113153,2.0431019783703874,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_01,14.729200293108129,16.823245667447303,2.0940453743391743,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_02,18.608262105078822,20.79248040031439,2.184218295235567,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_03,14.053567097875465,16.326219439877065,2.2726523420015994,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_04,15.156283898623741,18.38546281075238,3.2291789121286385,True
reference_psf_deconvolution,0,same_family_heldout_aberration,17,heldout_aberration_object_05,16.99945102212798,20.99070943880795,3.991258416679969,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_00,19.6227251191113,22.04985388846605,2.4271287693547485,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_01,15.60549261119684,16.562179514445372,0.9566869032485315,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_02,20.975528674058666,23.293841275695108,2.3183126016364426,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_03,14.718313661531413,16.334428075641988,1.6161144141105748,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_04,16.913290710163423,17.963516216891588,1.0502255067281645,True
reference_psf_deconvolution,0,same_family_heldout_aberration,18,heldout_aberration_object_05,19.43526789105352,21.06415908730998,1.6288911962564612,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_00,17.735368099366088,20.222676067937932,2.4873079685718444,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_01,14.833944035287159,17.319807003217743,2.4858629679305846,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_02,18.47725112889814,21.360947800210862,2.8836966713127232,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_03,14.205226268695437,17.00777988983645,2.802553621141012,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_04,15.44877918069342,19.303345263569533,3.8545660828761132,True
reference_psf_deconvolution,0,same_family_heldout_aberration,19,heldout_aberration_object_05,17.019252389372113,21.822853610517203,4.80360122114509,True
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_00,19.117696447560263,21.294517995765354,2.1768215482050906,True
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_01,15.194094155667127,16.432039592615087,1.2379454369479603,True
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_02,19.7458545893531,21.67985737314746,1.9340027837943587,True
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_03,14.456752557222213,15.818851938313173,1.3620993810909603,True
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_04,16.097848873302073,17.783043351368327,1.6851944780662542,True
