config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,wrongref_mode,psnr_db,mse
2,7,train,ring,wrong_reference,1,0.16,0.15,task_matched_decoy,12.121156,0.06135987
2,7,train,chevron,wrong_reference,1,0.16,0.15,task_matched_decoy,10.541034,0.08828697
2,7,ood,disk,ordinary,1,0.16,0.15,task_matched_decoy,13.388915,0.04582564
2,7,ood,two_spots,ordinary,1,0.16,0.15,task_matched_decoy,13.445182,0.04523575
2,7,ood,frame,ordinary,1,0.16,0.15,task_matched_decoy,9.38882,0.11511131
2,7,ood,disk,common_path,1,0.16,0.15,task_matched_decoy,13.886472,0.04086512
2,7,ood,two_spots,common_path,1,0.16,0.15,task_matched_decoy,14.233922,0.03772313
2,7,ood,frame,common_path,1,0.16,0.15,task_matched_decoy,9.55606,0.11076283
2,7,ood,disk,noncommon_path,1,0.16,0.15,task_matched_decoy,13.55811,0.04407466
2,7,ood,two_spots,noncommon_path,1,0.16,0.15,task_matched_decoy,14.137918,0.03856632
2,7,ood,frame,noncommon_path,1,0.16,0.15,task_matched_decoy,9.402759,0.11474244
2,7,ood,disk,wrong_reference,1,0.16,0.15,task_matched_decoy,14.303243,0.03712579
2,7,ood,two_spots,wrong_reference,1,0.16,0.15,task_matched_decoy,13.860017,0.04111482
2,7,ood,frame,wrong_reference,1,0.16,0.15,task_matched_decoy,9.314605,0.11709531
3,0,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.101157,0.04896483
3,0,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.580003,0.04385304
3,0,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.215301,0.06004404
3,0,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.282762,0.04695954
3,0,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.457508,0.04510754
3,0,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.569253,0.04396172
3,0,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.779051,0.05273451
3,0,train,diag,common_path,1,0.16,0.16,task_matched_decoy,10.146246,0.09668863
3,0,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.679051,0.0679352
3,0,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.098936,0.06167461
3,0,train,ring,common_path,1,0.16,0.16,task_matched_decoy,12.119988,0.06137637
3,0,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.332092,0.09263835
3,0,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.882422,0.05149413
3,0,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.266632,0.09404523
3,0,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.74187,0.06695963
3,0,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.266485,0.05934054
3,0,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,12.252589,0.05953071
3,0,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.682133,0.08546468
3,0,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.921621,0.05103145
3,0,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.463998,0.089867
3,0,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.889193,0.06472629
3,0,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.591883,0.05505689
3,0,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.086969,0.06184479
3,0,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.866556,0.08191142
3,0,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.16817,0.0482151
3,0,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.344147,0.04630046
3,0,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.284678,0.11790499
3,0,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,14.240286,0.0376679
3,0,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.953603,0.0402383
3,0,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.383034,0.11526476
3,0,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,14.139059,0.03855619
3,0,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,13.826799,0.04143049
3,0,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.499782,0.11220747
3,0,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,13.842502,0.04128096
3,0,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,13.99367,0.03986878
3,0,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.599764,0.10965377
3,1,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.102365,0.04895122
3,1,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,12.674382,0.0540209
3,1,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.14257,0.06105806
3,1,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.195273,0.04791513
3,1,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.618276,0.04346828
3,1,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.614747,0.04350361
3,1,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.903516,0.05124464
3,1,train,diag,common_path,1,0.16,0.16,task_matched_decoy,10.227553,0.0948953
3,1,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.71616,0.0673572
3,1,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.103573,0.06160879
3,1,train,ring,common_path,1,0.16,0.16,task_matched_decoy,12.05426,0.06231233
3,1,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.610084,0.08689435
3,1,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.874408,0.05158924
3,1,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.649023,0.08611874
3,1,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.797387,0.06610911
3,1,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.485596,0.05642095
3,1,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,11.886468,0.06476691
3,1,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.522818,0.08865807
3,1,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.870606,0.05163443
3,1,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.57586,0.08758182
3,1,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.900365,0.06456
3,1,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.855793,0.05181085
3,1,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.158647,0.06083245
3,1,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.962624,0.08011939
3,1,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.801248,0.04167496
3,1,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.183379,0.04804653
3,1,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.28996,0.11776167
3,1,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,13.689788,0.04275838
3,1,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.908033,0.04066275
3,1,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.418969,0.11431496
3,1,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,13.506365,0.04460294
3,1,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,14.038757,0.03945702
3,1,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.370458,0.11559903
3,1,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.074757,0.0391313
3,1,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,14.05626,0.03929832
3,1,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.459033,0.11326526
3,2,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.021501,0.04987121
3,2,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.602682,0.04362464
3,2,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.155767,0.0608728
3,2,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.228101,0.04755431
3,2,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.720925,0.04245291
3,2,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.552884,0.04412774
3,2,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.769201,0.05285425
3,2,train,diag,common_path,1,0.16,0.16,task_matched_decoy,11.190842,0.07601789
3,2,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.774239,0.06646242
3,2,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.365799,0.05799895
3,2,train,ring,common_path,1,0.16,0.16,task_matched_decoy,11.809434,0.06592598
3,2,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,11.0516,0.07849465
3,2,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.665684,0.0541292
3,2,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.462883,0.08989007
3,2,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.735271,0.06706145
3,2,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.145277,0.06102002
3,2,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,12.051201,0.06235624
3,2,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.603832,0.08701954
3,2,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.774708,0.05278727
3,2,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,11.08302,0.0779288
3,2,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.856436,0.06521634
3,2,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.223229,0.05993453
3,2,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,11.658501,0.06825743
3,2,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.992955,0.07956179
3,2,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.452295,0.04516173
3,2,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.513933,0.04452528
3,2,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.333291,0.11659257
3,2,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,14.157894,0.03838933
3,2,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.721332,0.04244893
3,2,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.446137,0.11360209
3,2,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,14.255958,0.03753222
3,2,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,13.990378,0.03989901
3,2,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.442503,0.11369717
3,2,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.134459,0.03859705
3,2,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,13.886782,0.04086221
3,2,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.512553,0.11187799
3,3,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,12.884508,0.05146942
3,3,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,12.996104,0.0501637
3,3,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.063105,0.06218555
3,3,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.100027,0.04897757
3,3,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.575352,0.04390003
3,3,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.605814,0.04359319
3,3,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.842198,0.05197328
3,3,train,diag,common_path,1,0.16,0.16,task_matched_decoy,11.002558,0.07938605
3,3,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.811553,0.06589382
3,3,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.50117,0.05621898
3,3,train,ring,common_path,1,0.16,0.16,task_matched_decoy,12.249353,0.05957508
3,3,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.34528,0.09235746
3,3,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,13.019896,0.04988964
3,3,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.086702,0.09802341
3,3,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.761146,0.06666308
3,3,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.434429,0.05708961
3,3,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,11.937929,0.064004
3,3,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.647472,0.0861495
3,3,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.911289,0.05115299
3,3,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.441018,0.09034377
3,3,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.938685,0.06399286
3,3,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.563891,0.0554129
3,3,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.211191,0.06010089
3,3,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.860205,0.08203128
3,3,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.619442,0.0434566
3,3,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.42431,0.04545367
3,3,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.282502,0.11796409
3,3,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,13.72981,0.04236615
3,3,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,14.272147,0.03739257
3,3,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.546161,0.11101557
3,3,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,14.104008,0.03886863
3,3,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,14.366341,0.0365903
3,3,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.477475,0.1127853
3,3,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.543322,0.03512916
3,3,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,13.644483,0.04320676
3,3,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.521344,0.11165177
3,4,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.098037,0.04900003
3,4,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.610931,0.04354185
3,4,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.203969,0.06020092
3,4,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.201734,0.04784391
3,4,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.519309,0.0444702
3,4,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.641513,0.04323632
3,4,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.977458,0.05037954
3,4,train,diag,common_path,1,0.16,0.16,task_matched_decoy,10.957449,0.08021491
3,4,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.701405,0.06758644
3,4,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.330957,0.05846612
3,4,train,ring,common_path,1,0.16,0.16,task_matched_decoy,11.94016,0.06397112
3,4,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.229717,0.09484803
3,4,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.877423,0.05155345
3,4,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.203752,0.09541679
3,4,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.825879,0.06567681
3,4,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.617922,0.05472778
3,4,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,11.894791,0.06464292
3,4,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.467609,0.0897923
3,4,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.82889,0.0521328
3,4,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,11.093561,0.07773989
3,4,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.865586,0.06507909
3,4,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.609187,0.05483797
3,4,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.401034,0.0575303
3,4,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.95488,0.08026237
3,4,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.525536,0.04440649
3,4,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.323261,0.04652366
3,4,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.316175,0.11705299
3,4,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,13.920381,0.0405473
3,4,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.930531,0.04045264
3,4,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.423625,0.11419247
3,4,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,13.965165,0.04013132
3,4,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,14.132891,0.03861099
3,4,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.499642,0.11221111
3,4,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,13.842536,0.04128063
3,4,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,14.186386,0.0381383
3,4,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.581884,0.11010616
3,5,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.110741,0.0488569
3,5,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.363615,0.04609338
3,5,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.154284,0.0608936
3,5,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.31602,0.0466013
3,5,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.44851,0.0452011
3,5,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.602547,0.04362599
3,5,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.824421,0.05218646
3,5,train,diag,common_path,1,0.16,0.16,task_matched_decoy,10.662144,0.08585896
3,5,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.778091,0.06640349
3,5,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.083219,0.06189822
3,5,train,ring,common_path,1,0.16,0.16,task_matched_decoy,11.974201,0.06347167
3,5,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.811885,0.08294907
3,5,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,13.036013,0.04970484
3,5,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,11.006889,0.07930693
3,5,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.757934,0.0667124
3,5,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.078733,0.06196218
3,5,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,11.677978,0.06795199
3,5,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.677296,0.08555992
3,5,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,13.001685,0.05009928
3,5,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.597529,0.08714592
3,5,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.824412,0.06569901
3,5,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.273841,0.05924012
3,5,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.193511,0.06034605
3,5,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.894952,0.08137758
3,5,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.535192,0.04430786
3,5,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.263786,0.04716517
3,5,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.341441,0.11637399
3,5,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,13.818454,0.04151017
3,5,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.975245,0.04003829
3,5,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.444792,0.11363728
3,5,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,13.388677,0.04582815
3,5,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,14.43732,0.03599714
3,5,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.32913,0.11670433
3,5,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.216792,0.03787222
3,5,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,13.898841,0.0407489
3,5,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.479719,0.11272705
3,6,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.068851,0.04933043
3,6,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.422339,0.04547431
3,6,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.261884,0.05940345
3,6,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.221735,0.04762407
3,6,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.633208,0.04331908
3,6,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.612292,0.04352821
3,6,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.868652,0.05165767
3,6,train,diag,common_path,1,0.16,0.16,task_matched_decoy,9.812725,0.1044065
3,6,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.665713,0.06814418
3,6,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.22061,0.05997068
3,6,train,ring,common_path,1,0.16,0.16,task_matched_decoy,12.365042,0.05800905
3,6,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.360332,0.09203792
3,6,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.873447,0.05160066
3,6,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.58096,0.08747903
3,6,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.755328,0.06675244
3,6,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.239825,0.05970594
3,6,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,12.200572,0.06024803
3,6,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.561067,0.08788066
3,6,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.842991,0.0519638
3,6,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.060899,0.09860752
3,6,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.904638,0.06449651
3,6,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.375783,0.05786576
3,6,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.108594,0.06153761
3,6,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,10.743434,0.08426682
3,6,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.291338,0.0468669
3,6,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.163824,0.04826337
3,6,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.345912,0.11625424
3,6,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,14.288357,0.03725326
3,6,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,13.876568,0.04095842
3,6,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.472784,0.1129072
3,6,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,14.217139,0.0378692
3,6,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,13.905315,0.04068821
3,6,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.465238,0.11310354
3,6,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.181776,0.03817881
3,6,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,13.932099,0.04043804
3,6,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.543058,0.11109491
3,7,train,cross,ordinary,1,0.16,0.16,task_matched_decoy,13.276228,0.04703024
3,7,train,diag,ordinary,1,0.16,0.16,task_matched_decoy,13.251958,0.0472938
3,7,train,box,ordinary,1,0.16,0.16,task_matched_decoy,12.046757,0.06242007
3,7,train,bars,ordinary,1,0.16,0.16,task_matched_decoy,13.275068,0.0470428
3,7,train,ring,ordinary,1,0.16,0.16,task_matched_decoy,13.575311,0.04390044
3,7,train,chevron,ordinary,1,0.16,0.16,task_matched_decoy,13.703083,0.04262769
3,7,train,cross,common_path,1,0.16,0.16,task_matched_decoy,12.790034,0.05260132
3,7,train,diag,common_path,1,0.16,0.16,task_matched_decoy,10.654413,0.08601193
3,7,train,box,common_path,1,0.16,0.16,task_matched_decoy,11.745304,0.06690669
3,7,train,bars,common_path,1,0.16,0.16,task_matched_decoy,12.442715,0.05698079
3,7,train,ring,common_path,1,0.16,0.16,task_matched_decoy,12.069337,0.06209639
3,7,train,chevron,common_path,1,0.16,0.16,task_matched_decoy,10.368716,0.09186041
3,7,train,cross,noncommon_path,1,0.16,0.16,task_matched_decoy,12.812809,0.05232619
3,7,train,diag,noncommon_path,1,0.16,0.16,task_matched_decoy,10.454316,0.09006757
3,7,train,box,noncommon_path,1,0.16,0.16,task_matched_decoy,11.802606,0.06602971
3,7,train,bars,noncommon_path,1,0.16,0.16,task_matched_decoy,12.234429,0.05978016
3,7,train,ring,noncommon_path,1,0.16,0.16,task_matched_decoy,12.11053,0.06151018
3,7,train,chevron,noncommon_path,1,0.16,0.16,task_matched_decoy,10.773472,0.083686
3,7,train,cross,wrong_reference,1,0.16,0.16,task_matched_decoy,12.895528,0.05133898
3,7,train,diag,wrong_reference,1,0.16,0.16,task_matched_decoy,10.70921,0.0849335
3,7,train,box,wrong_reference,1,0.16,0.16,task_matched_decoy,11.861808,0.06513572
3,7,train,bars,wrong_reference,1,0.16,0.16,task_matched_decoy,12.535828,0.05577213
3,7,train,ring,wrong_reference,1,0.16,0.16,task_matched_decoy,12.060605,0.06222137
3,7,train,chevron,wrong_reference,1,0.16,0.16,task_matched_decoy,11.047456,0.07856958
3,7,ood,disk,ordinary,1,0.16,0.16,task_matched_decoy,13.738418,0.04228226
3,7,ood,two_spots,ordinary,1,0.16,0.16,task_matched_decoy,13.40957,0.04560821
3,7,ood,frame,ordinary,1,0.16,0.16,task_matched_decoy,9.33258,0.11661165
3,7,ood,disk,common_path,1,0.16,0.16,task_matched_decoy,14.140602,0.03854249
3,7,ood,two_spots,common_path,1,0.16,0.16,task_matched_decoy,14.013569,0.03968653
3,7,ood,frame,common_path,1,0.16,0.16,task_matched_decoy,9.428345,0.11406843
3,7,ood,disk,noncommon_path,1,0.16,0.16,task_matched_decoy,14.027036,0.03956365
3,7,ood,two_spots,noncommon_path,1,0.16,0.16,task_matched_decoy,14.048843,0.03936549
3,7,ood,frame,noncommon_path,1,0.16,0.16,task_matched_decoy,9.569421,0.11042259
3,7,ood,disk,wrong_reference,1,0.16,0.16,task_matched_decoy,14.114582,0.0387741
3,7,ood,two_spots,wrong_reference,1,0.16,0.16,task_matched_decoy,14.144724,0.03850593
3,7,ood,frame,wrong_reference,1,0.16,0.16,task_matched_decoy,9.507088,0.11201889
4,0,train,cross,ordinary,1,0.16,0.17,task_matched_decoy,13.096634,0.04901585
4,0,train,diag,ordinary,1,0.16,0.17,task_matched_decoy,12.647539,0.05435583
4,0,train,box,ordinary,1,0.16,0.17,task_matched_decoy,11.991401,0.06322079
4,0,train,bars,ordinary,1,0.16,0.17,task_matched_decoy,13.269849,0.04709937
4,0,train,ring,ordinary,1,0.16,0.17,task_matched_decoy,13.675063,0.0429036
