config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,input_phase_coupling,wrongref_mode,psnr_db,mse
6,0,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.047849,0.06240439
6,0,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.725307,0.05339115
6,0,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.436719,0.05705952
6,0,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.798882,0.08319779
6,0,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.536718,0.04429229
6,0,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.316495,0.0465962
6,0,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.347467,0.11621263
6,0,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.82345,0.04146245
6,0,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.976259,0.04002894
6,0,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.381191,0.1153137
6,0,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.64919,0.04315995
6,0,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.062718,0.03923992
6,0,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.391673,0.11503572
6,0,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.951249,0.04026012
6,0,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.508999,0.03540789
6,0,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.406041,0.11465578
6,1,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.307869,0.04668885
6,1,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.265353,0.04714816
6,1,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.297709,0.05891544
6,1,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.165572,0.04824395
6,1,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.355002,0.04618488
6,1,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.552341,0.04413325
6,1,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.915295,0.05110584
6,1,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.043357,0.09900662
6,1,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.774022,0.06646573
6,1,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.379247,0.05781962
6,1,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.253443,0.05951901
6,1,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.162207,0.07652077
6,1,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.933982,0.0508864
6,1,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.123236,0.09720227
6,1,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.761459,0.06665828
6,1,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.497805,0.05626257
6,1,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.103921,0.06160386
6,1,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.132036,0.07705422
6,1,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.831589,0.0521004
6,1,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.542216,0.05569015
6,1,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.227887,0.05987028
6,1,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.679986,0.05395123
6,1,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.389762,0.05767981
6,1,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.578562,0.08752736
6,1,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.662855,0.04302437
6,1,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.526746,0.04439411
6,1,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.335655,0.11652914
6,1,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.499686,0.04467159
6,1,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.03451,0.03949562
6,1,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.15451,0.12149237
6,1,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.919856,0.0405522
6,1,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.213,0.03790531
6,1,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.522521,0.11162151
6,1,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.521033,0.04445255
6,1,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.341823,0.03679745
6,1,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.51909,0.11170973
6,2,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.139731,0.04853185
6,2,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.989418,0.05024099
6,2,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.057147,0.06227092
6,2,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.224475,0.04759404
6,2,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.594,0.04371193
6,2,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.578907,0.04386411
6,2,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.823157,0.05220166
6,2,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.194464,0.07595452
6,2,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.663508,0.06817878
6,2,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.231815,0.05981615
6,2,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.062113,0.06219975
6,2,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.798987,0.08319579
6,2,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.932799,0.05090027
6,2,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.177922,0.09598598
6,2,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.875973,0.06492362
6,2,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.620974,0.05468933
6,2,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.274146,0.05923596
6,2,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.846903,0.08228293
6,2,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.560038,0.05546208
6,2,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.794039,0.06616009
6,2,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.223047,0.05993704
6,2,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.62493,0.05463953
6,2,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.149792,0.06095661
6,2,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.379295,0.0727898
6,2,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.356847,0.04616526
6,2,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.548295,0.04417439
6,2,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.314826,0.11708936
6,2,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.122682,0.03870186
6,2,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.985967,0.03993956
6,2,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.543954,0.11107199
6,2,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.092812,0.03896896
6,2,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.159576,0.03837447
6,2,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.297904,0.11754648
6,2,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.188338,0.03812117
6,2,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.867427,0.04104472
6,2,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.593215,0.10981926
6,3,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.818828,0.05225372
6,3,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.532509,0.05581477
6,3,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.142552,0.06105831
6,3,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.248971,0.04732634
6,3,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.53537,0.04430605
6,3,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.583915,0.04381356
6,3,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.951659,0.0506797
6,3,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.273502,0.09389658
6,3,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.701256,0.06758874
6,3,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.37466,0.05788073
6,3,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.810216,0.0659141
6,3,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.428884,0.09059653
6,3,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.940467,0.05081048
6,3,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.123844,0.09718867
6,3,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.761591,0.06665625
6,3,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.514877,0.05604183
6,3,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.060905,0.06221706
6,3,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.302915,0.07408129
6,3,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.87774,0.05154969
6,3,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.269482,0.05929961
6,3,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.119181,0.06138777
6,3,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.784485,0.05266857
6,3,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.658596,0.05421761
6,3,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.843919,0.06540456
6,3,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.409322,0.04561081
6,3,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.474587,0.04493051
6,3,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.317205,0.11702523
6,3,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.23608,0.0377044
6,3,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.906564,0.04067651
6,3,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.50792,0.11199741
6,3,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.578877,0.04386441
6,3,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.951705,0.04025589
6,3,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.320227,0.11694383
6,3,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.947769,0.04029239
6,3,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.102181,0.03888499
6,3,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.393612,0.11498437
6,4,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.116813,0.04878864
6,4,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.126493,0.04868001
6,4,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.164303,0.06075328
6,4,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.289575,0.04688593
6,4,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.662555,0.04302734
6,4,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.540604,0.04425269
6,4,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.769729,0.05284782
6,4,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.148164,0.09664593
6,4,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.755944,0.06674298
6,4,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.225968,0.05989674
6,4,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.001045,0.06308055
6,4,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.893471,0.08140534
6,4,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.851616,0.05186071
6,4,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.566061,0.11050805
6,4,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.71349,0.06739862
6,4,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.24821,0.05959077
6,4,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.531091,0.07028957
6,4,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.189656,0.09572699
6,4,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.828855,0.05213321
6,4,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.99515,0.07952158
6,4,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.109365,0.06152668
6,4,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.784497,0.05266843
6,4,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.556418,0.05550833
6,4,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.296339,0.07419354
6,4,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.505397,0.04461288
6,4,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.444298,0.04524495
6,4,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.368152,0.11566044
6,4,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.632196,0.04332917
6,4,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.316696,0.03701096
6,4,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.538164,0.11122019
6,4,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.890286,0.04082925
6,4,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.840815,0.041297
6,4,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.594546,0.10978561
6,4,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.917659,0.04057271
6,4,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.23368,0.03772524
6,4,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.465708,0.11309129
6,5,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.118947,0.04876468
6,5,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.10621,0.04890789
6,5,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.058908,0.06224567
6,5,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.219637,0.04764708
6,5,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.657552,0.04307694
6,5,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.709795,0.04256185
6,5,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.898621,0.05130243
6,5,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.648454,0.08613003
6,5,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.704085,0.06754474
6,5,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.28183,0.05913124
6,5,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.667443,0.06811703
6,5,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.703016,0.08505471
6,5,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.843797,0.05195416
6,5,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.616488,0.08676632
6,5,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.719199,0.06731008
6,5,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.532077,0.05582032
6,5,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.130347,0.06123015
6,5,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.990812,0.07960105
6,5,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.916612,0.05109034
6,5,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.811906,0.08294867
6,5,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.126397,0.06128586
6,5,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.785266,0.0526591
6,5,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.49094,0.05635157
6,5,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.01107,0.07923062
6,5,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.146566,0.04845554
6,5,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.384193,0.04587549
6,5,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.345776,0.11625789
6,5,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.803782,0.04165065
6,5,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.735175,0.04231385
6,5,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.507849,0.11199924
6,5,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.859926,0.04111568
6,5,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.976518,0.04002656
6,5,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.425306,0.11414829
6,5,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.98185,0.03997745
6,5,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.030308,0.03953386
6,5,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.666362,0.1079851
6,6,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.097406,0.04900714
6,6,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.710576,0.0425542
6,6,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.044678,0.06244996
6,6,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.222653,0.047614
6,6,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.917485,0.04057434
6,6,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.671972,0.04293415
6,6,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.014112,0.04995613
6,6,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.960406,0.10091584
6,6,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.733005,0.06709645
6,6,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.464273,0.05669864
6,6,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.298416,0.05890585
6,6,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.315355,0.07386939
6,6,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.011627,0.04998472
6,6,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.346799,0.09232517
6,6,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.792511,0.06618338
6,6,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.519741,0.0559791
6,6,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.406633,0.05745617
6,6,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.541361,0.08828031
6,6,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.896471,0.05132783
6,6,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.025275,0.06272959
6,6,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.070634,0.06207784
6,6,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.824787,0.05218207
6,6,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.228066,0.05986782
6,6,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.624156,0.08661327
6,6,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.901706,0.04072203
6,6,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.312331,0.0466409
6,6,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.366152,0.1157137
6,6,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.890331,0.04082883
6,6,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.092463,0.03897209
6,6,ood,frame,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.36979,0.11561681
6,6,ood,disk,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.268945,0.03742015
6,6,ood,two_spots,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.56172,0.04403804
6,6,ood,frame,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.513481,0.1118541
6,6,ood,disk,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.097288,0.03892882
6,6,ood,two_spots,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.904506,0.04069578
6,6,ood,frame,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.527347,0.11149756
6,7,train,cross,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.908539,0.0511854
6,7,train,diag,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.372133,0.05791442
6,7,train,box,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.091858,0.06177521
6,7,train,bars,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.242575,0.04739609
6,7,train,ring,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.513243,0.04453236
6,7,train,chevron,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.600637,0.04364518
6,7,train,cross,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.780664,0.05271493
6,7,train,diag,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.833857,0.10389969
6,7,train,box,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.686948,0.0678118
6,7,train,bars,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.331775,0.05845511
6,7,train,ring,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.129213,0.06124613
6,7,train,chevron,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.346253,0.09233678
6,7,train,cross,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.8242,0.05218913
6,7,train,diag,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.748147,0.08417542
6,7,train,box,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.859873,0.06516475
6,7,train,bars,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.510579,0.05609732
6,7,train,ring,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.319539,0.05862004
6,7,train,chevron,noncommon_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,10.151623,0.09656899
6,7,train,cross,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.967993,0.05048946
6,7,train,diag,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.469877,0.07128732
6,7,train,box,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.975005,0.06345991
6,7,train,bars,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.692456,0.05379654
6,7,train,ring,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,12.426023,0.05720022
6,7,train,chevron,wrong_reference,1,0.16,0.16,1.1,anti_phase_plus_decoy,11.040408,0.07869718
6,7,ood,disk,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.832838,0.04137292
6,7,ood,two_spots,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,13.466353,0.04501578
6,7,ood,frame,ordinary,1,0.16,0.16,1.1,anti_phase_plus_decoy,9.401228,0.1147829
6,7,ood,disk,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.352437,0.03670763
6,7,ood,two_spots,common_path,1,0.16,0.16,1.1,anti_phase_plus_decoy,14.044028,0.03940916
