seed,protocol,case_id,object_id,split,defocus,astig_x,coma_x,fixed_psnr_lowres,guided_psnr_lowres,phaseonly_psnr_lowres,fixed_ssim_lowres,guided_ssim_lowres,phaseonly_ssim_lowres,phaseonly_psnr_gain_over_fixed_lowres,phaseonly_psnr_gap_to_guided_lowres,phaseonly_ssim_gain_over_fixed_lowres
1,same_family_heldout_aberration,0,heldout_aberration_object_00,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,16.376450599103126,17.500494826242804,24.25353018679576,0.6422096413856183,0.7413413015694311,0.956121132528537,7.877079587692634,-6.753035360552957,0.3139114911429187
1,same_family_heldout_aberration,0,heldout_aberration_object_01,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,14.67642640037581,16.616828423834512,20.789055085584703,0.5961525675188772,0.7684076778702056,0.9299502446783999,6.112628685208893,-4.172226661750191,0.3337976771595227
1,same_family_heldout_aberration,0,heldout_aberration_object_02,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,18.414115874354792,20.776533590651063,24.009796758456417,0.8602475405295572,0.9264855988373725,0.9696779307214641,5.5956808841016255,-3.2332631678053545,0.10943039019190692
1,same_family_heldout_aberration,0,heldout_aberration_object_03,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,13.082782967462734,14.018126564724158,16.739460753811482,0.5955956791591729,0.6987057957370557,0.8526038939601236,3.656677786348748,-2.721334189087324,0.2570082148009507
1,same_family_heldout_aberration,0,heldout_aberration_object_04,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,15.123520633625736,18.805678417599847,29.209313488783586,0.7330309712406582,0.8963325681862464,0.99215277246157,14.08579285515785,-10.40363507118374,0.2591218012209118
1,same_family_heldout_aberration,0,heldout_aberration_object_05,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,17.057313977611447,20.798607973770316,26.644117034886555,0.9164271466037365,0.9675206597457268,0.9922943368736105,9.586803057275109,-5.845509061116239,0.07586719026987399
1,same_family_heldout_aberration,1,heldout_aberration_object_00,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,18.85282416341258,22.088017946964236,29.067215818433596,0.8177960452137354,0.9196989604905137,0.9848885116118199,10.214391655021014,-6.97919787146936,0.1670924663980845
1,same_family_heldout_aberration,1,heldout_aberration_object_01,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,15.463180142233053,17.496140813524686,24.643061316129554,0.687854076869263,0.8150544626743014,0.9725006995853269,9.1798811738965,-7.146920502604868,0.2846466227160639
1,same_family_heldout_aberration,1,heldout_aberration_object_02,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,20.527730846439788,24.045224252073332,25.803962300651317,0.9195670474031337,0.9660392379266163,0.978302026840797,5.27623145421153,-1.7587380485779853,0.05873497943766337
1,same_family_heldout_aberration,1,heldout_aberration_object_03,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,14.799410867258338,17.90875449672897,23.49243644679099,0.7474618341133907,0.8853000672846745,0.9730108721923448,8.693025579532652,-5.583681950062019,0.2255490380789541
1,same_family_heldout_aberration,1,heldout_aberration_object_04,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,17.005056128104588,19.87149626664641,27.728900942347995,0.8398172597235103,0.9194398892304625,0.9895475237298755,10.723844814243407,-7.857404675701584,0.14973026400636524
1,same_family_heldout_aberration,1,heldout_aberration_object_05,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,18.73620044289841,22.71501116921329,25.8454210198629,0.9462389771398598,0.9790955944738973,0.9907963004950074,7.109220576964489,-3.1304098506496096,0.044557323355147616
1,same_family_heldout_aberration,2,heldout_aberration_object_00,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,21.024048482921692,26.160871295684537,26.092327267769463,0.8996862950560284,0.9709725712239208,0.9730220921458388,5.06827878484777,0.06854402791507397,0.07333579708981042
1,same_family_heldout_aberration,2,heldout_aberration_object_01,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,16.144557250475877,19.194996696212094,24.335367916105007,0.7514726520094454,0.8811700621343955,0.9698183966940723,8.19081066562913,-5.140371219892913,0.21834574468462697
1,same_family_heldout_aberration,2,heldout_aberration_object_02,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,21.719644541251792,25.706459182300016,27.855438031385454,0.9400285392596143,0.9773795221510854,0.986853806324501,6.135793490133661,-2.148978849085438,0.046825267064886766
1,same_family_heldout_aberration,2,heldout_aberration_object_03,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,15.634285758374721,20.97169825115055,29.437581959043367,0.8054825768409822,0.9470959434255384,0.9937168573982047,13.803296200668646,-8.465883707892818,0.18823428055722247
1,same_family_heldout_aberration,2,heldout_aberration_object_04,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,18.51221106257166,23.850468600132025,27.67572004491698,0.8875769711084184,0.9687287133118576,0.9895262002054598,9.16350898234532,-3.8252514447849535,0.1019492290970414
1,same_family_heldout_aberration,2,heldout_aberration_object_05,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,19.330214073207006,25.13878848995761,29.50418005693312,0.952892575002949,0.9884652168897339,0.9961934261002569,10.173965983726113,-4.365391566975511,0.04330085109730786
1,same_family_heldout_aberration,3,heldout_aberration_object_00,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,18.882700207936804,21.876535767525148,26.363615595166724,0.818159298800564,0.9152354589183231,0.9739058510329653,7.4809153872299206,-4.487079827641576,0.1557465522324013
1,same_family_heldout_aberration,3,heldout_aberration_object_01,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,15.27173156994767,17.010062646692703,23.73051402901021,0.6655483899755965,0.7910004866708719,0.9663465105999156,8.458782459062538,-6.720451382317506,0.3007981206243191
1,same_family_heldout_aberration,3,heldout_aberration_object_02,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,19.98204129818911,22.82720554098258,27.176269862562897,0.9074108979461298,0.9544984203276732,0.984663234550708,7.1942285643737875,-4.349064321580318,0.0772523366045782
1,same_family_heldout_aberration,3,heldout_aberration_object_03,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,14.943737167084965,18.389398217322363,25.022120563820508,0.751775416110447,0.8989240109389336,0.9813328306103403,10.078383396735543,-6.632722346498145,0.2295574144998933
1,same_family_heldout_aberration,3,heldout_aberration_object_04,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,16.388084997236817,18.490401862950065,29.455984912459385,0.8083309614181889,0.8858572679021975,0.9927680258717583,13.067899915222569,-10.96558304950932,0.18443706445356933
1,same_family_heldout_aberration,3,heldout_aberration_object_05,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,18.356266861653204,21.406489532590612,27.477520458281024,0.940494204825336,0.9714268865450818,0.9937020974166025,9.12125359662782,-6.071030925690412,0.05320789259126657
