case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version,seed,training_regime
1,Kodak-PCD0992:kodim03,23.830366757465796,26.334647451039004,22.960031762773237,-0.8703349946925591,3.3746156882657665,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim04,24.64626755254244,26.627290763241565,24.17349489137742,-0.4727726611650205,2.453795871864145,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim05,25.935904339564054,27.59788452409978,23.664537125832847,-2.2713672137312066,3.933347398266932,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim06,24.157439582442585,26.349030722096202,23.172722238313284,-0.9847173441293009,3.1763084837829183,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim07,25.708875957442537,28.15651500605543,24.591001391039896,-1.1178745664026408,3.565513615015533,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim08,21.535008615875782,23.963705272493478,21.246490666983995,-0.28851794889178706,2.717214605509483,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim09,24.6657797395545,26.77329496601117,23.744989939411823,-0.9207898001426784,3.028305026599348,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim10,25.602947302888516,27.488564295727702,24.722235743326692,-0.8807115595618242,2.76632855240101,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim11,27.03098939012095,29.33419112918002,25.298118711068355,-1.7328706790525956,4.036072418111665,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
1,Kodak-PCD0992:kodim12,20.890549428875218,23.3654257847317,22.432559690400986,1.5420102615257676,0.9328660943307128,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim01,27.924946678463584,30.851777939334035,24.704748606360184,-3.2201980721034005,6.147029332973851,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim02,30.123537385957675,31.861130179523933,27.28765275892644,-2.835884627031234,4.5734774205974915,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim03,24.1602189898816,27.921496473857864,22.50364592091861,-1.656573068962988,5.417850552939253,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim04,25.52297000984619,28.969555479774698,23.99356039310001,-1.5294096167461788,4.975995086674686,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim05,26.255988097705405,29.214499960430174,23.192198921926646,-3.0637891757787585,6.022301038503528,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim06,24.055006327064202,26.89886827928793,22.781956908625776,-1.2730494184384256,4.116911370662155,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim07,26.82210757040398,29.582263133387197,25.37017333641566,-1.4519342339883181,4.2120897969715365,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim08,22.84842329573713,26.165088864040133,22.140207985360565,-0.7082153103765663,4.024880878679568,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim09,25.313843098134953,29.07284480500042,23.57980164174689,-1.7340414563880628,5.493043163253528,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim10,25.959987274580428,29.486022420866323,24.21573144331058,-1.7442558312698466,5.270290977555742,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim11,27.374573741829487,30.33473850011707,25.02393643112565,-2.350637310703835,5.310802068991418,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
2,Kodak-PCD0992:kodim12,22.15712786250804,26.947513241181206,22.951903713519066,0.7947758510110248,3.9956095276621397,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim01,26.54696925292228,28.573992904150828,25.24536364505102,-1.3016056078712595,3.328629259099806,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim02,29.622895210554514,30.417174745851554,27.563983810960462,-2.0589113995940522,2.853190934891092,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim03,23.466040617721625,25.46039070814549,23.157979068503074,-0.3080615492185501,2.302411639642415,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim04,24.323291002118403,25.88022479717463,24.203633810542556,-0.11965719157584687,1.6765909866320747,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim05,25.372573191011885,26.635405226371365,23.730531040547525,-1.6420421504643592,2.9048741858238394,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim06,21.86340904344558,23.97851893437622,22.229711129599433,0.36630208615385484,1.748807804776785,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim07,25.74146076233475,27.92523431927695,24.808653008718938,-0.9328077536158119,3.1165813105580114,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim08,21.204904531696673,22.79195374059777,21.39558932400149,0.19068479230481827,1.3963644165962776,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim09,23.691549168624668,24.992717062707968,23.43474781435787,-0.2568013542667984,1.5579692483500978,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim10,24.74388743415829,26.324488045182743,24.465684499749763,-0.27820293440852595,1.8588035454329805,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim11,26.164321728720136,27.867798083334794,25.288223859715306,-0.8760978690048304,2.5795742236194883,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim12,20.5229674388627,22.09748003134068,22.494001495377173,1.9710340565144726,-0.3965214640364927,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim01,27.4779118577598,29.249476886284516,25.249680203566648,-2.228231654193152,3.999796682717868,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim02,29.703151526861248,31.311485213517237,27.003834757646178,-2.69931676921507,4.307650455871059,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim03,24.396064288302956,26.989746424752067,22.7776379770102,-1.6184263112927546,4.2121084477418655,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim04,25.58361129254331,27.719893738683297,24.026369134523517,-1.5572421580197933,3.69352460415978,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim05,26.338837653344243,28.265574346760175,24.056871488049488,-2.2819661652947545,4.208702858710687,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim06,24.1804534283928,25.970244761840007,23.17387069686811,-1.0065827315246878,2.7963740649718964,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim07,26.49409724331357,28.787572900256695,25.258650862553658,-1.2354463807599103,3.528922037703037,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim08,22.533814944642884,24.923860690287462,21.916865048306867,-0.6169498963360169,3.0069956419805948,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
