method,object_id,fixed_psnr_lowres,guided_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,seed,dataset_name,dataset_version,perturbation_family,level,training_regime
phase_only_stack,natural_object_eval_object_00,18.441468774705854,20.628023737643243,19.6191272190698,1.1776584443639457,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,18.538235981075392,21.643612972347213,18.4236472368502,-0.11458874422519116,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,17.286927749285475,19.309275386771194,19.50283758542391,2.2159098361384366,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,21.283035485854747,26.023754976853937,19.56972101574651,-1.7133144701082372,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,20.164674870813446,22.496487198273872,21.609147575047622,1.444472704234176,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,20.053058153249864,23.36371479498932,21.136442833041485,1.083384679791621,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,19.728304667830628,21.97809973582199,22.44726342655351,2.7189587587228807,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,27.19828963419568,29.897148276015436,23.617957908993823,-3.5803317252018587,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,18.416885301603873,20.321882511663798,19.9195138261315,1.5026285245276263,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.239195482710016,24.162032605695636,22.395411683037707,1.156216200327691,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,17.095284365085792,19.877579422953204,19.02779257912952,1.9325082140437289,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.66281951363726,25.22396649059306,21.71319445534339,0.05037494170613144,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,19.51877954062885,22.943288669368172,20.036782590843238,0.5180030502143893,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.521645115591774,22.114277115881656,18.912480340825436,-0.609164774766338,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,18.186379443095834,21.84017803582976,20.65438079726256,2.468001354166727,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,20.910408925742907,23.726195292171518,19.618171886158827,-1.29223703958408,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,21.4576363280704,23.801444579990488,22.695639473313772,1.238003145243372,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,20.375103631462995,22.504736222215374,21.159547162979493,0.7844435315164979,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,19.892394837383875,22.633110120640016,22.01342338830564,2.121028550921764,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,27.146529710363495,29.75237746784835,23.899797778605784,-3.2467319317577115,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,18.80117135181588,20.921060842948567,19.92907230493996,1.1279009531240796,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.147320837294792,22.817433933225566,21.796221610327315,0.6489007730325227,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,17.191992321163173,19.024114973123545,19.47875709379962,2.2867647726364453,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,22.640345029946328,24.79549124170434,23.005510067195097,0.3651650372487687,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,19.09297262457729,22.519789772188542,19.726879696697733,0.6339070721204436,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,17.70280693610308,21.534414248298518,17.834367909644488,0.13156097354140783,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,17.904859016290853,21.519844686995686,20.248844873249787,2.343985856958934,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,20.952538892944254,26.044598769853092,19.276715390938392,-1.675823502005862,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,20.752529580949247,23.355873001667383,22.240906903687524,1.4883773227382768,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,19.93116225765096,25.02490295697626,20.95392411090892,1.0227618532579577,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,19.412075569509152,22.64008947491351,22.009296506613655,2.5972209371045025,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,26.890020171332907,31.10745578911121,23.67597281780816,-3.214047353524748,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,18.268126109709225,21.219067420434442,19.781892377083878,1.5137662673746526,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,21.41476884025423,25.493621220182845,23.24852881080983,1.833759970555601,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,17.522383041448904,22.819652823364592,19.026691182319308,1.5043081408704033,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.256566914227342,26.250703161386117,21.590061135480315,0.33349422125297323,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,17.750234647757154,18.940059021623412,18.825245045294203,1.0750103975370493,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,19.299948974789118,21.5463170827702,18.99338250237079,-0.3065664724183286,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,16.622471973112788,17.53427552208179,18.45178057601901,1.8293086029062238,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,20.696032609119307,24.39836221030438,19.694084728712088,-1.0019478804072186,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,19.76316827026758,21.93240937845346,20.953472417343026,1.1903041470754445,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,19.872126716637318,21.21256269770685,21.218212694356943,1.3460859777196248,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,19.65704810311735,21.072107117468097,22.18370921625327,2.526661113135919,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,25.92318706892768,28.075364195054085,23.327682114723093,-2.595504954204589,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,18.51438484054861,19.86452239350824,19.69499387112003,1.1806090305714214,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,20.59954986294597,21.869682092006435,21.546903028683943,0.9473531657379723,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,16.76661491870148,17.75994326500934,19.35655113975437,2.589936221052888,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,21.898885206297475,24.152248065562386,22.17681277888214,0.27792757258466594,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_00,16.15346213451125,16.61744566255198,17.06930969025836,0.91584755574711,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_01,18.64806666618471,21.835291917010554,18.530129072045344,-0.11793759413936655,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_02,14.99213140498757,16.073611115520897,16.506720156878266,1.514588751890697,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_03,19.95005748643167,23.819512327176653,18.92077787184308,-1.0292796145885923,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_04,17.02112070435518,19.13373825555621,18.59253288559223,1.5714121812370507,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_05,18.877109632413845,20.991816626785656,20.75189321035641,1.8747835779425657,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_06,19.001095809722333,20.264718741418804,22.04358734742197,3.042491537699636,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_07,23.875982204289585,28.345321254817843,22.6483452266881,-1.2276369776014846,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_08,17.78390643054887,19.32250895540868,19.20077446286137,1.4168680323125002,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_09,19.67577512735865,22.764868507133418,20.68481541780541,1.0090402904467588,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_10,15.96062765825073,18.12893413208769,18.56409405987559,2.6034664016248605,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
phase_only_stack,natural_object_eval_object_11,20.56497074291316,24.539170693293386,21.174728772296053,0.6097580293828919,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_00,18.37913524723942,20.176638382123354,16.23961903064545,-2.1395162165939716,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_01,19.4185212442048,21.4257681213447,16.47609060357788,-2.9424306406269203,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_02,17.144871038094426,18.709930391033673,15.686298540243634,-1.458572497850792,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_03,19.87239693750947,22.64366861453879,17.632907006776534,-2.239489930732937,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_04,20.36777785801965,22.31443543561192,18.540615090019134,-1.827162768000516,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_05,19.64942581955879,20.72372347180619,19.509010139766733,-0.14041567979205638,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_06,19.73105034676241,21.15100711184366,17.92621179172076,-1.8048385550416484,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_07,24.25134673091588,27.945127685126543,19.964930111245202,-4.286416619670678,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_08,18.59203268222841,19.76822196245081,17.52698518509115,-1.065047497137261,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_09,19.87559582846149,21.26810377919595,19.41775458630841,-0.45784124215308,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_10,16.54464520459449,17.088873552528383,17.933344264726575,1.3886990601320832,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_11,21.91276814000132,23.78688900955446,19.041610824598994,-2.871157315402325,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_00,18.441468774705854,20.628023737643243,16.309174731572377,-2.132294043133477,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_01,18.538235981075392,21.643612972347213,16.294225382479148,-2.244010598596244,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_02,17.286927749285475,19.309275386771194,15.847241149158398,-1.439686600127077,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_03,21.283035485854747,26.023754976853937,17.99831299572932,-3.284722490125425,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_04,20.164674870813446,22.496487198273872,18.436155971186622,-1.728518899626824,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_05,20.053058153249864,23.36371479498932,19.650470626867747,-0.40258752638211703,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_06,19.728304667830628,21.97809973582199,17.88489816796616,-1.843406499864468,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_07,27.19828963419568,29.897148276015436,20.888909571779017,-6.309380062416665,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_08,18.416885301603873,20.321882511663798,17.547163052745987,-0.8697222488578866,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_09,21.239195482710016,24.162032605695636,20.70568387812006,-0.5335116045899575,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_10,17.095284365085792,19.877579422953204,17.65828510579925,0.5630007407134592,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_11,21.66281951363726,25.22396649059306,18.8264015786868,-2.836417934950461,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_00,19.51877954062885,22.943288669368172,16.442038181059047,-3.0767413595698017,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_01,19.521645115591774,22.114277115881656,16.381280392716093,-3.140364722875681,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_02,18.186379443095834,21.84017803582976,16.066720895068332,-2.119658548027502,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_03,20.910408925742907,23.726195292171518,17.838225869613144,-3.072183056129763,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_04,21.4576363280704,23.801444579990488,18.773876226448287,-2.683760101622113,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_05,20.375103631462995,22.504736222215374,19.466493915898052,-0.9086097155649426,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_06,19.892394837383875,22.633110120640016,17.750335723520582,-2.1420591138632936,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_07,27.146529710363495,29.75237746784835,20.949226361390828,-6.197303348972667,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_08,18.80117135181588,20.921060842948567,17.484261535644624,-1.3169098161712576,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_09,21.147320837294792,22.817433933225566,20.299792824337274,-0.8475280129575182,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_10,17.191992321163173,19.024114973123545,18.0025544424887,0.8105621213255283,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_11,22.640345029946328,24.79549124170434,19.216689886181978,-3.42365514376435,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_00,19.09297262457729,22.519789772188542,16.331725767467123,-2.761246857110166,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_01,17.70280693610308,21.534414248298518,16.113581991769557,-1.5892249443335231,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_02,17.904859016290853,21.519844686995686,15.989496622798342,-1.9153623934925115,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_03,20.952538892944254,26.044598769853092,17.93575879928778,-3.0167800936564753,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_04,20.752529580949247,23.355873001667383,18.57243008756811,-2.1800994933811353,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_05,19.93116225765096,25.02490295697626,19.52145430820314,-0.40970794944782085,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_06,19.412075569509152,22.64008947491351,17.73956123207752,-1.6725143374316325,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_07,26.890020171332907,31.10745578911121,21.03919706493744,-5.850823106395467,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_08,18.268126109709225,21.219067420434442,17.44217121360656,-0.8259548961026653,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_09,21.41476884025423,25.493621220182845,21.128322758241026,-0.2864460820132031,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_10,17.522383041448904,22.819652823364592,17.42218924050357,-0.10019380094533403,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_11,21.256566914227342,26.250703161386117,18.78045823069086,-2.4761086835364807,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_00,17.750234647757154,18.940059021623412,16.1633160201773,-1.586918627579852,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_01,19.299948974789118,21.5463170827702,16.333479863933437,-2.96646911085568,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_02,16.622471973112788,17.53427552208179,15.655187200050033,-0.9672847730627545,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_03,20.696032609119307,24.39836221030438,17.83614824829897,-2.859884360820338,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_04,19.76316827026758,21.93240937845346,18.214077424619223,-1.549090845648358,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_05,19.872126716637318,21.21256269770685,19.552822923555937,-0.31930379308138157,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_06,19.65704810311735,21.072107117468097,17.943834814630936,-1.7132132884864149,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_07,25.92318706892768,28.075364195054085,20.584128016610247,-5.339059052317435,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_08,18.51438484054861,19.86452239350824,17.376659776240366,-1.137725064308242,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_09,20.59954986294597,21.869682092006435,20.11415361232438,-0.48539625062159075,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_10,16.76661491870148,17.75994326500934,18.083696023911706,1.3170811052102245,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
trainable_surrogate_ridge,natural_object_eval_object_11,21.898885206297475,24.152248065562386,18.88071678985931,-3.018168416438165,0,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,0.0,mixed_train_tolerance
