seed,case_id,object_id,defocus,astig_x,coma_x,fixed_psnr,guided_psnr,fixed_ssim,guided_ssim,psnr_gain,ssim_gain
7,6,object_01,-0.010764518610296037,0.012936702840577352,0.021931333702187805,10.408666314580305,10.927770299637842,0.4616753809111751,0.5360895641439929,0.5191039850575372,0.07441418323281779
7,6,object_02,-0.010764518610296037,0.012936702840577352,0.021931333702187805,14.247745125230987,15.084851455703259,0.756421935620225,0.8053231203435828,0.8371063304722721,0.048901184723357805
7,6,object_03,-0.010764518610296037,0.012936702840577352,0.021931333702187805,10.66853067770941,11.523889268932088,0.5659743723942009,0.6557891350640884,0.8553585912226769,0.08981476266988753
7,6,object_04,-0.010764518610296037,0.012936702840577352,0.021931333702187805,14.158656327448721,14.811965836572163,0.7514467378404366,0.7910113041898216,0.6533095091234422,0.03956456634938499
7,6,object_05,-0.010764518610296037,0.012936702840577352,0.021931333702187805,14.645486055835605,15.377747665474553,0.8835165181447291,0.9039369601236066,0.7322616096389485,0.02042044197887749
7,7,object_00,-0.711068374160549,-0.483670084805254,0.65798082242067,14.35718590131144,16.63845599604767,0.6970571747779603,0.8318406172572869,2.2812700947362323,0.1347834424793266
7,7,object_01,-0.711068374160549,-0.483670084805254,0.65798082242067,10.346505490415105,11.626390329022545,0.4674792860392957,0.6194476366235571,1.2798848386074404,0.15196835058426134
7,7,object_02,-0.711068374160549,-0.483670084805254,0.65798082242067,14.253588909729215,15.968220851725338,0.7633929082812597,0.8467367734700295,1.7146319419961227,0.0833438651887698
7,7,object_03,-0.711068374160549,-0.483670084805254,0.65798082242067,11.057459047635675,13.764802579226279,0.6225565037246574,0.8150637057453965,2.7073435315906043,0.19250720202073912
7,7,object_04,-0.711068374160549,-0.483670084805254,0.65798082242067,14.59828420565523,16.567762882095785,0.7809861194018637,0.8712834222243325,1.9694786764405556,0.09029730282246884
