metric,mean,std
fixed_psnr,27.01882008295384,6.943707844464185
guided_psnr,31.289204489078177,6.091880009831362
psnr_gain,4.270384406124336,3.846054913176717
fixed_ssim,0.9818330644691778,0.018149521315605214
guided_ssim,0.9906817216411644,0.0104749407877259
ssim_gain,0.008848657171986686,0.018834501847238727
