dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.0,14.411936721826677,1.1750367148297531,13.236900006996924,15.58697343665643,-11.812644106865664,1.2499380420120734,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.005,13.932743464811674,0.26973487877256686,13.663008586039107,14.202478343584241,-11.333450849850664,0.34578324887321676,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.01,14.14460975404495,0.5617253401745931,13.582884413870357,14.706335094219543,-11.54531713908394,0.601580000682751,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.02,14.354137521557524,0.69993646783292,13.654201053724604,15.054073989390444,-11.75484490659651,0.7552431351424838,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.0,6.930162800649032,1.8061734939978735,5.123989306651158,8.736336294646906,-4.330870185688018,1.7408749128049137,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.005,6.532534583986783,1.8480532377630332,4.68448134622375,8.380587821749817,-3.9332419690257705,1.7789323416859169,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.01,6.766341200081491,2.0397651528870155,4.7265760471944755,8.806106352968506,-4.167048585120477,1.9764271512011726,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.02,6.900538590340915,2.2567614905952573,4.643777099745657,9.157300080936173,-4.301245975379902,2.205596379303207,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,10.767767188555958,0.8598525755754362,9.907914612980521,11.627619764131394,-8.168474573594944,0.9410520150343216,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,10.500462763552456,0.8770296284403513,9.623433135112105,11.377492391992806,-7.901170148591443,0.9011298462538732,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.01,10.873801609075521,0.2698848045001902,10.60391680457533,11.143686413575711,-8.274508994114507,0.19126929995244427,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.02,10.946782665190746,0.8017503221120242,10.145032343078721,11.74853298730277,-8.347490050229732,0.7207954339931604,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.0,12.21094561392509,0.614481894117884,11.596463719807206,12.825427508042972,-9.611652998964077,0.5956015837384548,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,13.316525451236823,0.9302994734446949,12.386225977792128,14.246824924681517,-10.717232836275807,0.9646404084771437,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,13.16225164293745,0.7969037991578694,12.365347843779581,13.95915544209532,-10.562959027976438,0.7610457872988198,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,13.593490406188726,1.3045623284067267,12.288928077782,14.898052734595453,-10.994197791227712,1.3853668685396001,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,14.391416563097097,0.17776904603515395,14.213647517061943,14.569185609132251,-11.792123948136085,0.19604813149215275,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,14.329359366113897,0.5829238824892642,13.746435483624632,14.912283248603162,-11.730066751152883,0.6523306967400869,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,14.521265170251615,0.3011070523520904,14.220158117899524,14.822372222603706,-11.921972555290601,0.3752708233567797,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,14.093466272190438,0.45167410013591863,13.64179217205452,14.545140372326356,-11.494173657229425,0.5045305427750254,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,10.369538530299822,1.3808550798119643,8.988683450487859,11.750393610111786,-7.770245915338809,1.3298634236850717,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,11.006284501383016,1.6882524723906036,9.318032028992413,12.69453697377362,-8.406991886422004,1.6162886235481684,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,10.49931375027744,1.55346337250453,8.94585037777291,12.052777122781968,-7.900021135316425,1.4840907066664057,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,10.341001007453402,1.638004344752451,8.70299666270095,11.979005352205853,-7.741708392492389,1.5829173933937388,fail
