path_rank,short_range_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
20,1,27,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,False,False,9.27515133952809,7.105427357601002e-15,15.588120042992324,2.0363790679955973,14.98520550445785,16.065033367953184,0.6029145385344741
18,3,20,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,False,9.27521327706543,0.014257163679804563,16.025416996883433,4.946598403072764,14.962384669282669,16.06514064691475,1.063032327600764
6,1,19,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,True,True,9.275297541722251,0.018527748409070455,14.994716292891592,2.801004512847317,15.040120059215477,16.065286597581647,0.04540376632388465
19,1,13,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.27573280729878,7.105427357601002e-15,14.98520553186882,4.990216064028686,15.588119943310092,16.066040499674983,0.6029144114412723
20,1,13,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.275732807298782,7.105427357601002e-15,15.588119943310085,4.990216064028686,14.985205531868829,16.066040499674983,0.6029144114412563
6,4,42,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,anti,cyc,anti,True,True,9.275741245752934,0.017425645552389568,15.442418135927591,6.563550063970799,15.557388091352955,16.066055115506312,0.11496995542536403
17,1,31,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.275808490624797,0.024676594948058295,15.0583680660378,4.427780580143156,15.864598291655124,16.06617158704093,0.8062302256173233
9,3,18,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,True,True,9.275886460824104,0.012566462520535282,15.650439784902325,4.443770771977446,14.922848916468626,16.066306635387605,0.7275908684336994
18,1,26,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,False,True,9.275952535834017,0.01542910870196934,15.483851813402007,2.5376324174499727,14.989680542118238,16.066421080661883,0.4941712712837685
10,3,18,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,True,True,9.275954372055045,0.015111002354242231,14.906425596063102,4.456478093722211,15.635474064756563,16.06642426109,0.7290484686934615
17,1,21,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,True,False,9.276885908736267,0.009524516566688845,14.920746708246602,1.40760174398358,15.69783887784147,16.068037729950987,0.7770921695948676
14,2,7,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,anti,cyc,anti,anti,True,True,9.276925278572818,0.018074243636682752,15.553786889561861,2.7463936826986197,15.09158157485932,16.06810592050818,0.46220531470254045
12,1,10,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,False,9.276964073788385,7.105427357601002e-15,14.933813388966865,6.943005732886342,14.958741822048834,16.068173115792632,0.02492843308196946
11,1,10,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,False,9.276964073788385,7.105427357601002e-15,14.958741822048825,6.943005732886342,14.933813388966872,16.068173115792632,0.02492843308195347
5,2,37,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,anti,cyc,cyc,cyc,True,True,9.277145167681109,0.024294324735819828,15.292326949746165,6.516306752300471,15.157895404852304,16.068486779615775,0.1344315448938609
14,2,6,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,anti,cyc,anti,anti,False,True,9.277281111934117,0.015545914130854044,15.62920568997234,2.23747807255252,15.095156952125775,16.06872224196898,0.5340487378465646
19,2,26,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,True,9.277562461338796,1.7763568394002505e-14,15.151411784626967,2.5515934845839214,15.552531066421423,16.06920955343256,0.4011192817944558
20,2,26,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,True,9.277562461338796,1.7763568394002505e-14,15.552531066421416,2.5515934845839214,15.151411784626976,16.06920955343256,0.4011192817944398
6,1,55,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,cyc,anti,cyc,cyc,True,True,9.27756910209721,0.018962505176617128,16.424339576432985,8.884184534443962,15.365401873544531,16.06922105556354,1.0589377028884535
17,4,38,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,cyc,True,False,9.277598097923219,0.006054954209794516,14.978246239704509,4.620468806528137,16.130465306434253,16.06927127780739,1.152219066729744
16,1,37,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,cyc,cyc,cyc,True,True,9.277789693316233,7.105427357601002e-15,15.642328067619001,4.554491500314107,16.385038762082583,16.069603130762587,0.7427106944635824
15,1,37,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,cyc,cyc,cyc,True,True,9.277789693316233,7.105427357601002e-15,16.38503876208257,4.554491500314107,15.64232806761901,16.069603130762587,0.7427106944635593
13,3,37,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,anti,cyc,cyc,cyc,True,True,9.277926416380945,0.006222721831171896,15.746087909492958,4.570852395835403,15.966948749506155,16.06983994205724,0.22086084001319684
15,1,31,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.27822623562901,7.105427357601002e-15,14.96820546373502,4.511048066684891,15.770456722839542,16.07035924422797,0.8022512591045228
16,1,31,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.27822623562901,7.105427357601002e-15,15.77045672283953,4.511048066684891,14.968205463735027,16.07035924422797,0.8022512591045032
18,1,11,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,True,9.27824166159238,0.021363582273313142,15.42759043105169,5.275503917428225,14.950992245224887,16.070385962780286,0.4765981858268038
14,1,38,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,cyc,cyc,cyc,True,False,9.278499011503158,0.029879862716388317,15.703963733850184,4.678922738920237,16.379968763084428,16.070831705901075,0.6760050292342434
17,3,17,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,True,9.279168209779485,0.017781306515026074,14.928097136746384,4.725992738347452,16.039282791260284,16.071990791316008,1.1111856545138998
18,1,15,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,True,9.279709312301495,0.02138411200748891,15.480404800656741,5.558288880611746,14.98294405742596,16.072928008376238,0.49746074323078027
19,1,12,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,True,9.27992788564159,7.105427357601002e-15,14.92947186268494,7.2944878570634435,15.642327800589946,16.07330658850646,0.7128559379050063
20,1,12,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,True,9.27992788564159,7.105427357601002e-15,15.642327800589937,7.2944878570634435,14.929471862684947,16.07330658850646,0.7128559379049904
19,1,10,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,False,9.280238400948061,7.105427357601002e-15,14.958741822048825,4.709283751481799,15.52769796964338,16.073844416793797,0.5689561475945553
20,1,10,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,False,9.280238400948063,7.105427357601002e-15,15.527697969643373,4.709283751481799,14.958741822048834,16.073844416793797,0.5689561475945393
18,2,25,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,True,False,9.280797982919442,0.01913083323014675,15.848096197437952,8.368702263383843,14.941578307126806,16.074813641199228,0.9065178903111466
18,2,28,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,False,False,9.280925609266037,0.02218741880883357,15.954563061941396,8.679809846368554,14.955799567913482,16.075034696515914,0.998763494027914
19,3,20,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,False,9.281058753767631,7.105427357601002e-15,14.970608927505705,4.968353788118141,15.979920915254501,16.075265309557423,1.0093119877487968
20,3,20,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,False,9.281058753767631,7.105427357601002e-15,15.979920915254493,4.968353788118141,14.970608927505712,16.075265309557423,1.0093119877487808
18,1,31,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.281125190287126,0.016351952620109245,15.810194884626744,4.447157965452181,15.038238599398289,16.075380380984665,0.7719562852284554
9,1,13,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.281195317749159,0.01796683382807629,14.884537501254988,6.746877810098349,14.978303279356005,16.075501845311912,0.09376577810101772
15,2,27,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,False,9.281328071799086,7.105427357601002e-15,15.09960094877824,2.0363790194769558,15.769711107838443,16.0757317820713,0.6701101590602025
16,2,27,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,False,9.281328071799086,7.105427357601002e-15,15.769711107838434,2.0363790194769558,15.099600948778251,16.0757317820713,0.670110159060183
5,4,42,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,cyc,anti,cyc,anti,True,True,9.281580054024944,0.01705917798883405,15.509315147063985,6.558982352299544,15.448752521258369,16.076168228089088,0.06056262580561622
5,1,57,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,cyc,anti,cyc,cyc,False,True,9.2821063589967,0.022106261805816985,15.237459609492126,8.968311530976338,16.49026752687166,16.077079815040445,1.252807917379533
14,1,31,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.282650674356313,0.016608229293442633,15.810194884626744,4.447157965452181,14.977869307449478,16.078022596898638,0.8323255771772669
14,4,37,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,cyc,True,True,9.282899696743947,0.03156140939479002,16.129690158927307,4.492694046637931,15.886309933317289,16.07845391632624,0.24338022561001793
18,1,13,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.283440766155465,0.01796683382807629,15.66928039301851,4.9703279330308865,14.939181467309037,16.07939107603741,0.7300989257094734
19,1,16,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,9.283599114859582,7.105427357601002e-15,14.929471863685622,7.415480951309782,15.64232788430496,16.079665344038254,0.7128560206193377
20,1,16,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,9.283599114859582,7.105427357601002e-15,15.642327884304951,7.415480951309782,14.92947186368563,16.079665344038254,0.7128560206193217
19,2,28,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,False,False,9.284569327443798,7.105427357601002e-15,14.985034587568345,8.73324658926431,15.908589696225379,16.081345801528258,0.9235551086570339
20,2,28,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,False,False,9.284569327443798,7.105427357601002e-15,15.90858969622537,8.73324658926431,14.985034587568354,16.081345801528258,0.9235551086570162
19,2,25,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,True,False,9.284983009317191,7.105427357601002e-15,14.96579406573821,8.423544207069567,15.810423885300855,16.082062319551145,0.8446298195626447
20,2,25,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,cyc,True,False,9.284983009317193,7.105427357601002e-15,15.810423885300844,8.423544207069567,14.96579406573822,16.082062319551145,0.8446298195626252
13,2,40,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,cyc,cyc,False,True,9.285047303669522,0.014660041994229545,16.54452370586815,5.1743498715411205,15.983276330414402,16.08217368063602,0.5612473754537497
10,5,34,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,anti,cyc,anti,cyc,anti,anti,anti,True,True,9.285370451320198,0.016842065502338244,14.906701754110776,2.5916117194624313,16.347794386820645,16.08273338878534,1.4410926327098696
4,2,44,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,anti,cyc,anti,False,True,9.285455792351582,7.105427357601002e-15,14.958081799106541,8.53069904903035,15.172004161603438,16.082881203787668,0.21392236249689667
3,2,44,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,anti,cyc,anti,False,True,9.285455792351582,7.105427357601002e-15,15.172004161603429,8.53069904903035,14.958081799106548,16.082881203787668,0.21392236249688068
13,1,32,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,True,9.285457150874487,0.027416634897427627,14.965729861726963,4.739772487622867,15.819317339514646,16.082883556818363,0.8535874777876824
19,2,19,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,9.285994932127243,1.0658141036401503e-14,15.10922207254883,2.012914410226088,15.477586062866306,16.083815021271498,0.36836399031747646
20,2,19,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,9.285994932127243,1.0658141036401503e-14,15.477586062866298,2.012914410226088,15.109222072548837,16.083815021271498,0.3683639903174605
19,1,31,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.286399871403898,7.105427357601002e-15,15.038688386613902,4.511048066684891,15.770456722839542,16.084516396672637,0.73176833622564
20,1,31,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.286399871403898,7.105427357601002e-15,15.77045672283953,4.511048066684891,15.038688386613911,16.084516396672637,0.7317683362256187
5,1,31,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,anti,anti,anti,anti,False,False,9.286741063689746,0.023989161173631146,14.984407659612163,6.714461399798146,15.048874618992318,16.08510735904688,0.06446695938015523
17,2,27,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,False,9.286754700536317,0.007224381702577887,15.046914217449356,1.9159210981335013,15.939062216206734,16.085130978757995,0.8921479987573786
18,1,27,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,False,False,9.286893611994333,0.012558741163580578,15.673405429950394,2.0217564993845953,14.94407834533663,16.085371580461032,0.7293270846137645
20,1,19,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,True,True,9.287050817128437,7.105427357601002e-15,15.351394526775529,2.012914459561868,14.988979180746494,16.08564386774051,0.36241534602903513
19,1,19,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,anti,anti,cyc,cyc,anti,True,True,9.287050817128438,7.105427357601002e-15,14.988979180746487,2.012914459561868,15.351394526775536,16.08564386774051,0.36241534602904935
17,4,43,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,cyc,False,False,9.287085782060576,0.007246285205408043,15.008279062432095,5.235158348764917,16.263869169407165,16.085704428779458,1.2555901069750703
18,3,17,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,True,9.287178344851458,0.011498640683036854,16.023214253617567,4.772164107660885,14.96180580615077,16.08586475223616,1.061408447466798
19,4,37,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,cyc,True,True,9.2873014466674,7.105427357601002e-15,15.028551011252185,4.554491437451625,16.10046965847647,16.086077970835873,1.071918647224285
20,4,37,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,cyc,True,True,9.287301446667401,7.105427357601002e-15,16.10046965847646,4.554491437451625,15.028551011252194,16.086077970835877,1.0719186472242654
5,1,3,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,cyc,cyc,anti,anti,True,False,9.287307789388475,0.08590503852765252,15.01324554246912,3.234444561697521,15.044018915245795,16.086088956751034,0.030773372776675245
16,6,2,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,9.287582467598464,7.105427357601002e-15,15.548638186580337,4.42696617840549,15.352956461294244,16.086564713366467,0.19568172528609296
15,6,2,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,9.287582467598465,7.105427357601002e-15,15.35295646129424,4.42696617840549,15.548638186580344,16.086564713366467,0.1956817252861036
18,1,10,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,True,False,9.287822407738496,0.018125559098137956,15.605332754445186,4.689066953780546,14.917423658377626,16.086980301879773,0.6879090960675605
14,1,37,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,cyc,cyc,cyc,True,True,9.287937747473572,0.026078520128045568,15.701890292629235,4.489920956091316,16.395050481549365,16.08718007616106,0.69316018892013
11,3,18,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,True,True,9.287964738329844,7.105427357601002e-15,14.948550075184922,4.484645032162792,15.657449875838639,16.087226825695463,0.7088998006537164
12,3,18,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,True,True,9.287964738329844,7.105427357601002e-15,15.657449875838632,4.484645032162792,14.94855007518493,16.087226825695463,0.7088998006537022
5,4,26,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,anti,False,True,9.288154813031749,0.02782729680479079,14.943716597193214,2.73067766079065,14.977228320364043,16.087556044736395,0.033511723170828844
6,4,26,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,anti,False,True,9.288375984593467,0.02661909545906127,14.947697117409406,2.827414732719401,14.996342883703097,16.08793912511848,0.04864576629369033
12,1,13,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.288528464322287,7.105427357601002e-15,14.93591741051892,6.76211534188057,14.985205531868829,16.08820322775592,0.049288121349908565
11,1,13,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,False,9.288528464322287,7.105427357601002e-15,14.98520553186882,6.76211534188057,14.935917410518927,16.08820322775592,0.04928812134989258
2,1,46,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,anti,cyc,anti,True,False,9.28867481450817,0.029587394699994718,15.008815713228596,4.31391437928538,14.988577805564281,16.088456713713565,0.020237907664315102
6,2,37,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,anti,cyc,cyc,cyc,True,True,9.289110101793836,0.023469244854300797,15.1453185978004,6.58581601025036,15.335135908065208,16.08921065340823,0.1898173102648073
18,2,26,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,anti,cyc,cyc,anti,False,True,9.289119799593465,0.016577059902171953,15.633680535012441,2.5399674326971593,15.107162276777258,16.08922745048991,0.5265182582351837
7,1,55,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,cyc,anti,cyc,cyc,True,True,9.289435327562556,7.105427357601002e-15,15.397256603692036,8.897405614762263,16.43977344859963,16.089773960963583,1.0425168449075954
8,1,55,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,cyc,anti,cyc,cyc,True,True,9.289435327562558,7.105427357601002e-15,16.439773448599627,8.897405614762263,15.397256603692046,16.089773960963583,1.0425168449075812
17,2,15,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,9.289550461866284,0.009266493571104206,15.11393176022536,5.468906960266587,15.691737121007831,16.089973379427335,0.577805360782472
5,1,36,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,anti,anti,anti,anti,anti,anti,True,True,9.289649170113952,0.030977953162995675,15.080817452874042,6.423858172049719,15.024088620246212,16.09014434712742,0.05672883262782946
6,3,24,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,cyc,cyc,cyc,cyc,cyc,False,True,9.28978200442554,0.02344739422469644,15.69337070730116,6.559440442053414,15.110321822887101,16.09037442290408,0.5830488844140582
19,3,5,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,False,9.289814888697018,7.105427357601002e-15,14.94855213623826,2.206980363733268,15.900077415062924,16.09043138013305,0.9515252788246649
20,3,5,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,False,9.289814888697018,7.105427357601002e-15,15.900077415062913,2.206980363733268,14.948552136238266,16.09043138013305,0.9515252788246471
1,2,40,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,anti,cyc,cyc,cyc,False,True,9.289852131225398,0.04061435074710218,16.54452370586815,5.1743498715411205,14.96204161336824,16.09049588608441,1.5824820924999106
13,2,5,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,anti,cyc,anti,anti,True,False,9.290020314467608,0.008174156016480083,15.082649273316292,2.288629421438291,15.835632139319083,16.090787188004892,0.7529828660027906
1,2,49,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,anti,anti,cyc,False,False,9.290244034963425,0.03621609010152227,15.590510147464764,8.721272883494944,15.238456103378033,16.091174683270346,0.35205404408673147
5,4,22,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,anti,cyc,anti,cyc,True,False,9.290972248315967,0.022787408227685546,15.501446536868583,6.257069486074139,15.424611656634788,16.0924359857957,0.07683488023379503
17,2,11,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,9.29116631250464,0.007677894093866655,15.072231768811776,5.180311010964089,15.605739437681134,16.09277211483041,0.5335076688693583
4,1,46,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,anti,cyc,anti,True,False,9.291170866129493,1.0658141036401503e-14,14.977019199895636,4.447640285338705,14.999386439494968,16.092780001940014,0.022367239599331512
3,1,46,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,anti,anti,cyc,anti,True,False,9.291170866129494,1.0658141036401503e-14,14.999386439494957,4.447640285338705,14.977019199895642,16.09278000194001,0.022367239599315525
10,4,20,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,cyc,False,False,9.291307339251913,0.01867670817770417,15.015938556636167,3.657061936972123,15.75091285171578,16.093016380321913,0.7349742950796134
9,4,20,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,cyc,anti,cyc,anti,cyc,False,False,9.29150030648949,0.018542366051018888,15.758903273955509,3.6306123508465133,15.032678154505462,16.09335060938159,0.7262251194500475
1,1,47,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,anti,cyc,anti,True,True,9.291939473028778,0.030828984866936082,14.97531241130803,4.720070104343339,14.986884744651244,16.094111268140622,0.011572333343213614
8,4,42,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,anti,cyc,anti,True,True,9.291961315799652,7.105427357601002e-15,15.452160324864254,6.502620172817883,15.497566746445948,16.094149100929553,0.045406421581693834
7,4,42,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,cyc,anti,cyc,anti,True,True,9.291961315799654,7.105427357601002e-15,15.497566746445937,6.502620172817883,15.452160324864257,16.094149100929556,0.045406421581679624
18,3,5,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,False,9.292026756318785,0.02483655210558311,15.970730747403351,2.2368908489683115,14.913036726833363,16.094262447233568,1.057694020569988
6,1,35,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,anti,anti,anti,anti,anti,anti,True,False,9.292172541847542,0.028417111597896394,15.006523737850411,6.939848880994312,15.078593195781579,16.094514955176383,0.07206945793116759
19,3,17,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,anti,cyc,anti,cyc,False,True,9.292415859448138,7.105427357601002e-15,14.970608918641595,4.797019093681174,15.979920850381392,16.094936393622987,1.0093119317397967
