path_rank,config_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
3,48,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,const,anti,True,True,12.531700992255788,19.02688153510034,16.63039234202129,10.725328394766038,17.297580717504026,21.705542823848337,0.6671883754827377
3,428,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,anti,anti,cyc,True,True,12.535597753590721,20.84868443711307,17.297580980867483,8.664189627598327,16.348264970363246,21.712292212465414,0.9493160105042371
3,419,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,anti,cyc,anti,True,False,12.535617231835403,20.84868443711307,16.56358303392411,10.014756887036516,16.14603815417164,21.712325949774844,0.41754487975246946
3,742,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,cyc,anti,False,True,12.5359765322675,20.848684437113057,16.893371322961755,9.77612374024779,16.478281492172556,21.712948276378416,0.41508983078919925
3,981,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,anti,False,False,12.536939341091731,10.67788602225007,15.973787265096261,9.91563848613269,17.188661910223566,21.71461591017996,1.2148746451273045
3,910,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,const,anti,False,True,12.541556810255566,20.848684437113086,16.82233621712246,9.768434306598751,17.188660374765693,21.722613601374107,0.3663241576432341
3,181,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,const,False,False,12.541965201183416,16.9408316927489,17.188660374761938,9.33625958956371,16.478280448560053,21.723320955210493,0.7103799262018846
3,741,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,cyc,anti,False,False,12.542957802993376,20.84868443711307,16.893372303736722,9.983059824074607,16.4782814253019,21.725040191977026,0.41509087843482106
3,11,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,anti,True,False,12.544929962709586,11.374471727364003,16.405565397091276,10.852185711477299,17.297580717507532,21.728456072806146,0.892015320416256
3,182,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,const,False,True,12.54521008352878,16.920119412540394,17.188660374762144,9.307249399050763,16.47828040738709,21.728941256297244,0.7103799673750544
3,438,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,const,const,cyc,False,True,12.545532111834564,14.677135589108595,17.188660374767608,10.094858758506264,16.893366721100552,21.729499025684337,0.2952936536670556
3,546,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,const,const,cyc,False,True,12.548715259169509,14.677135589108566,17.18866049282073,11.270921883614076,16.893366613537502,21.735012398596442,0.2952938792832285
3,867,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,const,const,const,True,False,12.548900027945749,10.79144561613033,17.179078472960363,10.950416885229338,17.095635612125843,21.73533242750454,0.0834428608345199
3,759,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,const,const,True,False,12.550628326829278,10.791445616130316,17.179078384896222,9.994403790804647,17.095635755802572,21.738325928981478,0.08344262909364986
3,699,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,cyc,const,True,False,12.553089832025613,14.677135589108559,16.20435946503907,11.519688653632548,17.09563738389028,21.742589381044624,0.8912779188512125
3,702,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,cyc,cyc,False,True,12.55332210587118,20.848684437113057,16.131369436232408,12.102926688362103,16.478280997608895,21.74299169114642,0.34691156137648704
3,719,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,anti,anti,True,False,12.554278505252341,20.84868443711307,16.670081183102493,8.445158369471178,17.09563752756619,21.744648223466918,0.42555634446369695
3,701,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,cyc,cyc,False,False,12.555069702015125,20.848684437113086,16.131369503485953,12.071339451709896,16.478280385997483,21.74601861645884,0.3469108825115299
3,683,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,anti,True,False,12.55916572253804,14.677135589108573,16.99264024257117,8.642125924891383,17.095637527567842,21.753113132113373,0.10299728499667182
3,980,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,cyc,True,True,12.560147840318246,10.603082013622922,16.43374193127343,10.564496932790135,16.563579848654058,21.75481421000771,0.12983791738062678
3,979,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,cyc,True,False,12.56193626819091,10.603082013622922,16.4337419312732,10.46609852852864,16.56357930097544,21.757911857948837,0.12983736970224058
3,10,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,anti,False,True,12.562159598695727,11.487414780211068,16.478276451021625,10.706666337301387,17.188661828588675,21.75829867773006,0.7103853775670501
3,254,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,const,False,True,12.564448325342466,16.920119412540373,16.478280648063144,11.466089698208581,17.188660374761877,21.762262868566847,0.7103797266987328
3,587,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,const,anti,True,False,12.569554820612616,20.848684437113086,16.563579143565345,9.628623537661904,16.98407037404569,21.77110757782336,0.4204912304803443
3,684,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,anti,True,True,12.570510609679184,14.677135589108559,16.99263939565953,8.619850777432022,17.095637527567675,21.772763053047974,0.10299813190814433
3,744,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,cyc,anti,True,True,12.570577356595654,20.848684437113057,16.9926391872872,9.819708438515246,16.40556978945874,21.772878662098545,0.5870693978284613
3,743,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,cyc,anti,True,False,12.574238232343472,20.84868443711307,16.99264014859694,10.014757309540908,16.405569724575454,21.779219484893964,0.587070424021487
3,717,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,anti,anti,False,False,12.57525449874463,20.848684437113057,16.581254081563785,8.186376851985687,17.18866231529922,21.780979709934797,0.6074082337354341
3,380,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,cyc,True,True,12.576611269256713,20.848684437113057,16.56358360530783,12.088759102521006,16.808636404269784,21.78332970539593,0.24505279896195375
3,45,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,const,anti,False,False,12.577418346775666,19.11269476690928,16.478280339467318,10.4215497395133,17.18866182858612,21.784727604664408,0.7103814891188023
3,437,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,const,const,cyc,False,False,12.577619319081737,14.677135589108566,17.188660374767473,9.911510316116031,16.893366653806215,21.785075698909438,0.29529372096125783
3,671,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,anti,True,False,12.577977877595202,14.677135589108552,16.992640325693962,10.491931444853087,17.09563738389131,21.785696740472243,0.10299705819734939
3,427,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,anti,anti,cyc,True,False,12.579016923591102,20.84868443711307,17.29758098086725,8.369098372728816,16.599124494262202,21.787496420928537,0.6984564866050462
3,298,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,const,anti,False,True,12.579951733908059,23.466582657469623,16.47827426731853,10.195350208906145,16.478280154249397,21.78911555989295,5.886930868115314e-06
3,669,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,anti,False,False,12.580186149760353,14.677135589108552,16.893372475178865,10.500071330069916,17.188662197247773,21.789521580059223,0.29528972206890813
3,297,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,const,anti,False,False,12.58375523185826,23.466582657469615,16.478274263821078,10.38759427338401,16.478280087378806,21.795703411589184,5.823557728490414e-06
3,300,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,const,anti,True,True,12.583794716409141,23.466582657469623,16.563576609325423,10.273768502246893,16.405567905705826,21.79577180083743,0.15800870361959696
3,354,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,cyc,False,True,12.584129331043128,14.677135589108552,17.18866197883884,9.710363013983903,16.893373109238215,21.796351370384446,0.2952888696006255
3,637,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,const,False,False,12.58540221695533,21.488453524429943,18.091637607747963,8.95403562419428,16.845184009938688,21.79855607345662,1.2464535978092748
3,356,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,cyc,True,True,12.58548829769857,14.677135589108573,17.29758098086885,9.919707652767718,16.808636623609107,21.79870516967746,0.4889443572597436
3,681,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,anti,False,False,12.587212823481496,14.677135589108552,16.89337236761626,8.39943098346206,17.18866231530073,21.801692135952454,0.2952899476844699
3,80,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,const,cyc,True,True,12.587411370838627,19.026881535100344,17.095636883888602,9.966882615824677,16.31619160940349,21.802036030062716,0.7794452744851128
3,299,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,const,anti,True,False,12.587546418661232,23.466582657469615,16.563576682686314,10.462208191268811,16.40556784082261,21.802269939752914,0.15800884186370467
3,345,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,anti,False,False,12.588453032207447,14.677135589108552,16.47828057630049,10.500070914633344,17.073890188768132,21.80384024047779,0.5956096124676407
3,46,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,const,anti,False,True,12.588784451148502,19.112694766909286,16.709881265844203,10.604316264946075,17.18866182858574,21.804414274922287,0.47878056274153735
3,379,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,cyc,True,False,12.590445270387315,20.848684437113086,16.56358367407142,12.060910476199883,16.80863549846046,21.8072908982261,0.24505182438904072
3,347,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,anti,True,False,12.591513594104999,14.677135589108552,16.563583312010604,10.491931030985201,16.984068970640703,21.809141289184062,0.4204856586300991
3,395,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,anti,anti,True,False,12.591809258164282,20.84868443711307,16.563584667153222,8.44515796202502,16.984069208405895,21.80965339435671,0.420484541252673
3,9,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,anti,False,False,12.59201188858873,11.487414780211068,16.47827697258424,10.726726453575065,17.188661828589016,21.810004360547012,0.7103848560047759
3,720,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,anti,anti,True,True,12.596349894863703,20.84868443711307,16.919258634138604,8.6055780388386,17.09563752756598,21.81751800781882,0.17637889342737623
3,543,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,const,const,const,True,False,12.596491615703236,10.79144561613033,17.29757941593572,10.950416613190422,16.984070519931873,21.817763475513384,0.3135088960038459
3,585,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,const,anti,False,False,12.597255320742661,20.848684437113086,16.478276421738446,9.568587959015465,17.073891859789285,21.819086251443665,0.5956154380508387
3,8,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,cyc,True,True,12.597819474528109,11.374471727364003,17.095636883891384,11.154514245261952,16.563579786794303,21.820063394463343,0.5320570970970806
3,682,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,anti,False,True,12.598589523197445,14.677135589108559,16.893371497586443,8.380022363645216,17.188662315300576,21.82139715788293,0.29529081771413246
3,865,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,const,const,const,False,False,12.599487427945407,10.67788602225005,17.073892125503907,10.882953729557114,17.18866037476447,21.822952374526757,0.11476824926056395
3,670,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,anti,False,True,12.602079081412187,14.677135589108559,16.893371605148957,10.48560501771948,17.188662197247623,21.82744125000683,0.2952905920986666
3,672,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,anti,True,True,12.602655818628781,14.677135589108559,16.992639478782227,10.486412197148308,17.09563738389114,21.82844018816859,0.10299790510891427
3,393,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,anti,anti,False,False,12.602732185429423,20.848684437113057,16.478282209000792,8.186376447047866,17.07389040466784,21.828572459347313,0.5956081956670474
3,758,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,const,const,False,True,12.603759158072627,10.60308201362292,17.073891996432398,9.883297255078883,17.188660492817476,21.83035122814333,0.11476849638507858
3,7,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,cyc,True,False,12.603780208831122,11.374471727364003,17.095636883891054,11.08925012795204,16.56357923911569,21.830387689126574,0.5320576447753638
3,588,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,const,anti,True,True,12.604381201815352,20.848684437113086,16.803046343631383,9.830019731869175,16.98407038869738,21.831428639510257,0.18102404506599612
3,651,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,const,const,True,False,12.605230247318499,3.4540416574529544,16.984070733538914,10.879571532785414,17.29758071750593,21.832899229459645,0.3135099839670161
3,378,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,cyc,False,True,12.606133367060707,20.848684437113057,16.47828142676639,12.102926685144782,16.893372910591257,21.83446347873847,0.4150914838248667
3,78,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,const,cyc,False,True,12.607567020456097,19.112694766909282,17.188661610177256,9.8548241629367,16.23928611835468,21.83694663925973,0.9493754918225754
3,353,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,cyc,False,False,12.608135114223632,14.677135589108559,17.188661978838624,9.50892019938558,16.893372363679646,21.837930606528563,0.29528961515897834
3,355,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,cyc,True,False,12.610615722575348,14.677135589108559,17.29758098086866,9.724041208596491,16.80863584005557,21.842227146227412,0.48894514081309026
3,346,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,anti,False,True,12.611027063426478,14.677135589108559,16.478279984766615,10.485604602493028,17.073890203841902,21.842939609480798,0.5956102190752866
3,377,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,cyc,False,False,12.614279575667755,20.848684437113086,16.478281493238722,12.071339396904754,16.89337203920862,21.84857312593493,0.4150905459698997
3,978,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,cyc,False,True,12.614791588352126,10.67788602225007,16.538164037077053,10.406566464247275,16.47827779001395,21.84945995791838,0.059886247063101194
3,79,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,const,cyc,True,False,12.615668742122745,19.026881535100344,17.09563688388824,9.786500409846441,16.563582420557275,21.850979232815142,0.5320544633309652
3,718,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,anti,anti,False,True,12.616317837306248,20.848684437113086,16.82234062846733,8.351458711496354,17.188662315299037,21.852103498651918,0.3663216868317072
3,152,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,cyc,const,cyc,True,True,12.616436765127839,23.46658265746968,16.563582938309683,10.791581960264056,16.405562477134524,21.852309487681346,0.158020461175159
3,348,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,anti,True,True,12.618414244221716,14.677135589108559,16.563582755945543,10.486411784082438,16.984068985292385,21.855734581942848,0.4204862293468423
3,757,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,const,const,False,False,12.618834467948481,10.677886022250048,17.073892011506143,9.812352250208091,17.18866049281763,21.856462430788152,0.11476848131148643
3,342,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,cyc,False,True,12.62057837484092,14.677135589108552,17.18866209689179,11.66210150512831,16.89337300167554,21.859482966129523,0.29528909521625124
3,638,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,const,False,True,12.623185005098254,21.488453524429943,18.09163760774797,9.001580054027471,16.845183976756175,21.863997782171772,1.2464536309917946
3,977,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,cyc,False,False,12.62565884854777,10.67788602225007,16.538164037076807,10.301208084667415,16.478277207333257,21.868282604716306,0.05988682974355086
3,541,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,const,const,const,False,False,12.626211275228734,10.677886022250057,17.18866049281761,10.882953455295898,17.073892009878175,21.86923943579519,0.11476848293943576
3,586,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,const,anti,False,True,12.628364844960448,20.848684437113086,16.709877343570216,9.768433897645625,17.07389187486302,21.872969527988165,0.3640145312928027
3,396,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,anti,anti,True,True,12.629390752599608,20.84868443711307,16.803052293695565,8.605577630903639,16.984069223057542,21.87474645214306,0.18101692936197722
3,750,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,anti,cyc,False,True,12.634222678606719,20.84868443711307,17.07389050760799,8.477344993400619,16.239287730413412,21.88311559348579,0.8346027771945792
3,394,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,anti,anti,False,True,12.638417818127056,20.848684437113086,16.709883420341153,8.35145830610414,17.073890419741574,21.890381788279853,0.36400699940042003
3,341,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,cyc,False,False,12.639092613460907,14.677135589108559,17.18866209689157,11.50344936221279,16.893372256117065,21.891550568082796,0.2952898407745046
3,77,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,const,cyc,False,False,12.641816756926342,19.11269476690928,17.18866161017687,9.670616400257417,16.478280339467275,21.896268922972038,0.7103812707095933
3,868,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,const,const,const,True,True,12.642242516986661,10.603082013622927,17.179078457394997,11.033034290072221,17.095635612125665,21.897006361028343,0.08344284526933166
3,697,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,cyc,const,False,False,12.642479217060082,14.677135589108559,16.13136990775674,11.543405598746933,17.188662197247204,21.89741633758166,1.0572922894904657
3,666,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,cyc,False,True,12.646942702192344,14.677135589108552,17.073890471517323,11.662101533837042,16.47828115838582,21.90514732060957,0.5956093131315043
3,700,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,cyc,cyc,const,True,True,12.64956066374995,14.6524585909062,16.204359479579693,11.636624457753209,17.09563738389059,21.909681763039604,0.8912779043108969
3,652,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,const,const,True,True,12.65069810035734,3.334668152234997,16.984070718886933,10.956287840300458,17.297580717506094,21.911651861033995,0.3135099986191605
3,665,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,cyc,False,False,12.65376340096074,14.677135589108559,17.073890486591033,11.503449440288781,16.478280654817937,21.916961117419554,0.5956098317730962
3,344,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,cyc,True,True,12.654688070953885,14.677135589108552,17.297581072050626,11.678675992801535,16.808636492771132,21.918562692827916,0.48894457927949375
3,375,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,const,True,False,12.655878827435485,14.677135589108559,16.563583952157625,11.519688418154816,16.984069314627344,21.920625143553487,0.42048536246971935
3,327,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,const,const,True,False,12.65895900119118,3.4540416574529544,17.09563688389012,10.87957125787112,17.17907861319117,21.925960160994492,0.08344172930105032
3,436,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,const,const,const,True,True,12.661201329317805,10.60308201362292,17.297579324753933,10.065291407366717,16.98407067330025,21.92984398723705,0.31350865145368445
3,6,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,cyc,False,True,12.661930117880681,11.487414780211068,17.18866161018021,11.046011562255375,16.478277726144345,21.931106286055925,0.7103838840358634
3,668,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,cyc,True,True,12.667911122262165,14.677135589108552,17.179076467507876,11.678676020961365,16.40556893548797,21.941465689524946,0.7735075320199059
3,639,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,const,True,False,12.667962588806517,21.488453524429914,18.07538768446898,9.254707420406236,16.83369137413246,21.941554832194655,1.2416963103365184
3,98,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,const,False,True,12.67101047651686,16.920119412540366,17.18866197883778,8.921852176949638,16.478281796969043,21.946833928564732,0.7103801818687359
3,151,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,cyc,const,cyc,True,False,12.671219049696674,23.466582657469708,16.563583007073277,10.804444675170801,16.405562407666768,21.94719518790927,0.15802059940650892
3,260,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,cyc,True,True,12.672196072783086,23.466582657469623,16.563583009789465,11.54744741942346,16.405562364942725,21.9488874415351,0.15802064484674005
3,97,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,const,False,False,12.673027374338407,16.94083169274888,17.1886619788381,8.936267623882665,16.478281838141804,21.950327298065325,0.7103801406962944
3,259,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,cyc,True,False,12.67347862058868,23.466582657469658,16.56358307855306,11.629325784447946,16.40556229547505,21.951108879497525,0.15802078307800826
3,5,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,cyc,False,False,12.675266997126414,11.487414780211061,17.18866161017987,10.975578658819336,16.478277143463654,21.954206438523943,0.7103844667162171
3,150,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,cyc,const,cyc,False,True,12.676343118006141,23.46658265746968,16.478280191786368,10.64343678291658,16.478274409805547,21.956070334562718,5.78198082124004e-06
3,105,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,anti,False,False,12.67701429856438,23.466582657469637,16.478280087378256,8.799973551901246,16.478281569321727,21.95723285339064,1.4819434710489077e-06
3,343,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,cyc,cyc,True,False,12.67720918936587,14.677135589108559,17.29758107205043,11.525944371380476,16.80863570921768,21.95757041416075,0.4889453628327516
3,649,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,const,const,False,False,12.67760388217095,3.735430530071767,17.073892350307897,10.75309461335302,17.188661828587698,21.958254042152525,0.11476947827980055
3,667,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,cyc,True,False,12.678310978209225,14.677135589108559,17.179076483073192,11.525944448376576,16.40556839139749,21.959478768416652,0.7735080916757013
3,409,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,anti,cyc,const,False,False,12.679086642366444,14.677135589108559,17.188662096890933,10.463173745164854,16.21061443132085,21.960822258146564,0.9780476655700845
3,190,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,anti,False,True,12.680072952216156,23.466582657469694,16.47827417495572,9.039413765156581,16.478280246612716,21.96253059691827,6.071656994066643e-06
3,106,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,anti,False,True,12.680531261101986,23.466582657469637,16.478279400749173,8.582846507100525,16.47828163619238,21.96332441119409,2.2354432083204756e-06
3,749,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,anti,cyc,False,False,12.68122565094716,20.848684437113057,17.073890522681673,8.177458432428368,16.47828232578994,21.964527129686193,0.5956081968917317
3,411,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,anti,cyc,const,True,False,12.681637312222135,14.677135589108559,17.297581072050328,10.512807076959904,16.146038561444698,21.965240147929954,1.1515425106056298
3,752,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,anti,cyc,True,True,12.681691537272492,20.84868443711307,17.17907653442696,8.664189720114367,16.173820675768532,21.965334068472217,1.0052558586584297
3,735,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,anti,cyc,const,True,False,12.682278097114521,14.677135589108559,17.17907689826848,10.512807341078142,16.405569985406288,21.96635001992029,0.7735069128621923
3,544,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,const,const,const,True,True,12.68230434627773,10.603082013622927,17.297579415935903,11.033034041105775,16.98407053458358,21.966395484804625,0.31350888135232324
3,192,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,anti,True,True,12.682819531309072,23.46658265746968,16.563576537846078,9.217962604052405,16.405568017897988,21.967287811454206,0.1580085199480905
3,435,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,const,const,const,True,False,12.683506553091624,10.791445616130316,17.29757932475373,9.994403523159002,16.984070658648548,21.968477768087496,0.31350866610518224
