candidate,eta,alpha,phi,barrier_Z,zero_bias_conductance,peak_conductance,peak_bias,background_conductance,peak_minus_background,subgap_average,zero_bias_andreev,zero_bias_normal,mean_frustration
s_wave,0.0,0.5235987755982988,1.9634954084936207,0.5,1.756472170680722,1.756472170680722,0.0,0.9073304162875152,0.8491417543932068,1.6207750544701083,0.7719103782447558,0.01543820756403389,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.9634954084936207,1.0,1.4438484674928878,1.4438484674928878,0.0,0.6059136804834442,0.8379347870094436,1.3099421225739614,0.4824439864029724,0.03859551891008474,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.9634954084936207,2.0,1.1312247643050533,1.1312247643050533,0.0,0.3044969446793731,0.8267278196256802,0.9991091906778147,0.19297759456118896,0.06175283025613557,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,1.9634954084936207,3.0,1.027016863242442,1.027016863242442,0.0,0.20402469941134957,0.8229921638310923,0.8954982133790992,0.09648879728059448,0.06947193403815252,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.356194490192345,0.0,1.965060922696091,1.965060922696091,0.0,1.1087681850244826,0.8562927376716083,1.8286633087343864,0.9650609226960909,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.356194490192345,0.5,1.7566077633945967,1.7566077633945967,0.0,0.9078153639122789,0.8487923994823178,1.621404774799273,0.7720487381568728,0.015440974762276075,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.356194490192345,1.0,1.4439280244423551,1.4439280244423551,0.0,0.6063861322439726,0.8375418921983825,1.3105169738966032,0.48253046134804545,0.03860243690569019,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.356194490192345,2.0,1.1312482854901138,1.1312482854901138,0.0,0.3049569005756665,0.8262913849144473,0.999629172993933,0.1930121845392182,0.061763899049104315,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.356194490192345,3.0,1.0270217058393667,1.0270217058393667,0.0,0.20448049001956453,0.8225412158198022,0.8959999060263764,0.0965060922696091,0.06948438643024236,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.748893571891069,0.0,1.9660758924073738,1.9660758924073738,0.0,1.111754440497636,0.8543214519097377,1.8326009231186557,0.9660758924073738,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.748893571891069,0.5,1.7574034996482435,1.7574034996482435,0.0,0.9107511869894729,0.8466523126587706,1.625126681310731,0.7728607139258991,0.015457214277655694,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.748893571891069,1.0,1.4443949105095477,1.4443949105095477,0.0,0.6092463067272279,0.8351486037823198,1.313915318598844,0.4830379462036869,0.038643035694139245,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.748893571891069,2.0,1.131386321370852,1.131386321370852,0.0,0.3077414264649829,0.823644894905869,1.0027039558869564,0.19321517848147476,0.0618288571106228,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,2.748893571891069,3.0,1.0270501249912867,1.0270501249912867,0.0,0.2072397997109013,0.8198103252803853,0.898966834982994,0.09660758924073738,0.06955746424945065,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,3.141592653589793,0.0,1.967262934636126,1.967262934636126,0.0,1.1154577313431884,0.8518052032929375,1.8372663830699454,0.967262934636126,0.0,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,3.141592653589793,0.5,1.7583341407555861,1.7583341407555861,0.0,0.914391936153313,0.8439422046022731,1.6295375798923135,0.7738103477089009,0.015476206953314671,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,3.141592653589793,1.0,1.4449409499347763,1.4449409499347763,0.0,0.6127932433684999,0.8321477065662763,1.3179443751258662,0.483631467318063,0.038690517383286695,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,3.141592653589793,2.0,1.1315477591139664,1.1315477591139664,0.0,0.3111945505836868,0.8203532085302796,1.0063511703594183,0.19345258692722522,0.061904827813258706,4.1322334443094626e-11
s_wave,0.0,0.5235987755982988,3.141592653589793,3.0,1.0270833621736966,1.0270833621736966,0.0,0.21066165298874917,0.8164217091849474,0.9024867687706022,0.09672629346361261,0.06964293128991604,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.0,0.0,1.9656806604406112,1.9656806604406112,0.0,1.1105726180125233,0.8551080424280879,1.831062008825833,0.9656806604406112,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.0,0.5,1.7570936377863011,1.7570936377863011,0.0,0.9095893233144366,0.8475043144718645,1.6236719765103405,0.7725445283524889,0.015450890566187842,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.0,1.0,1.4442131038048358,1.4442131038048358,0.0,0.6081143812673065,0.8360987225375293,1.3125869280371014,0.4828403302203056,0.03862722641546962,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.0,2.0,1.131332569823371,1.131332569823371,0.0,0.30663943922017617,0.8246931306031948,1.0015018795638617,0.19313613208812222,0.06180356226475139,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.0,3.0,1.0270390584962157,1.0270390584962157,0.0,0.20614779187113277,0.8208912666250829,0.8978068634061155,0.09656806604406111,0.06952900754784531,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.39269908169872414,0.0,1.966895203865037,1.966895203865037,0.0,1.1142850213008704,0.8526101825641665,1.835814049322648,0.9668952038650369,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.39269908169872414,0.5,1.758045839831052,1.758045839831052,0.0,0.9132390309827136,0.8448068088483383,1.6281643720855277,0.7735161630920294,0.015470323260977572,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.39269908169872414,1.0,1.4447717937800744,1.4447717937800744,0.0,0.611670045505478,0.8331017482745964,1.3166898562298472,0.48344760193251846,0.038675808152443945,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.39269908169872414,2.0,1.131497747729097,1.131497747729097,0.0,0.3101010600282424,0.8213966877008547,1.0052153403741675,0.19337904077300735,0.0618812930439103,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.39269908169872414,3.0,1.0270730657121045,1.0270730657121045,0.0,0.2095780648691639,0.8174950008429407,0.9013905017556074,0.09668952038650368,0.0696164546743991,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.7853981633974483,0.0,1.9678058817482886,1.9678058817482886,0.0,1.1172329742021845,0.8505729075461042,1.839422395009109,0.9678058817482886,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.7853981633974483,0.5,1.7587598112915221,1.7587598112915221,0.0,0.9161371985197668,0.8426226127717553,1.6315763231188214,0.7742447053986311,0.01548489410710879,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.7853981633974483,1.0,1.4451907056063724,1.4451907056063724,0.0,0.6144935349961401,0.8306971706102323,1.3198072152833893,0.4839029408741443,0.03871223526777198,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.7853981633974483,2.0,1.1316215999212225,1.1316215999212225,0.0,0.3128498714725135,0.818771728448709,1.0080381074479576,0.19356117634965778,0.06193957642843517,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,0.7853981633974483,3.0,1.0270985646928392,1.0270985646928392,0.0,0.21230198363130456,0.8147965810615346,0.9041150715028133,0.09678058817482889,0.06968202348198956,4.1322334443094626e-11
