dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,3,4,288,-11.17459216101988,0.8108863016115649,-11.985478462631445,-10.363705859408316,13.569738853003514,0.5259741403173199,13.043764712686194,14.095712993320834,9.6832425336138,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,3,4,288,-10.634323374987067,1.1221199670742386,-11.756443342061306,-9.512203407912828,13.0294700669707,0.8896630182808821,12.13980704868982,13.919133085251582,10.216535785417825,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,3,4,288,-12.233650996559108,0.45746240162770624,-12.691113398186815,-11.776188594931401,14.628797688542742,0.2603172401788486,14.368480448363893,14.88911492872159,8.631630892094277,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,3,4,288,-12.106224069489393,0.8112494900930919,-12.917473559582485,-11.294974579396301,14.501370761473025,0.6569717308714117,13.844399030601613,15.158342492344437,8.75494289292589,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,3,4,288,-11.921869685063106,0.6577324139627724,-12.579602099025879,-11.264137271100333,14.317016377046741,0.5392994629250213,13.77771691412172,14.856315839971762,8.935965009570573,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,3,4,288,-12.020847881173651,0.24368736396548718,-12.264535245139138,-11.777160517208165,14.415994573157283,0.2986006209061231,14.11739395225116,14.714595194063406,8.83001127923124,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,3,4,288,-8.465366785574771,0.49571600477653577,-8.961082790351307,-7.9696507807982355,10.860513477558404,0.6699710964434288,10.190542381114975,11.530484574001834,12.399915103078618,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,3,4,288,-8.419741740085291,0.7526219193212039,-9.172363659406495,-7.667119820764087,10.814888432068926,0.6726983863019559,10.14219004576697,11.487586818370882,12.44142522232999,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,3,4,288,-8.359008348731189,1.128344873123287,-9.487353221854477,-7.230663475607902,10.75415504071482,1.0833976502406064,9.670757390474215,11.837552690955427,12.498826345902492,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,3,4,288,-8.66753154465681,1.4619877824493053,-10.129519327106117,-7.205543762207506,11.062678236640442,1.4956568718720036,9.567021364768438,12.558335108512447,12.183327615748082,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,3,4,288,-10.221841546647466,0.8347848331140436,-11.05662637976151,-9.387056713533422,12.6169882386311,0.5604437672728788,12.05654447135822,13.17743200590398,10.643440342005922,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,3,4,288,-9.721186217176477,1.7207727670220978,-11.441958984198575,-8.00041345015438,12.116332909160109,1.6903844042071945,10.425948504952915,13.806717313367303,11.139980745238804,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,3,4,288,-10.163965911150825,1.1134671788459463,-11.277433089996771,-9.05049873230488,12.559112603134457,0.9474621852581598,11.611650417876296,13.506574788392617,10.693868783482856,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,3,4,288,-9.245326911713015,0.7663438318696248,-10.01167074358264,-8.47898307984339,11.640473603696648,0.9152046440080893,10.72526895968856,12.555678247704737,11.605532248691874,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,3,4,288,-11.06906789805658,0.7778906945381301,-11.84695859259471,-10.291177203518451,13.464214590040214,0.7707850547676961,12.693429535272518,14.23499964480791,9.796213990596806,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,3,4,288,-11.35705441373419,0.3901470478368679,-11.747201461571057,-10.966907365897322,13.752201105717823,0.33955920465359435,13.412641901064228,14.091760310371418,9.504112548681091,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,3,4,288,-10.793486063716097,0.3958999137921728,-11.18938597750827,-10.397586149923924,13.188632755699729,0.2902213009276992,12.89841145477203,13.478854056627428,10.064348630917584,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,3,4,288,-11.22731552296475,0.2198982258973561,-11.447213748862106,-11.007417297067393,13.62246221494838,0.21167193262821785,13.410790282320162,13.834134147576597,9.623543637440143,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,3,4,288,-11.711242274196282,0.8900745660882395,-12.601316840284522,-10.821167708108042,14.106388966179916,0.7565824613316133,13.349806504848303,14.862971427511528,9.154039614457105,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,3,4,288,-12.111289520639898,0.6474746674565433,-12.758764188096443,-11.463814853183354,14.506436212623532,0.5125472836163923,13.99388892900714,15.018983496239924,8.749877441775384,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,3,4,288,-12.183317043234979,0.464900844636708,-12.648217887871686,-11.718416198598272,14.57846373521861,0.18263287575124,14.39583085946737,14.761096610969851,8.6745176513987,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,3,4,288,-11.95077931237131,0.4307609039764158,-12.381540216347727,-11.520018408394893,14.345926004354942,0.14628673586173158,14.19963926849321,14.492212740216674,8.90007984803358,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,3,4,288,-10.950450116071929,1.1378466720472251,-12.088296788119154,-9.812603444024704,13.345596808055562,1.1652076031388665,12.180389204916697,14.510804411194428,9.914831772581456,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,3,4,288,-10.850485997160481,0.4626695833144517,-11.313155580474932,-10.38781641384603,13.245632689144111,0.7017051958276155,12.543927493316495,13.947337884971727,10.010680965254801,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,3,4,288,-10.608887860363174,0.12976116909708807,-10.738649029460262,-10.479126691266085,13.004034552346807,0.30462813287758345,12.699406419469224,13.308662685224391,10.248946834270505,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,3,4,288,-10.824708415290507,0.8436268777745928,-11.6683352930651,-9.981081537515914,13.21985510727414,0.8302853565701289,12.389569750704013,14.050140463844269,10.026150745114384,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,3,4,288,-11.191235946817395,0.4266242133137241,-11.61786016013112,-10.76461173350367,13.586382638801028,0.7044396190913385,12.88194301970969,14.290822257892367,9.67404594183599,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,3,4,288,-11.010740558800777,0.1918388907294339,-11.20257944953021,-10.818901668071343,13.405887250784408,0.12910538024930995,13.276781870535098,13.534992631033719,9.850426403614506,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,3,4,288,-11.221185025446653,0.8086638767705355,-12.02984890221719,-10.412521148676117,13.616331717430285,0.5724349508216154,13.04389676660867,14.1887666682519,9.636649669187026,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,3,4,288,-11.165693964417718,0.22486088182748665,-11.390554846245205,-10.940833082590231,13.560840656401348,0.07231908597635064,13.488521570424998,13.633159742377698,9.685165195987173,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,3,4,288,-11.707037486639342,0.3287377927315982,-12.03577527937094,-11.378299693907744,14.102184178622975,0.38746222107015177,13.714721957552824,14.489646399693127,9.158244402014045,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,3,4,288,-11.607001394196347,0.6424596531373953,-12.249461047333742,-10.964541741058952,14.00214808617998,0.35791682424779353,13.644231261932187,14.360064910427774,9.254165568218935,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,3,4,288,-11.53899990488227,0.32669752363209864,-11.865697428514368,-11.21230238125017,13.9341465968659,0.2084692473731791,13.725677349492722,14.14261584423908,9.318834789751408,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,3,4,288,-11.656824605414792,0.5187695111770922,-12.175594116591885,-11.1380550942377,14.051971297398424,0.6073134518182798,13.444657845580144,14.659284749216704,9.194034554990099,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,3,4,288,-12.13244880361755,0.7149307102967625,-12.847379513914312,-11.417518093320787,14.527595495601185,0.5196398697692081,14.007955625831977,15.047235365370392,8.732833085035836,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,3,4,288,-12.306808491934804,0.9388716123635906,-13.245680104298394,-11.367936879571214,14.701955183918438,0.6636181504112099,14.038337033507228,15.365573334329648,8.554358470480475,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,3,4,288,-12.064163996024286,0.278271461483354,-12.34243545750764,-11.785892534540931,14.45931068800792,0.055552120103162905,14.403758567904756,14.514862808111083,8.793670698609391,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,3,4,288,-12.294966561912242,0.6810124629159312,-12.975979024828172,-11.613954098996311,14.690113253895873,0.44634842294730737,14.243764830948566,15.136461676843181,8.55589259849265,20.85085916040489,23.186917276648284,0.0,fail
