case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version
2,ImageNet-1k:imagenet_proxy_009,21.147320837294792,22.817433933225566,9.469018855245551,-11.678301982049241,13.348415077980015,ImageNet-1k,ILSVRC2012 validation
2,ImageNet-1k:imagenet_proxy_010,17.191992321163173,19.024114973123545,8.452468375531486,-8.739523945631687,10.571646597592059,ImageNet-1k,ILSVRC2012 validation
2,ImageNet-1k:imagenet_proxy_011,22.640345029946328,24.79549124170434,9.303163829412084,-13.337181200534244,15.492327412292257,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_000,19.09297262457729,22.519789772188542,9.451003820304539,-9.64196880427275,13.068785951884003,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_001,17.70280693610308,21.534414248298518,9.016819131044759,-8.685987805058321,12.517595117253759,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_002,17.904859016290853,21.519844686995686,9.492291468388721,-8.412567547902132,12.027553218606965,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_003,20.952538892944254,26.044598769853092,9.027061686156703,-11.925477206787551,17.01753708369639,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_004,20.752529580949247,23.355873001667383,8.73417296730373,-12.018356613645517,14.621700034363654,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_005,19.93116225765096,25.02490295697626,9.131155347164505,-10.800006910486456,15.893747609811754,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_006,19.412075569509152,22.64008947491351,10.39433174220856,-9.017743827300592,12.245757732704948,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_007,26.890020171332907,31.10745578911121,10.607063385888992,-16.282956785443915,20.500392403222218,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_008,18.268126109709225,21.219067420434442,9.707647911742994,-8.560478197966232,11.511419508691448,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_009,21.41476884025423,25.493621220182845,9.640251374406795,-11.774517465847435,15.85336984577605,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_010,17.522383041448904,22.819652823364592,8.46729071467023,-9.055092326778674,14.352362108694361,ImageNet-1k,ILSVRC2012 validation
3,ImageNet-1k:imagenet_proxy_011,21.256566914227342,26.250703161386117,9.352423091051099,-11.904143823176243,16.89828007033502,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_000,17.750234647757154,18.940059021623412,9.429317173890624,-8.32091747386653,9.510741847732788,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_001,19.299948974789118,21.5463170827702,9.053930740264185,-10.246018234524932,12.492386342506016,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_002,16.622471973112788,17.53427552208179,9.505248094457224,-7.1172238786555635,8.029027427624564,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_003,20.696032609119307,24.39836221030438,9.057892223535994,-11.638140385583313,15.340469986768387,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_004,19.76316827026758,21.93240937845346,8.654905823763618,-11.108262446503963,13.277503554689842,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_005,19.872126716637318,21.21256269770685,9.094654036692063,-10.777472679945255,12.117908661014788,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_006,19.65704810311735,21.072107117468097,10.427313744215818,-9.229734358901533,10.644793373252279,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_007,25.92318706892768,28.075364195054085,10.536867551055789,-15.386319517871893,17.538496643998297,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_008,18.51438484054861,19.86452239350824,9.68425335096871,-8.830131489579898,10.180269042539528,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_009,20.59954986294597,21.869682092006435,9.438004151907421,-11.16154571103855,12.431677940099014,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_010,16.76661491870148,17.75994326500934,8.406242088532025,-8.360372830169457,9.353701176477315,ImageNet-1k,ILSVRC2012 validation
4,ImageNet-1k:imagenet_proxy_011,21.898885206297475,24.152248065562386,9.290381223156896,-12.60850398314058,14.86186684240549,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_000,16.15346213451125,16.61744566255198,9.367583059524877,-6.785879074986374,7.249862603027102,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_001,18.64806666618471,21.835291917010554,8.982429797157293,-9.665636869027418,12.852862119853262,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_002,14.99213140498757,16.073611115520897,9.546361477652914,-5.445769927334656,6.527249637867984,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_003,19.95005748643167,23.819512327176653,9.027983804843227,-10.922073681588444,14.791528522333426,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_004,17.02112070435518,19.13373825555621,8.44705200180787,-8.57406870254731,10.68668625374834,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_005,18.877109632413845,20.991816626785656,9.15027253246177,-9.726837099952075,11.841544094323886,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_006,19.001095809722333,20.264718741418804,10.477804532312433,-8.5232912774099,9.78691420910637,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_007,23.875982204289585,28.345321254817843,10.436376854070211,-13.439605350219374,17.908944400747632,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_008,17.78390643054887,19.32250895540868,9.695315544331773,-8.088590886217098,9.627193411076906,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_009,19.67577512735865,22.764868507133418,9.405434414195298,-10.270340713163353,13.35943409293812,ImageNet-1k,ILSVRC2012 validation
