dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.01,14.805555198666069,0.5370167589652987,14.26853843970077,15.342571957631367,-15.913953089454116,0.3536865133164537,fail
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.02,14.826848417442461,0.8048816306540086,14.021966786788452,15.63173004809647,-15.935246308230509,0.6945990443363407,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.0,6.6171196753206205,2.0118281597605208,4.6052915155601,8.628947835081142,-7.725517566108668,1.840614678718147,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.005,6.05017070146278,1.8476588860149517,4.202511815447828,7.897829587477732,-7.158568592250828,1.6614881158065253,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.01,6.665391563974559,1.010816214356956,5.654575349617604,7.676207778331515,-7.773789454762607,0.8339178109238155,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.02,6.379694605233564,1.0751345572937216,5.304560047939843,7.454829162527286,-7.488092496021612,0.9552951694759637,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.0,11.05031604056758,1.687056864290257,9.363259176277323,12.737372904857837,-12.15871393135563,1.577470067921165,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.005,11.450624193923714,0.6133311101000392,10.837293083823674,12.063955304023754,-12.559022084711762,0.6900646405077614,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.01,11.788571276569945,1.4331647066528075,10.355406569917138,13.221735983222752,-12.896969167357993,1.2932280685681203,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.02,11.995594417727768,0.3707050184411691,11.624889399286598,12.366299436168937,-13.103992308515815,0.4856627194366021,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.0,12.98433182958586,0.4517365362752252,12.532595293310635,13.436068365861086,-14.092729720373908,0.5668206606996089,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.005,14.172233556938991,0.20882181754232382,13.963411739396667,14.381055374481315,-15.28063144772704,0.13588779095091483,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,14.020156461904818,0.8915539316500088,13.12860253025481,14.911710393554827,-15.128554352692866,0.71946943028801,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,13.39368843911331,0.7409267344779673,12.652761704635342,14.134615173591278,-14.50208632990136,0.7479510165715113,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,14.630401573672843,0.4526989168541709,14.177702656818672,15.083100490527015,-15.738799464460891,0.2694346136957695,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,14.780218615086715,0.7735485948052417,14.006670020281474,15.553767209891957,-15.888616505874763,0.6592395536994289,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,14.630089680495635,0.49673508786971343,14.13335459262592,15.12682476836535,-15.73848757128368,0.6927248975473868,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,14.772496525182182,0.253451409601302,14.51904511558088,15.025947934783485,-15.88089441597023,0.42393039266425675,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,10.422136929218913,1.1689947356681771,9.253142193550737,11.59113166488709,-11.530534820006961,1.1195914042306947,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,10.247227257454524,1.8303682514365678,8.416859006017956,12.077595508891092,-11.355625148242572,1.6801618312147737,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,10.06174236891281,1.4636140450964659,8.598128323816344,11.525356414009277,-11.170140259700858,1.3245465409492805,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,9.75607362718968,1.511571818519425,8.244501808670256,11.267645445709105,-10.864471517977728,1.3232818584564423,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,12.159560117509551,1.0478683698193778,11.111691747690173,13.20742848732893,-13.267958008297597,0.9356375814468678,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,11.85732593212677,1.2874970637903,10.56982886833647,13.14482299591707,-12.965723822914818,1.1643792218929896,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,11.877463574534609,0.7041859157805269,11.173277658754081,12.581649490315137,-12.985861465322657,0.6622876035913301,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,12.057755740870467,0.5220000811764736,11.535755659693994,12.579755822046941,-13.166153631658515,0.4699743897027413,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,13.338998496354376,0.09445461370434037,13.244543882650037,13.433453110058716,-14.447396387142424,0.28832030902457717,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,13.792767631488033,0.8064967435526061,12.986270887935428,14.599264375040638,-14.90116552227608,0.6195994132059842,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,13.69527041604661,0.4481837191248536,13.247086696921755,14.143454135171464,-14.803668306834657,0.3633674940566715,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,13.757754712767321,0.580055504874296,13.177699207893024,14.337810217641618,-14.866152603555369,0.6597014595854156,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.0,14.866776468443584,0.5096723131648637,14.357104155278721,15.376448781608447,-15.975174359231636,0.432145602516091,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.005,14.00311265896311,0.6162317412247907,13.386880917738319,14.6193444001879,-15.111510549751157,0.6404305424029397,fail
