dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
Kodak-PCD0992,unrestricted public release,0.0,moderate,0.5,1.0,0.01,3,4,288,-14.796101477272737,0.164055607416854,-14.960157084689591,-14.632045869855883,13.687703586484687,0.3464737736855645,13.341229812799122,14.034177360170252,10.25491951253747,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.0,moderate,0.5,1.0,0.02,3,4,288,-14.17955170557049,1.2751374985104036,-15.454689204080893,-12.904414207060086,13.07115381478244,1.2498625351072472,11.821291279675192,14.321016349889687,10.86902595641075,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.0,3,4,288,-15.625619192475634,0.2497756585870814,-15.875394851062715,-15.375843533888553,14.51722130168759,0.25752831576102364,14.259692985926566,14.774749617448613,9.431563200048693,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.005,3,4,288,-15.603382227018564,0.3820679677683055,-15.98545019478687,-15.221314259250258,14.494984336230516,0.34460001657878564,14.15038431965173,14.839584352809302,9.451568048862407,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.01,3,4,288,-15.913953089454116,0.3536865133164537,-16.26763960277057,-15.560266576137662,14.805555198666069,0.5370167589652987,14.26853843970077,15.342571957631367,9.137067900356088,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.0,severe,1.0,2.0,0.02,3,4,288,-15.935246308230509,0.6945990443363407,-16.62984535256685,-15.240647263894168,14.826848417442461,0.8048816306540086,14.021966786788452,15.63173004809647,9.11333135375073,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.0,3,4,288,-7.725517566108668,1.840614678718147,-9.566132244826814,-5.884902887390521,6.6171196753206205,2.0118281597605208,4.6052915155601,8.628947835081142,17.33166482641566,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.005,3,4,288,-7.158568592250828,1.6614881158065253,-8.820056708057352,-5.497080476444302,6.05017070146278,1.8476588860149517,4.202511815447828,7.897829587477732,17.89638168363014,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.01,3,4,288,-7.773789454762607,0.8339178109238155,-8.607707265686422,-6.939871643838791,6.665391563974559,1.010816214356956,5.654575349617604,7.676207778331515,17.277231535047598,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,clean,0.0,0.0,0.02,3,4,288,-7.488092496021612,0.9552951694759637,-8.443387665497577,-6.532797326545649,6.379694605233564,1.0751345572937216,5.304560047939843,7.454829162527286,17.560485165959623,25.048577661981238,27.009045430169824,0.0,fail
