dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed,repeat_count,sample_count,mean_psnr_gain_over_fixed_lowres,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,clean_mean_psnr_gain_over_fixed_lowres,degradation_vs_clean_db
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.01,2,4,288,-12.759721400544983,12.347153863507527,25.10687526405251,26.96524936863457,-1.2693915232595672,11.490329877285415
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.02,0,4,288,-12.801895543663907,12.360695415635378,25.162590959299283,27.00065377726152,-1.13114415126351,11.670751392400398
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.02,1,4,288,-12.914822375906395,11.963751117346463,24.87857349325286,27.05464144030664,-0.9246579978410665,11.990164378065328
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.02,2,4,288,-13.595259005977146,11.509309527414425,25.10456853339157,26.971841072941316,-1.2693915232595672,12.325867482717578
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.0,0,4,288,-14.549145687803527,10.619519062937503,25.16866475074103,26.980283997320132,-1.13114415126351,13.418001536540018
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.0,1,4,288,-13.556847834849384,11.333957606244756,24.89080544109414,27.03340698845976,-0.9246579978410665,12.632189837008317
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.0,2,4,288,-14.172195638468814,10.939881347269004,25.11207698573782,26.961102505543174,-1.2693915232595672,12.902804115209246
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.005,0,4,288,-15.151237640529635,10.017227424503412,25.16846506503305,26.98510807508084,-1.13114415126351,14.020093489266124
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.005,1,4,288,-15.302164836534299,9.58427262875352,24.88643746528782,27.0400859033449,-0.9246579978410665,14.377506838693233
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.005,2,4,288,-15.388491866117189,9.721456431204851,25.109948297322042,26.962853326820326,-1.2693915232595672,14.119100342857621
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,0,4,288,-15.448251459985151,9.714882761404851,25.163134221390003,26.988302005397998,-1.13114415126351,14.317107308721642
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,1,4,288,-15.54105203820924,9.342001445778864,24.883053483988103,27.04264427004224,-0.9246579978410665,14.616394040368174
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,2,4,288,-14.396359559884205,10.710515704168305,25.10687526405251,26.96524936863457,-1.2693915232595672,13.126968036624637
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,0,4,288,-13.768895514436705,11.39369544486258,25.162590959299283,27.00065377726152,-1.13114415126351,12.637751363173194
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,1,4,288,-14.685115283530507,10.193458209722353,24.87857349325286,27.05464144030664,-0.9246579978410665,13.76045728568944
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,2,4,288,-15.052248191736863,10.052320341654708,25.10456853339157,26.971841072941316,-1.2693915232595672,13.782856668477296
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,0,4,288,-15.584799878150044,9.583864872590986,25.16866475074103,26.980283997320132,-1.13114415126351,14.453655726886534
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,1,4,288,-16.013041054922017,8.877764386172123,24.89080544109414,27.03340698845976,-0.9246579978410665,15.08838305708095
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,2,4,288,-15.618557460310617,9.493519525427201,25.11207698573782,26.961102505543174,-1.2693915232595672,14.34916593705105
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,0,4,288,-15.266754481840845,9.901710583192203,25.16846506503305,26.98510807508084,-1.13114415126351,14.135610330577336
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,1,4,288,-16.42170297572124,8.46473448956658,24.88643746528782,27.0400859033449,-0.9246579978410665,15.497044977880172
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,2,4,288,-15.977392060062206,9.132556237259834,25.109948297322042,26.962853326820326,-1.2693915232595672,14.708000536802638
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,0,4,288,-15.784123980365722,9.379010241024282,25.163134221390003,26.988302005397998,-1.13114415126351,14.652979829102211
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,1,4,288,-15.10478594682978,9.778267537158325,24.883053483988103,27.04264427004224,-0.9246579978410665,14.180127948988714
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,2,4,288,-16.32655278665554,8.780322477396972,25.10687526405251,26.96524936863457,-1.2693915232595672,15.057161263395972
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,0,4,288,-16.089318007752365,9.073272951546919,25.162590959299283,27.00065377726152,-1.13114415126351,14.958173856488855
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,1,4,288,-15.448406644013321,9.430166849239537,24.87857349325286,27.05464144030664,-0.9246579978410665,14.523748646172255
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,2,4,288,-16.104958596145003,8.999609937246568,25.10456853339157,26.971841072941316,-1.2693915232595672,14.835567072885436
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,0,4,288,-10.389921112830226,14.778743637910805,25.16866475074103,26.980283997320132,-1.13114415126351,9.258776961566717
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,1,4,288,-12.156765734382297,12.734039706711842,24.89080544109414,27.03340698845976,-0.9246579978410665,11.23210773654123
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,2,4,288,-12.044917612808357,13.06715937292946,25.11207698573782,26.961102505543174,-1.2693915232595672,10.775526089548789
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,0,4,288,-10.067362583306288,15.10110248172676,25.16846506503305,26.98510807508084,-1.13114415126351,8.936218432042779
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,1,4,288,-12.979445644672168,11.906991820615652,24.88643746528782,27.0400859033449,-0.9246579978410665,12.054787646831102
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,2,4,288,-11.020067216749258,14.089881080572786,25.109948297322042,26.962853326820326,-1.2693915232595672,9.75067569348969
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,0,4,288,-10.071982209333822,15.09115201205618,25.163134221390003,26.988302005397998,-1.13114415126351,8.940838058070312
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,1,4,288,-12.401574909695633,12.48147857429247,24.883053483988103,27.04264427004224,-0.9246579978410665,11.476916911854566
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,2,4,288,-11.03686366007312,14.070011603979388,25.10687526405251,26.96524936863457,-1.2693915232595672,9.767472136813552
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,0,4,288,-10.31250731226865,14.850083647030633,25.162590959299283,27.00065377726152,-1.13114415126351,9.181363161005141
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,1,4,288,-12.20767389348375,12.670899599769108,24.87857349325286,27.05464144030664,-0.9246579978410665,11.283015895642684
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,2,4,288,-10.073233348180784,15.031335185210786,25.10456853339157,26.971841072941316,-1.2693915232595672,8.803841824921216
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,0,4,288,-12.392739124706516,12.775925626034514,25.16866475074103,26.980283997320132,-1.13114415126351,11.261594973443007
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,1,4,288,-14.03591445980861,10.854890981285529,24.89080544109414,27.03340698845976,-0.9246579978410665,13.111256461967544
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,2,4,288,-13.375220440377669,11.736856545360148,25.11207698573782,26.961102505543174,-1.2693915232595672,12.105828917118101
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,0,4,288,-11.923035971838646,13.245429093194403,25.16846506503305,26.98510807508084,-1.13114415126351,10.791891820575135
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,1,4,288,-13.980385805688053,10.906051659599767,24.88643746528782,27.0400859033449,-0.9246579978410665,13.055727807846987
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,2,4,288,-12.993749691217753,12.116198606104287,25.109948297322042,26.962853326820326,-1.2693915232595672,11.724358167958185
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,0,4,288,-12.310647384631208,12.852486836758793,25.163134221390003,26.988302005397998,-1.13114415126351,11.179503233367697
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,1,4,288,-13.299026401669556,11.58402708231855,24.883053483988103,27.04264427004224,-0.9246579978410665,12.37436840382849
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,2,4,288,-13.347910609667204,11.758964654385306,25.10687526405251,26.96524936863457,-1.2693915232595672,12.078519086407637
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,0,4,288,-12.687029652083556,12.475561307215727,25.162590959299283,27.00065377726152,-1.13114415126351,11.555885500820047
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,1,4,288,-13.387894080337594,11.490679412915265,24.87857349325286,27.05464144030664,-0.9246579978410665,12.463236082496527
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,2,4,288,-13.423537162554394,11.681031370837175,25.10456853339157,26.971841072941316,-1.2693915232595672,12.154145639294827
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,0,4,288,-14.454405963907611,10.714258786833417,25.16866475074103,26.980283997320132,-1.13114415126351,13.323261812644102
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,1,4,288,-14.189175443461764,10.701629997632374,24.89080544109414,27.03340698845976,-0.9246579978410665,13.264517445620697
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,2,4,288,-14.698607754057896,10.413469231679922,25.11207698573782,26.961102505543174,-1.2693915232595672,13.429216230798328
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,0,4,288,-14.61471592177388,10.553749143259166,25.16846506503305,26.98510807508084,-1.13114415126351,13.48357177051037
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,1,4,288,-15.532508761200193,9.353928704087629,24.88643746528782,27.0400859033449,-0.9246579978410665,14.607850763359126
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,2,4,288,-14.556271883854167,10.553676413467874,25.109948297322042,26.962853326820326,-1.2693915232595672,13.2868803605946
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,0,4,288,-15.154717000683238,10.008417220706766,25.163134221390003,26.988302005397998,-1.13114415126351,14.023572849419729
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,1,4,288,-14.73150605721003,10.151547426778077,24.883053483988103,27.04264427004224,-0.9246579978410665,13.806848059368964
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,2,4,288,-14.524781862610704,10.582093401441805,25.10687526405251,26.96524936863457,-1.2693915232595672,13.255390339351136
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,0,4,288,-15.473814026247384,9.6887769330519,25.162590959299283,27.00065377726152,-1.13114415126351,14.342669874983873
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,1,4,288,-14.311475750649517,10.567097742603341,24.87857349325286,27.05464144030664,-0.9246579978410665,13.38681775280845
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,2,4,288,-14.813168033769204,10.291400499622366,25.10456853339157,26.971841072941316,-1.2693915232595672,13.543776510509636
