method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,6,heldout_aberration_object_03,15.478791590085876,19.59896589699782,4.120174306911945,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,6,heldout_aberration_object_04,18.76741186680835,24.824447336237775,6.057035469429426,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,6,heldout_aberration_object_05,20.11805311637129,25.18058355429779,5.062530437926501,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_00,19.705491265529155,24.416912621424697,4.711421355895542,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_01,15.72056449147427,19.28416827300818,3.56360378153391,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_02,21.58850324565801,25.811128906987,4.2226256613289905,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_03,14.825101817311705,18.21660431056716,3.391502493255455,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_04,17.26990070208974,23.64805515143756,6.3781544493478215,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,7,heldout_aberration_object_05,19.8615562694013,26.741200226327653,6.879643956926351,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_00,21.723022628684415,26.654382658718237,4.931360030033822,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_01,16.238650189306597,19.8983006502174,3.659650460910804,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_02,22.472489334488305,26.459809564167816,3.9873202296795114,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_03,15.291371501399135,18.60035076873666,3.3089792673375253,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_04,18.62830478830794,24.769699063815033,6.141394275507093,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,8,heldout_aberration_object_05,20.491690469435177,26.706451734412965,6.214761264977788,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_00,20.93835416452293,27.213090554791947,6.274736390269016,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_01,16.159625979371313,19.502828891230916,3.3432029118596027,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_02,22.367390106621173,25.882762245845537,3.5153721392243646,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_03,15.396867925055012,18.862294101925443,3.46542617687043,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_04,18.31629859881615,24.925159102174916,6.608860503358766,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,9,heldout_aberration_object_05,20.398731175418057,26.1015967007718,5.702865525353744,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_00,16.44004220079319,18.79423162461352,2.35418942382033,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_01,14.762330370945893,17.61661406050014,2.854283689554247,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_02,18.633380734022126,21.658328112619685,3.0249473785975596,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_03,13.274959543036541,15.512076870990656,2.237117327954115,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_04,15.386787385685043,21.938477029446183,6.55168964376114,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,10,heldout_aberration_object_05,17.370015016968253,22.639554980031523,5.26953996306327,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_00,18.78795883220327,23.897180343238624,5.109221511035354,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_01,15.468666359869829,19.09950513888132,3.6308387790114907,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_02,20.485876967512553,23.960403013440907,3.4745260459283536,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_03,14.792595791186551,18.362036222958896,3.5694404317723443,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_04,16.87895141621619,23.270735712404598,6.391784296188408,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,11,heldout_aberration_object_05,19.071533727309244,23.552716420613656,4.481182693304412,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_00,21.31543913654299,26.59375966479836,5.278320528255367,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_01,16.1125855796737,19.526992888089705,3.4144073084160063,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_02,21.704921980678282,25.095982637219056,3.3910606565407733,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_03,15.75561058062113,19.620618542072176,3.8650079614510453,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_04,18.67598098246698,23.880087207533464,5.204106225066482,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,12,heldout_aberration_object_05,19.6162241169502,22.9136250199877,3.2974009030374987,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_00,18.46234937212994,23.025396420003432,4.563047047873493,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_01,14.970837906906016,18.670890247002287,3.7000523400962706,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_02,18.98649048976645,22.984540394769017,3.998049905002567,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_03,14.563867288886957,18.180537244287542,3.6166699554005852,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_04,15.665732315907604,20.789076021300218,5.123343705392614,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,13,heldout_aberration_object_05,17.358815827130776,22.842546051237456,5.483730224106679,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_00,20.49688768032675,25.325391029508665,4.828503349181915,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_01,16.008872057008322,19.692179225964615,3.6833071689562935,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_02,22.063333557564416,26.580343618957514,4.517010061393098,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_03,15.028164229421876,18.311693903537552,3.2835296741156768,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_04,17.762491567748746,24.142426373640042,6.3799348058912955,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,14,heldout_aberration_object_05,20.3491403107655,26.777519978830536,6.428379668065038,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_00,20.237347201473312,26.44067279666679,6.203325595193476,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_01,16.0636314697928,19.561670952407383,3.4980394826145833,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_02,22.099660734184585,26.21528741714819,4.115626682963605,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_03,15.182744009589499,18.549748012346516,3.3670040027570174,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_04,18.12474580839278,25.296411307930008,7.171665499537227,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,15,heldout_aberration_object_05,20.232010955540403,25.196515584945438,4.964504629405035,True
