seed,protocol,case_id,object_id,split,defocus,astig_x,coma_x,fixed_psnr_lowres,guided_psnr_lowres,phaseonly_psnr_lowres,fixed_ssim_lowres,guided_ssim_lowres,phaseonly_ssim_lowres,phaseonly_psnr_gain_over_fixed_lowres,phaseonly_psnr_gap_to_guided_lowres,phaseonly_ssim_gain_over_fixed_lowres
1,same_family_heldout_aberration,0,heldout_aberration_object_00,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,16.376450599103126,17.500494826242804,20.894134061574462,0.6422096413856183,0.7413413015694311,0.9050763283880189,4.517683462471336,-3.3936392353316585,0.26286668700240057
1,same_family_heldout_aberration,0,heldout_aberration_object_01,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,14.67642640037581,16.616828423834512,20.33351119644227,0.5961525675188772,0.7684076778702056,0.9197240276169917,5.65708479606646,-3.716682772607758,0.32357146009811444
1,same_family_heldout_aberration,0,heldout_aberration_object_02,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,18.414115874354792,20.776533590651063,24.550160244354515,0.8602475405295572,0.9264855988373725,0.9727948394644698,6.136044369999723,-3.7736266537034524,0.11254729893491255
1,same_family_heldout_aberration,0,heldout_aberration_object_03,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,13.082782967462734,14.018126564724158,16.365573077083933,0.5955956791591729,0.6987057957370557,0.8362935732139465,3.2827901096211995,-2.3474465123597756,0.2406978940547736
1,same_family_heldout_aberration,0,heldout_aberration_object_04,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,15.123520633625736,18.805678417599847,27.54302656989057,0.7330309712406582,0.8963325681862464,0.9884006980458792,12.419505936264835,-8.737348152290725,0.25536972680522096
1,same_family_heldout_aberration,0,heldout_aberration_object_05,heldout_aberration,1.4892790756881622,0.2791330178417015,-0.12974182574113158,17.057313977611447,20.798607973770316,28.55894742371751,0.9164271466037365,0.9675206597457268,0.99506748427577,11.501633446106062,-7.7603394499471925,0.07864033767203349
1,same_family_heldout_aberration,1,heldout_aberration_object_00,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,18.85282416341258,22.088017946964236,25.49564530142035,0.8177960452137354,0.9196989604905137,0.9684437941063564,6.642821138007768,-3.407627354456114,0.150647748892621
1,same_family_heldout_aberration,1,heldout_aberration_object_01,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,15.463180142233053,17.496140813524686,23.97983453739623,0.687854076869263,0.8150544626743014,0.96785710096823,8.516654395163176,-6.483693723871543,0.28000302409896694
1,same_family_heldout_aberration,1,heldout_aberration_object_02,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,20.527730846439788,24.045224252073332,24.862584006537553,0.9195670474031337,0.9660392379266163,0.973873789535577,4.334853160097765,-0.8173597544642206,0.05430674213244335
1,same_family_heldout_aberration,1,heldout_aberration_object_03,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,14.799410867258338,17.90875449672897,21.81434091836154,0.7474618341133907,0.8853000672846745,0.959940263145308,7.014930051103203,-3.90558642163257,0.21247842903191727
1,same_family_heldout_aberration,1,heldout_aberration_object_04,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,17.005056128104588,19.87149626664641,26.7224243228889,0.8398172597235103,0.9194398892304625,0.9863863404682072,9.717368194784314,-6.850928056242491,0.14656908074469688
1,same_family_heldout_aberration,1,heldout_aberration_object_05,heldout_aberration,0.17801054987170417,0.7226379391539648,0.789416954458755,18.73620044289841,22.71501116921329,25.167224417560718,0.9462389771398598,0.9790955944738973,0.98924699654318,6.431023974662306,-2.4522132483474266,0.04300801940332022
1,same_family_heldout_aberration,2,heldout_aberration_object_00,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,21.024048482921692,26.160871295684537,24.56484241572334,0.8996862950560284,0.9709725712239208,0.9607954751157937,3.5407939328016482,1.596028879961196,0.06110918005976529
1,same_family_heldout_aberration,2,heldout_aberration_object_01,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,16.144557250475877,19.194996696212094,24.270778040301515,0.7514726520094454,0.8811700621343955,0.9692573830476704,8.126220789825638,-5.075781344089421,0.21778473103822504
1,same_family_heldout_aberration,2,heldout_aberration_object_02,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,21.719644541251792,25.706459182300016,27.943270012884742,0.9400285392596143,0.9773795221510854,0.9872382482856915,6.22362547163295,-2.2368108305847265,0.04720970902607724
1,same_family_heldout_aberration,2,heldout_aberration_object_03,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,15.634285758374721,20.97169825115055,27.345505866508184,0.8054825768409822,0.9470959434255384,0.9896246567709989,11.711220108133462,-6.373807615357634,0.18414207993001663
1,same_family_heldout_aberration,2,heldout_aberration_object_04,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,18.51221106257166,23.850468600132025,29.007826187668325,0.8875769711084184,0.9687287133118576,0.9918504192172585,10.495615125096666,-5.1573575875363,0.1042734481088401
1,same_family_heldout_aberration,2,heldout_aberration_object_05,heldout_aberration,-1.2801339519340735,0.65776533640643,-0.5566166969317177,19.330214073207006,25.13878848995761,26.51272251696306,0.952892575002949,0.9884652168897339,0.9922561266036185,7.182508443756053,-1.3739340270054505,0.03936355160066951
1,same_family_heldout_aberration,3,heldout_aberration_object_00,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,18.882700207936804,21.876535767525148,25.123662347251425,0.818159298800564,0.9152354589183231,0.9670066531038115,6.240962139314622,-3.2471265797262774,0.14884735430324747
1,same_family_heldout_aberration,3,heldout_aberration_object_01,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,15.27173156994767,17.010062646692703,23.828989982031494,0.6655483899755965,0.7910004866708719,0.966800960695276,8.557258412083824,-6.818927335338792,0.3012525707196795
1,same_family_heldout_aberration,3,heldout_aberration_object_02,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,19.98204129818911,22.82720554098258,25.953394755177563,0.9074108979461298,0.9544984203276732,0.9803444851226586,5.971353456988453,-3.1261892141949836,0.07293358717652876
1,same_family_heldout_aberration,3,heldout_aberration_object_03,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,14.943737167084965,18.389398217322363,23.8271974477678,0.751775416110447,0.8989240109389336,0.9752508878423982,8.883460280682836,-5.437799230445439,0.22347547173195126
1,same_family_heldout_aberration,3,heldout_aberration_object_04,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,16.388084997236817,18.490401862950065,28.409814036984354,0.8083309614181889,0.8858572679021975,0.990605365883454,12.021729039747537,-9.919412174034289,0.1822744044652651
1,same_family_heldout_aberration,3,heldout_aberration_object_05,heldout_aberration,0.6767418688641911,-0.08060906189817163,0.5592527296383127,18.356266861653204,21.406489532590612,27.189077326654925,0.940494204825336,0.9714268865450818,0.9932970169997948,8.832810465001721,-5.7825877940643124,0.05280281217445881
1,same_family_heldout_aberration,4,heldout_aberration_object_00,heldout_aberration,-0.560235344172853,-0.22388694274312648,-0.4747462142945784,20.805693305609488,25.4926353822203,23.720463194247962,0.8940769235850302,0.9654821073763407,0.9530320381679486,2.9147698886384745,1.7721721879723376,0.058955114582918355
